LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PI
1707823643.195397,46368.667,4680,3,PI,1,100,170735
1707823643.235277,46407.333,4680,3,PI,1,100,170793
1707823643.275157,46446.000,4680,3,PI,1,100,170849
1707823643.315381,46485.000,4697,2,PI,1,100,170888
1707823643.355605,46524.000,4697,2,PI,1,100,170934
1707823643.394110,46561.333,4714,3,PI,1,100,170974
1707823643.432614,46598.667,4714,3,PI,1,100,171030
1707823643.471119,46636.000,4714,3,PI,1,100,171096
1707823643.510827,46674.500,4728,2,PI,1,100,171090
1707823643.550535,46713.000,4728,2,PI,1,100,170872
1707823643.591017,46752.250,4746,4,PI,1,100,170666
1707823643.631499,46791.500,4746,4,PI,1,100,170578
1707823643.671980,46830.750,4746,4,PI,1,100,170541
1707823643.712462,46870.000,4746,4,PI,1,100,170517
1707823643.753029,46909.333,4764,3,PI,1,100,170573
1707823643.793597,46948.667,4764,3,PI,1,100,170636
1707823643.834164,46988.000,4764,3,PI,1,100,170652
1707823643.873873,47026.500,4781,2,PI,1,100,170678
1707823643.913581,47065.000,4781,2,PI,1,100,170706
1707823643.953461,47103.667,4800,3,PI,1,100,170748
1707823643.993341,47142.333,4800,3,PI,1,100,170795
1707823644.033221,47181.000,4800,3,PI,1,100,170849
1707823644.073444,47220.000,4817,2,PI,1,100,170909
1707823644.113668,47259.000,4817,2,PI,1,100,170956
1707823644.154236,47298.333,4831,3,PI,1,100,171017
1707823644.194803,47337.667,4831,3,PI,1,100,171049
1707823644.235371,47377.000,4831,3,PI,1,100,171079
1707823644.275337,47415.750,4849,4,PI,1,100,171130
1707823644.315303,47454.500,4849,4,PI,1,100,171183
1707823644.355268,47493.250,4849,4,PI,1,100,171219
1707823644.395234,47532.000,4849,4,PI,1,100,171114
1707823644.435114,47570.667,4865,3,PI,1,100,170841
1707823644.474994,47609.333,4865,3,PI,1,100,170658
1707823644.514874,47648.000,4865,3,PI,1,100,170578
1707823644.554582,47686.500,4882,2,PI,1,100,170551
1707823644.594290,47725.000,4882,2,PI,1,100,170520
1707823644.633483,47763.000,4899,3,PI,1,100,170535
1707823644.672675,47801.000,4899,3,PI,1,100,170575
1707823644.711868,47839.000,4899,3,PI,1,100,170600
1707823644.753123,47879.000,4916,3,PI,1,100,170623
1707823644.794378,47919.000,4916,3,PI,1,100,170660
1707823644.835633,47959.000,4916,3,PI,1,100,170710
1707823644.875341,47997.500,4934,2,PI,1,100,170753
1707823644.915049,48036.000,4934,2,PI,1,100,170804
1707823644.955015,48074.750,4950,4,PI,1,100,170858
1707823644.994981,48113.500,4950,4,PI,1,100,170897
1707823645.034947,48152.250,4950,4,PI,1,100,170934
1707823645.074913,48191.000,4950,4,PI,1,100,170961
1707823645.114793,48229.667,4966,3,PI,1,100,171006
1707823645.154673,48268.333,4966,3,PI,1,100,171046
1707823645.194553,48307.000,4966,3,PI,1,100,171111
1707823645.233745,48345.000,4984,2,PI,1,100,171120
1707823645.272937,48383.000,4984,2,PI,1,100,170928
1707823645.313574,48422.400,5000,5,PI,1,100,170670
1707823645.354210,48461.800,5000,5,PI,1,100,170545
1707823645.394846,48501.200,5000,5,PI,1,100,170481
1707823645.435483,48540.600,5000,5,PI,1,100,170434
1707823645.476119,48580.000,5000,5,PI,1,100,170427
1707823645.515827,48618.500,5017,2,PI,1,100,170498
1707823645.555535,48657.000,5017,2,PI,1,100,170530
1707823645.595501,48695.750,5036,4,PI,1,100,170538
1707823645.635467,48734.500,5036,4,PI,1,100,170557
1707823645.675433,48773.250,5036,4,PI,1,100,170593
1707823645.715399,48812.000,5036,4,PI,1,100,170650
1707823645.755107,48850.500,5053,2,PI,1,100,170699
1707823645.794815,48889.000,5053,2,PI,1,100,170743
1707823645.838820,48931.667,5069,3,PI,1,100,170786
1707823645.882826,48974.333,5069,3,PI,1,100,170831
1707823645.926831,49017.000,5069,3,PI,1,100,170868
1707823645.967055,49056.000,5087,2,PI,1,100,170909
1707823646.007279,49095.000,5087,2,PI,1,100,170955
1707823646.046471,49133.000,5102,3,PI,1,100,171012
1707823646.085664,49171.000,5102,3,PI,1,100,171053
1707823646.124856,49209.000,5102,3,PI,1,100,171022
1707823646.164564,49247.500,5118,2,PI,1,100,170777
1707823646.204272,49286.000,5118,2,PI,1,100,170560
1707823646.244643,49325.143,5141,7,PI,1,100,170468
1707823646.285014,49364.286,5141,7,PI,1,100,170424
1707823646.325385,49403.429,5141,7,PI,1,100,170409
1707823646.365757,49442.571,5141,7,PI,1,100,170438
1707823646.406128,49481.714,5141,7,PI,1,100,170485
1707823646.446499,49520.857,5141,7,PI,1,100,170511
1707823646.486870,49560.000,5141,7,PI,1,100,170518
1707823646.527094,49599.000,5157,2,PI,1,100,170551
1707823646.567317,49638.000,5157,2,PI,1,100,170589
1707823646.607197,49676.667,5177,3,PI,1,100,170618
1707823646.647077,49715.333,5177,3,PI,1,100,170646
1707823646.686957,49754.000,5177,3,PI,1,100,170705
1707823646.725462,49791.333,5192,3,PI,1,100,170746
1707823646.763967,49828.667,5192,3,PI,1,100,170771
1707823646.802472,49866.000,5192,3,PI,1,100,170819
1707823646.842180,49904.500,5208,2,PI,1,100,170863
1707823646.881888,49943.000,5208,2,PI,1,100,170895
1707823646.922112,49982.000,5225,3,PI,1,100,170925
1707823646.962335,50021.000,5225,3,PI,1,100,170863
1707823647.002559,50060.000,5225,3,PI,1,100,170620
1707823647.042955,50099.167,5242,6,PI,1,100,170452
1707823647.083350,50138.333,5242,6,PI,1,100,170393
1707823647.123746,50177.500,5242,6,PI,1,100,170348
1707823647.164142,50216.667,5242,6,PI,1,100,170325
1707823647.204537,50255.833,5242,6,PI,1,100,170364
1707823647.244933,50295.000,5242,6,PI,1,100,170388
1707823647.284641,50333.500,5262,6,PI,1,100,170400
1707823647.324349,50372.000,5262,6,PI,1,100,170429
1707823647.364057,50410.500,5262,6,PI,1,100,170460
1707823647.403765,50449.000,5262,6,PI,1,100,170508
1707823647.443473,50487.500,5262,6,PI,1,100,170539
1707823647.483181,50526.000,5262,6,PI,1,100,170592
1707823647.523700,50565.286,5280,7,PI,1,100,170639
1707823647.564218,50604.571,5280,7,PI,1,100,170673
1707823647.604737,50643.857,5280,7,PI,1,100,170715
1707823647.645255,50683.143,5280,7,PI,1,100,170750
1707823647.685774,50722.429,5280,7,PI,1,100,170784
1707823647.726292,50761.714,5280,7,PI,1,100,170834
1707823647.766811,50801.000,5280,7,PI,1,100,170887
1707823647.806691,50839.667,5296,3,PI,1,100,170849
1707823647.846570,50878.333,5296,3,PI,1,100,170586
1707823647.886450,50917.000,5296,3,PI,1,100,170346
1707823647.925643,50955.000,5314,3,PI,1,100,170223
1707823647.964835,50993.000,5314,3,PI,1,100,170146
