EpochTimestamp,TypeTag,AX,AY,AZ,ACC
1707823701.00932,ACC,-0.648,0.51,0.556,0.994555176950982
1707823701.0492,ACC,-0.65,0.514,0.558,0.999029529093109
1707823701.08908,ACC,-0.653,0.505,0.555,0.994715537226598
1707823701.12879,ACC,-0.653,0.506,0.559,0.997459773624982
1707823701.16849,ACC,-0.645,0.515,0.557,0.995740428023288
1707823701.20769,ACC,-0.649,0.51,0.557,0.995766036777716
1707823701.24688,ACC,-0.657,0.507,0.557,0.999473361325854
1707823701.28607,ACC,-0.648,0.513,0.558,0.997214620831444
1707823701.32595,ACC,-0.649,0.508,0.555,0.993624677632354
1707823701.36583,ACC,-0.655,0.506,0.557,0.997652244020932
1707823701.40571,ACC,-0.651,0.51,0.559,0.998189360792831
1707823701.44593,ACC,-0.648,0.51,0.556,0.994555176950982
1707823701.48616,ACC,-0.653,0.51,0.557,0.998377684045472
1707823701.52673,ACC,-0.652,0.511,0.559,0.99935279055997
1707823701.56729,ACC,-0.65,0.51,0.556,0.995859427831057
1707823701.60786,ACC,-0.652,0.51,0.557,0.997723909706488
1707823701.64757,ACC,-0.651,0.511,0.558,0.998141272566163
1707823701.68728,ACC,-0.651,0.51,0.557,0.997070709628961
1707823701.72716,ACC,-0.65,0.508,0.558,0.99595582231342
1707823701.76704,ACC,-0.649,0.51,0.557,0.995766036777716
1707823701.80692,ACC,-0.647,0.519,0.559,1.00022547458061
1707823701.8468,ACC,-0.655,0.508,0.558,0.999226200617258
1707823701.88668,ACC,-0.651,0.505,0.557,0.994522498488596
1707823701.92656,ACC,-0.644,0.512,0.561,0.995791644873565
1707823701.96678,ACC,-0.649,0.514,0.56,0.999498374185771
1707823702.007,ACC,-0.653,0.505,0.556,0.995273831666442
1707823702.04688,ACC,-0.648,0.512,0.559,0.997260748249925
1707823702.08676,ACC,-0.65,0.51,0.555,0.995301461869719
1707823702.12664,ACC,-0.649,0.511,0.557,0.996278575499845
1707823702.16738,ACC,-0.653,0.509,0.558,0.998425760885605
1707823702.20812,ACC,-0.646,0.51,0.563,0.997188547868456
1707823702.248,ACC,-0.65,0.507,0.556,0.9943264051608
1707823702.28788,ACC,-0.651,0.51,0.559,0.998189360792831
1707823702.32776,ACC,-0.65,0.51,0.558,0.996977432041468
1707823702.36799,ACC,-0.652,0.507,0.557,0.996193756254274
1707823702.40821,ACC,-0.648,0.516,0.558,0.998761232727823
1707823702.44843,ACC,-0.654,0.508,0.56,0.999689951935099
1707823702.48814,ACC,-0.653,0.502,0.557,0.994314839474902
1707823702.52785,ACC,-0.644,0.516,0.559,0.996731157333812
1707823702.56739,ACC,-0.651,0.51,0.562,0.999872491870839
1707823702.60692,ACC,-0.653,0.511,0.562,1.00168557941102
1707823702.64646,ACC,-0.648,0.512,0.555,0.995024120310659
1707823702.68668,ACC,-0.643,0.512,0.555,0.991775176136205
1707823702.72691,ACC,-0.656,0.505,0.56,0.999480364989728
1707823702.76713,ACC,-0.657,0.503,0.559,0.998568475368615
1707823702.80117,ACC,-0.647,0.509,0.558,0.994511940602022
1707823702.8352,ACC,-0.648,0.515,0.555,0.996571121395759
1707823702.87508,ACC,-0.664,0.496,0.554,0.99690922355047
1707823702.91496,ACC,-0.654,0.499,0.556,0.992901304259391
1707823702.95484,ACC,-0.654,0.511,0.556,0.99898598588769
1707823702.99472,ACC,-0.666,0.49,0.553,0.994718553159636
1707823703.0346,ACC,-0.658,0.497,0.558,0.995659078198959
1707823703.07448,ACC,-0.666,0.497,0.556,0.999850488823204
1707823703.11419,ACC,-0.661,0.497,0.544,0.989881811126965
1707823703.1539,ACC,-0.651,0.516,0.556,0.999596418561011
1707823703.19309,ACC,-0.663,0.5,0.557,0.999908995859123
1707823703.23228,ACC,-0.661,0.479,0.545,0.981522796474947
1707823703.27147,ACC,-0.656,0.51,0.556,0.999785977097099
1707823703.31101,ACC,-0.652,0.507,0.553,0.993962775962963
1707823703.35055,ACC,-0.668,0.504,0.565,1.00968559462835
1707823703.39008,ACC,-0.657,0.486,0.537,0.977861953447418
1707823703.43031,ACC,-0.638,0.522,0.568,1.00107542173405
1707823703.47053,ACC,-0.646,0.512,0.564,0.998777252444207
1707823703.51041,ACC,-0.653,0.501,0.56,0.995494851819938
1707823703.55029,ACC,-0.655,0.5,0.556,0.994062875275
1707823703.59017,ACC,-0.649,0.51,0.565,1.00026296542459
1707823703.63005,ACC,-0.657,0.504,0.556,0.997397112488301
1707823703.66993,ACC,-0.66,0.499,0.554,0.995749466482408
1707823703.70981,ACC,-0.673,0.483,0.555,0.997117345150509
1707823703.74952,ACC,-0.674,0.481,0.553,0.995713814306099
1707823703.78923,ACC,-0.675,0.479,0.547,0.992106345106209
1707823703.82911,ACC,-0.661,0.504,0.557,1.00059282427969
1707823703.86899,ACC,-0.658,0.5,0.554,0.994927133010252
1707823703.90887,ACC,-0.671,0.481,0.548,0.99091170141441
1707823703.94806,ACC,-0.677,0.481,0.547,0.994434009876975
1707823703.98725,ACC,-0.659,0.501,0.548,0.992766840703294
1707823704.02713,ACC,-0.672,0.49,0.55,0.997087759427424
1707823704.06701,ACC,-0.673,0.485,0.549,0.994763791057958
1707823704.10689,ACC,-0.666,0.496,0.558,1.00046789053922
1707823704.14677,ACC,-0.661,0.496,0.556,0.996028614046805
1707823704.18665,ACC,-0.66,0.499,0.554,0.995749466482408
1707823704.22653,ACC,-0.671,0.492,0.555,1.00016498638975
1707823704.26675,ACC,-0.667,0.491,0.553,0.995881016989479
1707823704.30698,ACC,-0.657,0.499,0.559,0.996559581761171
1707823704.34686,ACC,-0.671,0.492,0.553,0.999056554955724
1707823704.38674,ACC,-0.67,0.491,0.555,0.999002502499368
1707823704.42662,ACC,-0.661,0.498,0.556,0.997026077893653
1707823704.46581,ACC,-0.674,0.487,0.552,0.998072642646817
1707823704.505,ACC,-0.672,0.487,0.552,0.996723131064991
1707823704.5442,ACC,-0.665,0.493,0.557,0.997758988934703
1707823704.58408,ACC,-0.675,0.482,0.552,0.996319727798261
1707823704.62396,ACC,-0.668,0.491,0.561,1.0010124874346
1707823704.66384,ACC,-0.661,0.501,0.553,0.996860571995904
1707823704.70372,ACC,-0.672,0.482,0.552,0.994289696215344
1707823704.7436,ACC,-0.669,0.491,0.553,0.997221640358852
1707823704.78348,ACC,-0.663,0.498,0.555,0.997796572453524
1707823704.82318,ACC,-0.665,0.495,0.556,0.998191364418667
1707823704.86289,ACC,-0.669,0.491,0.552,0.996667447045402
1707823704.90277,ACC,-0.664,0.502,0.561,1.00380326757787
1707823704.94265,ACC,-0.659,0.498,0.556,0.995701260419007
1707823704.98253,ACC,-0.672,0.49,0.55,0.997087759427424
1707823705.02275,ACC,-0.663,0.499,0.558,0.999966999455482
1707823705.06298,ACC,-0.66,0.496,0.556,0.995365259590669
1707823705.10217,ACC,-0.666,0.497,0.554,0.998739705829302
1707823705.14136,ACC,-0.663,0.493,0.553,0.994196660626056
1707823705.18056,ACC,-0.663,0.496,0.555,0.99679987961476
1707823705.21597,ACC,-0.663,0.499,0.557,0.999409325551848
1707823705.25138,ACC,-0.668,0.488,0.551,0.993966297215353
1707823705.28679,ACC,-0.661,0.495,0.554,0.994415406155798
1707823705.32667,ACC,-0.667,0.495,0.555,0.99896896848701
1707823705.36655,ACC,-0.663,0.497,0.55,0.994524006748957
1707823705.40643,ACC,-0.665,0.494,0.553,0.996027108064836
1707823705.44768,ACC,-0.67,0.494,0.553,0.999372302998237
1707823705.48894,ACC,-0.663,0.494,0.554,0.995249215021042
1707823705.52916,ACC,-0.662,0.497,0.554,0.996076804267623
1707823705.56939,ACC,-0.664,0.495,0.556,0.997525438272127
1707823705.60961,ACC,-0.67,0.489,0.553,0.996910226650324
1707823705.64932,ACC,-0.66,0.496,0.553,0.993692608405638
1707823705.68903,ACC,-0.663,0.502,0.554,0.999244214394059
1707823705.72822,ACC,-0.667,0.49,0.552,0.994833151840046
1707823705.76741,ACC,-0.667,0.492,0.554,0.996929786895747
1707823705.8066,ACC,-0.662,0.497,0.555,0.996633332775901
1707823705.84648,ACC,-0.663,0.492,0.553,0.993701162321953
1707823705.88636,ACC,-0.666,0.495,0.554,0.997745959651053
1707823705.92624,ACC,-0.661,0.499,0.556,0.997525939512352
1707823705.96647,ACC,-0.666,0.474,0.544,0.981920567052142
1707823706.00669,ACC,-0.659,0.508,0.565,1.00576836299418
1707823706.0476,ACC,-0.661,0.504,0.555,0.999480865249556
1707823706.08851,ACC,-0.663,0.487,0.546,0.987346950164936
1707823706.12942,ACC,-0.666,0.503,0.561,1.005627167493
1707823706.16913,ACC,-0.659,0.5,0.557,0.997261249623187
1707823706.20884,ACC,-0.66,0.493,0.557,0.994433507078276
1707823706.24872,ACC,-0.666,0.494,0.554,0.997250219353197
1707823706.2886,ACC,-0.658,0.502,0.557,0.997605633504543
1707823706.32848,ACC,-0.664,0.498,0.557,0.999574409436336
1707823706.36802,ACC,-0.663,0.491,0.551,0.99209424955495
1707823706.40755,ACC,-0.659,0.5,0.556,0.996703065110166
1707823706.44709,ACC,-0.659,0.504,0.559,1.00038892436892
1707823706.48731,ACC,-0.666,0.49,0.551,0.99360807162583
1707823706.52754,ACC,-0.659,0.5,0.553,0.995032662780474
1707823706.56776,ACC,-0.658,0.5,0.554,0.994927133010252
1707823706.60695,ACC,-0.663,0.493,0.556,0.99586846521014
1707823706.64614,ACC,-0.663,0.496,0.551,0.994578302598644
1707823706.68534,ACC,-0.66,0.5,0.558,0.998480846085692
1707823706.72608,ACC,-0.662,0.488,0.546,0.987169691593092
1707823706.76682,ACC,-0.658,0.508,0.554,0.998971471064114
1707823706.8067,ACC,-0.655,0.511,0.555,0.999085081462035
1707823706.84658,ACC,-0.671,0.487,0.551,0.995495354082579
1707823706.88646,ACC,-0.656,0.504,0.557,0.997296846480525
1707823706.92668,ACC,-0.656,0.507,0.559,0.99993299775535
1707823706.9669,ACC,-0.661,0.498,0.557,0.99758408166931
1707823707.00678,ACC,-0.66,0.5,0.553,0.995695234496982
1707823707.04666,ACC,-0.657,0.502,0.561,0.999186669246543
1707823707.08654,ACC,-0.657,0.498,0.558,0.995498367653107
1707823707.12642,ACC,-0.658,0.5,0.554,0.994927133010252
1707823707.1663,ACC,-0.66,0.504,0.559,1.00104795089946
1707823707.20618,ACC,-0.664,0.497,0.554,0.997407138534711
1707823707.24589,ACC,-0.654,0.507,0.558,0.998062623285734
1707823707.2856,ACC,-0.66,0.498,0.559,0.998040580337293
1707823707.32617,ACC,-0.661,0.499,0.555,0.996968906235295
1707823707.36673,ACC,-0.656,0.505,0.557,0.997802585685165
1707823707.4073,ACC,-0.659,0.501,0.559,0.99888087377825
1707823707.44753,ACC,-0.66,0.497,0.554,0.994748711987103
1707823707.48775,ACC,-0.657,0.503,0.56,0.999128620348752
1707823707.52316,ACC,-0.659,0.499,0.558,0.99731940721115
1707823707.55857,ACC,-0.657,0.503,0.557,0.997450249385903
1707823707.59398,ACC,-0.663,0.498,0.558,0.999468358678753
1707823707.63386,ACC,-0.66,0.497,0.553,0.994192134348286
1707823707.67374,ACC,-0.657,0.502,0.555,0.995830306829432
1707823707.71362,ACC,-0.659,0.503,0.555,0.997654749900986
1707823707.75316,ACC,-0.661,0.498,0.554,0.995912144719603
1707823707.79269,ACC,-0.653,0.504,0.557,0.995326077222937
1707823707.83223,ACC,-0.658,0.502,0.557,0.997605633504543
1707823707.87142,ACC,-0.662,0.495,0.554,0.995080398761829
1707823707.91061,ACC,-0.658,0.503,0.557,0.998109212461242
1707823707.95084,ACC,-0.657,0.505,0.557,0.998460314684565
1707823707.99106,ACC,-0.656,0.501,0.556,0.995225100165787
1707823708.03129,ACC,-0.656,0.502,0.554,0.99461349276993
1707823708.07099,ACC,-0.655,0.505,0.554,0.995472752012831
1707823708.1107,ACC,-0.661,0.498,0.555,0.99646876519036
1707823708.15058,ACC,-0.657,0.504,0.56,0.999632432447047
1707823708.19046,ACC,-0.658,0.504,0.556,0.998056110647092
1707823708.23034,ACC,-0.659,0.5,0.555,0.996145571691206
1707823708.27022,ACC,-0.658,0.5,0.556,0.996042167782067
1707823708.3101,ACC,-0.655,0.507,0.557,0.998159806844575
1707823708.34998,ACC,-0.662,0.5,0.556,0.99868914082411
1707823708.39021,ACC,-0.654,0.507,0.56,0.999182165573425
1707823708.43043,ACC,-0.655,0.505,0.556,0.996587176317255
1707823708.46962,ACC,-0.663,0.498,0.557,0.998910406392886
1707823708.50881,ACC,-0.657,0.501,0.559,0.99756252936846
1707823708.54801,ACC,-0.654,0.508,0.557,0.998012524971506
1707823708.58789,ACC,-0.657,0.504,0.56,0.999632432447047
1707823708.62777,ACC,-0.66,0.498,0.556,0.996363387524853
1707823708.66765,ACC,-0.65,0.508,0.562,0.998202384288878
1707823708.70735,ACC,-0.656,0.501,0.557,0.99578411314903
1707823708.74706,ACC,-0.66,0.499,0.556,0.996863581439306
1707823708.78694,ACC,-0.655,0.503,0.557,0.996134027126872
1707823708.82682,ACC,-0.657,0.501,0.554,0.994769319993334
1707823708.8667,ACC,-0.66,0.5,0.557,0.997922341667928
1707823708.90693,ACC,-0.659,0.504,0.558,0.99983048563244
1707823708.94715,ACC,-0.66,0.5,0.555,0.996807403664319
1707823708.98669,ACC,-0.657,0.502,0.555,0.995830306829432
1707823709.02622,ACC,-0.658,0.504,0.555,0.997499373433387
1707823709.06576,ACC,-0.657,0.502,0.556,0.996387976643637
1707823709.10495,ACC,-0.659,0.501,0.559,0.99888087377825
1707823709.14414,ACC,-0.658,0.502,0.556,0.997047641790502
1707823709.18334,ACC,-0.661,0.497,0.554,0.99541247731782
1707823709.22304,ACC,-0.653,0.508,0.558,0.997916329157911
1707823709.26275,ACC,-0.66,0.5,0.557,0.997922341667928
1707823709.30263,ACC,-0.659,0.5,0.558,0.997820124070466
1707823709.34251,ACC,-0.654,0.507,0.562,1.00030445365399
1707823709.38239,ACC,-0.656,0.504,0.56,0.998975475174441
1707823709.42227,ACC,-0.662,0.494,0.556,0.995698749622596
1707823709.46215,ACC,-0.655,0.505,0.555,0.99602961803352
1707823709.50203,ACC,-0.659,0.504,0.555,0.998159305922657
1707823709.54226,ACC,-0.66,0.5,0.555,0.996807403664319
1707823709.58248,ACC,-0.654,0.506,0.557,0.996995987955819
1707823709.62202,ACC,-0.66,0.499,0.552,0.994638125149041
1707823709.66155,ACC,-0.656,0.502,0.558,0.996847029388161
1707823709.70109,ACC,-0.657,0.506,0.556,0.998409234732933
1707823709.74028,ACC,-0.659,0.497,0.555,0.994643152090236
1707823709.77947,ACC,-0.667,0.491,0.55,0.994218285890981
1707823709.81918,ACC,-0.656,0.508,0.563,1.00268090637052
1707823709.85889,ACC,-0.653,0.506,0.555,0.995223592967932
1707823709.8986,ACC,-0.658,0.498,0.554,0.993923538306645
1707823709.9383,ACC,-0.66,0.5,0.557,0.997922341667928
1707823709.97406,ACC,-0.655,0.5,0.554,0.992945617846214
1707823710.00981,ACC,-0.657,0.504,0.556,0.997397112488301
1707823710.04557,ACC,-0.659,0.498,0.555,0.995143205774928
1707823710.08631,ACC,-0.658,0.498,0.556,0.995039697700549
1707823710.12705,ACC,-0.655,0.501,0.558,0.995685693379191
1707823710.16693,ACC,-0.657,0.505,0.556,0.997902800877921
1707823710.20681,ACC,-0.658,0.501,0.558,0.997661766331656
1707823710.24669,ACC,-0.663,0.498,0.557,0.998910406392886
1707823710.28639,ACC,-0.655,0.506,0.557,0.997652244020932
1707823710.3261,ACC,-0.656,0.504,0.555,0.996181208415417
1707823710.36564,ACC,-0.662,0.5,0.558,0.999803980788234
1707823710.40518,ACC,-0.661,0.5,0.557,0.998583997468415
1707823710.44471,ACC,-0.655,0.505,0.555,0.99602961803352
1707823710.48459,ACC,-0.659,0.502,0.557,0.998265495747499
1707823710.52447,ACC,-0.656,0.497,0.555,0.992658047869456
1707823710.56435,ACC,-0.656,0.502,0.558,0.996847029388161
1707823710.60561,ACC,-0.659,0.502,0.554,0.996594701972673
1707823710.64686,ACC,-0.658,0.502,0.555,0.996490341147369
1707823710.68709,ACC,-0.658,0.499,0.556,0.99554055668265
1707823710.72731,ACC,-0.656,0.503,0.556,0.996233406386274
1707823710.76753,ACC,-0.658,0.501,0.555,0.995986947705641
1707823710.80724,ACC,-0.656,0.502,0.556,0.995728878761684
1707823710.84695,ACC,-0.657,0.502,0.556,0.996387976643637
1707823710.88649,ACC,-0.658,0.502,0.557,0.997605633504543
1707823710.92602,ACC,-0.661,0.501,0.556,0.998527916485063
1707823710.96556,ACC,-0.659,0.5,0.557,0.997261249623187
1707823711.00544,ACC,-0.656,0.504,0.554,0.995624427181254
1707823711.04532,ACC,-0.658,0.5,0.557,0.99660072245609
1707823711.0852,ACC,-0.66,0.5,0.556,0.997364527141406
1707823711.12491,ACC,-0.655,0.501,0.557,0.995125620210836
1707823711.16461,ACC,-0.657,0.501,0.559,0.99756252936846
1707823711.20518,ACC,-0.657,0.503,0.557,0.997450249385903
1707823711.24575,ACC,-0.657,0.499,0.557,0.995439099091451
1707823711.28632,ACC,-0.653,0.504,0.555,0.994208227686736
1707823711.32654,ACC,-0.659,0.5,0.552,0.994477249614087
1707823711.36676,ACC,-0.658,0.501,0.556,0.996544529863066
1707823711.40699,ACC,-0.656,0.501,0.555,0.994666778373542
1707823711.44721,ACC,-0.659,0.503,0.559,0.999885493444124
1707823711.48744,ACC,-0.667,0.499,0.552,0.999296752721633
1707823711.52732,ACC,-0.649,0.51,0.558,0.99632574994326
1707823711.5672,ACC,-0.654,0.507,0.561,0.99974296696701
1707823711.60708,ACC,-0.655,0.498,0.555,0.992498866498093
1707823711.64678,ACC,-0.654,0.503,0.557,0.99547677019607
1707823711.68649,ACC,-0.656,0.507,0.56,1.00049237878157
1707823711.72603,ACC,-0.658,0.501,0.555,0.995986947705641
1707823711.76556,ACC,-0.658,0.503,0.557,0.998109212461242
1707823711.8051,ACC,-0.654,0.503,0.558,0.996036645912187
1707823711.84567,ACC,-0.655,0.504,0.556,0.996080820014119
1707823711.88623,ACC,-0.656,0.505,0.56,0.999480364989728
1707823711.9268,ACC,-0.656,0.501,0.558,0.996343816159864
1707823711.96754,ACC,-0.655,0.504,0.556,0.996080820014119
1707823712.00828,ACC,-0.656,0.505,0.557,0.997802585685165
1707823712.04816,ACC,-0.655,0.506,0.557,0.997652244020932
1707823712.08804,ACC,-0.658,0.504,0.558,0.999171656923874
1707823712.12792,ACC,-0.654,0.505,0.555,0.995372292160074
1707823712.16763,ACC,-0.655,0.505,0.555,0.99602961803352
1707823712.20734,ACC,-0.655,0.504,0.556,0.996080820014119
1707823712.24275,ACC,-0.657,0.504,0.558,0.998513395002791
1707823712.27816,ACC,-0.652,0.506,0.557,0.995685191212564
1707823712.31357,ACC,-0.654,0.507,0.559,0.998622050627764
1707823712.35276,ACC,-0.656,0.502,0.555,0.995170839604939
1707823712.39195,ACC,-0.653,0.505,0.559,0.996952857461174
1707823712.43115,ACC,-0.656,0.504,0.556,0.996738681902132
1707823712.47137,ACC,-0.656,0.507,0.559,0.99993299775535
1707823712.51159,ACC,-0.654,0.504,0.556,0.995423527951796
1707823712.55147,ACC,-0.657,0.504,0.557,0.997954908800994
1707823712.59135,ACC,-0.654,0.503,0.556,0.994917584526477
1707823712.63123,ACC,-0.653,0.505,0.555,0.994715537226598
1707823712.67105,ACC,-0.659,0.502,0.556,0.997707873077085
1707823712.71086,ACC,-0.655,0.506,0.558,0.998210899559808
1707823712.75067,ACC,-0.652,0.51,0.557,0.997723909706488
1707823712.79048,ACC,-0.656,0.504,0.556,0.996738681902132
1707823712.83029,ACC,-0.657,0.501,0.556,0.995884531459346
1707823712.87051,ACC,-0.652,0.506,0.555,0.994567745304462
1707823712.91074,ACC,-0.656,0.505,0.56,0.999480364989728
1707823712.95096,ACC,-0.66,0.498,0.555,0.995805703940282
1707823712.99015,ACC,-0.653,0.507,0.559,0.997967434338416
1707823713.02935,ACC,-0.657,0.505,0.559,0.999577410709146
1707823713.06888,ACC,-0.655,0.502,0.557,0.995629449142602
1707823713.10842,ACC,-0.655,0.505,0.557,0.997145425702791
1707823713.14795,ACC,-0.655,0.505,0.558,0.997704365030043
1707823713.18749,ACC,-0.654,0.506,0.555,0.995880012852954
1707823713.22703,ACC,-0.658,0.501,0.553,0.994873861351277
1707823713.26656,ACC,-0.658,0.502,0.559,0.998723685510662
1707823713.30679,ACC,-0.656,0.505,0.558,0.99836115709697
1707823713.34701,ACC,-0.656,0.503,0.555,0.995675649998532
1707823713.38672,ACC,-0.657,0.503,0.559,0.998568475368615
1707823713.42643,ACC,-0.653,0.502,0.558,0.994875369078962
1707823713.46613,ACC,-0.655,0.506,0.556,0.997094278390965
1707823713.50584,ACC,-0.656,0.506,0.556,0.997751472061054
1707823713.54572,ACC,-0.656,0.502,0.555,0.995170839604939
1707823713.5856,ACC,-0.656,0.507,0.562,1.00161319879482
1707823713.62548,ACC,-0.656,0.501,0.556,0.995225100165787
1707823713.66502,ACC,-0.656,0.505,0.555,0.996687513717314
1707823713.70456,ACC,-0.655,0.506,0.56,0.999330275734704
1707823713.74409,ACC,-0.652,0.497,0.556,0.990580133053354
1707823713.7838,ACC,-0.654,0.507,0.566,1.00255723028663
1707823713.82351,ACC,-0.655,0.507,0.561,1.00039742102826
1707823713.86339,ACC,-0.656,0.499,0.553,0.992545213075959
1707823713.90327,ACC,-0.653,0.505,0.558,0.996392492946429
1707823713.94315,ACC,-0.655,0.508,0.559,0.99978497688253
1707823713.98303,ACC,-0.654,0.502,0.554,0.993295525007538
1707823714.02291,ACC,-0.656,0.506,0.558,0.998867358561686
1707823714.06279,ACC,-0.654,0.507,0.558,0.998062623285734
1707823714.10267,ACC,-0.655,0.504,0.556,0.996080820014119
1707823714.14255,ACC,-0.653,0.506,0.557,0.996340303310069
1707823714.18243,ACC,-0.653,0.509,0.555,0.996752225981964
1707823714.22162,ACC,-0.657,0.502,0.555,0.995830306829432
1707823714.26081,ACC,-0.655,0.503,0.558,0.996693533640105
1707823714.3,ACC,-0.653,0.508,0.56,0.999036035386112
1707823714.34023,ACC,-0.657,0.502,0.556,0.996387976643637
1707823714.38045,ACC,-0.655,0.503,0.556,0.995575210619469
1707823714.42033,ACC,-0.656,0.503,0.559,0.997910817658572
1707823714.46021,ACC,-0.654,0.504,0.555,0.994865317517904
1707823714.50009,ACC,-0.657,0.505,0.559,0.999577410709146
1707823714.53997,ACC,-0.657,0.504,0.555,0.996840007222824
1707823714.57985,ACC,-0.654,0.507,0.557,0.997503884704215
1707823714.61973,ACC,-0.658,0.502,0.555,0.996490341147369
1707823714.6548,ACC,-0.656,0.507,0.559,0.99993299775535
1707823714.68987,ACC,-0.656,0.504,0.554,0.995624427181254
1707823714.72493,ACC,-0.658,0.502,0.559,0.998723685510662
1707823714.7649,ACC,-0.657,0.504,0.559,0.999072569936739
1707823714.80486,ACC,-0.652,0.508,0.557,0.996703065110166
1707823714.84483,ACC,-0.658,0.503,0.557,0.998109212461242
1707823714.8848,ACC,-0.658,0.506,0.56,1.00129915609672
1707823714.92347,ACC,-0.65,0.509,0.557,0.995906622128802
1707823714.96215,ACC,-0.658,0.499,0.555,0.994982411904854
1707823715.00203,ACC,-0.657,0.507,0.559,1.00058932634723
1707823715.04191,ACC,-0.656,0.506,0.555,0.997194564766576
1707823715.08179,ACC,-0.656,0.501,0.553,0.99355221302154
1707823715.12263,ACC,-0.656,0.505,0.555,0.996687513717314
1707823715.16347,ACC,-0.654,0.507,0.555,0.996388478456069
1707823715.20432,ACC,-0.655,0.505,0.555,0.99602961803352
1707823715.24516,ACC,-0.659,0.5,0.554,0.995588770527269
1707823715.286,ACC,-0.655,0.508,0.556,0.998110715301664
1707823715.32571,ACC,-0.654,0.508,0.556,0.997454760878908
1707823715.36542,ACC,-0.657,0.498,0.556,0.994378700495943
1707823715.40538,ACC,-0.654,0.507,0.559,0.998622050627764
1707823715.44535,ACC,-0.655,0.507,0.558,0.998718178466779
1707823715.48532,ACC,-0.656,0.506,0.555,0.997194564766576
1707823715.52528,ACC,-0.655,0.505,0.555,0.99602961803352
1707823715.56482,ACC,-0.655,0.507,0.56,0.999836986713334
1707823715.60435,ACC,-0.655,0.506,0.559,0.998770243849906
1707823715.64389,ACC,-0.655,0.505,0.558,0.997704365030043
1707823715.68377,ACC,-0.653,0.508,0.559,0.998475838465809
1707823715.72365,ACC,-0.656,0.507,0.555,0.997702360426194
1707823715.76353,ACC,-0.656,0.503,0.556,0.996233406386274
1707823715.80479,ACC,-0.653,0.507,0.558,0.997407639834386
1707823715.84604,ACC,-0.652,0.509,0.556,0.99665490517029
1707823715.88626,ACC,-0.658,0.501,0.554,0.995430057814209
1707823715.92649,ACC,-0.655,0.506,0.559,0.998770243849906
1707823715.96671,ACC,-0.65,0.509,0.561,0.998149287431495
1707823716.00642,ACC,-0.659,0.503,0.556,0.998211400455835
1707823716.04613,ACC,-0.658,0.499,0.557,0.996099392631077
1707823716.08584,ACC,-0.65,0.511,0.558,0.997489348314056
1707823716.12554,ACC,-0.655,0.504,0.556,0.996080820014119
1707823716.16525,ACC,-0.656,0.504,0.556,0.996738681902132
1707823716.20496,ACC,-0.654,0.504,0.556,0.995423527951796
1707823716.24484,ACC,-0.655,0.505,0.556,0.996587176317255
1707823716.28472,ACC,-0.658,0.504,0.555,0.997499373433387
1707823716.3246,ACC,-0.656,0.505,0.557,0.997802585685165
1707823716.36379,ACC,-0.654,0.506,0.554,0.99532306313076
1707823716.40298,ACC,-0.657,0.503,0.557,0.997450249385903
1707823716.4439,ACC,-0.654,0.505,0.56,0.998168823396123
1707823716.48481,ACC,-0.656,0.504,0.554,0.995624427181254
1707823716.52572,ACC,-0.656,0.506,0.56,0.999985999901999
1707823716.56526,ACC,-0.657,0.499,0.556,0.994879892248306
1707823716.60479,ACC,-0.655,0.508,0.559,0.99978497688253
1707823716.64433,ACC,-0.654,0.506,0.557,0.996995987955819
1707823716.68404,ACC,-0.654,0.503,0.559,0.99659721051185
1707823716.72374,ACC,-0.654,0.506,0.557,0.996995987955819
1707823716.76371,ACC,-0.656,0.505,0.556,0.997244704172451
1707823716.80368,ACC,-0.656,0.506,0.557,0.998309070378508
1707823716.84364,ACC,-0.657,0.502,0.557,0.996946337572891
1707823716.88361,ACC,-0.655,0.504,0.556,0.996080820014119
1707823716.92332,ACC,-0.656,0.506,0.557,0.998309070378508
1707823716.96302,ACC,-0.656,0.504,0.555,0.996181208415417
1707823716.99843,ACC,-0.657,0.504,0.558,0.998513395002791
1707823717.03384,ACC,-0.655,0.506,0.554,0.995980421494318
1707823717.06926,ACC,-0.653,0.51,0.559,0.999494872423065
1707823717.10914,ACC,-0.653,0.506,0.562,0.999144133746478
1707823717.14902,ACC,-0.658,0.498,0.551,0.992254503643093
1707823717.1889,ACC,-0.653,0.51,0.562,1.00117580873691
1707823717.2286,ACC,-0.654,0.505,0.557,0.996488835863202
1707823717.26831,ACC,-0.659,0.502,0.556,0.997707873077085
1707823717.30819,ACC,-0.656,0.505,0.558,0.99836115709697
1707823717.34807,ACC,-0.655,0.505,0.553,0.994916579417591
1707823717.38795,ACC,-0.654,0.508,0.557,0.998012524971506
1707823717.42749,ACC,-0.658,0.502,0.555,0.996490341147369
1707823717.46702,ACC,-0.655,0.507,0.558,0.998718178466779
1707823717.50656,ACC,-0.656,0.503,0.553,0.994562215248498
1707823717.5461,ACC,-0.656,0.503,0.558,0.997350991376657
1707823717.58563,ACC,-0.653,0.506,0.556,0.995781602561526
1707823717.62517,ACC,-0.658,0.505,0.557,0.999118611577224
1707823717.66522,ACC,-0.656,0.506,0.557,0.998309070378508
1707823717.70527,ACC,-0.656,0.501,0.558,0.996343816159864
1707823717.74532,ACC,-0.651,0.509,0.556,0.996001004015558
