LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EL
1707823637.376704,40727.000,3758,2,EL,1,100,-19175.000000
1707823637.442712,40791.000,3775,1,EL,1,100,-19174.599609
1707823637.508720,40855.000,3789,2,EL,1,100,-19175.000000
1707823637.574729,40919.000,3789,2,EL,1,100,-19174.599609
1707823637.640737,40983.000,3807,1,EL,1,100,-19174.800781
1707823637.707261,41047.500,3823,2,EL,1,100,-19174.599609
1707823637.773785,41112.000,3823,2,EL,1,100,-19174.000000
1707823637.841340,41177.500,3840,2,EL,1,100,-19174.199219
1707823637.908895,41243.000,3840,2,EL,1,100,-19174.000000
1707823637.975935,41308.000,3857,1,EL,1,100,-19174.199219
1707823638.042459,41372.500,3874,2,EL,1,100,-19174.199219
1707823638.108983,41437.000,3874,2,EL,1,100,-19174.199219
1707823638.176022,41502.000,3890,1,EL,1,100,-19174.199219
1707823638.240999,41565.000,3908,2,EL,1,100,-19174.000000
1707823638.305976,41628.000,3908,2,EL,1,100,-19174.000000
1707823638.373016,41693.000,3924,1,EL,1,100,-19174.000000
1707823638.440055,41758.000,3939,2,EL,1,100,-19174.000000
1707823638.507095,41823.000,3939,2,EL,1,100,-19174.000000
1707823638.576197,41890.000,3955,1,EL,1,100,-19174.000000
1707823638.642721,41954.500,3975,2,EL,1,100,-19173.800781
1707823638.709245,42019.000,3975,2,EL,1,100,-19174.000000
1707823638.775253,42083.000,3991,2,EL,1,100,-19174.000000
1707823638.841261,42147.000,3991,2,EL,1,100,-19174.000000
1707823638.906238,42210.000,4008,1,EL,1,100,-19173.400391
1707823638.972762,42274.500,4025,2,EL,1,100,-19173.599609
1707823639.039286,42339.000,4025,2,EL,1,100,-19173.000000
1707823639.108388,42406.000,4042,1,EL,1,100,-19173.199219
1707823639.175428,42471.000,4058,2,EL,1,100,-19173.400391
1707823639.242468,42536.000,4058,2,EL,1,100,-19173.400391
1707823639.308476,42600.000,4076,1,EL,1,100,-19173.800781
1707823639.374484,42664.000,4091,2,EL,1,100,-19174.000000
1707823639.440492,42728.000,4091,2,EL,1,100,-19174.000000
1707823639.507532,42793.000,4107,2,EL,1,100,-19174.000000
1707823639.574571,42858.000,4107,2,EL,1,100,-19174.199219
1707823639.642642,42924.000,4124,1,EL,1,100,-19175.000000
1707823639.709166,42988.500,4143,2,EL,1,100,-19175.199219
1707823639.775690,43053.000,4143,2,EL,1,100,-19175.599609
1707823639.841698,43117.000,4159,1,EL,1,100,-19176.000000
1707823639.907707,43181.000,4175,2,EL,1,100,-19176.400391
1707823639.973715,43245.000,4175,2,EL,1,100,-19177.000000
1707823640.041786,43311.000,4191,1,EL,1,100,-19177.000000
1707823640.107278,43374.500,4208,2,EL,1,100,-19177.199219
1707823640.172771,43438.000,4208,2,EL,1,100,-19178.000000
1707823640.240842,43504.000,4224,1,EL,1,100,-19178.400391
1707823640.307366,43568.500,4241,2,EL,1,100,-19179.000000
1707823640.373890,43633.000,4241,2,EL,1,100,-19179.800781
1707823640.440414,43697.500,4256,2,EL,1,100,-19180.000000
1707823640.506938,43762.000,4256,2,EL,1,100,-19180.599609
1707823640.572946,43826.000,4275,1,EL,1,100,-19181.000000
1707823640.639470,43890.500,4292,2,EL,1,100,-19181.800781
1707823640.705994,43955.000,4292,2,EL,1,100,-19182.000000
1707823640.773033,44020.000,4309,1,EL,1,100,-19182.400391
1707823640.839041,44084.000,4323,2,EL,1,100,-19183.000000
1707823640.905050,44148.000,4323,2,EL,1,100,-19183.000000
1707823640.971058,44212.000,4341,2,EL,1,100,-19183.000000
1707823641.037066,44276.000,4341,2,EL,1,100,-19183.400391
1707823641.103074,44340.000,4364,2,EL,1,100,-19184.000000
1707823641.169083,44404.000,4364,2,EL,1,100,-19184.000000
1707823641.237154,44470.000,4381,1,EL,1,100,-19184.400391
1707823641.303162,44534.000,4398,2,EL,1,100,-19184.599609
1707823641.369170,44598.000,4398,2,EL,1,100,-19185.000000
1707823641.436210,44663.000,4417,1,EL,1,100,-19185.000000
1707823641.501186,44726.000,4431,2,EL,1,100,-19185.199219
1707823641.566163,44789.000,4431,2,EL,1,100,-19186.000000
1707823641.632171,44853.000,4449,1,EL,1,100,-19186.000000
1707823641.698695,44917.500,4465,2,EL,1,100,-19185.800781
1707823641.765219,44982.000,4465,2,EL,1,100,-19186.000000
1707823641.833806,45048.500,4482,2,EL,1,100,-19186.599609
1707823641.902393,45115.000,4482,2,EL,1,100,-19187.000000
1707823641.968401,45179.000,4499,1,EL,1,100,-19187.000000
1707823642.034925,45243.500,4514,2,EL,1,100,-19187.400391
1707823642.101449,45308.000,4514,2,EL,1,100,-19187.000000
1707823642.167457,45372.000,4530,1,EL,1,100,-19187.199219
1707823642.233465,45436.000,4550,3,EL,1,100,-19187.599609
1707823642.299473,45500.000,4550,3,EL,1,100,-19187.400391
1707823642.365482,45564.000,4550,3,EL,1,100,-19187.000000
1707823642.434068,45630.500,4566,2,EL,1,100,-19187.800781
1707823642.502655,45697.000,4566,2,EL,1,100,-19187.400391
1707823642.569694,45762.000,4583,1,EL,1,100,-19188.000000
1707823642.636218,45826.500,4600,2,EL,1,100,-19188.000000
1707823642.702742,45891.000,4600,2,EL,1,100,-19188.000000
1707823642.767719,45954.000,4617,1,EL,1,100,-19188.000000
1707823642.833727,46018.000,4631,2,EL,1,100,-19188.000000
1707823642.899736,46082.000,4631,2,EL,1,100,-19188.000000
1707823642.966260,46146.500,4649,2,EL,1,100,-19188.199219
1707823643.032783,46211.000,4649,2,EL,1,100,-19188.000000
1707823643.100854,46277.000,4667,2,EL,1,100,-19188.000000
1707823643.168925,46343.000,4667,2,EL,1,100,-19188.000000
1707823643.235965,46408.000,4684,1,EL,1,100,-19188.199219
1707823643.302489,46472.500,4701,2,EL,1,100,-19188.199219
1707823643.369013,46537.000,4701,2,EL,1,100,-19188.599609
1707823643.431927,46598.000,4718,1,EL,1,100,-19188.599609
1707823643.498451,46662.500,4732,2,EL,1,100,-19188.199219
1707823643.564975,46727.000,4732,2,EL,1,100,-19188.800781
1707823643.632014,46792.000,4750,2,EL,1,100,-19188.400391
1707823643.699054,46857.000,4750,2,EL,1,100,-19188.599609
1707823643.766609,46922.500,4768,2,EL,1,100,-19188.199219
1707823643.834164,46988.000,4768,2,EL,1,100,-19188.199219
1707823643.900173,47052.000,4785,1,EL,1,100,-19188.400391
1707823643.966697,47116.500,4804,2,EL,1,100,-19188.000000
1707823644.033221,47181.000,4804,2,EL,1,100,-19188.000000
1707823644.100260,47246.000,4821,1,EL,1,100,-19187.800781
1707823644.167815,47311.500,4835,2,EL,1,100,-19188.000000
1707823644.235371,47377.000,4835,2,EL,1,100,-19187.400391
1707823644.301895,47441.500,4853,2,EL,1,100,-19187.800781
1707823644.368419,47506.000,4853,2,EL,1,100,-19187.199219
1707823644.434427,47570.000,4869,2,EL,1,100,-19187.199219
1707823644.500435,47634.000,4869,2,EL,1,100,-19187.000000
1707823644.568506,47700.000,4886,1,EL,1,100,-19187.000000
1707823644.633998,47763.500,4903,2,EL,1,100,-19187.000000
1707823644.699491,47827.000,4903,2,EL,1,100,-19187.000000
1707823644.767562,47893.000,4920,2,EL,1,100,-19187.000000
1707823644.835633,47959.000,4920,2,EL,1,100,-19187.000000
1707823644.901641,48023.000,4938,1,EL,1,100,-19187.000000
1707823644.968165,48087.500,4954,2,EL,1,100,-19187.000000
1707823645.034689,48152.000,4954,2,EL,1,100,-19186.199219
1707823645.101213,48216.500,4970,2,EL,1,100,-19186.400391
1707823645.167737,48281.000,4970,2,EL,1,100,-19186.599609
1707823645.233229,48344.500,4988,2,EL,1,100,-19186.199219
1707823645.298722,48408.000,4988,2,EL,1,100,-19186.199219
1707823645.366793,48474.000,5004,2,EL,1,100,-19186.199219
1707823645.434864,48540.000,5004,2,EL,1,100,-19186.000000
1707823645.501903,48605.000,5021,2,EL,1,100,-19186.400391
1707823645.568943,48670.000,5021,2,EL,1,100,-19186.000000
1707823645.634951,48734.000,5040,2,EL,1,100,-19186.000000
1707823645.700960,48798.000,5040,2,EL,1,100,-19185.599609
1707823645.769030,48864.000,5057,1,EL,1,100,-19186.000000
1707823645.834523,48927.500,5073,2,EL,1,100,-19185.800781
1707823645.900016,48991.000,5073,2,EL,1,100,-19185.400391
1707823645.967055,49056.000,5091,1,EL,1,100,-19186.000000
1707823646.032548,49119.500,5106,2,EL,1,100,-19186.000000
1707823646.098040,49183.000,5106,2,EL,1,100,-19185.199219
1707823646.164564,49247.500,5122,2,EL,1,100,-19185.800781
1707823646.231088,49312.000,5122,2,EL,1,100,-19185.199219
1707823646.298471,49377.333,5145,3,EL,1,100,-19185.400391
1707823646.365855,49442.667,5145,3,EL,1,100,-19185.000000
1707823646.433238,49508.000,5145,3,EL,1,100,-19185.199219
1707823646.500278,49573.000,5161,2,EL,1,100,-19185.000000
1707823646.567317,49638.000,5161,2,EL,1,100,-19185.199219
1707823646.633841,49702.500,5181,2,EL,1,100,-19185.000000
1707823646.700365,49767.000,5181,2,EL,1,100,-19185.000000
1707823646.763279,49828.000,5196,1,EL,1,100,-19185.000000
1707823646.829803,49892.500,5212,2,EL,1,100,-19185.000000
1707823646.896327,49957.000,5212,2,EL,1,100,-19184.800781
1707823646.962335,50021.000,5229,1,EL,1,100,-19184.800781
1707823647.029891,50086.500,5246,4,EL,1,100,-19185.000000
1707823647.097446,50152.000,5246,4,EL,1,100,-19184.199219
1707823647.165001,50217.500,5246,4,EL,1,100,-19184.000000
1707823647.232557,50283.000,5246,4,EL,1,100,-19184.000000
1707823647.298823,50347.250,5266,4,EL,1,100,-19184.199219
1707823647.365089,50411.500,5266,4,EL,1,100,-19184.400391
1707823647.431355,50475.750,5266,4,EL,1,100,-19184.000000
1707823647.497621,50540.000,5266,4,EL,1,100,-19184.000000
1707823647.564918,50605.250,5284,4,EL,1,100,-19184.199219
1707823647.632216,50670.500,5284,4,EL,1,100,-19184.000000
1707823647.699513,50735.750,5284,4,EL,1,100,-19184.000000
1707823647.766811,50801.000,5284,4,EL,1,100,-19184.000000
1707823647.833334,50865.500,5300,2,EL,1,100,-19184.000000
1707823647.899858,50930.000,5300,2,EL,1,100,-19183.400391
1707823647.964835,50993.000,5318,1,EL,1,100,-19184.000000
1707823648.030843,51057.000,5332,2,EL,1,100,-19184.000000
1707823648.096852,51121.000,5332,2,EL,1,100,-19183.599609
1707823648.162860,51185.000,5349,1,EL,1,100,-19183.800781
1707823648.230415,51250.500,5368,2,EL,1,100,-19183.599609
1707823648.297970,51316.000,5368,2,EL,1,100,-19183.800781
1707823648.365526,51381.500,5385,2,EL,1,100,-19183.199219
1707823648.433081,51447.000,5385,2,EL,1,100,-19183.000000
1707823648.499089,51511.000,5401,1,EL,1,100,-19183.000000
1707823648.564582,51574.500,5417,2,EL,1,100,-19183.199219
1707823648.630074,51638.000,5417,2,EL,1,100,-19183.000000
1707823648.699177,51705.000,5435,1,EL,1,100,-19183.400391
1707823648.766732,51770.500,5452,2,EL,1,100,-19185.599609
1707823648.834287,51836.000,5452,2,EL,1,100,-19197.199219
1707823648.900295,51900.000,5468,1,EL,1,100,-19207.000000
1707823648.966304,51964.000,5484,2,EL,1,100,-19212.800781
1707823649.032312,52028.000,5484,2,EL,1,100,-19217.000000
1707823649.100383,52094.000,5500,1,EL,1,100,-19221.400391
1707823649.165875,52157.500,5519,2,EL,1,100,-19224.199219
1707823649.231368,52221.000,5519,2,EL,1,100,-19226.800781
1707823649.298923,52286.500,5536,2,EL,1,100,-19228.599609
1707823649.366479,52352.000,5536,2,EL,1,100,-19229.199219
1707823649.433518,52417.000,5555,1,EL,1,100,-19229.800781
1707823649.500042,52481.500,5569,2,EL,1,100,-19226.000000
1707823649.566566,52546.000,5569,2,EL,1,100,-19219.199219
1707823649.632574,52610.000,5587,1,EL,1,100,-19213.000000
1707823649.699614,52675.000,5603,2,EL,1,100,-19209.400391
1707823649.766653,52740.000,5603,2,EL,1,100,-19206.800781
1707823649.832146,52803.500,5620,2,EL,1,100,-19204.599609
1707823649.897638,52867.000,5620,2,EL,1,100,-19202.599609
1707823649.964678,52932.000,5637,1,EL,1,100,-19200.800781
1707823650.031718,52997.000,5652,2,EL,1,100,-19200.000000
1707823650.098757,53062.000,5652,2,EL,1,100,-19199.199219
1707823650.165797,53127.000,5668,1,EL,1,100,-19198.000000
1707823650.232321,53191.500,5688,2,EL,1,100,-19197.599609
1707823650.298845,53256.000,5688,2,EL,1,100,-19197.199219
1707823650.364853,53320.000,5704,2,EL,1,100,-19196.199219
1707823650.430861,53384.000,5704,2,EL,1,100,-19196.000000
1707823650.496869,53448.000,5721,1,EL,1,100,-19195.800781
1707823650.564425,53513.500,5736,2,EL,1,100,-19195.199219
1707823650.631980,53579.000,5736,2,EL,1,100,-19194.800781
1707823650.700051,53645.000,5753,1,EL,1,100,-19194.000000
1707823650.766575,53709.500,5769,2,EL,1,100,-19193.599609
1707823650.833099,53774.000,5769,2,EL,1,100,-19193.000000
1707823650.898076,53837.000,5786,1,EL,1,100,-19192.599609
1707823650.964599,53901.500,5803,2,EL,1,100,-19192.400391
1707823651.031123,53966.000,5803,2,EL,1,100,-19192.000000
1707823651.098163,54031.000,5820,1,EL,1,100,-19192.000000
1707823651.164687,54095.500,5836,2,EL,1,100,-19191.000000
1707823651.231211,54160.000,5836,2,EL,1,100,-19191.000000
1707823651.296703,54223.500,5854,2,EL,1,100,-19191.000000
1707823651.362196,54287.000,5854,2,EL,1,100,-19190.000000
1707823651.428204,54351.000,5870,1,EL,1,100,-19190.000000
1707823651.494728,54415.500,5885,2,EL,1,100,-19190.000000
1707823651.561252,54480.000,5885,2,EL,1,100,-19190.000000
1707823651.629323,54546.000,5907,2,EL,1,100,-19189.599609
1707823651.697394,54612.000,5907,2,EL,1,100,-19189.199219
1707823651.764433,54677.000,5924,1,EL,1,100,-19189.000000
1707823651.830957,54741.500,5942,2,EL,1,100,-19189.000000
1707823651.897481,54806.000,5942,2,EL,1,100,-19188.800781
1707823651.963490,54870.000,5960,2,EL,1,100,-19188.000000
1707823652.029498,54934.000,5960,2,EL,1,100,-19188.000000
1707823652.094475,54997.000,5975,1,EL,1,100,-19188.000000
1707823652.161514,55062.000,5991,2,EL,1,100,-19188.000000
1707823652.228554,55127.000,5991,2,EL,1,100,-19187.199219
1707823652.297656,55194.000,6008,1,EL,1,100,-19187.000000
1707823652.364696,55259.000,6025,2,EL,1,100,-19187.199219
1707823652.431735,55324.000,6025,2,EL,1,100,-19187.000000
1707823652.497744,55388.000,6041,1,EL,1,100,-19187.000000
1707823652.563236,55451.500,6057,2,EL,1,100,-19187.000000
1707823652.628729,55515.000,6057,2,EL,1,100,-19186.599609
1707823652.694737,55579.000,6073,1,EL,1,100,-19186.800781
1707823652.761776,55644.000,6092,2,EL,1,100,-19186.000000
1707823652.828816,55709.000,6092,2,EL,1,100,-19186.000000
1707823652.896887,55775.000,6109,2,EL,1,100,-19186.000000
1707823652.964958,55841.000,6109,2,EL,1,100,-19186.000000
1707823653.030966,55905.000,6126,1,EL,1,100,-19185.599609
1707823653.097490,55969.500,6140,2,EL,1,100,-19185.599609
1707823653.164014,56034.000,6140,2,EL,1,100,-19185.599609
1707823653.228991,56097.000,6157,1,EL,1,100,-19185.400391
1707823653.296030,56162.000,6174,2,EL,1,100,-19185.000000
1707823653.363070,56227.000,6174,2,EL,1,100,-19185.199219
1707823653.428047,56290.000,6191,1,EL,1,100,-19185.000000
1707823653.494571,56354.500,6206,2,EL,1,100,-19185.000000
1707823653.561095,56419.000,6206,2,EL,1,100,-19185.000000
1707823653.627619,56483.500,6225,2,EL,1,100,-19185.000000
1707823653.694143,56548.000,6225,2,EL,1,100,-19185.000000
1707823653.760151,56612.000,6243,1,EL,1,100,-19185.000000
1707823653.826675,56676.500,6260,2,EL,1,100,-19184.599609
1707823653.893199,56741.000,6260,2,EL,1,100,-19184.800781
1707823653.961270,56807.000,6277,1,EL,1,100,-19184.400391
1707823654.028309,56872.000,6292,2,EL,1,100,-19184.000000
1707823654.095349,56937.000,6292,2,EL,1,100,-19184.000000
1707823654.162388,57002.000,6308,1,EL,1,100,-19184.000000
1707823654.228912,57066.500,6326,2,EL,1,100,-19184.000000
1707823654.295436,57131.000,6326,2,EL,1,100,-19184.000000
1707823654.360413,57194.000,6342,1,EL,1,100,-19184.000000
1707823654.426421,57258.000,6358,2,EL,1,100,-19183.800781
1707823654.492430,57322.000,6358,2,EL,1,100,-19183.599609
1707823654.560500,57388.000,6374,2,EL,1,100,-19184.000000
1707823654.628571,57454.000,6374,2,EL,1,100,-19183.199219
1707823654.695611,57519.000,6393,1,EL,1,100,-19183.000000
1707823654.762135,57583.500,6409,2,EL,1,100,-19183.000000
1707823654.828659,57648.000,6409,2,EL,1,100,-19183.000000
1707823654.894667,57712.000,6426,1,EL,1,100,-19183.000000
1707823654.961191,57776.500,6441,2,EL,1,100,-19182.599609
1707823655.027715,57841.000,6441,2,EL,1,100,-19182.000000
1707823655.092692,57904.000,6458,1,EL,1,100,-19182.000000
1707823655.160763,57970.000,6474,2,EL,1,100,-19182.000000
1707823655.228834,58036.000,6474,2,EL,1,100,-19182.000000
1707823655.295358,58100.500,6492,2,EL,1,100,-19182.000000
1707823655.361882,58165.000,6492,2,EL,1,100,-19182.000000
1707823655.427890,58229.000,6508,1,EL,1,100,-19181.599609
1707823655.493898,58293.000,6523,2,EL,1,100,-19181.199219
1707823655.559906,58357.000,6523,2,EL,1,100,-19181.000000
1707823655.626946,58422.000,6542,1,EL,1,100,-19181.000000
1707823655.692954,58486.000,6559,2,EL,1,100,-19181.000000
1707823655.758962,58550.000,6559,2,EL,1,100,-19181.000000
1707823655.824970,58614.000,6575,1,EL,1,100,-19181.000000
1707823655.891494,58678.500,6592,2,EL,1,100,-19181.000000
1707823655.958018,58743.000,6592,2,EL,1,100,-19180.199219
1707823656.024542,58807.500,6607,2,EL,1,100,-19180.199219
1707823656.091066,58872.000,6607,2,EL,1,100,-19180.000000
1707823656.158106,58937.000,6624,1,EL,1,100,-19180.000000
1707823656.226177,59003.000,6641,2,EL,1,100,-19180.000000
1707823656.294248,59069.000,6641,2,EL,1,100,-19180.000000
1707823656.360256,59133.000,6658,1,EL,1,100,-19180.000000
1707823656.426780,59197.500,6672,2,EL,1,100,-19180.000000
1707823656.493304,59262.000,6672,2,EL,1,100,-19180.000000
1707823656.558281,59325.000,6691,1,EL,1,100,-19179.800781
1707823656.624804,59389.500,6708,2,EL,1,100,-19179.599609
1707823656.691328,59454.000,6708,2,EL,1,100,-19179.400391
1707823656.755274,59516.000,6725,1,EL,1,100,-19179.199219
1707823656.823861,59582.500,6745,2,EL,1,100,-19179.199219
1707823656.892447,59649.000,6745,2,EL,1,100,-19179.599609
1707823656.958971,59713.500,6762,2,EL,1,100,-19179.199219
1707823657.025495,59778.000,6762,2,EL,1,100,-19179.199219
1707823657.091503,59842.000,6778,2,EL,1,100,-19179.199219
1707823657.157511,59906.000,6778,2,EL,1,100,-19179.000000
1707823657.223520,59970.000,6795,1,EL,1,100,-19179.000000
1707823657.290044,60034.500,6812,2,EL,1,100,-19179.000000
1707823657.356567,60099.000,6812,2,EL,1,100,-19179.199219
1707823657.424638,60165.000,6831,1,EL,1,100,-19179.000000
