LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,GZ
1707823671.745328,74050.000,9115,2,GZ,1,100,-0.031
1707823671.786584,74090.000,9131,3,GZ,1,100,-0.824
1707823671.827839,74130.000,9131,3,GZ,1,100,-0.031
1707823671.869094,74170.000,9131,3,GZ,1,100,-0.092
1707823671.908802,74208.500,9147,2,GZ,1,100,-0.824
1707823671.948510,74247.000,9147,2,GZ,1,100,-0.183
1707823671.988390,74285.667,9163,3,GZ,1,100,0.183
1707823672.028270,74324.333,9163,3,GZ,1,100,-0.488
1707823672.068150,74363.000,9163,3,GZ,1,100,-0.824
1707823672.103217,74397.000,9180,3,GZ,1,100,0.092
1707823672.138284,74431.000,9180,3,GZ,1,100,-0.031
1707823672.173350,74465.000,9180,3,GZ,1,100,-0.916
1707823672.214262,74504.667,9197,3,GZ,1,100,-0.427
1707823672.255173,74544.333,9197,3,GZ,1,100,0.183
1707823672.296084,74584.000,9197,3,GZ,1,100,-0.275
1707823672.336308,74623.000,9213,2,GZ,1,100,-0.641
1707823672.376532,74662.000,9213,2,GZ,1,100,-0.244
1707823672.416412,74700.667,9230,3,GZ,1,100,0.000
1707823672.456292,74739.333,9230,3,GZ,1,100,-0.122
1707823672.496172,74778.000,9230,3,GZ,1,100,-0.366
1707823672.535880,74816.500,9248,2,GZ,1,100,0.153
1707823672.575588,74855.000,9248,2,GZ,1,100,0.122
1707823672.615468,74893.667,9264,3,GZ,1,100,-0.244
1707823672.655348,74932.333,9264,3,GZ,1,100,-0.214
1707823672.695228,74971.000,9264,3,GZ,1,100,-0.153
1707823672.734764,75009.333,9286,3,GZ,1,100,0.000
1707823672.774300,75047.667,9286,3,GZ,1,100,0.061
1707823672.813836,75086.000,9286,3,GZ,1,100,-0.031
1707823672.854748,75125.667,9303,3,GZ,1,100,-0.061
1707823672.895659,75165.333,9303,3,GZ,1,100,-0.122
1707823672.936571,75205.000,9303,3,GZ,1,100,-0.153
1707823672.976450,75243.667,9318,3,GZ,1,100,-0.061
1707823673.016330,75282.333,9318,3,GZ,1,100,-0.122
1707823673.056210,75321.000,9318,3,GZ,1,100,-0.305
1707823673.095918,75359.500,9334,2,GZ,1,100,-0.214
1707823673.135627,75398.000,9334,2,GZ,1,100,-0.153
1707823673.175507,75436.667,9351,3,GZ,1,100,-0.092
1707823673.215386,75475.333,9351,3,GZ,1,100,0.214
1707823673.255266,75514.000,9351,3,GZ,1,100,-0.366
1707823673.294459,75552.000,9370,3,GZ,1,100,-0.061
1707823673.333651,75590.000,9370,3,GZ,1,100,-0.122
1707823673.372844,75628.000,9370,3,GZ,1,100,-0.854
1707823673.413067,75667.000,9387,2,GZ,1,100,-0.214
1707823673.453291,75706.000,9387,2,GZ,1,100,0.763
1707823673.493859,75745.333,9401,3,GZ,1,100,-0.854
1707823673.534426,75784.667,9401,3,GZ,1,100,-1.709
1707823673.574994,75824.000,9401,3,GZ,1,100,-0.824
1707823673.614702,75862.500,9421,2,GZ,1,100,-0.488
1707823673.654410,75901.000,9421,2,GZ,1,100,-1.434
1707823673.694290,75939.667,9437,3,GZ,1,100,-1.434
1707823673.734170,75978.333,9437,3,GZ,1,100,0.305
1707823673.774050,76017.000,9437,3,GZ,1,100,-0.061
1707823673.813930,76055.667,9454,3,GZ,1,100,-1.953
1707823673.853810,76094.333,9454,3,GZ,1,100,-0.458
1707823673.893690,76133.000,9454,3,GZ,1,100,0.427
1707823673.933226,76171.333,9471,3,GZ,1,100,-1.251
1707823673.972762,76209.667,9471,3,GZ,1,100,-1.984
1707823674.012298,76248.000,9471,3,GZ,1,100,-0.488
1707823674.053553,76288.000,9486,2,GZ,1,100,0.214
1707823674.094809,76328.000,9486,2,GZ,1,100,-1.190
1707823674.135032,76367.000,9504,3,GZ,1,100,-1.221
1707823674.175256,76406.000,9504,3,GZ,1,100,-0.488
1707823674.215480,76445.000,9504,3,GZ,1,100,-0.549
1707823674.255188,76483.500,9522,2,GZ,1,100,-0.183
1707823674.294896,76522.000,9522,2,GZ,1,100,0.427
1707823674.334776,76560.667,9538,3,GZ,1,100,-0.122
1707823674.374656,76599.333,9538,3,GZ,1,100,0.244
1707823674.414536,76638.000,9538,3,GZ,1,100,0.336
1707823674.450290,76672.667,9554,3,GZ,1,100,0.031
1707823674.486045,76707.333,9554,3,GZ,1,100,-0.031
1707823674.521799,76742.000,9554,3,GZ,1,100,0.641
1707823674.560992,76780.000,9570,3,GZ,1,100,-0.549
1707823674.600184,76818.000,9570,3,GZ,1,100,-0.977
1707823674.639376,76856.000,9570,3,GZ,1,100,-0.183
1707823674.679084,76894.500,9587,2,GZ,1,100,-0.336
1707823674.718793,76933.000,9587,2,GZ,1,100,-1.434
1707823674.758672,76971.667,9603,3,GZ,1,100,-0.793
1707823674.798552,77010.333,9603,3,GZ,1,100,-0.061
1707823674.838432,77049.000,9603,3,GZ,1,100,-0.366
1707823674.878656,77088.000,9621,2,GZ,1,100,-0.793
1707823674.918880,77127.000,9621,2,GZ,1,100,-0.305
1707823674.958760,77165.667,9635,3,GZ,1,100,0.000
1707823674.998640,77204.333,9635,3,GZ,1,100,-0.305
1707823675.038520,77243.000,9635,3,GZ,1,100,-0.244
1707823675.078400,77281.667,9654,3,GZ,1,100,0.092
1707823675.118280,77320.333,9654,3,GZ,1,100,-0.092
1707823675.158160,77359.000,9654,3,GZ,1,100,-0.183
1707823675.197352,77397.000,9671,2,GZ,1,100,0.000
1707823675.236544,77435.000,9671,2,GZ,1,100,-0.183
1707823675.276081,77473.333,9688,3,GZ,1,100,-0.397
1707823675.315617,77511.667,9688,3,GZ,1,100,-0.153
1707823675.355153,77550.000,9688,3,GZ,1,100,-0.305
1707823675.395033,77588.667,9704,3,GZ,1,100,-0.763
1707823675.434913,77627.333,9704,3,GZ,1,100,-0.336
1707823675.474793,77666.000,9704,3,GZ,1,100,-0.061
1707823675.515017,77705.000,9719,2,GZ,1,100,-0.336
1707823675.555240,77744.000,9719,2,GZ,1,100,-0.122
1707823675.595120,77782.667,9736,3,GZ,1,100,-0.580
1707823675.635000,77821.333,9736,3,GZ,1,100,-0.488
1707823675.674880,77860.000,9736,3,GZ,1,100,-0.183
1707823675.714588,77898.500,9753,2,GZ,1,100,-0.427
1707823675.754296,77937.000,9753,2,GZ,1,100,-0.488
1707823675.793489,77975.000,9769,3,GZ,1,100,-0.427
1707823675.832681,78013.000,9769,3,GZ,1,100,0.122
1707823675.871874,78051.000,9769,3,GZ,1,100,-0.122
1707823675.912097,78090.000,9789,3,GZ,1,100,-0.092
1707823675.952321,78129.000,9789,3,GZ,1,100,-0.092
1707823675.992545,78168.000,9789,3,GZ,1,100,-0.366
1707823676.032253,78206.500,9803,2,GZ,1,100,-0.397
1707823676.071961,78245.000,9803,2,GZ,1,100,-0.366
1707823676.111841,78283.667,9820,3,GZ,1,100,-0.153
1707823676.151721,78322.333,9820,3,GZ,1,100,-0.275
1707823676.191601,78361.000,9820,3,GZ,1,100,-0.519
1707823676.231481,78399.667,9837,3,GZ,1,100,-0.519
1707823676.271361,78438.333,9837,3,GZ,1,100,-0.366
1707823676.311241,78477.000,9837,3,GZ,1,100,-0.061
1707823676.352496,78517.000,9854,2,GZ,1,100,-0.336
1707823676.393751,78557.000,9854,2,GZ,1,100,-0.153
1707823676.433975,78596.000,9868,3,GZ,1,100,-0.214
1707823676.474199,78635.000,9868,3,GZ,1,100,-0.244
1707823676.514422,78674.000,9868,3,GZ,1,100,-0.366
1707823676.554130,78712.500,9886,2,GZ,1,100,-0.275
1707823676.593839,78751.000,9886,2,GZ,1,100,-0.366
1707823676.633031,78789.000,9902,3,GZ,1,100,-0.275
1707823676.672223,78827.000,9902,3,GZ,1,100,0.275
1707823676.711416,78865.000,9902,3,GZ,1,100,0.366
1707823676.750952,78903.333,9919,3,GZ,1,100,0.458
1707823676.790488,78941.667,9919,3,GZ,1,100,-0.031
1707823676.830024,78980.000,9919,3,GZ,1,100,-0.610
1707823676.865435,79014.333,9938,3,GZ,1,100,-0.336
1707823676.900846,79048.667,9938,3,GZ,1,100,0.031
1707823676.936256,79083.000,9938,3,GZ,1,100,-0.092
1707823676.976480,79122.000,9953,2,GZ,1,100,-0.244
1707823677.016704,79161.000,9953,2,GZ,1,100,0.397
1707823677.056584,79199.667,9969,3,GZ,1,100,-0.336
1707823677.096464,79238.333,9969,3,GZ,1,100,-0.610
1707823677.136344,79277.000,9969,3,GZ,1,100,0.061
1707823677.176224,79315.667,9986,3,GZ,1,100,0.458
1707823677.216104,79354.333,9986,3,GZ,1,100,0.488
1707823677.255984,79393.000,9986,3,GZ,1,100,-0.031
1707823677.295176,79431.000,10003,2,GZ,1,100,0.183
1707823677.334368,79469.000,10003,2,GZ,1,100,-0.031
1707823677.375623,79509.000,10020,3,GZ,1,100,-0.275
1707823677.416879,79549.000,10020,3,GZ,1,100,-0.519
1707823677.458134,79589.000,10020,3,GZ,1,100,-0.244
1707823677.497842,79627.500,10034,2,GZ,1,100,-0.244
1707823677.537550,79666.000,10034,2,GZ,1,100,-0.336
1707823677.577430,79704.667,10052,3,GZ,1,100,0.061
1707823677.617310,79743.333,10052,3,GZ,1,100,-0.366
1707823677.657190,79782.000,10052,3,GZ,1,100,-0.275
1707823677.697070,79820.667,10070,3,GZ,1,100,0.214
1707823677.736950,79859.333,10070,3,GZ,1,100,-0.061
1707823677.776830,79898.000,10070,3,GZ,1,100,-0.214
1707823677.817053,79937.000,10087,2,GZ,1,100,-0.305
1707823677.857277,79976.000,10087,2,GZ,1,100,-0.092
1707823677.896470,80014.000,10103,3,GZ,1,100,-0.397
1707823677.935662,80052.000,10103,3,GZ,1,100,-0.488
1707823677.974854,80090.000,10103,3,GZ,1,100,-0.275
1707823678.015250,80129.167,10125,6,GZ,1,100,-0.397
1707823678.055646,80168.333,10125,6,GZ,1,100,-0.854
1707823678.096041,80207.500,10125,6,GZ,1,100,-0.427
1707823678.136437,80246.667,10125,6,GZ,1,100,-0.244
1707823678.176833,80285.833,10125,6,GZ,1,100,-0.549
1707823678.217228,80325.000,10125,6,GZ,1,100,-0.366
1707823678.257108,80363.667,10142,3,GZ,1,100,-0.488
1707823678.296988,80402.333,10142,3,GZ,1,100,-0.336
1707823678.336868,80441.000,10142,3,GZ,1,100,-0.397
1707823678.376576,80479.500,10159,2,GZ,1,100,-0.244
1707823678.416284,80518.000,10159,2,GZ,1,100,-0.305
1707823678.456164,80556.667,10175,3,GZ,1,100,-0.488
1707823678.496044,80595.333,10175,3,GZ,1,100,-0.153
1707823678.535924,80634.000,10175,3,GZ,1,100,-0.458
1707823678.576148,80673.000,10197,3,GZ,1,100,-0.519
1707823678.616372,80712.000,10197,3,GZ,1,100,-0.244
1707823678.656595,80751.000,10197,3,GZ,1,100,0.214
1707823678.697163,80790.333,10213,3,GZ,1,100,-0.397
1707823678.737731,80829.667,10213,3,GZ,1,100,-0.153
1707823678.778298,80869.000,10213,3,GZ,1,100,0.244
1707823678.818178,80907.667,10228,3,GZ,1,100,-0.366
1707823678.858058,80946.333,10228,3,GZ,1,100,-0.549
1707823678.897938,80985.000,10228,3,GZ,1,100,-0.183
1707823678.937818,81023.667,10245,3,GZ,1,100,-0.427
1707823678.977698,81062.333,10245,3,GZ,1,100,-0.793
1707823679.017578,81101.000,10245,3,GZ,1,100,-0.946
1707823679.057286,81139.500,10262,2,GZ,1,100,-1.129
1707823679.096994,81178.000,10262,2,GZ,1,100,-1.007
1707823679.131717,81211.667,10278,3,GZ,1,100,0.275
1707823679.166440,81245.333,10278,3,GZ,1,100,-0.702
1707823679.201163,81279.000,10278,3,GZ,1,100,-1.190
1707823679.241043,81317.667,10296,3,GZ,1,100,0.366
1707823679.280923,81356.333,10296,3,GZ,1,100,0.000
1707823679.320803,81395.000,10296,3,GZ,1,100,-0.580
1707823679.360511,81433.500,10313,4,GZ,1,100,0.153
1707823679.400219,81472.000,10313,4,GZ,1,100,0.763
1707823679.439927,81510.500,10313,4,GZ,1,100,-0.458
1707823679.479635,81549.000,10313,4,GZ,1,100,0.000
1707823679.519859,81588.000,10332,2,GZ,1,100,0.610
1707823679.560083,81627.000,10332,2,GZ,1,100,-0.183
1707823679.599963,81665.667,10347,3,GZ,1,100,-0.702
1707823679.639843,81704.333,10347,3,GZ,1,100,-0.397
1707823679.679723,81743.000,10347,3,GZ,1,100,-0.092
1707823679.719259,81781.333,10363,3,GZ,1,100,-0.641
1707823679.758795,81819.667,10363,3,GZ,1,100,-0.488
1707823679.798331,81858.000,10363,3,GZ,1,100,-0.305
1707823679.837524,81896.000,10380,2,GZ,1,100,-0.458
1707823679.876716,81934.000,10380,2,GZ,1,100,-0.214
1707823679.916252,81972.333,10397,3,GZ,1,100,-0.122
1707823679.955789,82010.667,10397,3,GZ,1,100,-0.366
1707823679.995325,82049.000,10397,3,GZ,1,100,0.244
1707823680.035291,82087.750,10414,4,GZ,1,100,0.427
1707823680.075257,82126.500,10414,4,GZ,1,100,-0.641
1707823680.115222,82165.250,10414,4,GZ,1,100,-0.397
1707823680.155188,82204.000,10414,4,GZ,1,100,-0.092
1707823680.195068,82242.667,10431,3,GZ,1,100,-0.732
1707823680.234948,82281.333,10431,3,GZ,1,100,-0.732
1707823680.274828,82320.000,10431,3,GZ,1,100,-0.244
1707823680.315052,82359.000,10447,2,GZ,1,100,-0.763
1707823680.355276,82398.000,10447,2,GZ,1,100,-0.519
1707823680.394468,82436.000,10464,3,GZ,1,100,0.153
1707823680.433661,82474.000,10464,3,GZ,1,100,-0.244
1707823680.472853,82512.000,10464,3,GZ,1,100,-0.488
1707823680.512733,82550.667,10482,3,GZ,1,100,0.061
1707823680.552613,82589.333,10482,3,GZ,1,100,0.519
1707823680.592493,82628.000,10482,3,GZ,1,100,0.336
1707823680.632201,82666.500,10498,2,GZ,1,100,0.183
1707823680.671909,82705.000,10498,2,GZ,1,100,0.244
1707823680.711875,82743.750,10515,4,GZ,1,100,-0.092
1707823680.751841,82782.500,10515,4,GZ,1,100,0.061
1707823680.791807,82821.250,10515,4,GZ,1,100,0.397
1707823680.831773,82860.000,10515,4,GZ,1,100,0.092
1707823680.871996,82899.000,10532,2,GZ,1,100,-0.336
1707823680.912220,82938.000,10532,2,GZ,1,100,0.122
1707823680.951756,82976.333,10548,3,GZ,1,100,0.153
1707823680.991293,83014.667,10548,3,GZ,1,100,-0.031
1707823681.030829,83053.000,10548,3,GZ,1,100,-0.366
1707823681.070021,83091.000,10563,2,GZ,1,100,0.336
1707823681.109213,83129.000,10563,2,GZ,1,100,0.458
1707823681.149093,83167.667,10581,3,GZ,1,100,-0.275
1707823681.188973,83206.333,10581,3,GZ,1,100,0.122
1707823681.228853,83245.000,10581,3,GZ,1,100,0.427
1707823681.268733,83283.667,10597,3,GZ,1,100,-0.092
1707823681.308613,83322.333,10597,3,GZ,1,100,-0.305
1707823681.348493,83361.000,10597,3,GZ,1,100,0.031
1707823681.388459,83399.750,10616,4,GZ,1,100,-0.366
1707823681.428425,83438.500,10616,4,GZ,1,100,-0.488
1707823681.468391,83477.250,10616,4,GZ,1,100,-0.122
1707823681.508357,83516.000,10616,4,GZ,1,100,-0.275
1707823681.542392,83549.000,10633,2,GZ,1,100,-0.183
1707823681.576428,83582.000,10633,2,GZ,1,100,-0.458
1707823681.616308,83620.667,10650,3,GZ,1,100,-0.824
1707823681.656188,83659.333,10650,3,GZ,1,100,-0.610
1707823681.696068,83698.000,10650,3,GZ,1,100,-0.458
1707823681.735948,83736.667,10664,3,GZ,1,100,-0.244
1707823681.775828,83775.333,10664,3,GZ,1,100,-0.153
1707823681.815708,83814.000,10664,3,GZ,1,100,-0.275
1707823681.854900,83852.000,10682,2,GZ,1,100,-0.580
1707823681.894092,83890.000,10682,2,GZ,1,100,-0.427
1707823681.934660,83929.333,10698,3,GZ,1,100,-0.336
1707823681.975228,83968.667,10698,3,GZ,1,100,-0.549
1707823682.015795,84008.000,10698,3,GZ,1,100,-0.702
1707823682.056019,84047.000,10715,3,GZ,1,100,-0.641
1707823682.096243,84086.000,10715,3,GZ,1,100,-0.610
1707823682.136466,84125.000,10715,3,GZ,1,100,-0.275
1707823682.176346,84163.667,10732,3,GZ,1,100,-0.275
1707823682.216226,84202.333,10732,3,GZ,1,100,-0.458
1707823682.256106,84241.000,10732,3,GZ,1,100,-0.488
1707823682.296330,84280.000,10750,3,GZ,1,100,-0.122
1707823682.336554,84319.000,10750,3,GZ,1,100,-0.214
1707823682.376778,84358.000,10750,3,GZ,1,100,-0.244
1707823682.416486,84396.500,10765,2,GZ,1,100,-0.153
1707823682.456194,84435.000,10765,2,GZ,1,100,-0.122
1707823682.495730,84473.333,10783,3,GZ,1,100,-0.214
1707823682.535266,84511.667,10783,3,GZ,1,100,-0.305
1707823682.574802,84550.000,10783,3,GZ,1,100,-0.092
1707823682.615542,84589.500,10799,2,GZ,1,100,-0.183
1707823682.656281,84629.000,10799,2,GZ,1,100,-0.427
1707823682.696299,84667.800,10816,5,GZ,1,100,-0.336
1707823682.736316,84706.600,10816,5,GZ,1,100,-0.397
1707823682.776334,84745.400,10816,5,GZ,1,100,-0.519
1707823682.816351,84784.200,10816,5,GZ,1,100,-0.488
1707823682.856369,84823.000,10816,5,GZ,1,100,0.031
1707823682.896249,84861.667,10834,6,GZ,1,100,-0.122
1707823682.936128,84900.333,10834,6,GZ,1,100,-0.488
1707823682.976008,84939.000,10834,6,GZ,1,100,-0.183
1707823683.015888,84977.667,10834,6,GZ,1,100,-0.061
1707823683.055768,85016.333,10834,6,GZ,1,100,-0.458
1707823683.095648,85055.000,10834,6,GZ,1,100,-0.275
1707823683.135872,85094.000,10854,5,GZ,1,100,0.000
1707823683.176096,85133.000,10854,5,GZ,1,100,-0.183
1707823683.216320,85172.000,10854,5,GZ,1,100,-0.336
1707823683.256543,85211.000,10854,5,GZ,1,100,-0.275
1707823683.296767,85250.000,10854,5,GZ,1,100,-0.122
1707823683.336475,85288.500,10876,6,GZ,1,100,-0.275
1707823683.376183,85327.000,10876,6,GZ,1,100,-0.671
1707823683.415891,85365.500,10876,6,GZ,1,100,-0.732
1707823683.455599,85404.000,10876,6,GZ,1,100,-0.122
1707823683.495308,85442.500,10876,6,GZ,1,100,0.000
1707823683.535016,85481.000,10876,6,GZ,1,100,-0.305
1707823683.574896,85519.667,10895,3,GZ,1,100,-0.153
1707823683.614776,85558.333,10895,3,GZ,1,100,0.214
1707823683.654655,85597.000,10895,3,GZ,1,100,-0.366
1707823683.694364,85635.500,10912,2,GZ,1,100,-0.824
1707823683.734072,85674.000,10912,2,GZ,1,100,-0.153
1707823683.773952,85712.667,10928,3,GZ,1,100,-0.122
1707823683.813832,85751.333,10928,3,GZ,1,100,-0.702
1707823683.853712,85790.000,10928,3,GZ,1,100,-0.305
1707823683.889810,85825.000,10945,3,GZ,1,100,0.061
1707823683.925908,85860.000,10945,3,GZ,1,100,-0.336
1707823683.962006,85895.000,10945,3,GZ,1,100,-0.397
1707823684.001714,85933.500,10960,2,GZ,1,100,-0.092
1707823684.041422,85972.000,10960,2,GZ,1,100,-0.061
1707823684.081302,86010.667,10979,3,GZ,1,100,-0.305
1707823684.121182,86049.333,10979,3,GZ,1,100,0.031
1707823684.161062,86088.000,10979,3,GZ,1,100,0.061
1707823684.200942,86126.667,10996,3,GZ,1,100,-0.336
1707823684.240822,86165.333,10996,3,GZ,1,100,-0.336
1707823684.280702,86204.000,10996,3,GZ,1,100,0.031
1707823684.320410,86242.500,11013,2,GZ,1,100,-0.214
1707823684.360118,86281.000,11013,2,GZ,1,100,-0.549
1707823684.399655,86319.333,11027,3,GZ,1,100,0.031
1707823684.439191,86357.667,11027,3,GZ,1,100,0.427
1707823684.478727,86396.000,11027,3,GZ,1,100,-0.610
1707823684.518607,86434.667,11045,3,GZ,1,100,-0.549
1707823684.558487,86473.333,11045,3,GZ,1,100,0.427
1707823684.598367,86512.000,11045,3,GZ,1,100,-0.031
1707823684.638075,86550.500,11061,2,GZ,1,100,-0.580
1707823684.677783,86589.000,11061,2,GZ,1,100,0.336
1707823684.717663,86627.667,11078,3,GZ,1,100,0.153
1707823684.757543,86666.333,11078,3,GZ,1,100,-0.519
1707823684.797423,86705.000,11078,3,GZ,1,100,-0.122
1707823684.837647,86744.000,11095,2,GZ,1,100,0.061
1707823684.877870,86783.000,11095,2,GZ,1,100,-0.214
1707823684.917407,86821.333,11112,3,GZ,1,100,0.000
1707823684.956943,86859.667,11112,3,GZ,1,100,-0.183
1707823684.996479,86898.000,11112,3,GZ,1,100,-0.427
1707823685.036015,86936.333,11128,3,GZ,1,100,0.092
1707823685.075551,86974.667,11128,3,GZ,1,100,-0.244
1707823685.115087,87013.000,11128,3,GZ,1,100,-0.916
1707823685.154795,87051.500,11145,2,GZ,1,100,-0.214
1707823685.194504,87090.000,11145,2,GZ,1,100,-0.275
1707823685.234383,87128.667,11162,3,GZ,1,100,-0.732
1707823685.274263,87167.333,11162,3,GZ,1,100,-0.702
1707823685.314143,87206.000,11162,3,GZ,1,100,-0.092
1707823685.354367,87245.000,11178,2,GZ,1,100,-0.488
1707823685.394591,87284.000,11178,2,GZ,1,100,-0.519
1707823685.434471,87322.667,11193,3,GZ,1,100,-0.366
1707823685.474351,87361.333,11193,3,GZ,1,100,-0.549
1707823685.514231,87400.000,11193,3,GZ,1,100,-0.641
1707823685.553767,87438.333,11211,3,GZ,1,100,-0.183
1707823685.593303,87476.667,11211,3,GZ,1,100,-0.366
1707823685.632839,87515.000,11211,3,GZ,1,100,-0.824
1707823685.672032,87553.000,11227,2,GZ,1,100,0.031
1707823685.711224,87591.000,11227,2,GZ,1,100,0.153
1707823685.751448,87630.000,11244,3,GZ,1,100,-0.671
1707823685.791672,87669.000,11244,3,GZ,1,100,-0.244
1707823685.831895,87708.000,11244,3,GZ,1,100,0.214
1707823685.871603,87746.500,11261,2,GZ,1,100,-0.488
1707823685.911312,87785.000,11261,2,GZ,1,100,-0.366
1707823685.951192,87823.667,11278,3,GZ,1,100,0.061
1707823685.991071,87862.333,11278,3,GZ,1,100,-0.122
1707823686.030951,87901.000,11278,3,GZ,1,100,-0.610
1707823686.070831,87939.667,11294,3,GZ,1,100,-0.427
1707823686.110711,87978.333,11294,3,GZ,1,100,-0.305
1707823686.150591,88017.000,11294,3,GZ,1,100,-0.305
1707823686.190299,88055.500,11312,2,GZ,1,100,-0.275
1707823686.230008,88094.000,11312,2,GZ,1,100,-0.397
1707823686.265074,88128.000,11328,3,GZ,1,100,-0.244
1707823686.300141,88162.000,11328,3,GZ,1,100,-0.336
1707823686.335208,88196.000,11328,3,GZ,1,100,-0.549
1707823686.374744,88234.333,11343,3,GZ,1,100,-0.397
1707823686.414280,88272.667,11343,3,GZ,1,100,-0.031
1707823686.453817,88311.000,11343,3,GZ,1,100,-0.458
1707823686.494040,88350.000,11360,3,GZ,1,100,-0.488
1707823686.534264,88389.000,11360,3,GZ,1,100,-0.122
1707823686.574488,88428.000,11360,3,GZ,1,100,-0.336
1707823686.614196,88466.500,11377,2,GZ,1,100,-0.549
1707823686.653904,88505.000,11377,2,GZ,1,100,-0.916
1707823686.693784,88543.667,11393,3,GZ,1,100,-1.129
1707823686.733664,88582.333,11393,3,GZ,1,100,-0.244
1707823686.773544,88621.000,11393,3,GZ,1,100,-0.519
1707823686.813768,88660.000,11410,2,GZ,1,100,-1.312
1707823686.853991,88699.000,11410,2,GZ,1,100,-2.075
1707823686.893871,88737.667,11427,3,GZ,1,100,-0.946
1707823686.933751,88776.333,11427,3,GZ,1,100,-0.946
1707823686.973631,88815.000,11427,3,GZ,1,100,-1.434
1707823687.013168,88853.333,11444,3,GZ,1,100,-0.366
1707823687.052704,88891.667,11444,3,GZ,1,100,-0.122
1707823687.092240,88930.000,11444,3,GZ,1,100,-0.488
1707823687.132464,88969.000,11460,2,GZ,1,100,-0.488
1707823687.172687,89008.000,11460,2,GZ,1,100,0.000
1707823687.213599,89047.667,11478,3,GZ,1,100,-0.366
1707823687.254510,89087.333,11478,3,GZ,1,100,-0.275
1707823687.295421,89127.000,11478,3,GZ,1,100,-0.366
1707823687.335130,89165.500,11492,2,GZ,1,100,0.000
1707823687.374838,89204.000,11492,2,GZ,1,100,0.061
1707823687.414718,89242.667,11509,3,GZ,1,100,0.366
1707823687.454598,89281.333,11509,3,GZ,1,100,-0.366
1707823687.494477,89320.000,11509,3,GZ,1,100,-0.580
1707823687.534357,89358.667,11526,3,GZ,1,100,-0.763
1707823687.574237,89397.333,11526,3,GZ,1,100,-1.434
1707823687.614117,89436.000,11526,3,GZ,1,100,-2.319
1707823687.653825,89474.500,11545,2,GZ,1,100,-2.960
1707823687.693534,89513.000,11545,2,GZ,1,100,-2.533
1707823687.733757,89552.000,11560,3,GZ,1,100,-2.960
1707823687.773981,89591.000,11560,3,GZ,1,100,-6.836
1707823687.814205,89630.000,11560,3,GZ,1,100,-7.690
1707823687.854429,89669.000,11577,2,GZ,1,100,-5.249
1707823687.894652,89708.000,11577,2,GZ,1,100,-2.899
1707823687.934532,89746.667,11593,3,GZ,1,100,-4.242
1707823687.974412,89785.333,11593,3,GZ,1,100,-0.549
1707823688.014292,89824.000,11593,3,GZ,1,100,-0.885
1707823688.054172,89862.667,11610,3,GZ,1,100,-5.737
1707823688.094052,89901.333,11610,3,GZ,1,100,-10.284
1707823688.133932,89940.000,11610,3,GZ,1,100,-9.888
1707823688.174156,89979.000,11627,2,GZ,1,100,-7.446
1707823688.214380,90018.000,11627,2,GZ,1,100,-0.946
1707823688.253916,90056.333,11642,3,GZ,1,100,-2.411
1707823688.293452,90094.667,11642,3,GZ,1,100,0.397
1707823688.332988,90133.000,11642,3,GZ,1,100,1.984
1707823688.373212,90172.000,11658,3,GZ,1,100,2.441
1707823688.413436,90211.000,11658,3,GZ,1,100,2.655
1707823688.453659,90250.000,11658,3,GZ,1,100,0.946
1707823688.493883,90289.000,11675,2,GZ,1,100,-0.488
1707823688.534107,90328.000,11675,2,GZ,1,100,-1.099
1707823688.569518,90362.333,11696,3,GZ,1,100,-0.183
1707823688.604928,90396.667,11696,3,GZ,1,100,-1.404
1707823688.640339,90431.000,11696,3,GZ,1,100,-1.892
1707823688.680563,90470.000,11712,3,GZ,1,100,0.061
1707823688.720786,90509.000,11712,3,GZ,1,100,-1.038
1707823688.761010,90548.000,11712,3,GZ,1,100,-3.235
1707823688.800718,90586.500,11733,4,GZ,1,100,-4.181
1707823688.840426,90625.000,11733,4,GZ,1,100,-2.563
1707823688.880134,90663.500,11733,4,GZ,1,100,-3.571
1707823688.919843,90702.000,11733,4,GZ,1,100,-6.836
1707823688.959035,90740.000,11749,3,GZ,1,100,-6.805
1707823688.998227,90778.000,11749,3,GZ,1,100,-4.608
1707823689.037420,90816.000,11749,3,GZ,1,100,-2.594
1707823689.077643,90855.000,11764,2,GZ,1,100,-0.305
1707823689.117867,90894.000,11764,2,GZ,1,100,-1.007
1707823689.157747,90932.667,11781,3,GZ,1,100,-0.580
1707823689.197627,90971.333,11781,3,GZ,1,100,-0.244
1707823689.237507,91010.000,11781,3,GZ,1,100,-0.824
1707823689.277387,91048.667,11798,3,GZ,1,100,-0.305
1707823689.317267,91087.333,11798,3,GZ,1,100,0.641
1707823689.357147,91126.000,11798,3,GZ,1,100,1.587
1707823689.396855,91164.500,11814,2,GZ,1,100,-0.092
1707823689.436563,91203.000,11814,2,GZ,1,100,2.045
1707823689.476443,91241.667,11834,3,GZ,1,100,3.510
1707823689.516323,91280.333,11834,3,GZ,1,100,0.641
1707823689.556203,91319.000,11834,3,GZ,1,100,-0.305
1707823689.595395,91357.000,11848,2,GZ,1,100,0.854
1707823689.634588,91395.000,11848,2,GZ,1,100,1.526
