LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EA
1707823645.568943,48670.000,5020,2,EA,1,100,4.080933
1707823645.634951,48734.000,5039,2,EA,1,100,4.080933
1707823645.700960,48798.000,5039,2,EA,1,100,4.076126
1707823645.769030,48864.000,5056,1,EA,1,100,4.080933
1707823645.834523,48927.500,5072,2,EA,1,100,4.078537
1707823645.900016,48991.000,5072,2,EA,1,100,4.073735
1707823645.967055,49056.000,5090,1,EA,1,100,4.080933
1707823646.032548,49119.500,5105,2,EA,1,100,4.080933
1707823646.098040,49183.000,5105,2,EA,1,100,4.071313
1707823646.164564,49247.500,5121,2,EA,1,100,4.078537
1707823646.231088,49312.000,5121,2,EA,1,100,4.071313
1707823646.298471,49377.333,5144,3,EA,1,100,4.073735
1707823646.365855,49442.667,5144,3,EA,1,100,4.068928
1707823646.433238,49508.000,5144,3,EA,1,100,4.071313
1707823646.500278,49573.000,5160,2,EA,1,100,4.068928
1707823646.567317,49638.000,5160,2,EA,1,100,4.071313
1707823646.633841,49702.500,5180,2,EA,1,100,4.068928
1707823646.700365,49767.000,5180,2,EA,1,100,4.068928
1707823646.763279,49828.000,5195,1,EA,1,100,4.068928
1707823646.829803,49892.500,5211,2,EA,1,100,4.068928
1707823646.896327,49957.000,5211,2,EA,1,100,4.066545
1707823646.962335,50021.000,5228,1,EA,1,100,4.066545
1707823647.029891,50086.500,5245,4,EA,1,100,4.068928
1707823647.097446,50152.000,5245,4,EA,1,100,4.059348
1707823647.165001,50217.500,5245,4,EA,1,100,4.056976
1707823647.232557,50283.000,5245,4,EA,1,100,4.056976
1707823647.298823,50347.250,5265,4,EA,1,100,4.059348
1707823647.365089,50411.500,5265,4,EA,1,100,4.061755
1707823647.431355,50475.750,5265,4,EA,1,100,4.056976
1707823647.497621,50540.000,5265,4,EA,1,100,4.056976
1707823647.564918,50605.250,5283,4,EA,1,100,4.059348
1707823647.632216,50670.500,5283,4,EA,1,100,4.056976
1707823647.699513,50735.750,5283,4,EA,1,100,4.056976
1707823647.766811,50801.000,5283,4,EA,1,100,4.056976
1707823647.833334,50865.500,5299,2,EA,1,100,4.056976
1707823647.899858,50930.000,5299,2,EA,1,100,4.049862
1707823647.964835,50993.000,5317,1,EA,1,100,4.056976
1707823648.030843,51057.000,5331,2,EA,1,100,4.056976
1707823648.096852,51121.000,5331,2,EA,1,100,4.052225
1707823648.162860,51185.000,5348,1,EA,1,100,4.054607
1707823648.230415,51250.500,5367,2,EA,1,100,4.052225
1707823648.297970,51316.000,5367,2,EA,1,100,4.054607
1707823648.365526,51381.500,5384,2,EA,1,100,4.047469
1707823648.433081,51447.000,5384,2,EA,1,100,4.045111
1707823648.499089,51511.000,5400,1,EA,1,100,4.045111
1707823648.564582,51574.500,5416,2,EA,1,100,4.047469
1707823648.630074,51638.000,5416,2,EA,1,100,4.045111
1707823648.699177,51705.000,5434,1,EA,1,100,4.049862
1707823648.766732,51770.500,5451,2,EA,1,100,4.076126
1707823648.834287,51836.000,5451,2,EA,1,100,4.220496
1707823648.900295,51900.000,5467,1,EA,1,100,4.350701
1707823648.966304,51964.000,5483,2,EA,1,100,4.431623
1707823649.032312,52028.000,5483,2,EA,1,100,4.492101
1707823649.100383,52094.000,5499,1,EA,1,100,4.557283
1707823649.165875,52157.500,5518,2,EA,1,100,4.599731
1707823649.231368,52221.000,5518,2,EA,1,100,4.639919
1707823649.298923,52286.500,5535,2,EA,1,100,4.668098
1707823649.366479,52352.000,5535,2,EA,1,100,4.677575
1707823649.433518,52417.000,5554,1,EA,1,100,4.687112
1707823649.500042,52481.500,5568,2,EA,1,100,4.627466
1707823649.566566,52546.000,5568,2,EA,1,100,4.524457
1707823649.632574,52610.000,5586,1,EA,1,100,4.434452
1707823649.699614,52675.000,5602,2,EA,1,100,4.383831
1707823649.766653,52740.000,5602,2,EA,1,100,4.347977
1707823649.832146,52803.500,5619,2,EA,1,100,4.318088
1707823649.897638,52867.000,5619,2,EA,1,100,4.291275
1707823649.964678,52932.000,5636,1,EA,1,100,4.267431
1707823650.031718,52997.000,5651,2,EA,1,100,4.256913
1707823650.098757,53062.000,5651,2,EA,1,100,4.246429
1707823650.165797,53127.000,5667,1,EA,1,100,4.230852
1707823650.232321,53191.500,5687,2,EA,1,100,4.225667
1707823650.298845,53256.000,5687,2,EA,1,100,4.220496
1707823650.364853,53320.000,5703,2,EA,1,100,4.207656
1707823650.430861,53384.000,5703,2,EA,1,100,4.205108
1707823650.496869,53448.000,5720,1,EA,1,100,4.202546
1707823650.564425,53513.500,5735,2,EA,1,100,4.194877
1707823650.631980,53579.000,5735,2,EA,1,100,4.189816
1707823650.700051,53645.000,5752,1,EA,1,100,4.179676
1707823650.766575,53709.500,5768,2,EA,1,100,4.174616
1707823650.833099,53774.000,5768,2,EA,1,100,4.167066
1707823650.898076,53837.000,5785,1,EA,1,100,4.162036
1707823650.964599,53901.500,5802,2,EA,1,100,4.159544
1707823651.031123,53966.000,5802,2,EA,1,100,4.154549
1707823651.098163,54031.000,5819,1,EA,1,100,4.154549
1707823651.164687,54095.500,5835,2,EA,1,100,4.142090
1707823651.231211,54160.000,5835,2,EA,1,100,4.142090
1707823651.296703,54223.500,5853,2,EA,1,100,4.142090
1707823651.362196,54287.000,5853,2,EA,1,100,4.129706
1707823651.428204,54351.000,5869,1,EA,1,100,4.129706
1707823651.494728,54415.500,5884,2,EA,1,100,4.129706
1707823651.561252,54480.000,5884,2,EA,1,100,4.129706
1707823651.629323,54546.000,5906,2,EA,1,100,4.124783
1707823651.697394,54612.000,5906,2,EA,1,100,4.119855
1707823651.764433,54677.000,5923,1,EA,1,100,4.117412
1707823651.830957,54741.500,5941,2,EA,1,100,4.117412
1707823651.897481,54806.000,5941,2,EA,1,100,4.114972
1707823651.963490,54870.000,5959,2,EA,1,100,4.105175
1707823652.029498,54934.000,5959,2,EA,1,100,4.105175
1707823652.094475,54997.000,5974,1,EA,1,100,4.105175
1707823652.161514,55062.000,5990,2,EA,1,100,4.105175
1707823652.228554,55127.000,5990,2,EA,1,100,4.095440
1707823652.297656,55194.000,6007,1,EA,1,100,4.093026
1707823652.364696,55259.000,6024,2,EA,1,100,4.095440
1707823652.431735,55324.000,6024,2,EA,1,100,4.093026
1707823652.497744,55388.000,6040,1,EA,1,100,4.093026
1707823652.563236,55451.500,6056,2,EA,1,100,4.093026
1707823652.628729,55515.000,6056,2,EA,1,100,4.088174
1707823652.694737,55579.000,6072,1,EA,1,100,4.090615
1707823652.761776,55644.000,6091,2,EA,1,100,4.080933
1707823652.828816,55709.000,6091,2,EA,1,100,4.080933
1707823652.896887,55775.000,6108,2,EA,1,100,4.080933
1707823652.964958,55841.000,6108,2,EA,1,100,4.080933
1707823653.030966,55905.000,6125,1,EA,1,100,4.076126
1707823653.097490,55969.500,6139,2,EA,1,100,4.076126
1707823653.164014,56034.000,6139,2,EA,1,100,4.076126
1707823653.228991,56097.000,6156,1,EA,1,100,4.073735
1707823653.296030,56162.000,6173,2,EA,1,100,4.068928
1707823653.363070,56227.000,6173,2,EA,1,100,4.071313
1707823653.428047,56290.000,6190,1,EA,1,100,4.068928
1707823653.494571,56354.500,6205,2,EA,1,100,4.068928
1707823653.561095,56419.000,6205,2,EA,1,100,4.068928
1707823653.627619,56483.500,6224,2,EA,1,100,4.068928
1707823653.694143,56548.000,6224,2,EA,1,100,4.068928
1707823653.760151,56612.000,6242,1,EA,1,100,4.068928
1707823653.826675,56676.500,6259,2,EA,1,100,4.064132
1707823653.893199,56741.000,6259,2,EA,1,100,4.066545
1707823653.961270,56807.000,6276,1,EA,1,100,4.061755
1707823654.028309,56872.000,6291,2,EA,1,100,4.056976
1707823654.095349,56937.000,6291,2,EA,1,100,4.056976
1707823654.162388,57002.000,6307,1,EA,1,100,4.056976
1707823654.228912,57066.500,6325,2,EA,1,100,4.056976
1707823654.295436,57131.000,6325,2,EA,1,100,4.056976
1707823654.360413,57194.000,6341,1,EA,1,100,4.056976
1707823654.426421,57258.000,6357,2,EA,1,100,4.054607
1707823654.492430,57322.000,6357,2,EA,1,100,4.052225
1707823654.560500,57388.000,6373,2,EA,1,100,4.056976
1707823654.628571,57454.000,6373,2,EA,1,100,4.047469
1707823654.695611,57519.000,6392,1,EA,1,100,4.045111
1707823654.762135,57583.500,6408,2,EA,1,100,4.045111
1707823654.828659,57648.000,6408,2,EA,1,100,4.045111
1707823654.894667,57712.000,6425,1,EA,1,100,4.045111
1707823654.961191,57776.500,6440,2,EA,1,100,4.040371
1707823655.027715,57841.000,6440,2,EA,1,100,4.033299
1707823655.092692,57904.000,6457,1,EA,1,100,4.033299
1707823655.160763,57970.000,6473,2,EA,1,100,4.033299
1707823655.228834,58036.000,6473,2,EA,1,100,4.033299
1707823655.295358,58100.500,6491,2,EA,1,100,4.033299
1707823655.361882,58165.000,6491,2,EA,1,100,4.033299
1707823655.427890,58229.000,6507,1,EA,1,100,4.028603
1707823655.493898,58293.000,6522,2,EA,1,100,4.023902
1707823655.559906,58357.000,6522,2,EA,1,100,4.021572
1707823655.626946,58422.000,6541,1,EA,1,100,4.021572
1707823655.692954,58486.000,6558,2,EA,1,100,4.021572
1707823655.758962,58550.000,6558,2,EA,1,100,4.021572
1707823655.824970,58614.000,6574,1,EA,1,100,4.021572
1707823655.891494,58678.500,6591,2,EA,1,100,4.021572
1707823655.958018,58743.000,6591,2,EA,1,100,4.012213
1707823656.024542,58807.500,6606,2,EA,1,100,4.012213
1707823656.091066,58872.000,6606,2,EA,1,100,4.009896
1707823656.158106,58937.000,6623,1,EA,1,100,4.009896
1707823656.226177,59003.000,6640,2,EA,1,100,4.009896
1707823656.294248,59069.000,6640,2,EA,1,100,4.009896
1707823656.360256,59133.000,6657,1,EA,1,100,4.009896
1707823656.426780,59197.500,6671,2,EA,1,100,4.009896
1707823656.493304,59262.000,6671,2,EA,1,100,4.009896
1707823656.558281,59325.000,6690,1,EA,1,100,4.007582
1707823656.624804,59389.500,6707,2,EA,1,100,4.005255
1707823656.691328,59454.000,6707,2,EA,1,100,4.002930
1707823656.755274,59516.000,6724,1,EA,1,100,4.000608
1707823656.823861,59582.500,6744,2,EA,1,100,4.000608
1707823656.892447,59649.000,6744,2,EA,1,100,4.005255
1707823656.958971,59713.500,6761,2,EA,1,100,4.000608
1707823657.025495,59778.000,6761,2,EA,1,100,4.000608
1707823657.091503,59842.000,6777,2,EA,1,100,4.000608
1707823657.157511,59906.000,6777,2,EA,1,100,3.998305
1707823657.223520,59970.000,6794,1,EA,1,100,3.998305
1707823657.290044,60034.500,6811,2,EA,1,100,3.998305
1707823657.356567,60099.000,6811,2,EA,1,100,4.000608
1707823657.424638,60165.000,6830,1,EA,1,100,3.998305
1707823657.492194,60230.500,6844,2,EA,1,100,3.998305
1707823657.559749,60296.000,6844,2,EA,1,100,3.998305
1707823657.626789,60361.000,6862,1,EA,1,100,3.998305
1707823657.692797,60425.000,6878,2,EA,1,100,3.998305
1707823657.758805,60489.000,6878,2,EA,1,100,3.996004
1707823657.822751,60551.000,6895,1,EA,1,100,3.993674
1707823657.889274,60615.500,6911,2,EA,1,100,3.993674
1707823657.955798,60680.000,6911,2,EA,1,100,3.998305
1707823658.022322,60744.500,6927,2,EA,1,100,3.998305
1707823658.088846,60809.000,6927,2,EA,1,100,3.998305
1707823658.155886,60874.000,6943,1,EA,1,100,3.998305
1707823658.221894,60938.000,6961,2,EA,1,100,3.998305
1707823658.287902,61002.000,6961,2,EA,1,100,3.993674
1707823658.354942,61067.000,6979,1,EA,1,100,3.998305
1707823658.420950,61131.000,6994,2,EA,1,100,3.996004
1707823658.486958,61195.000,6994,2,EA,1,100,3.993674
1707823658.556061,61262.000,7010,1,EA,1,100,3.996004
1707823658.622585,61326.500,7030,2,EA,1,100,3.993674
1707823658.689108,61391.000,7030,2,EA,1,100,3.998305
1707823658.755632,61455.500,7046,2,EA,1,100,3.998305
1707823658.822156,61520.000,7046,2,EA,1,100,3.993674
1707823658.887133,61583.000,7063,1,EA,1,100,3.993674
1707823658.953657,61647.500,7078,2,EA,1,100,3.998305
1707823659.020181,61712.000,7078,2,EA,1,100,3.998305
1707823659.088252,61778.000,7095,1,EA,1,100,3.996004
1707823659.155807,61843.500,7113,2,EA,1,100,3.998305
1707823659.223363,61909.000,7113,2,EA,1,100,3.998305
1707823659.289371,61973.000,7131,1,EA,1,100,3.998305
1707823659.355895,62037.500,7145,2,EA,1,100,3.998305
