LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EM
1707823637.038412,40399.000,3701,4,EM,1,100,PS
1707823637.090239,40449.250,3734,4,EM,1,100,RS
1707823637.142065,40499.500,3734,4,EM,1,100,RB
1707823637.193892,40549.750,3734,4,EM,1,100,2024-02-13_11-27-08-293605.csv
1707823637.245719,40600.000,3734,4,EM,1,100,PS
1707823637.297546,40650.250,3770,4,EM,1,100,RS
1707823637.349372,40700.500,3770,4,EM,1,100,RB
1707823637.401199,40750.750,3770,4,EM,1,100,2024-02-13_11-27-08-293605.csv
1707823637.453026,40801.000,3770,4,EM,1,100,PS
1707823637.504853,40851.250,3801,4,EM,1,100,RS
1707823637.556679,40901.500,3801,4,EM,1,100,RB
1707823637.608506,40951.750,3801,4,EM,1,100,2024-02-13_11-27-08-293605.csv
1707823637.660333,41002.000,3801,4,EM,1,100,PS
1707823637.712160,41052.250,3835,4,EM,1,100,RS
1707823637.763987,41102.500,3835,4,EM,1,100,RB
1707823637.815813,41152.750,3835,4,EM,1,100,2024-02-13_11-27-08-293605.csv
1707823637.867640,41203.000,3835,4,EM,1,100,PS
1707823637.919467,41253.250,3867,4,EM,1,100,RS
1707823637.971294,41303.500,3867,4,EM,1,100,RB
1707823638.023120,41353.750,3867,4,EM,1,100,2024-02-13_11-27-08-293605.csv
1707823638.074947,41404.000,3867,4,EM,1,100,PS
1707823638.126774,41454.250,3902,4,EM,1,100,RS
1707823638.178601,41504.500,3902,4,EM,1,100,RB
1707823638.230427,41554.750,3902,4,EM,1,100,2024-02-13_11-27-08-293605.csv
1707823638.282254,41605.000,3902,4,EM,1,100,PS
1707823638.334081,41655.250,3934,4,EM,1,100,RS
1707823638.385908,41705.500,3934,4,EM,1,100,RB
1707823638.437735,41755.750,3934,4,EM,1,100,2024-02-13_11-27-08-293605.csv
1707823638.489561,41806.000,3934,4,EM,1,100,PS
1707823638.541388,41856.250,3969,4,EM,1,100,RS
1707823638.593215,41906.500,3969,4,EM,1,100,RB
1707823638.645042,41956.750,3969,4,EM,1,100,2024-02-13_11-27-08-293605.csv
1707823638.696868,42007.000,3969,4,EM,1,100,PS
1707823638.748695,42057.250,4003,4,EM,1,100,RS
1707823638.800522,42107.500,4003,4,EM,1,100,RB
1707823638.852349,42157.750,4003,4,EM,1,100,2024-02-13_11-27-08-293605.csv
1707823638.904175,42208.000,4003,4,EM,1,100,PS
1707823638.956002,42258.250,4037,4,EM,1,100,RS
1707823639.007829,42308.500,4037,4,EM,1,100,RB
1707823639.059656,42358.750,4037,4,EM,1,100,2024-02-13_11-27-08-293605.csv
1707823639.111483,42409.000,4037,4,EM,1,100,PS
