LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PG
1707823636.749626,40119.000,3655,3,PG,1,100,10755
1707823636.789162,40157.333,3672,3,PG,1,100,10707
1707823636.828698,40195.667,3672,3,PG,1,100,10610
1707823636.868234,40234.000,3672,3,PG,1,100,10524
1707823636.907942,40272.500,3688,2,PG,1,100,10464
1707823636.947651,40311.000,3688,2,PG,1,100,10430
1707823636.987187,40349.333,3705,3,PG,1,100,10412
1707823637.026723,40387.667,3705,3,PG,1,100,10424
1707823637.066259,40426.000,3705,3,PG,1,100,10434
1707823637.105967,40464.500,3720,2,PG,1,100,10450
1707823637.145675,40503.000,3720,2,PG,1,100,10478
1707823637.186243,40542.333,3739,3,PG,1,100,10496
1707823637.226810,40581.667,3739,3,PG,1,100,10508
1707823637.267378,40621.000,3739,3,PG,1,100,10530
1707823637.307945,40660.333,3756,3,PG,1,100,10554
1707823637.348513,40699.667,3756,3,PG,1,100,10593
1707823637.389080,40739.000,3756,3,PG,1,100,10613
1707823637.429304,40778.000,3773,2,PG,1,100,10634
1707823637.469528,40817.000,3773,2,PG,1,100,10651
1707823637.508720,40855.000,3787,3,PG,1,100,10681
1707823637.547913,40893.000,3787,3,PG,1,100,10703
1707823637.587105,40931.000,3787,3,PG,1,100,10729
1707823637.626298,40969.000,3805,2,PG,1,100,10746
1707823637.665490,41007.000,3805,2,PG,1,100,10731
1707823637.705370,41045.667,3821,3,PG,1,100,10656
1707823637.745250,41084.333,3821,3,PG,1,100,10579
1707823637.785130,41123.000,3821,3,PG,1,100,10527
1707823637.826385,41163.000,3838,3,PG,1,100,10496
1707823637.867640,41203.000,3838,3,PG,1,100,10488
1707823637.908895,41243.000,3838,3,PG,1,100,10502
1707823637.949119,41282.000,3855,2,PG,1,100,10516
1707823637.989343,41321.000,3855,2,PG,1,100,10527
1707823638.029223,41359.667,3872,3,PG,1,100,10536
1707823638.069103,41398.333,3872,3,PG,1,100,10556
1707823638.108983,41437.000,3872,3,PG,1,100,10589
1707823638.148175,41475.000,3888,2,PG,1,100,10604
1707823638.187367,41513.000,3888,2,PG,1,100,10620
1707823638.226904,41551.333,3906,3,PG,1,100,10645
1707823638.266440,41589.667,3906,3,PG,1,100,10666
1707823638.305976,41628.000,3906,3,PG,1,100,10694
1707823638.345856,41666.667,3922,3,PG,1,100,10717
1707823638.385736,41705.333,3922,3,PG,1,100,10733
1707823638.425616,41744.000,3922,3,PG,1,100,10759
1707823638.466355,41783.500,3937,2,PG,1,100,10774
1707823638.507095,41823.000,3937,2,PG,1,100,10752
1707823638.547662,41862.333,3953,3,PG,1,100,10670
1707823638.588230,41901.667,3953,3,PG,1,100,10580
1707823638.628797,41941.000,3953,3,PG,1,100,10527
1707823638.669021,41980.000,3973,2,PG,1,100,10483
1707823638.709245,42019.000,3973,2,PG,1,100,10462
1707823638.748781,42057.333,3989,3,PG,1,100,10477
1707823638.788317,42095.667,3989,3,PG,1,100,10487
1707823638.827853,42134.000,3989,3,PG,1,100,10499
1707823638.867390,42172.333,4006,3,PG,1,100,10506
1707823638.906926,42210.667,4006,3,PG,1,100,10518
1707823638.946462,42249.000,4006,3,PG,1,100,10537
1707823638.986170,42287.500,4023,2,PG,1,100,10555
1707823639.025878,42326.000,4023,2,PG,1,100,10580
1707823639.066789,42365.667,4040,3,PG,1,100,10607
1707823639.107701,42405.333,4040,3,PG,1,100,10633
1707823639.148612,42445.000,4040,3,PG,1,100,10653
1707823639.188836,42484.000,4056,2,PG,1,100,10669
1707823639.229060,42523.000,4056,2,PG,1,100,10677
1707823639.268940,42561.667,4074,3,PG,1,100,10693
1707823639.308820,42600.333,4074,3,PG,1,100,10667
1707823639.348700,42639.000,4074,3,PG,1,100,10580
1707823639.387892,42677.000,4089,3,PG,1,100,10504
1707823639.427084,42715.000,4089,3,PG,1,100,10460
1707823639.466277,42753.000,4089,3,PG,1,100,10426
1707823639.506500,42792.000,4105,2,PG,1,100,10431
1707823639.546724,42831.000,4105,2,PG,1,100,10441
1707823639.587292,42870.333,4122,3,PG,1,100,10466
1707823639.627859,42909.667,4122,3,PG,1,100,10489
1707823639.668427,42949.000,4122,3,PG,1,100,10507
1707823639.708651,42988.000,4141,2,PG,1,100,10525
1707823639.748874,43027.000,4141,2,PG,1,100,10547
1707823639.788754,43065.667,4157,3,PG,1,100,10573
1707823639.828634,43104.333,4157,3,PG,1,100,10605
1707823639.868514,43143.000,4157,3,PG,1,100,10622
1707823639.908394,43181.667,4173,3,PG,1,100,10646
1707823639.948274,43220.333,4173,3,PG,1,100,10672
1707823639.988154,43259.000,4173,3,PG,1,100,10687
1707823640.026831,43296.500,4189,2,PG,1,100,10715
1707823640.065508,43334.000,4189,2,PG,1,100,10747
1707823640.105388,43372.667,4206,3,PG,1,100,10750
1707823640.145268,43411.333,4206,3,PG,1,100,10707
1707823640.185147,43450.000,4206,3,PG,1,100,10623
1707823640.226403,43490.000,4222,2,PG,1,100,10537
1707823640.267658,43530.000,4222,2,PG,1,100,10485
1707823640.307538,43568.667,4239,3,PG,1,100,10441
1707823640.347418,43607.333,4239,3,PG,1,100,10433
1707823640.387298,43646.000,4239,3,PG,1,100,10439
1707823640.427178,43684.667,4254,3,PG,1,100,10454
1707823640.467058,43723.333,4254,3,PG,1,100,10475
1707823640.506938,43762.000,4254,3,PG,1,100,10485
1707823640.546646,43800.500,4273,2,PG,1,100,10504
1707823640.586354,43839.000,4273,2,PG,1,100,10532
1707823640.626234,43877.667,4290,3,PG,1,100,10554
1707823640.666114,43916.333,4290,3,PG,1,100,10571
1707823640.705994,43955.000,4290,3,PG,1,100,10597
1707823640.753437,44001.000,4307,2,PG,1,100,10623
1707823640.800880,44047.000,4307,2,PG,1,100,10649
1707823640.840073,44085.000,4321,3,PG,1,100,10662
1707823640.879265,44123.000,4321,3,PG,1,100,10694
1707823640.918458,44161.000,4321,3,PG,1,100,10717
1707823640.957994,44199.333,4339,3,PG,1,100,10717
1707823640.997530,44237.667,4339,3,PG,1,100,10662
1707823641.037066,44276.000,4339,3,PG,1,100,10578
1707823641.076946,44314.667,4362,3,PG,1,100,10499
1707823641.116826,44353.333,4362,3,PG,1,100,10451
1707823641.156706,44392.000,4362,3,PG,1,100,10412
1707823641.196586,44430.667,4379,3,PG,1,100,10408
1707823641.236466,44469.333,4379,3,PG,1,100,10422
1707823641.276346,44508.000,4379,3,PG,1,100,10438
1707823641.316570,44547.000,4396,2,PG,1,100,10447
1707823641.356793,44586.000,4396,2,PG,1,100,10481
1707823641.396673,44624.667,4415,3,PG,1,100,10500
1707823641.436553,44663.333,4415,3,PG,1,100,10518
1707823641.476433,44702.000,4415,3,PG,1,100,10533
1707823641.514938,44739.333,4429,3,PG,1,100,10563
1707823641.553443,44776.667,4429,3,PG,1,100,10591
1707823641.591948,44814.000,4429,3,PG,1,100,10610
1707823641.631656,44852.500,4447,2,PG,1,100,10635
1707823641.671364,44891.000,4447,2,PG,1,100,10655
1707823641.711588,44930.000,4463,3,PG,1,100,10675
1707823641.751811,44969.000,4463,3,PG,1,100,10695
1707823641.792035,45008.000,4463,3,PG,1,100,10707
1707823641.833290,45048.000,4480,2,PG,1,100,10677
1707823641.874545,45088.000,4480,2,PG,1,100,10613
1707823641.914769,45127.000,4497,3,PG,1,100,10539
1707823641.954993,45166.000,4497,3,PG,1,100,10485
1707823641.995217,45205.000,4497,3,PG,1,100,10449
1707823642.034925,45243.500,4512,2,PG,1,100,10441
1707823642.074633,45282.000,4512,2,PG,1,100,10457
1707823642.113825,45320.000,4528,3,PG,1,100,10474
1707823642.153018,45358.000,4528,3,PG,1,100,10483
1707823642.192210,45396.000,4528,3,PG,1,100,10497
1707823642.232434,45435.000,4548,5,PG,1,100,10509
1707823642.272658,45474.000,4548,5,PG,1,100,10539
1707823642.312881,45513.000,4548,5,PG,1,100,10561
1707823642.353105,45552.000,4548,5,PG,1,100,10593
1707823642.393329,45591.000,4548,5,PG,1,100,10608
1707823642.434068,45630.500,4564,2,PG,1,100,10625
1707823642.474808,45670.000,4564,2,PG,1,100,10651
1707823642.515031,45709.000,4581,3,PG,1,100,10673
1707823642.555255,45748.000,4581,3,PG,1,100,10692
1707823642.595479,45787.000,4581,3,PG,1,100,10715
1707823642.635703,45826.000,4598,2,PG,1,100,10727
1707823642.675926,45865.000,4598,2,PG,1,100,10744
1707823642.715119,45903.000,4615,3,PG,1,100,10714
1707823642.754311,45941.000,4615,3,PG,1,100,10654
1707823642.793504,45979.000,4615,3,PG,1,100,10599
1707823642.833040,46017.333,4629,3,PG,1,100,10566
1707823642.872576,46055.667,4629,3,PG,1,100,10545
1707823642.912112,46094.000,4629,3,PG,1,100,10537
1707823642.952336,46133.000,4647,3,PG,1,100,10555
1707823642.992560,46172.000,4647,3,PG,1,100,10576
1707823643.032783,46211.000,4647,3,PG,1,100,10582
1707823643.073695,46250.667,4665,3,PG,1,100,10599
1707823643.114606,46290.333,4665,3,PG,1,100,10613
1707823643.155517,46330.000,4665,3,PG,1,100,10629
1707823643.195397,46368.667,4682,3,PG,1,100,10650
1707823643.235277,46407.333,4682,3,PG,1,100,10672
1707823643.275157,46446.000,4682,3,PG,1,100,10697
1707823643.315381,46485.000,4699,2,PG,1,100,10719
1707823643.355605,46524.000,4699,2,PG,1,100,10731
1707823643.394110,46561.333,4716,3,PG,1,100,10746
1707823643.432614,46598.667,4716,3,PG,1,100,10756
1707823643.471119,46636.000,4716,3,PG,1,100,10783
1707823643.510827,46674.500,4730,2,PG,1,100,10803
1707823643.550535,46713.000,4730,2,PG,1,100,10792
1707823643.591017,46752.250,4748,4,PG,1,100,10749
1707823643.631499,46791.500,4748,4,PG,1,100,10702
1707823643.671980,46830.750,4748,4,PG,1,100,10671
1707823643.712462,46870.000,4748,4,PG,1,100,10646
1707823643.753029,46909.333,4766,3,PG,1,100,10644
1707823643.793597,46948.667,4766,3,PG,1,100,10663
1707823643.834164,46988.000,4766,3,PG,1,100,10678
1707823643.873873,47026.500,4783,2,PG,1,100,10691
1707823643.913581,47065.000,4783,2,PG,1,100,10698
1707823643.953461,47103.667,4802,3,PG,1,100,10712
1707823643.993341,47142.333,4802,3,PG,1,100,10726
1707823644.033221,47181.000,4802,3,PG,1,100,10744
1707823644.073444,47220.000,4819,2,PG,1,100,10761
1707823644.113668,47259.000,4819,2,PG,1,100,10779
1707823644.154236,47298.333,4833,3,PG,1,100,10788
1707823644.194803,47337.667,4833,3,PG,1,100,10801
1707823644.235371,47377.000,4833,3,PG,1,100,10827
1707823644.275337,47415.750,4851,4,PG,1,100,10852
1707823644.315303,47454.500,4851,4,PG,1,100,10867
1707823644.355268,47493.250,4851,4,PG,1,100,10872
1707823644.395234,47532.000,4851,4,PG,1,100,10871
1707823644.435114,47570.667,4867,3,PG,1,100,10846
1707823644.474994,47609.333,4867,3,PG,1,100,10803
1707823644.514874,47648.000,4867,3,PG,1,100,10749
1707823644.554582,47686.500,4884,2,PG,1,100,10707
1707823644.594290,47725.000,4884,2,PG,1,100,10684
1707823644.633483,47763.000,4901,3,PG,1,100,10679
1707823644.672675,47801.000,4901,3,PG,1,100,10684
1707823644.711868,47839.000,4901,3,PG,1,100,10688
1707823644.753123,47879.000,4918,3,PG,1,100,10705
1707823644.794378,47919.000,4918,3,PG,1,100,10720
1707823644.835633,47959.000,4918,3,PG,1,100,10727
1707823644.875341,47997.500,4936,2,PG,1,100,10741
1707823644.915049,48036.000,4936,2,PG,1,100,10758
1707823644.955015,48074.750,4952,4,PG,1,100,10769
1707823644.994981,48113.500,4952,4,PG,1,100,10786
1707823645.034947,48152.250,4952,4,PG,1,100,10799
1707823645.074913,48191.000,4952,4,PG,1,100,10814
1707823645.114793,48229.667,4968,3,PG,1,100,10831
1707823645.154673,48268.333,4968,3,PG,1,100,10842
1707823645.194553,48307.000,4968,3,PG,1,100,10862
1707823645.233745,48345.000,4986,2,PG,1,100,10878
1707823645.272937,48383.000,4986,2,PG,1,100,10875
1707823645.313574,48422.400,5002,5,PG,1,100,10820
1707823645.354210,48461.800,5002,5,PG,1,100,10760
1707823645.394846,48501.200,5002,5,PG,1,100,10716
1707823645.435483,48540.600,5002,5,PG,1,100,10685
1707823645.476119,48580.000,5002,5,PG,1,100,10665
1707823645.515827,48618.500,5019,2,PG,1,100,10668
1707823645.555535,48657.000,5019,2,PG,1,100,10675
1707823645.595501,48695.750,5038,4,PG,1,100,10686
1707823645.635467,48734.500,5038,4,PG,1,100,10692
1707823645.675433,48773.250,5038,4,PG,1,100,10695
1707823645.715399,48812.000,5038,4,PG,1,100,10713
1707823645.755107,48850.500,5055,2,PG,1,100,10734
1707823645.794815,48889.000,5055,2,PG,1,100,10751
1707823645.838820,48931.667,5071,3,PG,1,100,10758
1707823645.882826,48974.333,5071,3,PG,1,100,10775
1707823645.926831,49017.000,5071,3,PG,1,100,10798
1707823645.967055,49056.000,5089,2,PG,1,100,10809
1707823646.007279,49095.000,5089,2,PG,1,100,10821
1707823646.046471,49133.000,5104,3,PG,1,100,10844
1707823646.085664,49171.000,5104,3,PG,1,100,10861
1707823646.124856,49209.000,5104,3,PG,1,100,10864
1707823646.164564,49247.500,5120,2,PG,1,100,10851
1707823646.204272,49286.000,5120,2,PG,1,100,10795
1707823646.244643,49325.143,5143,7,PG,1,100,10747
1707823646.285014,49364.286,5143,7,PG,1,100,10701
1707823646.325385,49403.429,5143,7,PG,1,100,10676
1707823646.365757,49442.571,5143,7,PG,1,100,10672
1707823646.406128,49481.714,5143,7,PG,1,100,10677
1707823646.446499,49520.857,5143,7,PG,1,100,10689
1707823646.486870,49560.000,5143,7,PG,1,100,10699
1707823646.527094,49599.000,5159,2,PG,1,100,10715
1707823646.567317,49638.000,5159,2,PG,1,100,10724
1707823646.607197,49676.667,5179,3,PG,1,100,10728
1707823646.647077,49715.333,5179,3,PG,1,100,10739
1707823646.686957,49754.000,5179,3,PG,1,100,10756
1707823646.725462,49791.333,5194,3,PG,1,100,10776
1707823646.763967,49828.667,5194,3,PG,1,100,10785
1707823646.802472,49866.000,5194,3,PG,1,100,10794
1707823646.842180,49904.500,5210,2,PG,1,100,10813
1707823646.881888,49943.000,5210,2,PG,1,100,10832
1707823646.922112,49982.000,5227,3,PG,1,100,10840
1707823646.962335,50021.000,5227,3,PG,1,100,10844
1707823647.002559,50060.000,5227,3,PG,1,100,10817
1707823647.042955,50099.167,5244,6,PG,1,100,10765
1707823647.083350,50138.333,5244,6,PG,1,100,10713
1707823647.123746,50177.500,5244,6,PG,1,100,10665
1707823647.164142,50216.667,5244,6,PG,1,100,10639
1707823647.204537,50255.833,5244,6,PG,1,100,10635
1707823647.244933,50295.000,5244,6,PG,1,100,10646
1707823647.284641,50333.500,5264,6,PG,1,100,10647
1707823647.324349,50372.000,5264,6,PG,1,100,10659
1707823647.364057,50410.500,5264,6,PG,1,100,10673
1707823647.403765,50449.000,5264,6,PG,1,100,10676
1707823647.443473,50487.500,5264,6,PG,1,100,10687
1707823647.483181,50526.000,5264,6,PG,1,100,10717
1707823647.523700,50565.286,5282,7,PG,1,100,10728
1707823647.564218,50604.571,5282,7,PG,1,100,10740
1707823647.604737,50643.857,5282,7,PG,1,100,10749
1707823647.645255,50683.143,5282,7,PG,1,100,10764
1707823647.685774,50722.429,5282,7,PG,1,100,10791
1707823647.726292,50761.714,5282,7,PG,1,100,10803
1707823647.766811,50801.000,5282,7,PG,1,100,10813
1707823647.806691,50839.667,5298,3,PG,1,100,10823
1707823647.846570,50878.333,5298,3,PG,1,100,10795
1707823647.886450,50917.000,5298,3,PG,1,100,10729
1707823647.925643,50955.000,5316,3,PG,1,100,10649
1707823647.964835,50993.000,5316,3,PG,1,100,10591
1707823648.004028,51031.000,5316,3,PG,1,100,10540
1707823648.043564,51069.333,5330,3,PG,1,100,10509
1707823648.083100,51107.667,5330,3,PG,1,100,10497
1707823648.122636,51146.000,5330,3,PG,1,100,10505
1707823648.162344,51184.500,5347,2,PG,1,100,10515
1707823648.202052,51223.000,5347,2,PG,1,100,10515
1707823648.242964,51262.667,5366,3,PG,1,100,10527
1707823648.283875,51302.333,5366,3,PG,1,100,10537
1707823648.324786,51342.000,5366,3,PG,1,100,10545
1707823648.365526,51381.500,5383,2,PG,1,100,10559
