LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,MZ
1707823637.053882,40414.000,3717,3,MZ,1,100,-4
1707823637.093762,40452.667,3733,3,MZ,1,100,-4
1707823637.133642,40491.333,3733,3,MZ,1,100,-3
1707823637.173522,40530.000,3733,3,MZ,1,100,-3
1707823637.213746,40569.000,3752,2,MZ,1,100,-4
1707823637.253970,40608.000,3752,2,MZ,1,100,-2
1707823637.294881,40647.667,3769,3,MZ,1,100,-3
1707823637.335793,40687.333,3769,3,MZ,1,100,-3
1707823637.376704,40727.000,3769,3,MZ,1,100,-3
1707823637.416412,40765.500,3784,2,MZ,1,100,-3
1707823637.456120,40804.000,3784,2,MZ,1,100,-3
1707823637.495656,40842.333,3800,3,MZ,1,100,-4
1707823637.535192,40880.667,3800,3,MZ,1,100,-3
1707823637.574729,40919.000,3800,3,MZ,1,100,-2
1707823637.614265,40957.333,3818,3,MZ,1,100,-3
1707823637.653801,40995.667,3818,3,MZ,1,100,-3
1707823637.693337,41034.000,3818,3,MZ,1,100,-2
1707823637.733561,41073.000,3834,2,MZ,1,100,-4
1707823637.773785,41112.000,3834,2,MZ,1,100,-3
1707823637.814352,41151.333,3851,3,MZ,1,100,-3
1707823637.854920,41190.667,3851,3,MZ,1,100,-3
1707823637.895487,41230.000,3851,3,MZ,1,100,-3
1707823637.935711,41269.000,3866,2,MZ,1,100,-3
1707823637.975935,41308.000,3866,2,MZ,1,100,-4
1707823638.015815,41346.667,3885,3,MZ,1,100,-2
1707823638.055695,41385.333,3885,3,MZ,1,100,-3
1707823638.095575,41424.000,3885,3,MZ,1,100,-3
1707823638.135111,41462.333,3901,3,MZ,1,100,-4
1707823638.174647,41500.667,3901,3,MZ,1,100,-4
1707823638.214183,41539.000,3901,3,MZ,1,100,-4
1707823638.253891,41577.500,3919,2,MZ,1,100,-3
1707823638.293599,41616.000,3919,2,MZ,1,100,-3
1707823638.333479,41654.667,3933,3,MZ,1,100,-2
1707823638.373359,41693.333,3933,3,MZ,1,100,-3
1707823638.413239,41732.000,3933,3,MZ,1,100,-3
1707823638.453807,41771.333,3950,3,MZ,1,100,-3
1707823638.494374,41810.667,3950,3,MZ,1,100,-2
1707823638.534942,41850.000,3950,3,MZ,1,100,-3
1707823638.575166,41889.000,3966,2,MZ,1,100,-4
1707823638.615389,41928.000,3966,2,MZ,1,100,-3
1707823638.655269,41966.667,3986,3,MZ,1,100,-3
1707823638.695149,42005.333,3986,3,MZ,1,100,-3
1707823638.735029,42044.000,3986,3,MZ,1,100,-2
1707823638.775253,42083.000,4002,2,MZ,1,100,-2
1707823638.815477,42122.000,4002,2,MZ,1,100,-3
1707823638.855013,42160.333,4017,3,MZ,1,100,-4
1707823638.894549,42198.667,4017,3,MZ,1,100,-3
1707823638.934085,42237.000,4017,3,MZ,1,100,-3
1707823638.973965,42275.667,4036,3,MZ,1,100,-3
1707823639.013845,42314.333,4036,3,MZ,1,100,-3
1707823639.053725,42353.000,4036,3,MZ,1,100,-3
1707823639.089824,42388.000,4053,3,MZ,1,100,-4
1707823639.125922,42423.000,4053,3,MZ,1,100,-3
1707823639.162020,42458.000,4053,3,MZ,1,100,-4
1707823639.202244,42497.000,4069,2,MZ,1,100,-4
1707823639.242468,42536.000,4069,2,MZ,1,100,-3
1707823639.282348,42574.667,4086,3,MZ,1,100,-1
1707823639.322228,42613.333,4086,3,MZ,1,100,-3
1707823639.362107,42652.000,4086,3,MZ,1,100,-3
1707823639.401300,42690.000,4101,2,MZ,1,100,-2
1707823639.440492,42728.000,4101,2,MZ,1,100,-3
1707823639.480716,42767.000,4118,3,MZ,1,100,-3
1707823639.520940,42806.000,4118,3,MZ,1,100,-3
1707823639.561164,42845.000,4118,3,MZ,1,100,-2
1707823639.601387,42884.000,4135,3,MZ,1,100,-3
1707823639.641611,42923.000,4135,3,MZ,1,100,-3
1707823639.681835,42962.000,4135,3,MZ,1,100,-2
1707823639.722059,43001.000,4154,2,MZ,1,100,-3
1707823639.762282,43040.000,4154,2,MZ,1,100,-3
1707823639.802162,43078.667,4168,3,MZ,1,100,-3
1707823639.842042,43117.333,4168,3,MZ,1,100,-3
1707823639.881922,43156.000,4168,3,MZ,1,100,-2
1707823639.921630,43194.500,4186,2,MZ,1,100,-3
1707823639.961338,43233.000,4186,2,MZ,1,100,-3
1707823640.000531,43271.000,4202,3,MZ,1,100,-4
1707823640.039723,43309.000,4202,3,MZ,1,100,-3
1707823640.078916,43347.000,4202,3,MZ,1,100,-3
1707823640.119139,43386.000,4219,3,MZ,1,100,-2
1707823640.159363,43425.000,4219,3,MZ,1,100,-3
1707823640.199587,43464.000,4219,3,MZ,1,100,-3
1707823640.240326,43503.500,4234,2,MZ,1,100,-3
1707823640.281066,43543.000,4234,2,MZ,1,100,-3
1707823640.320946,43581.667,4251,3,MZ,1,100,-4
1707823640.360826,43620.333,4251,3,MZ,1,100,-3
1707823640.400706,43659.000,4251,3,MZ,1,100,-3
1707823640.440414,43697.500,4267,2,MZ,1,100,-3
1707823640.480122,43736.000,4267,2,MZ,1,100,-3
1707823640.520002,43774.667,4286,3,MZ,1,100,-3
1707823640.559882,43813.333,4286,3,MZ,1,100,-3
1707823640.599762,43852.000,4286,3,MZ,1,100,-3
1707823640.639298,43890.333,4303,3,MZ,1,100,-4
1707823640.678834,43928.667,4303,3,MZ,1,100,-3
1707823640.718370,43967.000,4303,3,MZ,1,100,-3
1707823640.759625,44007.000,4318,2,MZ,1,100,-2
1707823640.800880,44047.000,4318,2,MZ,1,100,-3
1707823640.840073,44085.000,4334,3,MZ,1,100,-4
1707823640.879265,44123.000,4334,3,MZ,1,100,-3
1707823640.918458,44161.000,4334,3,MZ,1,100,-4
1707823640.957994,44199.333,4352,3,MZ,1,100,-4
1707823640.997530,44237.667,4352,3,MZ,1,100,-3
1707823641.037066,44276.000,4352,3,MZ,1,100,-3
1707823641.076946,44314.667,4375,3,MZ,1,100,-3
1707823641.116826,44353.333,4375,3,MZ,1,100,-3
1707823641.156706,44392.000,4375,3,MZ,1,100,-3
1707823641.196586,44430.667,4392,3,MZ,1,100,-3
1707823641.236466,44469.333,4392,3,MZ,1,100,-3
1707823641.276346,44508.000,4392,3,MZ,1,100,-3
1707823641.316570,44547.000,4409,2,MZ,1,100,-3
1707823641.356793,44586.000,4409,2,MZ,1,100,-3
1707823641.396673,44624.667,4426,3,MZ,1,100,-3
1707823641.436553,44663.333,4426,3,MZ,1,100,-3
1707823641.476433,44702.000,4426,3,MZ,1,100,-3
1707823641.510813,44735.333,4442,3,MZ,1,100,-4
1707823641.545192,44768.667,4442,3,MZ,1,100,-3
1707823641.579571,44802.000,4442,3,MZ,1,100,-3
1707823641.619451,44840.667,4460,3,MZ,1,100,-2
1707823641.659331,44879.333,4460,3,MZ,1,100,-3
1707823641.699211,44918.000,4460,3,MZ,1,100,-4
1707823641.738919,44956.500,4476,2,MZ,1,100,-3
1707823641.778627,44995.000,4476,2,MZ,1,100,-2
1707823641.819882,45035.000,4493,3,MZ,1,100,-2
1707823641.861137,45075.000,4493,3,MZ,1,100,-3
1707823641.902393,45115.000,4493,3,MZ,1,100,-4
1707823641.942101,45153.500,4508,2,MZ,1,100,-3
1707823641.981809,45192.000,4508,2,MZ,1,100,-3
1707823642.021689,45230.667,4525,3,MZ,1,100,-3
1707823642.061569,45269.333,4525,3,MZ,1,100,-3
1707823642.101449,45308.000,4525,3,MZ,1,100,-3
1707823642.140985,45346.333,4541,3,MZ,1,100,-2
1707823642.180521,45384.667,4541,3,MZ,1,100,-3
1707823642.220057,45423.000,4541,3,MZ,1,100,-2
1707823642.260023,45461.750,4561,4,MZ,1,100,-3
1707823642.299989,45500.500,4561,4,MZ,1,100,-4
1707823642.339955,45539.250,4561,4,MZ,1,100,-3
1707823642.379921,45578.000,4561,4,MZ,1,100,-4
1707823642.420832,45617.667,4577,3,MZ,1,100,-3
1707823642.461744,45657.333,4577,3,MZ,1,100,-3
1707823642.502655,45697.000,4577,3,MZ,1,100,-3
1707823642.542363,45735.500,4594,2,MZ,1,100,-3
1707823642.582071,45774.000,4594,2,MZ,1,100,-2
1707823642.622295,45813.000,4611,3,MZ,1,100,-3
1707823642.662519,45852.000,4611,3,MZ,1,100,-3
1707823642.702742,45891.000,4611,3,MZ,1,100,-3
1707823642.741935,45929.000,4626,2,MZ,1,100,-4
1707823642.781127,45967.000,4626,2,MZ,1,100,-3
1707823642.820663,46005.333,4642,3,MZ,1,100,-3
1707823642.860199,46043.667,4642,3,MZ,1,100,-4
1707823642.899736,46082.000,4642,3,MZ,1,100,-3
1707823642.939959,46121.000,4660,4,MZ,1,100,-3
1707823642.980183,46160.000,4660,4,MZ,1,100,-4
1707823643.020407,46199.000,4660,4,MZ,1,100,-3
1707823643.060631,46238.000,4660,4,MZ,1,100,-4
1707823643.101370,46277.500,4678,2,MZ,1,100,-3
1707823643.142110,46317.000,4678,2,MZ,1,100,-3
1707823643.181990,46355.667,4695,3,MZ,1,100,-3
1707823643.221869,46394.333,4695,3,MZ,1,100,-3
1707823643.261749,46433.000,4695,3,MZ,1,100,-4
1707823643.301286,46471.333,4712,3,MZ,1,100,-3
1707823643.340822,46509.667,4712,3,MZ,1,100,-4
1707823643.380358,46548.000,4712,3,MZ,1,100,-3
1707823643.419550,46586.000,4727,2,MZ,1,100,-3
1707823643.458743,46624.000,4727,2,MZ,1,100,-2
1707823643.498623,46662.667,4743,3,MZ,1,100,-4
1707823643.538503,46701.333,4743,3,MZ,1,100,-3
1707823643.578383,46740.000,4743,3,MZ,1,100,-2
1707823643.618606,46779.000,4761,3,MZ,1,100,-3
1707823643.658830,46818.000,4761,3,MZ,1,100,-4
1707823643.699054,46857.000,4761,3,MZ,1,100,-4
1707823643.739621,46896.333,4779,3,MZ,1,100,-3
1707823643.780189,46935.667,4779,3,MZ,1,100,-3
1707823643.820757,46975.000,4779,3,MZ,1,100,-3
1707823643.856167,47009.333,4796,3,MZ,1,100,-4
1707823643.891578,47043.667,4796,3,MZ,1,100,-2
1707823643.926989,47078.000,4796,3,MZ,1,100,-3
1707823643.966525,47116.333,4815,3,MZ,1,100,-2
1707823644.006061,47154.667,4815,3,MZ,1,100,-3
1707823644.045597,47193.000,4815,3,MZ,1,100,-4
1707823644.086852,47233.000,4830,2,MZ,1,100,-3
1707823644.128107,47273.000,4830,2,MZ,1,100,-2
1707823644.168331,47312.000,4846,3,MZ,1,100,-3
1707823644.208555,47351.000,4846,3,MZ,1,100,-3
1707823644.248779,47390.000,4846,3,MZ,1,100,-3
1707823644.288745,47428.750,4864,4,MZ,1,100,-3
1707823644.328710,47467.500,4864,4,MZ,1,100,-4
1707823644.368676,47506.250,4864,4,MZ,1,100,-4
1707823644.408642,47545.000,4864,4,MZ,1,100,-3
1707823644.448522,47583.667,4880,3,MZ,1,100,-3
1707823644.488402,47622.333,4880,3,MZ,1,100,-4
1707823644.528282,47661.000,4880,3,MZ,1,100,-3
1707823644.567990,47699.500,4897,2,MZ,1,100,-3
1707823644.607698,47738.000,4897,2,MZ,1,100,-3
1707823644.647235,47776.333,4914,3,MZ,1,100,-4
1707823644.686771,47814.667,4914,3,MZ,1,100,-3
1707823644.726307,47853.000,4914,3,MZ,1,100,-4
1707823644.767562,47893.000,4931,2,MZ,1,100,-2
1707823644.808817,47933.000,4931,2,MZ,1,100,-4
1707823644.848697,47971.667,4947,3,MZ,1,100,-3
1707823644.888577,48010.333,4947,3,MZ,1,100,-4
1707823644.928457,48049.000,4947,3,MZ,1,100,-4
1707823644.968423,48087.750,4965,4,MZ,1,100,-2
1707823645.008389,48126.500,4965,4,MZ,1,100,-4
1707823645.048355,48165.250,4965,4,MZ,1,100,-4
1707823645.088321,48204.000,4965,4,MZ,1,100,-3
1707823645.128029,48242.500,4981,2,MZ,1,100,-3
1707823645.167737,48281.000,4981,2,MZ,1,100,-3
1707823645.207273,48319.333,4999,3,MZ,1,100,-3
1707823645.246809,48357.667,4999,3,MZ,1,100,-3
1707823645.286345,48396.000,4999,3,MZ,1,100,-3
1707823645.327085,48435.500,5015,4,MZ,1,100,-4
1707823645.367824,48475.000,5015,4,MZ,1,100,-4
1707823645.408564,48514.500,5015,4,MZ,1,100,-3
1707823645.449303,48554.000,5015,4,MZ,1,100,-4
1707823645.489183,48592.667,5032,3,MZ,1,100,-4
1707823645.529063,48631.333,5032,3,MZ,1,100,-3
1707823645.568943,48670.000,5032,3,MZ,1,100,-3
1707823645.608823,48708.667,5051,3,MZ,1,100,-3
1707823645.648703,48747.333,5051,3,MZ,1,100,-4
1707823645.688583,48786.000,5051,3,MZ,1,100,-4
1707823645.728463,48824.667,5068,3,MZ,1,100,-5
1707823645.768343,48863.333,5068,3,MZ,1,100,-3
1707823645.808223,48902.000,5068,3,MZ,1,100,-3
1707823645.847759,48940.333,5084,3,MZ,1,100,-2
1707823645.887295,48978.667,5084,3,MZ,1,100,-3
1707823645.926831,49017.000,5084,3,MZ,1,100,-2
1707823645.967055,49056.000,5101,2,MZ,1,100,-4
1707823646.007279,49095.000,5101,2,MZ,1,100,-3
1707823646.046471,49133.000,5116,3,MZ,1,100,-3
1707823646.085664,49171.000,5116,3,MZ,1,100,-2
1707823646.124856,49209.000,5116,3,MZ,1,100,-3
1707823646.160267,49243.333,5133,3,MZ,1,100,-4
1707823646.195677,49277.667,5133,3,MZ,1,100,-4
1707823646.231088,49312.000,5133,3,MZ,1,100,-3
1707823646.271484,49351.167,5156,6,MZ,1,100,-4
1707823646.311879,49390.333,5156,6,MZ,1,100,-3
1707823646.352275,49429.500,5156,6,MZ,1,100,-4
1707823646.392671,49468.667,5156,6,MZ,1,100,-4
1707823646.433066,49507.833,5156,6,MZ,1,100,-4
1707823646.473462,49547.000,5156,6,MZ,1,100,-3
1707823646.513342,49585.667,5172,3,MZ,1,100,-2
1707823646.553222,49624.333,5172,3,MZ,1,100,-3
1707823646.593102,49663.000,5172,3,MZ,1,100,-3
1707823646.633326,49702.000,5191,2,MZ,1,100,-2
1707823646.673549,49741.000,5191,2,MZ,1,100,-3
1707823646.712398,49778.667,5206,3,MZ,1,100,-3
1707823646.751247,49816.333,5206,3,MZ,1,100,-3
1707823646.790095,49854.000,5206,3,MZ,1,100,-4
1707823646.829975,49892.667,5223,3,MZ,1,100,-3
1707823646.869855,49931.333,5223,3,MZ,1,100,-3
1707823646.909735,49970.000,5223,3,MZ,1,100,-2
1707823646.949443,50008.500,5240,2,MZ,1,100,-3
1707823646.989151,50047.000,5240,2,MZ,1,100,-3
1707823647.029522,50086.143,5257,7,MZ,1,100,-3
1707823647.069893,50125.286,5257,7,MZ,1,100,-4
1707823647.110265,50164.429,5257,7,MZ,1,100,-3
1707823647.150636,50203.571,5257,7,MZ,1,100,-3
1707823647.191007,50242.714,5257,7,MZ,1,100,-3
