LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,MZ
1707824276.207817,660249.800,37705,5,MZ,1,100, 6
1707824276.247805,660288.600,37705,5,MZ,1,100, 5
1707824276.287794,660327.400,37705,5,MZ,1,100, 5
1707824276.327782,660366.200,37705,5,MZ,1,100, 5
1707824276.367771,660405.000,37705,5,MZ,1,100, 5
1707824276.407622,660443.667,37719,3,MZ,1,100, 6
1707824276.447473,660482.333,37719,3,MZ,1,100, 5
1707824276.487324,660521.000,37719,3,MZ,1,100, 6
1707824276.527003,660559.500,37738,2,MZ,1,100, 5
1707824276.566683,660598.000,37738,2,MZ,1,100, 7
1707824276.607221,660637.333,37755,3,MZ,1,100, 5
1707824276.647759,660676.667,37755,3,MZ,1,100, 5
1707824276.688297,660716.000,37755,3,MZ,1,100, 5
1707824276.728492,660755.000,37772,2,MZ,1,100, 5
1707824276.768686,660794.000,37772,2,MZ,1,100, 5
1707824276.808537,660832.667,37786,3,MZ,1,100, 6
1707824276.848388,660871.333,37786,3,MZ,1,100, 5
1707824276.888239,660910.000,37786,3,MZ,1,100, 5
1707824276.928090,660948.667,37804,3,MZ,1,100, 5
1707824276.967941,660987.333,37804,3,MZ,1,100, 6
1707824277.007792,661026.000,37804,3,MZ,1,100, 5
1707824277.047300,661064.333,37819,3,MZ,1,100, 4
1707824277.086807,661102.667,37819,3,MZ,1,100, 5
1707824277.126315,661141.000,37819,3,MZ,1,100, 5
1707824277.166510,661180.000,37836,3,MZ,1,100, 7
1707824277.206704,661219.000,37836,3,MZ,1,100, 5
1707824277.246899,661258.000,37836,3,MZ,1,100, 6
1707824277.287093,661297.000,37853,2,MZ,1,100, 5
1707824277.327288,661336.000,37853,2,MZ,1,100, 5
1707824277.367482,661375.000,37872,3,MZ,1,100, 6
1707824277.407677,661414.000,37872,3,MZ,1,100, 6
1707824277.447872,661453.000,37872,3,MZ,1,100, 5
1707824277.487551,661491.500,37886,2,MZ,1,100, 5
1707824277.527230,661530.000,37886,2,MZ,1,100, 5
1707824277.567081,661568.667,37904,3,MZ,1,100, 5
1707824277.606932,661607.333,37904,3,MZ,1,100, 5
1707824277.646783,661646.000,37904,3,MZ,1,100, 6
1707824277.686720,661684.750,37922,4,MZ,1,100, 5
1707824277.726657,661723.500,37922,4,MZ,1,100, 5
1707824277.766594,661762.250,37922,4,MZ,1,100, 5
1707824277.806531,661801.000,37922,4,MZ,1,100, 6
1707824277.846382,661839.667,37939,3,MZ,1,100, 5
1707824277.886233,661878.333,37939,3,MZ,1,100, 6
1707824277.926084,661917.000,37939,3,MZ,1,100, 5
1707824277.964733,661954.500,37956,2,MZ,1,100, 6
1707824278.003382,661992.000,37956,2,MZ,1,100, 6
1707824278.043233,662030.667,37973,3,MZ,1,100, 5
1707824278.083084,662069.333,37973,3,MZ,1,100, 5
1707824278.122935,662108.000,37973,3,MZ,1,100, 7
1707824278.163129,662147.000,37988,2,MZ,1,100, 6
1707824278.203324,662186.000,37988,2,MZ,1,100, 5
1707824278.243175,662224.667,38007,3,MZ,1,100, 6
1707824278.283026,662263.333,38007,3,MZ,1,100, 5
1707824278.322877,662302.000,38007,3,MZ,1,100, 6
1707824278.362814,662340.750,38023,4,MZ,1,100, 5
1707824278.402751,662379.500,38023,4,MZ,1,100, 5
1707824278.442688,662418.250,38023,4,MZ,1,100, 5
1707824278.482625,662457.000,38023,4,MZ,1,100, 5
1707824278.517323,662490.667,38040,3,MZ,1,100, 5
1707824278.552020,662524.333,38040,3,MZ,1,100, 6
1707824278.586718,662558.000,38040,3,MZ,1,100, 7
1707824278.625882,662596.000,38057,2,MZ,1,100, 6
1707824278.665046,662634.000,38057,2,MZ,1,100, 6
1707824278.704897,662672.667,38074,3,MZ,1,100, 5
1707824278.744748,662711.333,38074,3,MZ,1,100, 5
1707824278.784599,662750.000,38074,3,MZ,1,100, 6
1707824278.825309,662789.500,38088,2,MZ,1,100, 5
1707824278.866019,662829.000,38088,2,MZ,1,100, 6
1707824278.906557,662868.333,38106,3,MZ,1,100, 5
1707824278.947096,662907.667,38106,3,MZ,1,100, 6
1707824278.987634,662947.000,38106,3,MZ,1,100, 6
1707824279.027571,662985.750,38124,4,MZ,1,100, 6
1707824279.067508,663024.500,38124,4,MZ,1,100, 6
1707824279.107444,663063.250,38124,4,MZ,1,100, 5
1707824279.147381,663102.000,38124,4,MZ,1,100, 5
1707824279.186030,663139.500,38141,2,MZ,1,100, 7
1707824279.224679,663177.000,38141,2,MZ,1,100, 6
1707824279.264186,663215.333,38158,3,MZ,1,100, 6
1707824279.303694,663253.667,38158,3,MZ,1,100, 5
1707824279.343201,663292.000,38158,3,MZ,1,100, 6
1707824279.383396,663331.000,38175,2,MZ,1,100, 5
1707824279.423590,663370.000,38175,2,MZ,1,100, 6
1707824279.464129,663409.333,38189,3,MZ,1,100, 5
1707824279.504667,663448.667,38189,3,MZ,1,100, 5
1707824279.545205,663488.000,38189,3,MZ,1,100, 6
1707824279.585399,663527.000,38207,4,MZ,1,100, 5
1707824279.625594,663566.000,38207,4,MZ,1,100, 5
1707824279.665789,663605.000,38207,4,MZ,1,100, 5
1707824279.705983,663644.000,38207,4,MZ,1,100, 5
1707824279.745662,663682.500,38221,2,MZ,1,100, 5
1707824279.785342,663721.000,38221,2,MZ,1,100, 6
1707824279.824849,663759.333,38238,3,MZ,1,100, 7
1707824279.864357,663797.667,38238,3,MZ,1,100, 5
1707824279.903864,663836.000,38238,3,MZ,1,100, 5
1707824279.943715,663874.667,38257,3,MZ,1,100, 6
1707824279.983566,663913.333,38257,3,MZ,1,100, 6
1707824280.023417,663952.000,38257,3,MZ,1,100, 5
1707824280.064127,663991.500,38274,2,MZ,1,100, 6
1707824280.104837,664031.000,38274,2,MZ,1,100, 6
1707824280.145375,664070.333,38288,3,MZ,1,100, 5
1707824280.185913,664109.667,38288,3,MZ,1,100, 6
1707824280.226452,664149.000,38288,3,MZ,1,100, 6
1707824280.266303,664187.667,38306,3,MZ,1,100, 6
1707824280.306154,664226.333,38306,3,MZ,1,100, 6
1707824280.346005,664265.000,38306,3,MZ,1,100, 5
1707824280.385512,664303.333,38322,3,MZ,1,100, 6
1707824280.425020,664341.667,38322,3,MZ,1,100, 6
1707824280.464527,664380.000,38322,3,MZ,1,100, 6
1707824280.503691,664418.000,38339,2,MZ,1,100, 5
1707824280.542855,664456.000,38339,2,MZ,1,100, 7
1707824280.582792,664494.750,38359,4,MZ,1,100, 5
1707824280.622729,664533.500,38359,4,MZ,1,100, 6
1707824280.662666,664572.250,38359,4,MZ,1,100, 5
1707824280.702603,664611.000,38359,4,MZ,1,100, 5
1707824280.743485,664650.667,38376,3,MZ,1,100, 4
1707824280.784366,664690.333,38376,3,MZ,1,100, 6
1707824280.825248,664730.000,38376,3,MZ,1,100, 6
1707824280.865443,664769.000,38394,2,MZ,1,100, 6
1707824280.905637,664808.000,38394,2,MZ,1,100, 4
1707824280.945488,664846.667,38412,6,MZ,1,100, 5
1707824280.985339,664885.333,38412,6,MZ,1,100, 6
1707824281.025190,664924.000,38412,6,MZ,1,100, 5
1707824281.065041,664962.667,38412,6,MZ,1,100, 6
1707824281.104892,665001.333,38412,6,MZ,1,100, 6
1707824281.144743,665040.000,38412,6,MZ,1,100, 6
1707824281.184594,665078.667,38430,6,MZ,1,100, 6
1707824281.224446,665117.333,38430,6,MZ,1,100, 6
1707824281.264297,665156.000,38430,6,MZ,1,100, 4
1707824281.304148,665194.667,38430,6,MZ,1,100, 5
1707824281.343999,665233.333,38430,6,MZ,1,100, 6
1707824281.383850,665272.000,38430,6,MZ,1,100, 6
1707824281.421811,665308.833,38447,6,MZ,1,100, 6
1707824281.459773,665345.667,38447,6,MZ,1,100, 6
1707824281.497734,665382.500,38447,6,MZ,1,100, 5
1707824281.535696,665419.333,38447,6,MZ,1,100, 6
1707824281.573657,665456.167,38447,6,MZ,1,100, 5
1707824281.611619,665493.000,38447,6,MZ,1,100, 6
1707824281.651556,665531.750,38466,4,MZ,1,100, 6
1707824281.691493,665570.500,38466,4,MZ,1,100, 7
1707824281.731430,665609.250,38466,4,MZ,1,100, 5
1707824281.771367,665648.000,38466,4,MZ,1,100, 5
1707824281.811046,665686.500,38483,2,MZ,1,100, 6
1707824281.850725,665725.000,38483,2,MZ,1,100, 6
1707824281.890233,665763.333,38500,3,MZ,1,100, 6
1707824281.929740,665801.667,38500,3,MZ,1,100, 4
1707824281.969248,665840.000,38500,3,MZ,1,100, 5
1707824282.009099,665878.667,38515,3,MZ,1,100, 6
1707824282.048950,665917.333,38515,3,MZ,1,100, 6
1707824282.088801,665956.000,38515,3,MZ,1,100, 6
1707824282.128480,665994.500,38531,2,MZ,1,100, 7
1707824282.168160,666033.000,38531,2,MZ,1,100, 6
1707824282.208011,666071.667,38548,3,MZ,1,100, 6
1707824282.247862,666110.333,38548,3,MZ,1,100, 6
1707824282.287713,666149.000,38548,3,MZ,1,100, 6
1707824282.327564,666187.667,38565,3,MZ,1,100, 6
1707824282.367415,666226.333,38565,3,MZ,1,100, 6
1707824282.407266,666265.000,38565,3,MZ,1,100, 6
1707824282.447460,666304.000,38582,2,MZ,1,100, 5
1707824282.487655,666343.000,38582,2,MZ,1,100, 5
1707824282.526132,666380.333,38596,3,MZ,1,100, 6
1707824282.564609,666417.667,38596,3,MZ,1,100, 5
1707824282.603086,666455.000,38596,3,MZ,1,100, 6
1707824282.642765,666493.500,38618,2,MZ,1,100, 5
1707824282.682444,666532.000,38618,2,MZ,1,100, 6
1707824282.722295,666570.667,38634,3,MZ,1,100, 7
1707824282.762146,666609.333,38634,3,MZ,1,100, 5
1707824282.801997,666648.000,38634,3,MZ,1,100, 6
1707824282.841848,666686.667,38651,3,MZ,1,100, 5
1707824282.881699,666725.333,38651,3,MZ,1,100, 6
1707824282.921550,666764.000,38651,3,MZ,1,100, 5
1707824282.961745,666803.000,38667,2,MZ,1,100, 5
1707824283.001940,666842.000,38667,2,MZ,1,100, 4
1707824283.041791,666880.667,38683,3,MZ,1,100, 5
1707824283.081642,666919.333,38683,3,MZ,1,100, 4
1707824283.121493,666958.000,38683,3,MZ,1,100, 5
1707824283.160657,666996.000,38699,3,MZ,1,100, 3
1707824283.199821,667034.000,38699,3,MZ,1,100, 5
1707824283.238985,667072.000,38699,3,MZ,1,100, 6
1707824283.278664,667110.500,38717,2,MZ,1,100, 5
1707824283.318343,667149.000,38717,2,MZ,1,100, 6
1707824283.358194,667187.667,38733,3,MZ,1,100, 7
1707824283.398045,667226.333,38733,3,MZ,1,100, 6
1707824283.437896,667265.000,38733,3,MZ,1,100, 5
1707824283.478091,667304.000,38750,2,MZ,1,100, 4
1707824283.518286,667343.000,38750,2,MZ,1,100, 6
1707824283.558137,667381.667,38767,3,MZ,1,100, 6
1707824283.597988,667420.333,38767,3,MZ,1,100, 5
1707824283.637839,667459.000,38767,3,MZ,1,100, 5
1707824283.677346,667497.333,38784,3,MZ,1,100, 5
1707824283.716854,667535.667,38784,3,MZ,1,100, 6
1707824283.756361,667574.000,38784,3,MZ,1,100, 4
1707824283.795525,667612.000,38800,2,MZ,1,100, 6
1707824283.834689,667650.000,38800,2,MZ,1,100, 5
1707824283.874884,667689.000,38818,3,MZ,1,100, 5
1707824283.915078,667728.000,38818,3,MZ,1,100, 5
1707824283.955273,667767.000,38818,3,MZ,1,100, 6
1707824283.994952,667805.500,38832,2,MZ,1,100, 4
1707824284.034631,667844.000,38832,2,MZ,1,100, 6
1707824284.074482,667882.667,38849,3,MZ,1,100, 6
1707824284.114334,667921.333,38849,3,MZ,1,100, 5
1707824284.154185,667960.000,38849,3,MZ,1,100, 6
1707824284.194379,667999.000,38865,3,MZ,1,100, 6
1707824284.234574,668038.000,38865,3,MZ,1,100, 5
1707824284.274768,668077.000,38865,3,MZ,1,100, 5
1707824284.315994,668117.000,38885,2,MZ,1,100, 6
1707824284.357219,668157.000,38885,2,MZ,1,100, 5
1707824284.397070,668195.667,38900,3,MZ,1,100, 5
1707824284.436921,668234.333,38900,3,MZ,1,100, 6
1707824284.476772,668273.000,38900,3,MZ,1,100, 4
1707824284.516451,668311.500,38916,2,MZ,1,100, 6
1707824284.556131,668350.000,38916,2,MZ,1,100, 5
1707824284.595638,668388.333,38933,3,MZ,1,100, 5
1707824284.635146,668426.667,38933,3,MZ,1,100, 6
1707824284.674653,668465.000,38933,3,MZ,1,100, 5
1707824284.710725,668500.000,38950,3,MZ,1,100, 5
1707824284.746797,668535.000,38950,3,MZ,1,100, 5
1707824284.782869,668570.000,38950,3,MZ,1,100, 6
1707824284.822720,668608.667,38966,3,MZ,1,100, 5
1707824284.862571,668647.333,38966,3,MZ,1,100, 4
1707824284.902422,668686.000,38966,3,MZ,1,100, 6
1707824284.942617,668725.000,38982,2,MZ,1,100, 5
1707824284.982812,668764.000,38982,2,MZ,1,100, 6
1707824285.022663,668802.667,38998,3,MZ,1,100, 6
1707824285.062514,668841.333,38998,3,MZ,1,100, 4
1707824285.102365,668880.000,38998,3,MZ,1,100, 6
1707824285.142044,668918.500,39017,2,MZ,1,100, 5
1707824285.181723,668957.000,39017,2,MZ,1,100, 6
1707824285.221231,668995.333,39034,3,MZ,1,100, 6
1707824285.260738,669033.667,39034,3,MZ,1,100, 5
1707824285.300246,669072.000,39034,3,MZ,1,100, 5
1707824285.341127,669111.667,39051,3,MZ,1,100, 6
1707824285.382009,669151.333,39051,3,MZ,1,100, 6
1707824285.422891,669191.000,39051,3,MZ,1,100, 6
1707824285.462570,669229.500,39065,2,MZ,1,100, 6
1707824285.502249,669268.000,39065,2,MZ,1,100, 6
1707824285.542100,669306.667,39083,3,MZ,1,100, 6
1707824285.581951,669345.333,39083,3,MZ,1,100, 6
1707824285.621802,669384.000,39083,3,MZ,1,100, 4
1707824285.661482,669422.500,39099,2,MZ,1,100, 5
1707824285.701161,669461.000,39099,2,MZ,1,100, 7
1707824285.741356,669500.000,39116,3,MZ,1,100, 6
1707824285.781550,669539.000,39116,3,MZ,1,100, 5
1707824285.821745,669578.000,39116,3,MZ,1,100, 6
1707824285.861166,669616.250,39138,4,MZ,1,100, 5
1707824285.900588,669654.500,39138,4,MZ,1,100, 6
1707824285.940010,669692.750,39138,4,MZ,1,100, 6
1707824285.979431,669731.000,39138,4,MZ,1,100, 7
1707824286.020141,669770.500,39155,2,MZ,1,100, 6
1707824286.060851,669810.000,39155,2,MZ,1,100, 7
1707824286.100702,669848.667,39169,3,MZ,1,100, 6
1707824286.140553,669887.333,39169,3,MZ,1,100, 6
1707824286.180404,669926.000,39169,3,MZ,1,100, 6
1707824286.220255,669964.667,39187,3,MZ,1,100, 5
1707824286.260106,670003.333,39187,3,MZ,1,100, 6
1707824286.299957,670042.000,39187,3,MZ,1,100, 5
1707824286.339637,670080.500,39203,2,MZ,1,100, 6
1707824286.379316,670119.000,39203,2,MZ,1,100, 6
1707824286.418823,670157.333,39220,3,MZ,1,100, 6
1707824286.458331,670195.667,39220,3,MZ,1,100, 6
1707824286.497838,670234.000,39220,3,MZ,1,100, 6
1707824286.539064,670274.000,39234,2,MZ,1,100, 5
1707824286.580289,670314.000,39234,2,MZ,1,100, 6
1707824286.620483,670353.000,39252,3,MZ,1,100, 6
1707824286.660678,670392.000,39252,3,MZ,1,100, 6
1707824286.700873,670431.000,39252,3,MZ,1,100, 6
1707824286.740724,670469.667,39270,3,MZ,1,100, 5
1707824286.780575,670508.333,39270,3,MZ,1,100, 5
1707824286.820426,670547.000,39270,3,MZ,1,100, 5
1707824286.860105,670585.500,39287,2,MZ,1,100, 5
1707824286.899784,670624.000,39287,2,MZ,1,100, 5
1707824286.939979,670663.000,39304,3,MZ,1,100, 5
1707824286.980174,670702.000,39304,3,MZ,1,100, 4
1707824287.020368,670741.000,39304,3,MZ,1,100, 5
1707824287.059532,670779.000,39319,2,MZ,1,100, 5
1707824287.098696,670817.000,39319,2,MZ,1,100, 6
1707824287.138891,670856.000,39335,3,MZ,1,100, 6
1707824287.179085,670895.000,39335,3,MZ,1,100, 6
1707824287.219280,670934.000,39335,3,MZ,1,100, 6
1707824287.259474,670973.000,39353,3,MZ,1,100, 6
1707824287.299669,671012.000,39353,3,MZ,1,100, 6
1707824287.339864,671051.000,39353,3,MZ,1,100, 6
1707824287.380058,671090.000,39369,2,MZ,1,100, 5
1707824287.420253,671129.000,39369,2,MZ,1,100, 6
1707824287.460104,671167.667,39385,3,MZ,1,100, 5
1707824287.499955,671206.333,39385,3,MZ,1,100, 5
1707824287.539806,671245.000,39385,3,MZ,1,100, 6
1707824287.579485,671283.500,39405,2,MZ,1,100, 6
1707824287.619164,671322.000,39405,2,MZ,1,100, 5
1707824287.659016,671360.667,39424,3,MZ,1,100, 5
1707824287.698867,671399.333,39424,3,MZ,1,100, 5
1707824287.738718,671438.000,39424,3,MZ,1,100, 6
1707824287.773759,671472.000,39442,3,MZ,1,100, 6
1707824287.808801,671506.000,39442,3,MZ,1,100, 5
1707824287.843842,671540.000,39442,3,MZ,1,100, 7
1707824287.883349,671578.333,39460,3,MZ,1,100, 6
1707824287.922857,671616.667,39460,3,MZ,1,100, 5
1707824287.962364,671655.000,39460,3,MZ,1,100, 5
1707824288.002559,671694.000,39476,2,MZ,1,100, 6
1707824288.042754,671733.000,39476,2,MZ,1,100, 5
1707824288.082605,671771.667,39493,3,MZ,1,100, 6
1707824288.122456,671810.333,39493,3,MZ,1,100, 6
1707824288.162307,671849.000,39493,3,MZ,1,100, 6
1707824288.203017,671888.500,39511,2,MZ,1,100, 4
1707824288.243727,671928.000,39511,2,MZ,1,100, 6
1707824288.283921,671967.000,39531,3,MZ,1,100, 5
1707824288.324116,672006.000,39531,3,MZ,1,100, 5
1707824288.364310,672045.000,39531,3,MZ,1,100, 7
1707824288.404505,672084.000,39548,3,MZ,1,100, 5
1707824288.444700,672123.000,39548,3,MZ,1,100, 6
1707824288.484894,672162.000,39548,3,MZ,1,100, 5
1707824288.524058,672200.000,39564,2,MZ,1,100, 5
1707824288.563222,672238.000,39564,2,MZ,1,100, 7
1707824288.602730,672276.333,39581,3,MZ,1,100, 6
1707824288.642237,672314.667,39581,3,MZ,1,100, 6
1707824288.681745,672353.000,39581,3,MZ,1,100, 6
1707824288.721596,672391.667,39598,3,MZ,1,100, 5
1707824288.761447,672430.333,39598,3,MZ,1,100, 4
1707824288.801298,672469.000,39598,3,MZ,1,100, 5
1707824288.842523,672509.000,39614,2,MZ,1,100, 5
1707824288.883748,672549.000,39614,2,MZ,1,100, 5
1707824288.923943,672588.000,39630,3,MZ,1,100, 5
1707824288.964137,672627.000,39630,3,MZ,1,100, 6
1707824289.004332,672666.000,39630,3,MZ,1,100, 5
1707824289.044011,672704.500,39646,2,MZ,1,100, 5
1707824289.083690,672743.000,39646,2,MZ,1,100, 7
1707824289.122854,672781.000,39663,3,MZ,1,100, 6
1707824289.162018,672819.000,39663,3,MZ,1,100, 6
1707824289.201182,672857.000,39663,3,MZ,1,100, 5
1707824289.240690,672895.333,39682,3,MZ,1,100, 6
1707824289.280197,672933.667,39682,3,MZ,1,100, 6
1707824289.319705,672972.000,39682,3,MZ,1,100, 6
1707824289.359899,673011.000,39701,2,MZ,1,100, 6
1707824289.400094,673050.000,39701,2,MZ,1,100, 6
1707824289.440632,673089.333,39715,3,MZ,1,100, 6
1707824289.481170,673128.667,39715,3,MZ,1,100, 5
1707824289.521708,673168.000,39715,3,MZ,1,100, 5
1707824289.561903,673207.000,39733,2,MZ,1,100, 4
1707824289.602098,673246.000,39733,2,MZ,1,100, 7
1707824289.641949,673284.667,39749,3,MZ,1,100, 5
1707824289.681800,673323.333,39749,3,MZ,1,100, 6
1707824289.721651,673362.000,39749,3,MZ,1,100, 5
1707824289.761158,673400.333,39766,3,MZ,1,100, 5
1707824289.800666,673438.667,39766,3,MZ,1,100, 5
1707824289.840173,673477.000,39766,3,MZ,1,100, 6
1707824289.880368,673516.000,39781,2,MZ,1,100, 6
1707824289.920562,673555.000,39781,2,MZ,1,100, 5
1707824289.960414,673593.667,39798,3,MZ,1,100, 5
1707824290.000265,673632.333,39798,3,MZ,1,100, 5
1707824290.040116,673671.000,39798,3,MZ,1,100, 6
1707824290.080826,673710.500,39814,2,MZ,1,100, 6
1707824290.121535,673750.000,39814,2,MZ,1,100, 5
1707824290.161730,673789.000,39833,3,MZ,1,100, 6
1707824290.201925,673828.000,39833,3,MZ,1,100, 4
1707824290.242119,673867.000,39833,3,MZ,1,100, 6
1707824290.281970,673905.667,39850,3,MZ,1,100, 6
1707824290.321821,673944.333,39850,3,MZ,1,100, 6
1707824290.361672,673983.000,39850,3,MZ,1,100, 6
1707824290.401352,674021.500,39865,2,MZ,1,100, 5
1707824290.441031,674060.000,39865,2,MZ,1,100, 5
1707824290.480538,674098.333,39881,3,MZ,1,100, 5
1707824290.520046,674136.667,39881,3,MZ,1,100, 6
1707824290.559553,674175.000,39881,3,MZ,1,100, 6
1707824290.599233,674213.500,39899,2,MZ,1,100, 6
1707824290.638912,674252.000,39899,2,MZ,1,100, 6
1707824290.679450,674291.333,39915,3,MZ,1,100, 5
1707824290.719988,674330.667,39915,3,MZ,1,100, 5
1707824290.760526,674370.000,39915,3,MZ,1,100, 6
1707824290.796598,674405.000,39931,3,MZ,1,100, 6
1707824290.832671,674440.000,39931,3,MZ,1,100, 5
1707824290.868743,674475.000,39931,3,MZ,1,100, 4
1707824290.908594,674513.667,39947,3,MZ,1,100, 5
1707824290.948445,674552.333,39947,3,MZ,1,100, 5
1707824290.988296,674591.000,39947,3,MZ,1,100, 6
1707824291.027975,674629.500,39964,2,MZ,1,100, 6
1707824291.067654,674668.000,39964,2,MZ,1,100, 6
1707824291.107437,674706.600,39986,5,MZ,1,100, 5
1707824291.147219,674745.200,39986,5,MZ,1,100, 6
1707824291.187001,674783.800,39986,5,MZ,1,100, 6
1707824291.226784,674822.400,39986,5,MZ,1,100, 6
1707824291.266566,674861.000,39986,5,MZ,1,100, 5
1707824291.306073,674899.333,40002,3,MZ,1,100, 6
1707824291.345581,674937.667,40002,3,MZ,1,100, 5
1707824291.385088,674976.000,40002,3,MZ,1,100, 6
1707824291.424768,675014.500,40019,2,MZ,1,100, 5
1707824291.464447,675053.000,40019,2,MZ,1,100, 5
1707824291.504298,675091.667,40035,3,MZ,1,100, 6
1707824291.544149,675130.333,40035,3,MZ,1,100, 7
1707824291.584000,675169.000,40035,3,MZ,1,100, 5
1707824291.624195,675208.000,40053,2,MZ,1,100, 7
1707824291.664389,675247.000,40053,2,MZ,1,100, 6
1707824291.704240,675285.667,40067,3,MZ,1,100, 5
1707824291.744091,675324.333,40067,3,MZ,1,100, 6
1707824291.783943,675363.000,40067,3,MZ,1,100, 5
1707824291.823106,675401.000,40084,3,MZ,1,100, 5
1707824291.862270,675439.000,40084,3,MZ,1,100, 5
1707824291.901434,675477.000,40084,3,MZ,1,100, 6
1707824291.941114,675515.500,40101,2,MZ,1,100, 5
1707824291.980793,675554.000,40101,2,MZ,1,100, 5
1707824292.020644,675592.667,40120,3,MZ,1,100, 6
1707824292.060495,675631.333,40120,3,MZ,1,100, 6
1707824292.100346,675670.000,40120,3,MZ,1,100, 4
1707824292.140197,675708.667,40136,3,MZ,1,100, 5
1707824292.180048,675747.333,40136,3,MZ,1,100, 6
1707824292.219899,675786.000,40136,3,MZ,1,100, 6
1707824292.260094,675825.000,40152,2,MZ,1,100, 6
1707824292.300288,675864.000,40152,2,MZ,1,100, 6
1707824292.340139,675902.667,40168,3,MZ,1,100, 5
1707824292.379991,675941.333,40168,3,MZ,1,100, 6
1707824292.419842,675980.000,40168,3,MZ,1,100, 7
1707824292.458662,676017.667,40185,3,MZ,1,100, 4
1707824292.497482,676055.333,40185,3,MZ,1,100, 6
1707824292.536303,676093.000,40185,3,MZ,1,100, 6
1707824292.575467,676131.000,40202,2,MZ,1,100, 6
1707824292.614631,676169.000,40202,2,MZ,1,100, 6
1707824292.654825,676208.000,40221,3,MZ,1,100, 6
1707824292.695020,676247.000,40221,3,MZ,1,100, 5
1707824292.735215,676286.000,40221,3,MZ,1,100, 6
1707824292.774894,676324.500,40235,2,MZ,1,100, 5
1707824292.814573,676363.000,40235,2,MZ,1,100, 6
1707824292.854510,676401.750,40255,4,MZ,1,100, 5
1707824292.894447,676440.500,40255,4,MZ,1,100, 4
1707824292.934384,676479.250,40255,4,MZ,1,100, 6
1707824292.974321,676518.000,40255,4,MZ,1,100, 4
1707824293.014000,676556.500,40271,2,MZ,1,100, 5
1707824293.053679,676595.000,40271,2,MZ,1,100, 6
1707824293.092843,676633.000,40288,3,MZ,1,100, 5
1707824293.132007,676671.000,40288,3,MZ,1,100, 5
1707824293.171171,676709.000,40288,3,MZ,1,100, 5
1707824293.211022,676747.667,40305,3,MZ,1,100, 6
1707824293.250873,676786.333,40305,3,MZ,1,100, 6
1707824293.290724,676825.000,40305,3,MZ,1,100, 5
1707824293.330919,676864.000,40321,2,MZ,1,100, 5
1707824293.371114,676903.000,40321,2,MZ,1,100, 6
1707824293.410965,676941.667,40336,3,MZ,1,100, 6
1707824293.450816,676980.333,40336,3,MZ,1,100, 5
1707824293.490667,677019.000,40336,3,MZ,1,100, 5
1707824293.530346,677057.500,40354,2,MZ,1,100, 4
1707824293.570025,677096.000,40354,2,MZ,1,100, 6
1707824293.609876,677134.667,40370,3,MZ,1,100, 6
1707824293.649727,677173.333,40370,3,MZ,1,100, 6
1707824293.689578,677212.000,40370,3,MZ,1,100, 5
1707824293.728742,677250.000,40387,3,MZ,1,100, 5
1707824293.767906,677288.000,40387,3,MZ,1,100, 5
1707824293.807070,677326.000,40387,3,MZ,1,100, 7
1707824293.847265,677365.000,40403,2,MZ,1,100, 4
1707824293.887459,677404.000,40403,2,MZ,1,100, 6
1707824293.927311,677442.667,40421,3,MZ,1,100, 6
1707824293.967162,677481.333,40421,3,MZ,1,100, 5
1707824294.007013,677520.000,40421,3,MZ,1,100, 5
1707824294.043085,677555.000,40437,3,MZ,1,100, 5
1707824294.079157,677590.000,40437,3,MZ,1,100, 4
1707824294.115229,677625.000,40437,3,MZ,1,100, 6
1707824294.155423,677664.000,40454,2,MZ,1,100, 5
1707824294.195618,677703.000,40454,2,MZ,1,100, 5
1707824294.235469,677741.667,40471,3,MZ,1,100, 6
1707824294.275320,677780.333,40471,3,MZ,1,100, 5
1707824294.315171,677819.000,40471,3,MZ,1,100, 6
1707824294.355022,677857.667,40486,3,MZ,1,100, 6
1707824294.394873,677896.333,40486,3,MZ,1,100, 6
1707824294.434724,677935.000,40486,3,MZ,1,100, 6
1707824294.474404,677973.500,40502,2,MZ,1,100, 6
1707824294.514083,678012.000,40502,2,MZ,1,100, 6
1707824294.553590,678050.333,40520,3,MZ,1,100, 5
1707824294.593098,678088.667,40520,3,MZ,1,100, 6
1707824294.632605,678127.000,40520,3,MZ,1,100, 6
1707824294.673831,678167.000,40536,2,MZ,1,100, 4
1707824294.715056,678207.000,40536,2,MZ,1,100, 5
1707824294.755250,678246.000,40553,3,MZ,1,100, 5
1707824294.795445,678285.000,40553,3,MZ,1,100, 5
1707824294.835640,678324.000,40553,3,MZ,1,100, 5
1707824294.875491,678362.667,40570,3,MZ,1,100, 6
1707824294.915342,678401.333,40570,3,MZ,1,100, 5
1707824294.955193,678440.000,40570,3,MZ,1,100, 5
1707824294.994872,678478.500,40587,2,MZ,1,100, 5
1707824295.034551,678517.000,40587,2,MZ,1,100, 6
1707824295.074402,678555.667,40603,3,MZ,1,100, 8
1707824295.114253,678594.333,40603,3,MZ,1,100, 5
1707824295.154104,678633.000,40603,3,MZ,1,100, 6
1707824295.193612,678671.333,40621,3,MZ,1,100, 6
1707824295.233119,678709.667,40621,3,MZ,1,100, 6
