LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,GY
1707824246.383636,631312.000,33044,3,GY,1,100,-0.580
1707824246.423831,631351.000,33044,3,GY,1,100,-0.336
1707824246.464026,631390.000,33044,3,GY,1,100,-0.092
1707824246.503877,631428.667,33060,3,GY,1,100,0.183
1707824246.543728,631467.333,33060,3,GY,1,100,-0.305
1707824246.583579,631506.000,33060,3,GY,1,100,-0.549
1707824246.623086,631544.333,33075,3,GY,1,100,-0.427
1707824246.662594,631582.667,33075,3,GY,1,100,-0.580
1707824246.702101,631621.000,33075,3,GY,1,100,-0.549
1707824246.741781,631659.500,33093,2,GY,1,100,-0.580
1707824246.781460,631698.000,33093,2,GY,1,100,-0.214
1707824246.821998,631737.333,33109,3,GY,1,100,-0.031
1707824246.862536,631776.667,33109,3,GY,1,100,-0.763
1707824246.903074,631816.000,33109,3,GY,1,100,-0.488
1707824246.943784,631855.500,33126,2,GY,1,100,-0.397
1707824246.984494,631895.000,33126,2,GY,1,100,-0.671
1707824247.024276,631933.600,33144,5,GY,1,100,-0.366
1707824247.064059,631972.200,33144,5,GY,1,100,-0.458
1707824247.103841,632010.800,33144,5,GY,1,100,-0.336
1707824247.143623,632049.400,33144,5,GY,1,100,-0.397
1707824247.183406,632088.000,33144,5,GY,1,100,-0.549
1707824247.222827,632126.250,33162,4,GY,1,100,-0.519
1707824247.262249,632164.500,33162,4,GY,1,100,-0.671
1707824247.301671,632202.750,33162,4,GY,1,100,-0.549
1707824247.341092,632241.000,33162,4,GY,1,100,-0.153
1707824247.381459,632280.167,33180,6,GY,1,100,-0.122
1707824247.421825,632319.333,33180,6,GY,1,100,-0.488
1707824247.462191,632358.500,33180,6,GY,1,100,-0.610
1707824247.502558,632397.667,33180,6,GY,1,100,-0.397
1707824247.542924,632436.833,33180,6,GY,1,100,-0.092
1707824247.583290,632476.000,33180,6,GY,1,100,-0.427
1707824247.623141,632514.667,33198,6,GY,1,100,-0.580
1707824247.662992,632553.333,33198,6,GY,1,100,-0.061
1707824247.702844,632592.000,33198,6,GY,1,100,0.031
1707824247.742695,632630.667,33198,6,GY,1,100,-0.610
1707824247.782546,632669.333,33198,6,GY,1,100,-0.458
1707824247.822397,632708.000,33198,6,GY,1,100,-0.458
1707824247.862591,632747.000,33215,2,GY,1,100,-0.732
1707824247.902786,632786.000,33215,2,GY,1,100,-0.122
1707824247.942637,632824.667,33231,3,GY,1,100,-0.702
1707824247.982488,632863.333,33231,3,GY,1,100,-1.038
1707824248.022339,632902.000,33231,3,GY,1,100,-0.397
1707824248.057037,632935.667,33250,3,GY,1,100,-0.793
1707824248.091735,632969.333,33250,3,GY,1,100,-0.244
1707824248.126433,633003.000,33250,3,GY,1,100,0.397
1707824248.166284,633041.667,33267,3,GY,1,100,-0.275
1707824248.206135,633080.333,33267,3,GY,1,100,-0.305
1707824248.245986,633119.000,33267,3,GY,1,100,-0.214
1707824248.286180,633158.000,33283,2,GY,1,100,-0.183
1707824248.326375,633197.000,33283,2,GY,1,100,-0.549
1707824248.366226,633235.667,33299,3,GY,1,100,-0.183
1707824248.406077,633274.333,33299,3,GY,1,100,-0.488
1707824248.445928,633313.000,33299,3,GY,1,100,-0.885
1707824248.485607,633351.500,33315,2,GY,1,100,-0.763
1707824248.525287,633390.000,33315,2,GY,1,100,-0.397
1707824248.564794,633428.333,33332,3,GY,1,100,0.000
1707824248.604302,633466.667,33332,3,GY,1,100,-0.519
1707824248.643809,633505.000,33332,3,GY,1,100,-0.458
1707824248.683317,633543.333,33349,3,GY,1,100,-0.458
1707824248.722824,633581.667,33349,3,GY,1,100,-0.336
1707824248.762332,633620.000,33349,3,GY,1,100,-0.214
1707824248.802526,633659.000,33366,2,GY,1,100,-0.183
1707824248.842721,633698.000,33366,2,GY,1,100,-0.275
1707824248.882503,633736.600,33390,5,GY,1,100,-0.122
1707824248.922286,633775.200,33390,5,GY,1,100,-0.214
1707824248.962068,633813.800,33390,5,GY,1,100,-0.519
1707824249.001850,633852.400,33390,5,GY,1,100,-0.275
1707824249.041633,633891.000,33390,5,GY,1,100,-0.397
1707824249.081484,633929.667,33407,3,GY,1,100,-0.427
1707824249.121335,633968.333,33407,3,GY,1,100,-0.427
1707824249.161186,634007.000,33407,3,GY,1,100,-0.671
1707824249.201380,634046.000,33423,2,GY,1,100,-0.488
1707824249.241575,634085.000,33423,2,GY,1,100,-0.336
1707824249.280052,634122.333,33438,3,GY,1,100,-0.549
1707824249.318529,634159.667,33438,3,GY,1,100,-0.427
1707824249.357006,634197.000,33438,3,GY,1,100,-0.458
1707824249.396857,634235.667,33455,3,GY,1,100,-0.153
1707824249.436708,634274.333,33455,3,GY,1,100,-0.061
1707824249.476559,634313.000,33455,3,GY,1,100,-0.244
1707824249.516238,634351.500,33472,2,GY,1,100,-0.427
1707824249.555917,634390.000,33472,2,GY,1,100,-0.336
1707824249.595768,634428.667,33488,3,GY,1,100,-0.427
1707824249.635619,634467.333,33488,3,GY,1,100,-0.397
1707824249.675470,634506.000,33488,3,GY,1,100,-0.488
1707824249.715321,634544.667,33506,3,GY,1,100,-0.580
1707824249.755172,634583.333,33506,3,GY,1,100,-0.305
1707824249.795024,634622.000,33506,3,GY,1,100,-0.122
1707824249.835218,634661.000,33522,2,GY,1,100,-0.183
1707824249.875413,634700.000,33522,2,GY,1,100,-0.488
1707824249.914577,634738.000,33539,3,GY,1,100,-0.519
1707824249.953741,634776.000,33539,3,GY,1,100,-0.183
1707824249.992905,634814.000,33539,3,GY,1,100,-0.488
1707824250.032584,634852.500,33556,2,GY,1,100,-0.397
1707824250.072263,634891.000,33556,2,GY,1,100,-0.336
1707824250.112114,634929.667,33573,3,GY,1,100,-0.244
1707824250.151965,634968.333,33573,3,GY,1,100,-0.458
1707824250.191816,635007.000,33573,3,GY,1,100,-0.519
1707824250.232011,635046.000,33588,2,GY,1,100,-0.214
1707824250.272205,635085.000,33588,2,GY,1,100,0.153
1707824250.312057,635123.667,33605,3,GY,1,100,-0.031
1707824250.351908,635162.333,33605,3,GY,1,100,-0.458
1707824250.391759,635201.000,33605,3,GY,1,100,-0.336
1707824250.431266,635239.333,33621,3,GY,1,100,-0.031
1707824250.470774,635277.667,33621,3,GY,1,100,-0.366
1707824250.510281,635316.000,33621,3,GY,1,100,-0.366
1707824250.549445,635354.000,33638,2,GY,1,100,-0.549
1707824250.588609,635392.000,33638,2,GY,1,100,-0.275
1707824250.628804,635431.000,33657,3,GY,1,100,-0.336
1707824250.668998,635470.000,33657,3,GY,1,100,-0.488
1707824250.709193,635509.000,33657,3,GY,1,100,-0.214
1707824250.749044,635547.667,33672,3,GY,1,100,-0.580
1707824250.788895,635586.333,33672,3,GY,1,100,-0.275
1707824250.828746,635625.000,33672,3,GY,1,100,-0.458
1707824250.868425,635663.500,33688,2,GY,1,100,-1.709
1707824250.908105,635702.000,33688,2,GY,1,100,-1.892
1707824250.948299,635741.000,33705,3,GY,1,100,-0.763
1707824250.988494,635780.000,33705,3,GY,1,100,-0.336
1707824251.028688,635819.000,33705,3,GY,1,100,-0.336
1707824251.064760,635854.000,33722,3,GY,1,100,-0.031
1707824251.100832,635889.000,33722,3,GY,1,100,-0.183
1707824251.136904,635924.000,33722,3,GY,1,100,-0.061
1707824251.177099,635963.000,33739,2,GY,1,100,0.183
1707824251.217294,636002.000,33739,2,GY,1,100,-0.214
1707824251.257145,636040.667,33753,3,GY,1,100,-0.305
1707824251.296996,636079.333,33753,3,GY,1,100,-0.366
1707824251.336847,636118.000,33753,3,GY,1,100,-0.641
1707824251.376698,636156.667,33771,3,GY,1,100,-0.458
1707824251.416549,636195.333,33771,3,GY,1,100,-0.122
1707824251.456400,636234.000,33771,3,GY,1,100,-0.244
1707824251.497110,636273.500,33787,2,GY,1,100,-0.275
1707824251.537820,636313.000,33787,2,GY,1,100,-0.305
1707824251.577671,636351.667,33806,3,GY,1,100,-0.275
1707824251.617522,636390.333,33806,3,GY,1,100,-0.305
1707824251.657373,636429.000,33806,3,GY,1,100,-0.305
1707824251.697567,636468.000,33821,2,GY,1,100,-0.519
1707824251.737762,636507.000,33821,2,GY,1,100,-0.427
1707824251.777613,636545.667,33838,3,GY,1,100,-0.275
1707824251.817464,636584.333,33838,3,GY,1,100,-0.549
1707824251.857315,636623.000,33838,3,GY,1,100,-0.488
1707824251.896823,636661.333,33854,3,GY,1,100,-0.366
1707824251.936330,636699.667,33854,3,GY,1,100,-0.519
1707824251.975838,636738.000,33854,3,GY,1,100,-0.397
1707824252.015517,636776.500,33872,2,GY,1,100,-0.061
1707824252.055196,636815.000,33872,2,GY,1,100,-0.153
1707824252.096078,636854.667,33888,3,GY,1,100,-0.244
1707824252.136960,636894.333,33888,3,GY,1,100,-0.305
1707824252.177841,636934.000,33888,3,GY,1,100,-0.519
1707824252.217521,636972.500,33903,2,GY,1,100,-0.244
1707824252.257200,637011.000,33903,2,GY,1,100,-0.458
1707824252.297051,637049.667,33920,3,GY,1,100,-0.519
1707824252.336902,637088.333,33920,3,GY,1,100,-0.244
1707824252.376753,637127.000,33920,3,GY,1,100,-0.244
1707824252.416604,637165.667,33939,3,GY,1,100,-0.183
1707824252.456455,637204.333,33939,3,GY,1,100,-0.275
1707824252.496306,637243.000,33939,3,GY,1,100,-0.031
1707824252.536501,637282.000,33955,2,GY,1,100,-0.061
1707824252.576695,637321.000,33955,2,GY,1,100,-0.519
1707824252.615859,637359.000,33972,3,GY,1,100,-0.671
1707824252.655023,637397.000,33972,3,GY,1,100,-0.641
1707824252.694187,637435.000,33972,3,GY,1,100,-0.580
1707824252.734725,637474.333,33989,3,GY,1,100,-0.366
1707824252.775264,637513.667,33989,3,GY,1,100,-0.549
1707824252.815802,637553.000,33989,3,GY,1,100,-0.427
1707824252.855481,637591.500,34006,2,GY,1,100,0.031
1707824252.895160,637630.000,34006,2,GY,1,100,-0.214
1707824252.935011,637668.667,34022,3,GY,1,100,-0.488
1707824252.974862,637707.333,34022,3,GY,1,100,-0.336
1707824253.014713,637746.000,34022,3,GY,1,100,-0.153
1707824253.054908,637785.000,34040,2,GY,1,100,-0.427
1707824253.095103,637824.000,34040,2,GY,1,100,-0.458
1707824253.134954,637862.667,34054,3,GY,1,100,-0.336
1707824253.174805,637901.333,34054,3,GY,1,100,-0.336
1707824253.214656,637940.000,34054,3,GY,1,100,-0.427
1707824253.254850,637979.000,34073,3,GY,1,100,-0.122
1707824253.295045,638018.000,34073,3,GY,1,100,-0.244
1707824253.335239,638057.000,34073,3,GY,1,100,-0.244
1707824253.375434,638096.000,34090,2,GY,1,100,-0.092
1707824253.415629,638135.000,34090,2,GY,1,100,-0.519
1707824253.455480,638173.667,34107,3,GY,1,100,-0.214
1707824253.495331,638212.333,34107,3,GY,1,100,-0.366
1707824253.535182,638251.000,34107,3,GY,1,100,-0.488
1707824253.575376,638290.000,34123,2,GY,1,100,-0.519
1707824253.615571,638329.000,34123,2,GY,1,100,-0.183
1707824253.655422,638367.667,34139,3,GY,1,100,-0.397
1707824253.695273,638406.333,34139,3,GY,1,100,-0.397
1707824253.735124,638445.000,34139,3,GY,1,100,-0.031
1707824253.774632,638483.333,34155,3,GY,1,100,-0.275
1707824253.814139,638521.667,34155,3,GY,1,100,-0.824
1707824253.853647,638560.000,34155,3,GY,1,100,-1.099
1707824253.893326,638598.500,34172,2,GY,1,100,-1.343
1707824253.933005,638637.000,34172,2,GY,1,100,-0.305
1707824253.973543,638676.333,34189,3,GY,1,100,-0.214
1707824254.014081,638715.667,34189,3,GY,1,100,-0.702
1707824254.054620,638755.000,34189,3,GY,1,100,-0.214
1707824254.090348,638789.667,34206,3,GY,1,100,-0.336
1707824254.126077,638824.333,34206,3,GY,1,100,-0.488
1707824254.161805,638859.000,34206,3,GY,1,100,-0.214
1707824254.201484,638897.500,34227,4,GY,1,100,-0.336
1707824254.241164,638936.000,34227,4,GY,1,100,-0.275
1707824254.280843,638974.500,34227,4,GY,1,100,-0.366
1707824254.320522,639013.000,34227,4,GY,1,100,-0.183
1707824254.361232,639052.500,34243,2,GY,1,100,-0.336
1707824254.401942,639092.000,34243,2,GY,1,100,-0.305
1707824254.442137,639131.000,34259,3,GY,1,100,-0.214
1707824254.482331,639170.000,34259,3,GY,1,100,-0.397
1707824254.522526,639209.000,34259,3,GY,1,100,-0.183
1707824254.562377,639247.667,34276,3,GY,1,100,-0.183
1707824254.602228,639286.333,34276,3,GY,1,100,-0.305
1707824254.642079,639325.000,34276,3,GY,1,100,-0.336
1707824254.681243,639363.000,34293,2,GY,1,100,-0.580
1707824254.720407,639401.000,34293,2,GY,1,100,-0.732
1707824254.760601,639440.000,34310,3,GY,1,100,-0.305
1707824254.800796,639479.000,34310,3,GY,1,100,-0.641
1707824254.840991,639518.000,34310,3,GY,1,100,-0.427
1707824254.880670,639556.500,34324,2,GY,1,100,-0.488
1707824254.920349,639595.000,34324,2,GY,1,100,-0.336
1707824254.961231,639634.667,34342,3,GY,1,100,-0.214
1707824255.002113,639674.333,34342,3,GY,1,100,-0.275
1707824255.042994,639714.000,34342,3,GY,1,100,-0.397
1707824255.082845,639752.667,34360,3,GY,1,100,-0.366
1707824255.122696,639791.333,34360,3,GY,1,100,-0.427
1707824255.162547,639830.000,34360,3,GY,1,100,-0.549
1707824255.202742,639869.000,34377,2,GY,1,100,-0.549
1707824255.242937,639908.000,34377,2,GY,1,100,-0.427
1707824255.282101,639946.000,34392,3,GY,1,100,-0.610
1707824255.321264,639984.000,34392,3,GY,1,100,-0.488
