LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,T1
1707824252.969366,637702.000,34016,1,T1,1,100,30.099
1707824253.101286,637830.000,34034,1,T1,1,100,30.078
1707824253.234238,637959.000,34067,1,T1,1,100,30.140
1707824253.369250,638090.000,34084,1,T1,1,100,30.238
1707824253.502202,638219.000,34101,1,T1,1,100,30.138
1707824253.635153,638348.000,34117,1,T1,1,100,30.095
1707824253.768104,638477.000,34149,1,T1,1,100,30.219
1707824253.898994,638604.000,34166,1,T1,1,100,30.165
1707824254.036068,638737.000,34183,1,T1,1,100,30.143
1707824254.168504,638865.500,34221,2,T1,1,100,30.168
1707824254.300940,638994.000,34221,2,T1,1,100,30.073
1707824254.435953,639125.000,34253,1,T1,1,100,30.138
1707824254.568904,639254.000,34270,1,T1,1,100,30.166
1707824254.700825,639382.000,34287,1,T1,1,100,30.285
1707824254.833776,639511.000,34304,1,T1,1,100,30.123
1707824254.967758,639641.000,34336,1,T1,1,100,30.089
1707824255.102771,639772.000,34354,1,T1,1,100,30.038
1707824255.236753,639902.000,34371,1,T1,1,100,30.017
1707824255.366612,640028.000,34387,1,T1,1,100,30.007
1707824255.499564,640157.000,34419,1,T1,1,100,30.216
1707824255.634576,640288.000,34436,1,T1,1,100,30.235
1707824255.768558,640418.000,34453,1,T1,1,100,30.137
1707824255.901509,640547.000,34486,1,T1,1,100,30.166
1707824256.031369,640673.000,34504,1,T1,1,100,30.036
1707824256.163290,640801.000,34520,1,T1,1,100,30.122
1707824256.300364,640934.000,34537,1,T1,1,100,30.159
1707824256.434345,641064.000,34569,1,T1,1,100,30.211
1707824256.566266,641192.000,34585,1,T1,1,100,30.233
1707824256.698187,641320.000,34603,1,T1,1,100,30.207
1707824256.832169,641450.000,34636,1,T1,1,100,30.125
1707824256.967181,641581.000,34652,1,T1,1,100,30.054
1707824257.100133,641710.000,34670,1,T1,1,100,30.094
1707824257.231023,641837.000,34686,1,T1,1,100,30.147
1707824257.368097,641970.000,34718,1,T1,1,100,30.206
1707824257.501048,642099.000,34735,1,T1,1,100,30.195
1707824257.632969,642227.000,34753,1,T1,1,100,30.120
1707824257.765920,642356.000,34787,1,T1,1,100,30.087
1707824257.898871,642485.000,34804,1,T1,1,100,30.109
1707824258.029762,642612.000,34821,1,T1,1,100,30.118
1707824258.162713,642741.000,34838,1,T1,1,100,30.122
1707824258.295664,642870.000,34870,1,T1,1,100,30.159
1707824258.427585,642998.000,34888,1,T1,1,100,30.211
1707824258.561567,643128.000,34905,1,T1,1,100,30.091
1707824258.693488,643256.000,34921,1,T1,1,100,30.110
1707824258.825408,643384.000,34953,1,T1,1,100,30.154
1707824258.958360,643513.000,34971,1,T1,1,100,30.138
1707824259.091311,643642.000,34987,1,T1,1,100,30.095
1707824259.223232,643770.000,35004,1,T1,1,100,30.112
1707824259.353091,643896.000,35023,1,T1,1,100,30.048
1707824259.486043,644025.000,35060,2,T1,1,100,30.127
1707824259.618994,644154.000,35060,2,T1,1,100,30.126
1707824259.751945,644283.000,35092,1,T1,1,100,30.055
1707824259.884897,644412.000,35108,1,T1,1,100,30.059
1707824260.015787,644539.000,35126,1,T1,1,100,30.167
1707824260.148738,644668.000,35142,1,T1,1,100,30.143
1707824260.281689,644797.000,35176,1,T1,1,100,30.204
1707824260.414641,644926.000,35193,1,T1,1,100,30.195
