LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,TH
1707824253.913423,638618.000,34167,1,TH,1,100,30.191
1707824254.049466,638750.000,34184,1,TH,1,100,30.191
1707824254.181902,638878.500,34222,2,TH,1,100,30.196
1707824254.314338,639007.000,34222,2,TH,1,100,30.196
1707824254.449351,639138.000,34254,1,TH,1,100,30.314
1707824254.582302,639267.000,34271,1,TH,1,100,30.314
1707824254.714223,639395.000,34288,1,TH,1,100,30.162
1707824254.847174,639524.000,34305,1,TH,1,100,30.162
1707824254.982187,639655.000,34337,1,TH,1,100,30.272
1707824255.117200,639786.000,34355,1,TH,1,100,30.280
1707824255.249120,639914.000,34372,1,TH,1,100,30.112
1707824255.380010,640041.000,34404,1,TH,1,100,30.113
1707824255.512962,640170.000,34420,1,TH,1,100,30.274
1707824255.647974,640301.000,34437,1,TH,1,100,30.274
1707824255.781956,640431.000,34454,1,TH,1,100,30.140
1707824255.914908,640560.000,34487,1,TH,1,100,30.140
1707824256.044767,640686.000,34505,1,TH,1,100,30.179
1707824256.177718,640815.000,34521,1,TH,1,100,30.179
1707824256.313762,640947.000,34553,1,TH,1,100,30.130
1707824256.446713,641076.000,34570,1,TH,1,100,30.130
1707824256.578634,641204.000,34586,1,TH,1,100,30.246
1707824256.711585,641333.000,34604,1,TH,1,100,30.246
1707824256.845567,641463.000,34637,1,TH,1,100,30.127
1707824256.980580,641594.000,34653,1,TH,1,100,30.134
1707824257.114562,641724.000,34671,1,TH,1,100,30.224
1707824257.245452,641851.000,34702,1,TH,1,100,30.224
1707824257.381495,641983.000,34719,1,TH,1,100,30.180
1707824257.513416,642111.000,34736,1,TH,1,100,30.180
1707824257.646367,642240.000,34754,1,TH,1,100,30.180
1707824257.779318,642369.000,34788,1,TH,1,100,30.180
1707824257.911239,642497.000,34805,1,TH,1,100,30.170
1707824258.043160,642625.000,34822,1,TH,1,100,30.170
1707824258.177142,642755.000,34839,1,TH,1,100,30.165
1707824258.309062,642883.000,34871,1,TH,1,100,30.165
1707824258.442014,643012.000,34889,1,TH,1,100,30.160
1707824258.574965,643141.000,34906,1,TH,1,100,30.167
1707824258.705855,643268.000,34938,1,TH,1,100,30.143
1707824258.838807,643397.000,34954,1,TH,1,100,30.143
1707824258.971758,643526.000,34972,1,TH,1,100,30.182
1707824259.103679,643654.000,34988,1,TH,1,100,30.182
1707824259.236630,643783.000,35005,1,TH,1,100,30.248
1707824259.367520,643910.000,35039,1,TH,1,100,30.248
1707824259.499956,644038.500,35061,2,TH,1,100,30.192
1707824259.632392,644167.000,35061,2,TH,1,100,30.192
1707824259.765343,644296.000,35093,1,TH,1,100,30.261
1707824259.896233,644423.000,35109,1,TH,1,100,30.261
1707824260.029185,644552.000,35127,1,TH,1,100,30.202
1707824260.162136,644681.000,35143,1,TH,1,100,30.202
1707824260.295087,644810.000,35177,1,TH,1,100,30.243
1707824260.429069,644940.000,35194,1,TH,1,100,30.250
1707824260.558929,645066.000,35210,1,TH,1,100,30.216
1707824260.691880,645195.000,35228,1,TH,1,100,30.216
1707824260.826893,645326.000,35244,1,TH,1,100,30.206
1707824260.960875,645456.000,35276,1,TH,1,100,30.206
1707824261.093826,645585.000,35295,1,TH,1,100,30.238
1707824261.226778,645714.000,35311,1,TH,1,100,30.238
1707824261.357668,645841.000,35329,1,TH,1,100,30.227
1707824261.494741,645974.000,35360,1,TH,1,100,30.227
1707824261.628723,646104.000,35376,1,TH,1,100,30.165
1707824261.760644,646232.000,35394,1,TH,1,100,30.165
1707824261.893595,646361.000,35427,1,TH,1,100,30.222
1707824262.025516,646489.000,35444,1,TH,1,100,30.221
1707824262.160529,646620.000,35461,1,TH,1,100,30.242
1707824262.293480,646749.000,35477,1,TH,1,100,30.249
1707824262.426431,646878.000,35495,1,TH,1,100,30.262
1707824262.558352,647006.000,35526,1,TH,1,100,30.262
1707824262.691304,647135.000,35545,1,TH,1,100,30.184
1707824262.826316,647266.000,35564,1,TH,1,100,30.184
1707824262.958237,647394.000,35580,1,TH,1,100,30.308
1707824263.091188,647523.000,35612,1,TH,1,100,30.308
1707824263.222078,647650.000,35629,1,TH,1,100,30.217
1707824263.355030,647779.000,35646,1,TH,1,100,30.217
1707824263.487981,647908.000,35663,1,TH,1,100,30.197
1707824263.619902,648036.000,35697,1,TH,1,100,30.197
1707824263.753884,648166.000,35713,1,TH,1,100,30.197
1707824263.885804,648294.000,35730,1,TH,1,100,30.204
1707824264.017725,648422.000,35747,1,TH,1,100,30.257
1707824264.150676,648551.000,35778,1,TH,1,100,30.257
1707824264.283628,648680.000,35795,1,TH,1,100,30.212
1707824264.419671,648812.000,35812,1,TH,1,100,30.212
1707824264.552622,648941.000,35845,1,TH,1,100,30.250
1707824264.684543,649069.000,35863,1,TH,1,100,30.250
1707824264.817494,649198.000,35884,1,TH,1,100,30.286
1707824264.952507,649329.000,35902,1,TH,1,100,30.286
1707824265.087520,649460.000,35918,1,TH,1,100,30.302
1707824265.219440,649588.000,35935,1,TH,1,100,30.302
1707824265.350330,649715.000,35969,1,TH,1,100,30.293
1707824265.483282,649844.000,35985,1,TH,1,100,30.293
1707824265.618294,649975.000,36002,1,TH,1,100,30.252
1707824265.752276,650105.000,36034,1,TH,1,100,30.259
1707824265.885228,650234.000,36050,1,TH,1,100,30.273
1707824266.015087,650360.000,36068,1,TH,1,100,30.273
1707824266.148038,650489.000,36084,1,TH,1,100,30.285
1707824266.284082,650621.000,36118,1,TH,1,100,30.285
1707824266.417033,650750.000,36135,1,TH,1,100,30.275
1707824266.548954,650878.000,36151,1,TH,1,100,30.275
1707824266.684997,651010.000,36169,1,TH,1,100,30.285
1707824266.817948,651139.000,36200,1,TH,1,100,30.285
1707824266.950900,651268.000,36216,1,TH,1,100,30.337
1707824267.083851,651397.000,36234,1,TH,1,100,30.337
1707824267.215772,651525.000,36267,1,TH,1,100,30.210
1707824267.351815,651657.000,36284,1,TH,1,100,30.217
1707824267.483736,651785.000,36301,1,TH,1,100,30.232
1707824267.616687,651914.000,36317,1,TH,1,100,30.232
1707824267.749638,652043.000,36351,1,TH,1,100,30.191
1707824267.881559,652171.000,36368,1,TH,1,100,30.191
1707824268.013480,652299.000,36387,1,TH,1,100,30.250
1707824268.147462,652429.000,36418,1,TH,1,100,30.250
1707824268.279382,652557.000,36436,1,TH,1,100,30.325
1707824268.412334,652686.000,36452,1,TH,1,100,30.325
1707824268.545285,652815.000,36469,1,TH,1,100,30.219
1707824268.676175,652942.000,36501,1,TH,1,100,30.219
1707824268.809126,653071.000,36517,1,TH,1,100,30.397
1707824268.942078,653200.000,36536,1,TH,1,100,30.397
1707824269.073998,653328.000,36553,1,TH,1,100,30.309
1707824269.206950,653457.000,36584,1,TH,1,100,30.309
1707824269.337840,653584.000,36602,1,TH,1,100,30.281
1707824269.469761,653712.000,36618,1,TH,1,100,30.288
1707824269.605804,653844.000,36635,1,TH,1,100,30.319
1707824269.738755,653973.000,36667,1,TH,1,100,30.319
1707824269.870676,654101.000,36685,1,TH,1,100,30.342
1707824270.003627,654230.000,36703,1,TH,1,100,30.342
1707824270.137609,654360.000,36725,1,TH,1,100,30.314
1707824270.272622,654491.000,36741,1,TH,1,100,30.314
1707824270.406604,654621.000,36773,1,TH,1,100,30.380
1707824270.536463,654747.000,36790,1,TH,1,100,30.380
1707824270.669415,654876.000,36809,1,TH,1,100,30.298
1707824270.804427,655007.000,36826,1,TH,1,100,30.305
1707824270.938409,655137.000,36858,1,TH,1,100,30.310
1707824271.071360,655266.000,36874,1,TH,1,100,30.310
1707824271.204312,655395.000,36891,1,TH,1,100,30.346
1707824271.335202,655522.000,36923,1,TH,1,100,30.346
1707824271.472276,655655.000,36939,1,TH,1,100,30.279
1707824271.606258,655785.000,36958,1,TH,1,100,30.279
1707824271.738178,655913.000,36975,1,TH,1,100,30.390
1707824271.871130,656042.000,37006,1,TH,1,100,30.390
1707824272.003050,656170.000,37024,1,TH,1,100,30.371
1707824272.138063,656301.000,37040,1,TH,1,100,30.371
1707824272.271014,656430.000,37057,1,TH,1,100,30.376
1707824272.402935,656558.000,37091,1,TH,1,100,30.376
1707824272.535886,656687.000,37107,1,TH,1,100,30.337
1707824272.666777,656814.000,37125,1,TH,1,100,30.344
1707824272.798697,656942.000,37158,1,TH,1,100,30.393
1707824272.931649,657071.000,37175,1,TH,1,100,30.393
1707824273.064600,657200.000,37192,1,TH,1,100,30.298
1707824273.195490,657327.000,37208,1,TH,1,100,30.298
1707824273.328441,657456.000,37242,1,TH,1,100,30.236
1707824273.461393,657585.000,37259,1,TH,1,100,30.236
1707824273.593313,657713.000,37275,1,TH,1,100,30.370
1707824273.727295,657843.000,37293,1,TH,1,100,30.370
1707824273.859216,657971.000,37324,1,TH,1,100,30.324
1707824273.991137,658099.000,37343,1,TH,1,100,30.324
1707824274.124088,658228.000,37360,1,TH,1,100,30.429
1707824274.257039,658357.000,37392,1,TH,1,100,30.429
1707824274.393083,658489.000,37408,1,TH,1,100,30.346
1707824274.526034,658618.000,37425,1,TH,1,100,30.354
1707824274.657955,658746.000,37442,1,TH,1,100,30.374
1707824274.790906,658875.000,37473,1,TH,1,100,30.374
1707824274.925919,659006.000,37492,1,TH,1,100,30.318
1707824275.060931,659137.000,37509,1,TH,1,100,30.318
1707824275.192852,659265.000,37540,1,TH,1,100,30.428
1707824275.324773,659393.000,37563,2,TH,1,100,30.428
1707824275.456693,659521.000,37563,2,TH,1,100,30.312
1707824275.589645,659650.000,37595,1,TH,1,100,30.312
1707824275.722596,659779.000,37613,1,TH,1,100,30.433
1707824275.854517,659907.000,37630,1,TH,1,100,30.433
1707824275.987468,660036.000,37662,1,TH,1,100,30.289
1707824276.122481,660167.000,37678,1,TH,1,100,30.296
1707824276.254917,660295.500,37696,2,TH,1,100,30.353
1707824276.387353,660424.000,37696,2,TH,1,100,30.352
1707824276.519274,660552.000,37729,1,TH,1,100,30.378
1707824276.655317,660684.000,37746,1,TH,1,100,30.378
1707824276.788268,660813.000,37763,1,TH,1,100,30.360
1707824276.921219,660942.000,37795,1,TH,1,100,30.360
1707824277.054171,661071.000,37810,1,TH,1,100,30.377
1707824277.186091,661199.000,37827,1,TH,1,100,30.377
1707824277.322135,661331.000,37844,1,TH,1,100,30.403
1707824277.454055,661459.000,37863,1,TH,1,100,30.403
1707824277.587007,661588.000,37895,1,TH,1,100,30.387
1707824277.719958,661717.000,37913,1,TH,1,100,30.395
1707824277.851879,661845.000,37930,1,TH,1,100,30.315
1707824277.983800,661973.000,37947,1,TH,1,100,30.315
1707824278.117781,662103.000,37964,1,TH,1,100,30.426
1707824278.249702,662231.000,37998,1,TH,1,100,30.425
1707824278.382654,662360.000,38014,1,TH,1,100,30.398
1707824278.515605,662489.000,38031,1,TH,1,100,30.398
1707824278.645464,662615.000,38048,1,TH,1,100,30.503
1707824278.778416,662744.000,38065,1,TH,1,100,30.503
1707824278.913428,662875.000,38097,1,TH,1,100,30.405
1707824279.047410,663005.000,38115,1,TH,1,100,30.405
1707824279.180362,663134.000,38132,1,TH,1,100,30.361
1707824279.310221,663260.000,38149,1,TH,1,100,30.368
1707824279.443172,663389.000,38166,1,TH,1,100,30.417
1707824279.577670,663519.500,38198,2,TH,1,100,30.417
1707824279.712167,663650.000,38198,2,TH,1,100,30.412
1707824279.844088,663778.000,38229,1,TH,1,100,30.412
1707824279.977039,663907.000,38248,1,TH,1,100,30.481
1707824280.111021,664037.000,38265,1,TH,1,100,30.481
1707824280.246034,664168.000,38297,1,TH,1,100,30.363
1707824280.380016,664298.000,38313,1,TH,1,100,30.363
1707824280.509875,664424.000,38330,1,TH,1,100,30.399
1707824280.642826,664553.000,38350,1,TH,1,100,30.399
1707824280.777839,664684.000,38367,1,TH,1,100,30.437
1707824280.911821,664814.000,38385,1,TH,1,100,30.437
1707824281.044772,664943.000,38403,1,TH,1,100,30.452
1707824281.176693,665071.000,38421,2,TH,1,100,30.459
1707824281.308614,665199.000,38421,2,TH,1,100,30.426
1707824281.443626,665330.000,38438,2,TH,1,100,30.426
1707824281.578639,665461.000,38438,2,TH,1,100,30.362
1707824281.711590,665590.000,38457,1,TH,1,100,30.362
1707824281.844542,665719.000,38474,1,TH,1,100,30.367
1707824281.975432,665846.000,38491,1,TH,1,100,30.367
1707824282.108383,665975.000,38522,1,TH,1,100,30.444
1707824282.241334,666104.000,38539,1,TH,1,100,30.444
1707824282.373255,666232.000,38556,1,TH,1,100,30.459
1707824282.506206,666361.000,38573,1,TH,1,100,30.466
1707824282.637096,666488.000,38609,1,TH,1,100,30.474
1707824282.769017,666616.000,38625,1,TH,1,100,30.466
1707824282.901968,666745.000,38642,1,TH,1,100,30.466
1707824283.034920,666874.000,38674,1,TH,1,100,30.474
1707824283.165810,667001.000,38690,1,TH,1,100,30.311
1707824283.298761,667130.000,38708,1,TH,1,100,30.311
1707824283.431713,667259.000,38724,1,TH,1,100,30.376
1707824283.563633,667387.000,38758,1,TH,1,100,30.376
1707824283.697615,667517.000,38775,1,TH,1,100,30.537
1707824283.829536,667645.000,38791,1,TH,1,100,30.537
1707824283.961457,667773.000,38809,1,TH,1,100,30.506
1707824284.094408,667902.000,38840,1,TH,1,100,30.507
1707824284.227359,668031.000,38856,1,TH,1,100,30.409
1707824284.363403,668163.000,38876,1,TH,1,100,30.416
1707824284.496354,668292.000,38907,1,TH,1,100,30.413
1707824284.628275,668420.000,38924,1,TH,1,100,30.413
1707824284.763287,668551.000,38941,1,TH,1,100,30.478
1707824284.897269,668681.000,38957,1,TH,1,100,30.478
1707824285.029190,668809.000,38989,1,TH,1,100,30.408
1707824285.162141,668938.000,39008,1,TH,1,100,30.408
1707824285.294062,669066.000,39025,1,TH,1,100,30.514
1707824285.429075,669197.000,39042,1,TH,1,100,30.514
1707824285.562026,669326.000,39074,1,TH,1,100,30.428
1707824285.694977,669455.000,39090,1,TH,1,100,30.428
1707824285.826898,669583.000,39107,1,TH,1,100,30.444
1707824285.959849,669712.000,39129,1,TH,1,100,30.451
1707824286.094862,669843.000,39146,1,TH,1,100,30.473
1707824286.226783,669971.000,39178,1,TH,1,100,30.473
1707824286.359734,670100.000,39194,1,TH,1,100,30.494
1707824286.491655,670228.000,39211,1,TH,1,100,30.494
1707824286.627698,670360.000,39243,1,TH,1,100,30.463
1707824286.760649,670489.000,39261,1,TH,1,100,30.463
1707824286.893601,670618.000,39278,1,TH,1,100,30.504
1707824287.026552,670747.000,39295,1,TH,1,100,30.504
1707824287.158473,670875.000,39326,1,TH,1,100,30.473
1707824287.294516,671007.000,39344,1,TH,1,100,30.473
1707824287.426437,671135.000,39360,1,TH,1,100,30.491
1707824287.559388,671264.000,39396,1,TH,1,100,30.491
1707824287.692339,671393.000,39415,1,TH,1,100,30.439
1707824287.824260,671521.000,39433,1,TH,1,100,30.447
1707824287.956181,671649.000,39451,1,TH,1,100,30.493
1707824288.089132,671778.000,39484,1,TH,1,100,30.493
1707824288.224145,671909.000,39502,1,TH,1,100,30.488
1707824288.359157,672040.000,39522,1,TH,1,100,30.488
1707824288.491078,672168.000,39555,1,TH,1,100,30.459
1707824288.621968,672295.000,39572,1,TH,1,100,30.459
1707824288.754919,672424.000,39589,1,TH,1,100,30.480
1707824288.889932,672555.000,39605,1,TH,1,100,30.480
1707824289.023914,672685.000,39637,1,TH,1,100,30.457
1707824289.156865,672814.000,39654,1,TH,1,100,30.457
1707824289.286725,672940.000,39673,1,TH,1,100,30.529
1707824289.419676,673069.000,39692,1,TH,1,100,30.536
1707824289.555719,673201.000,39724,1,TH,1,100,30.476
1707824289.688671,673330.000,39740,1,TH,1,100,30.476
1707824289.820591,673458.000,39757,1,TH,1,100,30.504
1707824289.953543,673587.000,39789,1,TH,1,100,30.504
1707824290.087525,673717.000,39805,1,TH,1,100,30.612
1707824290.222537,673848.000,39824,1,TH,1,100,30.612
1707824290.356519,673978.000,39841,1,TH,1,100,30.509
1707824290.486379,674104.000,39872,1,TH,1,100,30.509
1707824290.619330,674233.000,39890,1,TH,1,100,30.530
1707824290.754343,674364.000,39906,1,TH,1,100,30.530
1707824290.888325,674494.000,39938,1,TH,1,100,30.566
1707824291.021276,674623.000,39955,1,TH,1,100,30.566
1707824291.153197,674751.000,39977,1,TH,1,100,30.460
1707824291.285117,674879.000,39993,1,TH,1,100,30.460
1707824291.419099,675009.000,40010,1,TH,1,100,30.499
1707824291.551020,675137.000,40026,1,TH,1,100,30.506
1707824291.683971,675266.000,40044,1,TH,1,100,30.465
1707824291.816923,675395.000,40075,1,TH,1,100,30.465
1707824291.947813,675522.000,40092,1,TH,1,100,30.537
1707824292.080764,675651.000,40111,1,TH,1,100,30.537
1707824292.213715,675780.000,40127,1,TH,1,100,30.459
1707824292.345636,675908.000,40159,1,TH,1,100,30.459
1707824292.478587,676037.000,40176,1,TH,1,100,30.483
1707824292.609478,676164.000,40193,1,TH,1,100,30.490
1707824292.741398,676292.000,40212,1,TH,1,100,30.564
1707824292.874350,676421.000,40246,1,TH,1,100,30.564
1707824293.007301,676550.000,40262,1,TH,1,100,30.546
1707824293.138191,676677.000,40279,1,TH,1,100,30.546
1707824293.271142,676806.000,40296,1,TH,1,100,30.564
1707824293.404094,676935.000,40327,1,TH,1,100,30.564
1707824293.536014,677063.000,40345,1,TH,1,100,30.602
1707824293.669996,677193.000,40361,1,TH,1,100,30.602
1707824293.801917,677321.000,40378,1,TH,1,100,30.509
1707824293.933838,677449.000,40412,1,TH,1,100,30.509
1707824294.067820,677579.000,40428,1,TH,1,100,30.561
1707824294.201802,677709.000,40445,1,TH,1,100,30.561
1707824294.334753,677838.000,40462,1,TH,1,100,30.581
1707824294.467704,677967.000,40493,1,TH,1,100,30.588
1707824294.598595,678094.000,40511,1,TH,1,100,30.465
1707824294.735668,678227.000,40527,1,TH,1,100,30.465
1707824294.869650,678357.000,40561,1,TH,1,100,30.455
1707824295.001571,678485.000,40578,1,TH,1,100,30.455
1707824295.134522,678614.000,40594,1,TH,1,100,30.598
1707824295.266443,678742.000,40612,1,TH,1,100,30.597
1707824295.401456,678873.000,40643,1,TH,1,100,30.570
1707824295.534407,679002.000,40659,1,TH,1,100,30.570
1707824295.667358,679131.000,40677,1,TH,1,100,30.539
1707824295.799279,679259.000,40695,1,TH,1,100,30.539
1707824295.932230,679388.000,40727,1,TH,1,100,30.527
1707824296.067243,679519.000,40744,1,TH,1,100,30.534
1707824296.199164,679647.000,40760,1,TH,1,100,30.551
1707824296.332115,679776.000,40778,1,TH,1,100,30.551
1707824296.464036,679904.000,40798,1,TH,1,100,30.538
1707824296.600079,680036.000,40815,1,TH,1,100,30.538
1707824296.733030,680165.000,40834,1,TH,1,100,30.564
1707824296.865982,680294.000,40866,1,TH,1,100,30.564
1707824296.998933,680423.000,40882,1,TH,1,100,30.577
1707824297.130854,680551.000,40899,1,TH,1,100,30.577
1707824297.262774,680679.000,40916,1,TH,1,100,30.605
1707824297.395726,680808.000,40947,1,TH,1,100,30.605
1707824297.528677,680937.000,40966,1,TH,1,100,30.492
1707824297.664720,681069.000,40985,1,TH,1,100,30.499
1707824297.797672,681198.000,41016,1,TH,1,100,30.595
1707824297.930108,681326.500,41034,2,TH,1,100,30.595
1707824298.062544,681455.000,41034,2,TH,1,100,30.506
1707824298.197556,681586.000,41050,1,TH,1,100,30.506
1707824298.332569,681717.000,41082,1,TH,1,100,30.580
1707824298.464490,681845.000,41101,1,TH,1,100,30.580
1707824298.595380,681972.000,41118,1,TH,1,100,30.564
1707824298.728331,682101.000,41135,1,TH,1,100,30.564
1707824298.863344,682232.000,41167,1,TH,1,100,30.508
1707824298.997326,682362.000,41183,1,TH,1,100,30.515
1707824299.130277,682491.000,41200,1,TH,1,100,30.528
1707824299.260136,682617.000,41234,1,TH,1,100,30.521
1707824299.393088,682746.000,41250,1,TH,1,100,30.588
1707824299.529131,682878.000,41267,1,TH,1,100,30.595
1707824299.662082,683007.000,41284,1,TH,1,100,30.590
1707824299.794003,683135.000,41315,1,TH,1,100,30.590
1707824299.926954,683264.000,41333,1,TH,1,100,30.498
1707824300.060936,683394.000,41349,1,TH,1,100,30.498
1707824300.195949,683525.000,41381,1,TH,1,100,30.531
1707824300.328900,683654.000,41400,1,TH,1,100,30.531
1707824300.460821,683782.000,41416,1,TH,1,100,30.602
