LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PG
1707824249.041633,633891.000,33381,5,PG,1,100,10046
1707824249.081484,633929.667,33398,3,PG,1,100,10069
1707824249.121335,633968.333,33398,3,PG,1,100,10096
1707824249.161186,634007.000,33398,3,PG,1,100,10118
1707824249.201380,634046.000,33414,2,PG,1,100,10136
1707824249.241575,634085.000,33414,2,PG,1,100,10154
1707824249.280052,634122.333,33431,3,PG,1,100,10179
1707824249.318529,634159.667,33431,3,PG,1,100,10197
1707824249.357006,634197.000,33431,3,PG,1,100,10210
1707824249.396857,634235.667,33446,3,PG,1,100,10230
1707824249.436708,634274.333,33446,3,PG,1,100,10245
1707824249.476559,634313.000,33446,3,PG,1,100,10223
1707824249.516238,634351.500,33463,2,PG,1,100,10124
1707824249.555917,634390.000,33463,2,PG,1,100,10054
1707824249.595768,634428.667,33479,3,PG,1,100,10029
1707824249.635619,634467.333,33479,3,PG,1,100,10028
1707824249.675470,634506.000,33479,3,PG,1,100,10038
1707824249.715665,634545.000,33497,2,PG,1,100,10073
1707824249.755860,634584.000,33497,2,PG,1,100,10092
1707824249.795711,634622.667,33515,3,PG,1,100,10094
1707824249.835562,634661.333,33515,3,PG,1,100,10108
1707824249.875413,634700.000,33515,3,PG,1,100,10127
1707824249.914577,634738.000,33530,3,PG,1,100,10160
1707824249.953741,634776.000,33530,3,PG,1,100,10188
1707824249.992905,634814.000,33530,3,PG,1,100,10196
1707824250.032584,634852.500,33547,2,PG,1,100,10216
1707824250.072263,634891.000,33547,2,PG,1,100,10236
1707824250.112114,634929.667,33564,3,PG,1,100,10248
1707824250.151965,634968.333,33564,3,PG,1,100,10265
1707824250.191816,635007.000,33564,3,PG,1,100,10276
1707824250.232011,635046.000,33580,2,PG,1,100,10293
1707824250.272205,635085.000,33580,2,PG,1,100,10312
1707824250.312057,635123.667,33597,3,PG,1,100,10320
1707824250.351908,635162.333,33597,3,PG,1,100,10279
1707824250.391759,635201.000,33597,3,PG,1,100,10170
1707824250.431266,635239.333,33612,3,PG,1,100,10119
1707824250.470774,635277.667,33612,3,PG,1,100,10099
1707824250.510281,635316.000,33612,3,PG,1,100,10093
1707824250.549445,635354.000,33629,2,PG,1,100,10123
1707824250.588609,635392.000,33629,2,PG,1,100,10150
1707824250.628804,635431.000,33648,3,PG,1,100,10152
1707824250.668998,635470.000,33648,3,PG,1,100,10157
1707824250.709193,635509.000,33648,3,PG,1,100,10182
1707824250.749044,635547.667,33665,3,PG,1,100,10202
1707824250.788895,635586.333,33665,3,PG,1,100,10219
1707824250.828746,635625.000,33665,3,PG,1,100,10239
1707824250.868425,635663.500,33679,2,PG,1,100,10266
1707824250.908105,635702.000,33679,2,PG,1,100,10280
1707824250.954483,635747.000,33696,2,PG,1,100,10293
1707824251.000861,635792.000,33696,2,PG,1,100,10307
1707824251.041743,635831.667,33713,3,PG,1,100,10327
1707824251.082625,635871.333,33713,3,PG,1,100,10345
1707824251.123506,635911.000,33713,3,PG,1,100,10363
1707824251.163701,635950.000,33730,3,PG,1,100,10369
1707824251.203895,635989.000,33730,3,PG,1,100,10361
1707824251.244090,636028.000,33730,3,PG,1,100,10265
1707824251.283769,636066.500,33746,2,PG,1,100,10172
1707824251.323449,636105.000,33746,2,PG,1,100,10125
1707824251.362956,636143.333,33762,3,PG,1,100,10104
1707824251.402464,636181.667,33762,3,PG,1,100,10106
1707824251.441971,636220.000,33762,3,PG,1,100,10120
1707824251.482681,636259.500,33778,2,PG,1,100,10134
1707824251.523391,636299.000,33778,2,PG,1,100,10158
1707824251.563929,636338.333,33797,3,PG,1,100,10160
1707824251.604467,636377.667,33797,3,PG,1,100,10173
1707824251.645005,636417.000,33797,3,PG,1,100,10198
1707824251.684856,636455.667,33814,3,PG,1,100,10219
1707824251.724707,636494.333,33814,3,PG,1,100,10243
1707824251.764558,636533.000,33814,3,PG,1,100,10265
1707824251.804238,636571.500,33829,2,PG,1,100,10283
1707824251.843917,636610.000,33829,2,PG,1,100,10294
1707824251.883425,636648.333,33845,3,PG,1,100,10314
1707824251.922932,636686.667,33845,3,PG,1,100,10327
1707824251.962440,636725.000,33845,3,PG,1,100,10345
1707824252.002291,636763.667,33863,3,PG,1,100,10360
1707824252.042142,636802.333,33863,3,PG,1,100,10377
1707824252.081993,636841.000,33863,3,PG,1,100,10312
1707824252.123218,636881.000,33879,2,PG,1,100,10190
1707824252.164443,636921.000,33879,2,PG,1,100,10132
1707824252.204294,636959.667,33896,3,PG,1,100,10104
1707824252.244145,636998.333,33896,3,PG,1,100,10086
1707824252.283996,637037.000,33896,3,PG,1,100,10097
1707824252.323676,637075.500,33911,2,PG,1,100,10116
1707824252.363355,637114.000,33911,2,PG,1,100,10137
1707824252.403206,637152.667,33930,3,PG,1,100,10141
1707824252.443057,637191.333,33930,3,PG,1,100,10154
1707824252.482908,637230.000,33930,3,PG,1,100,10180
1707824252.522072,637268.000,33946,3,PG,1,100,10198
1707824252.561236,637306.000,33946,3,PG,1,100,10218
1707824252.600400,637344.000,33946,3,PG,1,100,10242
1707824252.640079,637382.500,33964,2,PG,1,100,10261
1707824252.679758,637421.000,33964,2,PG,1,100,10286
1707824252.720640,637460.667,33981,3,PG,1,100,10297
1707824252.761522,637500.333,33981,3,PG,1,100,10313
1707824252.802403,637540.000,33981,3,PG,1,100,10338
1707824252.842083,637578.500,33997,2,PG,1,100,10354
1707824252.881762,637617.000,33997,2,PG,1,100,10361
1707824252.921613,637655.667,34013,3,PG,1,100,10336
1707824252.961464,637694.333,34013,3,PG,1,100,10232
1707824253.001315,637733.000,34013,3,PG,1,100,10160
1707824253.041166,637771.667,34031,3,PG,1,100,10126
1707824253.081017,637810.333,34031,3,PG,1,100,10111
1707824253.120868,637849.000,34031,3,PG,1,100,10119
1707824253.161063,637888.000,34047,2,PG,1,100,10148
1707824253.201257,637927.000,34047,2,PG,1,100,10157
1707824253.241109,637965.667,34064,3,PG,1,100,10163
1707824253.280960,638004.333,34064,3,PG,1,100,10178
1707824253.320811,638043.000,34064,3,PG,1,100,10206
1707824253.361521,638082.500,34081,2,PG,1,100,10218
1707824253.402230,638122.000,34081,2,PG,1,100,10235
1707824253.442081,638160.667,34098,3,PG,1,100,10268
1707824253.481933,638199.333,34098,3,PG,1,100,10279
1707824253.521784,638238.000,34098,3,PG,1,100,10297
1707824253.561978,638277.000,34114,3,PG,1,100,10311
1707824253.602173,638316.000,34114,3,PG,1,100,10326
1707824253.642367,638355.000,34114,3,PG,1,100,10347
1707824253.682047,638393.500,34132,2,PG,1,100,10359
1707824253.721726,638432.000,34132,2,PG,1,100,10380
1707824253.761233,638470.333,34146,3,PG,1,100,10363
1707824253.800741,638508.667,34146,3,PG,1,100,10250
1707824253.840248,638547.000,34146,3,PG,1,100,10160
1707824253.879412,638585.000,34163,2,PG,1,100,10108
1707824253.918576,638623.000,34163,2,PG,1,100,10095
1707824253.959802,638663.000,34180,3,PG,1,100,10083
1707824254.001027,638703.000,34180,3,PG,1,100,10098
1707824254.042252,638743.000,34180,3,PG,1,100,10121
1707824254.082103,638781.667,34199,3,PG,1,100,10132
1707824254.121954,638820.333,34199,3,PG,1,100,10131
1707824254.161805,638859.000,34199,3,PG,1,100,10155
1707824254.201484,638897.500,34218,4,PG,1,100,10174
1707824254.241164,638936.000,34218,4,PG,1,100,10201
1707824254.280843,638974.500,34218,4,PG,1,100,10222
1707824254.320522,639013.000,34218,4,PG,1,100,10239
1707824254.367931,639059.000,34236,2,PG,1,100,10259
1707824254.415340,639105.000,34236,2,PG,1,100,10270
1707824254.455535,639144.000,34250,2,PG,1,100,10296
1707824254.495729,639183.000,34250,2,PG,1,100,10306
1707824254.535580,639221.667,34267,3,PG,1,100,10324
1707824254.575432,639260.333,34267,3,PG,1,100,10348
1707824254.615283,639299.000,34267,3,PG,1,100,10330
1707824254.654447,639337.000,34284,3,PG,1,100,10224
1707824254.693610,639375.000,34284,3,PG,1,100,10115
1707824254.732774,639413.000,34284,3,PG,1,100,10065
1707824254.772969,639452.000,34301,2,PG,1,100,10033
1707824254.813164,639491.000,34301,2,PG,1,100,10000
1707824254.853358,639530.000,34317,3,PG,1,100,10013
1707824254.893553,639569.000,34317,3,PG,1,100,10035
1707824254.933747,639608.000,34317,3,PG,1,100,10039
1707824254.974457,639647.500,34333,2,PG,1,100,10053
1707824255.015167,639687.000,34333,2,PG,1,100,10066
1707824255.055362,639726.000,34351,3,PG,1,100,10095
1707824255.095556,639765.000,34351,3,PG,1,100,10120
1707824255.135751,639804.000,34351,3,PG,1,100,10140
1707824255.175602,639842.667,34368,3,PG,1,100,10161
1707824255.215453,639881.333,34368,3,PG,1,100,10189
1707824255.255304,639920.000,34368,3,PG,1,100,10201
1707824255.294468,639958.000,34384,2,PG,1,100,10221
1707824255.333632,639996.000,34384,2,PG,1,100,10237
1707824255.373140,640034.333,34401,3,PG,1,100,10266
1707824255.412647,640072.667,34401,3,PG,1,100,10282
1707824255.452155,640111.000,34401,3,PG,1,100,10286
1707824255.492349,640150.000,34416,3,PG,1,100,10215
1707824255.532544,640189.000,34416,3,PG,1,100,10097
1707824255.572738,640228.000,34416,3,PG,1,100,10022
1707824255.613448,640267.500,34433,2,PG,1,100,9982
1707824255.654158,640307.000,34433,2,PG,1,100,9962
1707824255.694696,640346.333,34450,3,PG,1,100,9973
1707824255.735234,640385.667,34450,3,PG,1,100,9991
1707824255.775773,640425.000,34450,3,PG,1,100,10006
1707824255.815452,640463.500,34467,2,PG,1,100,10015
1707824255.855131,640502.000,34467,2,PG,1,100,10034
1707824255.893952,640539.667,34483,3,PG,1,100,10052
1707824255.932772,640577.333,34483,3,PG,1,100,10074
1707824255.971592,640615.000,34483,3,PG,1,100,10103
1707824256.011100,640653.333,34501,3,PG,1,100,10137
1707824256.050607,640691.667,34501,3,PG,1,100,10149
1707824256.090115,640730.000,34501,3,PG,1,100,10167
1707824256.130309,640769.000,34517,2,PG,1,100,10189
1707824256.170504,640808.000,34517,2,PG,1,100,10207
1707824256.211386,640847.667,34534,3,PG,1,100,10220
1707824256.252267,640887.333,34534,3,PG,1,100,10237
1707824256.293149,640927.000,34534,3,PG,1,100,10253
1707824256.333344,640966.000,34550,2,PG,1,100,10237
1707824256.373538,641005.000,34550,2,PG,1,100,10119
1707824256.413389,641043.667,34566,3,PG,1,100,10042
1707824256.453240,641082.333,34566,3,PG,1,100,10008
1707824256.493091,641121.000,34566,3,PG,1,100,9989
1707824256.532255,641159.000,34582,3,PG,1,100,10000
1707824256.571419,641197.000,34582,3,PG,1,100,10017
1707824256.610583,641235.000,34582,3,PG,1,100,10046
1707824256.650778,641274.000,34600,2,PG,1,100,10056
1707824256.690972,641313.000,34600,2,PG,1,100,10061
1707824256.731167,641352.000,34618,3,PG,1,100,10084
1707824256.771362,641391.000,34618,3,PG,1,100,10105
1707824256.811556,641430.000,34618,3,PG,1,100,10130
