LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,SF
1707824267.676463,651972.000,36328,1,SF,1,100,1.2228
1707824268.007296,652293.000,36380,1,SF,1,100,1.2087
1707824268.339159,652615.000,36429,1,SF,1,100,1.1947
1707824268.735952,653000.000,36494,1,SF,1,100,1.1809
1707824269.068845,653323.000,36546,1,SF,1,100,1.1672
1707824269.330625,653577.000,36595,1,SF,1,100,1.1537
1707824269.665580,653902.000,36645,1,SF,1,100,1.1404
1707824269.997443,654224.000,36696,1,SF,1,100,1.1272
1707824270.332398,654549.000,36752,1,SF,1,100,1.1141
1707824270.662200,654869.000,36802,1,SF,1,100,1.1012
1707824270.998186,655195.000,36851,1,SF,1,100,1.0885
1707824271.396009,655581.000,36917,1,SF,1,100,1.0759
1707824271.731995,655907.000,36968,1,SF,1,100,1.0635
1707824271.995836,656163.000,37017,1,SF,1,100,1.0512
1707824272.330791,656488.000,37069,1,SF,1,100,1.0390
1707824272.659562,656807.000,37118,1,SF,1,100,1.0270
1707824272.991425,657129.000,37168,1,SF,1,100,1.0151
1707824273.388218,657514.000,37235,1,SF,1,100,1.0034
1707824273.720081,657836.000,37286,1,SF,1,100,0.9917
1707824273.984953,658093.000,37336,1,SF,1,100,0.9803
1707824274.317847,658416.000,37386,1,SF,1,100,0.9689
1707824274.651771,658740.000,37435,1,SF,1,100,0.9577
1707824275.053717,659130.000,37502,1,SF,1,100,0.9466
1707824275.449479,659514.000,37556,1,SF,1,100,0.9357
1707824275.649421,659708.000,37588,1,SF,1,100,0.9249
1707824276.048275,660095.000,37656,1,SF,1,100,0.9142
1707824276.380138,660417.000,37689,1,SF,1,100,0.9036
1707824276.649133,660678.000,37739,1,SF,1,100,0.8931
1707824276.979965,660999.000,37788,1,SF,1,100,0.8828
1707824277.314920,661324.000,37837,1,SF,1,100,0.8726
1707824277.646783,661646.000,37888,1,SF,1,100,0.8625
1707824277.977616,661967.000,37940,1,SF,1,100,0.8525
1707824278.309479,662289.000,37992,1,SF,1,100,0.8427
1707824278.638250,662608.000,38041,1,SF,1,100,0.8329
1707824278.974235,662934.000,38090,1,SF,1,100,0.8233
1707824279.304037,663254.000,38142,1,SF,1,100,0.8138
1707824279.705983,663644.000,38191,1,SF,1,100,0.8043
1707824279.970855,663901.000,38241,1,SF,1,100,0.7950
1707824280.305810,664226.000,38290,1,SF,1,100,0.7858
1707824280.702603,664611.000,38343,1,SF,1,100,0.7768
1707824281.104549,665001.000,38396,1,SF,1,100,0.7678
1707824281.369421,665258.000,38414,1,SF,1,100,0.7589
1707824281.771367,665648.000,38450,1,SF,1,100,0.7501
1707824281.969248,665840.000,38484,1,SF,1,100,0.7414
1707824282.368102,666227.000,38549,1,SF,1,100,0.7329
1707824282.695842,666545.000,38602,1,SF,1,100,0.7244
1707824283.027705,666867.000,38652,1,SF,1,100,0.7160
1707824283.292577,667124.000,38701,1,SF,1,100,0.7077
1707824283.623410,667445.000,38751,1,SF,1,100,0.6995
1707824283.955273,667767.000,38802,1,SF,1,100,0.6914
1707824284.357219,668157.000,38869,1,SF,1,100,0.6834
1707824284.687021,668477.000,38917,1,SF,1,100,0.6755
1707824284.956015,668738.000,38968,1,SF,1,100,0.6677
1707824285.286848,669059.000,39018,1,SF,1,100,0.6600
1707824285.621802,669384.000,39067,1,SF,1,100,0.6524
1707824285.952635,669705.000,39122,1,SF,1,100,0.6448
1707824286.286559,670029.000,39171,1,SF,1,100,0.6373
1707824286.687474,670418.000,39236,1,SF,1,100,0.6300
1707824287.020368,670741.000,39288,1,SF,1,100,0.6227
1707824287.287301,671000.000,39337,1,SF,1,100,0.6155
1707824287.619164,671322.000,39390,1,SF,1,100,2.6906
1707824287.949997,671643.000,39444,1,SF,1,100,4.7417
1707824288.351943,672033.000,39515,1,SF,1,100,8.8514
1707824288.681745,672353.000,39565,1,SF,1,100,10.8313
1707824288.950739,672614.000,39616,1,SF,1,100,10.7060
1707824289.280541,672934.000,39666,1,SF,1,100,10.5821
1707824289.615496,673259.000,39717,1,SF,1,100,12.5420
1707824290.012289,673644.000,39783,1,SF,1,100,12.3969
1707824290.349305,673971.000,39834,1,SF,1,100,12.2535
1707824290.612116,674226.000,39883,1,SF,1,100,12.1117
1707824290.948101,674552.000,39932,1,SF,1,100,11.9716
1707824291.344894,674937.000,39987,1,SF,1,100,11.8331
1707824291.676757,675259.000,40037,1,SF,1,100,11.6962
1707824292.007589,675580.000,40085,1,SF,1,100,11.5609
1707824292.272461,675837.000,40138,1,SF,1,100,11.4272
1707824292.602263,676157.000,40186,1,SF,1,100,11.2950
1707824292.934126,676479.000,40239,1,SF,1,100,11.1643
1707824293.264959,676800.000,40289,1,SF,1,100,11.0352
1707824293.595791,677121.000,40338,1,SF,1,100,10.9075
1707824293.993614,677507.000,40405,1,SF,1,100,10.7813
1707824294.328569,677832.000,40455,1,SF,1,100,10.6566
1707824294.593441,678089.000,40504,1,SF,1,100,10.5334
1707824294.928396,678414.000,40554,1,SF,1,100,10.4115
1707824295.259229,678735.000,40605,1,SF,1,100,10.2911
1707824295.661175,679125.000,40670,1,SF,1,100,10.1720
1707824295.993038,679447.000,40720,1,SF,1,100,10.0543
1707824296.324901,679769.000,40771,1,SF,1,100,9.9380
1707824296.593895,680030.000,40808,1,SF,1,100,9.8231
1707824296.924728,680351.000,40859,1,SF,1,100,9.7094
1707824297.256591,680673.000,40909,1,SF,1,100,9.5971
1707824297.658537,681063.000,40978,1,SF,1,100,9.4861
1707824298.056360,681449.000,41027,1,SF,1,100,9.3764
1707824298.258364,681645.000,41061,1,SF,1,100,9.2679
1707824298.588165,681965.000,41111,1,SF,1,100,9.1607
1707824298.924151,682291.000,41160,1,SF,1,100,9.0547
1707824299.319913,682675.000,41227,1,SF,1,100,8.9500
1707824299.655899,683001.000,41277,1,SF,1,100,8.8464
1707824299.920771,683258.000,41326,1,SF,1,100,8.7441
1707824300.254695,683582.000,41374,1,SF,1,100,8.6429
1707824300.589650,683907.000,41427,1,SF,1,100,8.5430
1707824300.987473,684293.000,41492,1,SF,1,100,8.4441
1707824301.317275,684613.000,41542,1,SF,1,100,8.3465
1707824301.583178,684871.000,41593,1,SF,1,100,8.2499
1707824301.914010,685192.000,41628,1,SF,1,100,8.1545
1707824302.312864,685579.000,41695,1,SF,1,100,8.0601
1707824302.640605,685897.000,41745,1,SF,1,100,7.9669
1707824302.906507,686155.000,41796,1,SF,1,100,7.8747
1707824303.237340,686476.000,41846,1,SF,1,100,7.7836
1707824303.572295,686801.000,41895,1,SF,1,100,7.6936
1707824303.967026,687184.000,41963,1,SF,1,100,7.6046
1707824304.303012,687510.000,42012,1,SF,1,100,7.5166
1707824304.567884,687767.000,42061,1,SF,1,100,7.4297
1707824304.902839,688092.000,42112,1,SF,1,100,7.3437
1707824305.233671,688413.000,42162,1,SF,1,100,7.2588
1707824305.635617,688803.000,42227,1,SF,1,100,7.1748
1707824305.967480,689125.000,42277,1,SF,1,100,7.0918
1707824306.233383,689383.000,42328,1,SF,1,100,7.0098
1707824306.564215,689704.000,42376,1,SF,1,100,6.9287
1707824306.895048,690025.000,42427,1,SF,1,100,6.8485
1707824307.290810,690409.000,42480,1,SF,1,100,6.7693
1707824307.557743,690668.000,42532,1,SF,1,100,6.6910
1707824307.891667,690992.000,42583,1,SF,1,100,6.6136
1707824308.226622,691317.000,42631,1,SF,1,100,6.5371
