EpochTimestamp,TypeTag,AX,AY,AZ,ACC
1707824239.74844,ACC,-0.696,-0.531,0.548,1.0328024980605
1707824239.78829,ACC,-0.695,-0.531,0.552,1.03425818826829
1707824239.82814,ACC,-0.696,-0.528,0.549,1.03179503778609
1707824239.86799,ACC,-0.696,-0.528,0.546,1.03020192195511
1707824239.90767,ACC,-0.693,-0.529,0.549,1.03028685325981
1707824239.94735,ACC,-0.695,-0.529,0.553,1.03376738195786
1707824239.98686,ACC,-0.694,-0.531,0.551,1.03305275760728
1707824240.02636,ACC,-0.696,-0.531,0.55,1.03386507823797
1707824240.06587,ACC,-0.695,-0.531,0.552,1.03425818826829
1707824240.10555,ACC,-0.699,-0.53,0.549,1.03484394958854
1707824240.14523,ACC,-0.696,-0.53,0.55,1.03335182779148
1707824240.18508,ACC,-0.7,-0.531,0.552,1.03762469130221
1707824240.22493,ACC,-0.697,-0.528,0.552,1.03406817957038
1707824240.26478,ACC,-0.695,-0.53,0.551,1.03321149819386
1707824240.30463,ACC,-0.699,-0.529,0.551,1.03539509367198
1707824240.34449,ACC,-0.698,-0.53,0.55,1.03469995650913
1707824240.38434,ACC,-0.698,-0.53,0.55,1.03469995650913
1707824240.42453,ACC,-0.699,-0.53,0.551,1.03590636642507
1707824240.46473,ACC,-0.698,-0.53,0.551,1.03523185808784
1707824240.50389,ACC,-0.698,-0.529,0.55,1.03418808734195
1707824240.54305,ACC,-0.695,-0.53,0.55,1.03267855598923
1707824240.58222,ACC,-0.698,-0.53,0.549,1.03416874831915
1707824240.62207,ACC,-0.698,-0.531,0.55,1.03521253856394
1707824240.66192,ACC,-0.697,-0.529,0.553,1.03511303730559
1707824240.70177,ACC,-0.7,-0.529,0.547,1.03394874147609
1707824240.74145,ACC,-0.698,-0.53,0.548,1.03363823458694
1707824240.78113,ACC,-0.693,-0.531,0.552,1.03291529178341
1707824240.82098,ACC,-0.695,-0.53,0.549,1.0321463074584
1707824240.86083,ACC,-0.696,-0.531,0.548,1.0328024980605
1707824240.90068,ACC,-0.698,-0.528,0.548,1.03261415833795
1707824240.94088,ACC,-0.696,-0.529,0.552,1.03390570169624
1707824240.98107,ACC,-0.695,-0.531,0.551,1.03372481831482
1707824241.02161,ACC,-0.697,-0.531,0.549,1.03400725335947
1707824241.06215,ACC,-0.693,-0.531,0.548,1.03078319737955
1707824241.10269,ACC,-0.7,-0.529,0.552,1.03660262395963
1707824241.14288,ACC,-0.692,-0.531,0.549,1.03064348831204
1707824241.18308,ACC,-0.699,-0.529,0.55,1.0348632759935
1707824241.22327,ACC,-0.695,-0.532,0.55,1.03370643801807
1707824241.26295,ACC,-0.698,-0.531,0.55,1.03521253856394
1707824241.30263,ACC,-0.698,-0.53,0.546,1.03257929477595
1707824241.34214,ACC,-0.697,-0.531,0.552,1.03560320586603
1707824241.38164,ACC,-0.695,-0.531,0.549,1.03266015707008
1707824241.42115,ACC,-0.696,-0.531,0.549,1.03333344086021
1707824241.46135,ACC,-0.698,-0.531,0.547,1.03362178769606
1707824241.50154,ACC,-0.697,-0.53,0.551,1.03455787658304
1707824241.54139,ACC,-0.699,-0.531,0.555,1.03855043209273
1707824241.58124,ACC,-0.697,-0.531,0.553,1.03613657400943
1707824241.62109,ACC,-0.693,-0.531,0.538,1.02550182837477
1707824241.66197,ACC,-0.695,-0.531,0.548,1.03212886792299
1707824241.70286,ACC,-0.694,-0.53,0.548,1.03094131743761
1707824241.74374,ACC,-0.696,-0.534,0.547,1.03381864947388
1707824241.78342,ACC,-0.696,-0.532,0.551,1.03491110729376
1707824241.8231,ACC,-0.698,-0.53,0.548,1.03363823458694
1707824241.86329,ACC,-0.694,-0.531,0.549,1.03198740302389
1707824241.90349,ACC,-0.696,-0.532,0.55,1.03437904077761
1707824241.94368,ACC,-0.699,-0.533,0.55,1.03691368975436
1707824241.98284,ACC,-0.69,-0.535,0.543,1.0281896712183
1707824242.02201,ACC,-0.693,-0.531,0.548,1.03078319737955
1707824242.05705,ACC,-0.692,-0.534,0.552,1.03379108140862
1707824242.09209,ACC,-0.701,-0.53,0.547,1.0351376720031
1707824242.12713,ACC,-0.7,-0.539,0.547,1.03910057261076
1707824242.16733,ACC,-0.701,-0.529,0.552,1.03727816905592
1707824242.20752,ACC,-0.69,-0.545,0.535,1.02924729778611
1707824242.24772,ACC,-0.701,-0.534,0.54,1.03351681166781
1707824242.28757,ACC,-0.698,-0.534,0.553,1.03834917055873
1707824242.32742,ACC,-0.692,-0.537,0.541,1.02952124795946
1707824242.36727,ACC,-0.695,-0.533,0.542,1.02998932033298
1707824242.40721,ACC,-0.693,-0.535,0.553,1.03551098497312
1707824242.44714,ACC,-0.697,-0.536,0.547,1.03552595332034
1707824242.48708,ACC,-0.695,-0.534,0.545,1.03208817452774
1707824242.52702,ACC,-0.694,-0.535,0.538,1.0282533734445
1707824242.56721,ACC,-0.7,-0.534,0.547,1.03651579823947
1707824242.60741,ACC,-0.695,-0.537,0.546,1.03417116571678
1707824242.64657,ACC,-0.697,-0.535,0.549,1.03606708277022
1707824242.68573,ACC,-0.696,-0.533,0.547,1.03330247265745
1707824242.7249,ACC,-0.696,-0.536,0.544,1.03327053572624
1707824242.76561,ACC,-0.703,-0.528,0.558,1.04132463718093
1707824242.80632,ACC,-0.701,-0.532,0.548,1.03669137162417
1707824242.84617,ACC,-0.703,-0.531,0.549,1.03806117353459
1707824242.88602,ACC,-0.698,-0.531,0.55,1.03521253856394
1707824242.92587,ACC,-0.697,-0.531,0.548,1.03347665672719
1707824242.96572,ACC,-0.698,-0.531,0.553,1.0368095292772
1707824243.00557,ACC,-0.697,-0.532,0.545,1.03240399069357
1707824243.04542,ACC,-0.697,-0.53,0.548,1.03296321328496
1707824243.08536,ACC,-0.697,-0.532,0.552,1.03611630621277
1707824243.1253,ACC,-0.696,-0.532,0.544,1.03120124127156
1707824243.16524,ACC,-0.7,-0.528,0.55,1.03502850202301
1707824243.20517,ACC,-0.695,-0.534,0.549,1.03420597561608
1707824243.24434,ACC,-0.7,-0.528,0.552,1.03609265994891
1707824243.2835,ACC,-0.696,-0.532,0.55,1.03437904077761
1707824243.32473,ACC,-0.697,-0.532,0.548,1.03399081233829
1707824243.36595,ACC,-0.7,-0.532,0.55,1.03707473211915
1707824243.40718,ACC,-0.697,-0.531,0.547,1.03294675564619
1707824243.44686,ACC,-0.699,-0.53,0.552,1.03643861371526
1707824243.48653,ACC,-0.696,-0.531,0.547,1.03227225091058
1707824243.52639,ACC,-0.699,-0.531,0.545,1.03324101738171
1707824243.56624,ACC,-0.697,-0.532,0.551,1.03558389326988
1707824243.60609,ACC,-0.7,-0.531,0.549,1.03603185279218
1707824243.64594,ACC,-0.701,-0.531,0.551,1.03776827856704
1707824243.68579,ACC,-0.696,-0.532,0.549,1.03384766769578
1707824243.72564,ACC,-0.698,-0.53,0.546,1.03257929477595
1707824243.76549,ACC,-0.698,-0.531,0.553,1.0368095292772
1707824243.80534,ACC,-0.696,-0.53,0.548,1.03228871930289
1707824243.84519,ACC,-0.695,-0.53,0.551,1.03321149819386
1707824243.8847,ACC,-0.698,-0.533,0.548,1.03517969454583
1707824243.92421,ACC,-0.698,-0.531,0.548,1.03415134288942
1707824243.96372,ACC,-0.698,-0.529,0.549,1.03365661609647
1707824244.00425,ACC,-0.697,-0.531,0.546,1.0324175511875
1707824244.04479,ACC,-0.696,-0.531,0.552,1.03493043244462
1707824244.08533,ACC,-0.697,-0.532,0.548,1.03399081233829
1707824244.12553,ACC,-0.698,-0.532,0.546,1.03360727551619
1707824244.16572,ACC,-0.698,-0.531,0.552,1.03627650750174
1707824244.20557,ACC,-0.699,-0.532,0.547,1.03481109387173
1707824244.24542,ACC,-0.697,-0.532,0.541,1.03029801513931
1707824244.28527,ACC,-0.696,-0.533,0.546,1.03277345047208
1707824244.32495,ACC,-0.702,-0.533,0.552,1.03999855769131
1707824244.36463,ACC,-0.698,-0.534,0.544,1.03358405560457
1707824244.40457,ACC,-0.696,-0.533,0.545,1.03224512592698
1707824244.44451,ACC,-0.699,-0.532,0.551,1.03693104881665
1707824244.48444,ACC,-0.7,-0.531,0.546,1.03444526196411
1707824244.52438,ACC,-0.699,-0.532,0.55,1.03640001929757
1707824244.56457,ACC,-0.695,-0.532,0.544,1.03052656443199
1707824244.60477,ACC,-0.695,-0.534,0.543,1.03103346211459
1707824244.64428,ACC,-0.698,-0.532,0.548,1.03466516322915
1707824244.68378,ACC,-0.698,-0.534,0.547,1.03516617023548
1707824244.72329,ACC,-0.695,-0.533,0.544,1.03104316107523
1707824244.76246,ACC,-0.704,-0.533,0.55,1.04029082472163
1707824244.80162,ACC,-0.699,-0.534,0.546,1.03531299615141
1707824244.84147,ACC,-0.698,-0.533,0.546,1.03412233318887
1707824244.88132,ACC,-0.698,-0.534,0.55,1.03675455147301
1707824244.92117,ACC,-0.697,-0.532,0.545,1.03240399069357
1707824244.96102,ACC,-0.696,-0.533,0.547,1.03330247265745
1707824245.00087,ACC,-0.697,-0.532,0.55,1.03505217259808
1707824245.04073,ACC,-0.698,-0.531,0.547,1.03362178769606
1707824245.07577,ACC,-0.699,-0.531,0.546,1.03376883296025
1707824245.11081,ACC,-0.695,-0.535,0.55,1.03525359212127
1707824245.14585,ACC,-0.697,-0.534,0.544,1.03290899889584
1707824245.18604,ACC,-0.697,-0.533,0.545,1.03291964837542
1707824245.22624,ACC,-0.698,-0.53,0.553,1.03629773713928
1707824245.26643,ACC,-0.698,-0.531,0.551,1.03574417690856
1707824245.3056,ACC,-0.698,-0.531,0.546,1.0330929290243
1707824245.34476,ACC,-0.696,-0.531,0.548,1.0328024980605
1707824245.38393,ACC,-0.694,-0.533,0.545,1.03089766708437
1707824245.4236,ACC,-0.701,-0.532,0.546,1.03563555365775
1707824245.46328,ACC,-0.697,-0.532,0.545,1.03240399069357
1707824245.50313,ACC,-0.702,-0.531,0.548,1.03685534188719
1707824245.54299,ACC,-0.695,-0.533,0.546,1.03209980137582
1707824245.58284,ACC,-0.699,-0.532,0.552,1.03746277041637
1707824245.62372,ACC,-0.699,-0.532,0.549,1.03586968292348
1707824245.6646,ACC,-0.698,-0.531,0.547,1.03362178769606
1707824245.70548,ACC,-0.699,-0.53,0.551,1.03590636642507
1707824245.74533,ACC,-0.695,-0.531,0.549,1.03266015707008
1707824245.78518,ACC,-0.701,-0.529,0.55,1.03621522860842
1707824245.82504,ACC,-0.697,-0.529,0.549,1.03298160680624
1707824245.86523,ACC,-0.694,-0.532,0.552,1.0341005753794
1707824245.90542,ACC,-0.694,-0.532,0.546,1.03091027737626
1707824245.94424,ACC,-0.699,-0.528,0.546,1.03223107878033
1707824245.98307,ACC,-0.696,-0.531,0.552,1.03493043244462
1707824246.02189,ACC,-0.694,-0.53,0.55,1.03200581393711
1707824246.06174,ACC,-0.7,-0.529,0.546,1.03342005012483
1707824246.10159,ACC,-0.696,-0.533,0.552,1.0359580107321
1707824246.14144,ACC,-0.696,-0.531,0.548,1.0328024980605
1707824246.18112,ACC,-0.699,-0.527,0.553,1.03544145174896
1707824246.2208,ACC,-0.694,-0.528,0.552,1.03204844847517
1707824246.26168,ACC,-0.697,-0.528,0.545,1.03034848473708
1707824246.30256,ACC,-0.695,-0.53,0.546,1.03055373464948
1707824246.34344,ACC,-0.695,-0.527,0.551,1.0316758211764
1707824246.38364,ACC,-0.696,-0.53,0.551,1.03388442294098
1707824246.42383,ACC,-0.701,-0.531,0.55,1.03723767768048
1707824246.46403,ACC,-0.694,-0.531,0.549,1.03198740302389
1707824246.50388,ACC,-0.699,-0.529,0.547,1.03327198742635
1707824246.54373,ACC,-0.699,-0.532,0.549,1.03586968292348
1707824246.58358,ACC,-0.702,-0.53,0.552,1.03846425070871
1707824246.62309,ACC,-0.699,-0.531,0.551,1.03641835182517
1707824246.66259,ACC,-0.693,-0.533,0.546,1.0307540928854
1707824246.7021,ACC,-0.692,-0.531,0.544,1.0279888131687
1707824246.74178,ACC,-0.695,-0.531,0.55,1.03319214089152
1707824246.78146,ACC,-0.697,-0.532,0.546,1.03293223398246
1707824246.822,ACC,-0.698,-0.533,0.546,1.03412233318887
1707824246.86254,ACC,-0.693,-0.532,0.552,1.03342972668682
1707824246.90307,ACC,-0.698,-0.532,0.544,1.03255217785834
1707824246.94378,ACC,-0.697,-0.531,0.553,1.03613657400943
1707824246.98449,ACC,-0.695,-0.531,0.551,1.03372481831482
1707824247.02428,ACC,-0.698,-0.531,0.548,1.03415134288942
1707824247.06406,ACC,-0.698,-0.529,0.551,1.03472025204883
1707824247.10384,ACC,-0.699,-0.532,0.547,1.03481109387173
1707824247.14362,ACC,-0.696,-0.532,0.547,1.03278700611501
1707824247.18341,ACC,-0.692,-0.533,0.546,1.03008203556804
1707824247.22283,ACC,-0.691,-0.532,0.55,1.03102133828549
1707824247.26225,ACC,-0.69,-0.532,0.547,1.02875312879233
1707824247.30167,ACC,-0.698,-0.532,0.55,1.03572583244795
1707824247.34109,ACC,-0.695,-0.531,0.549,1.03266015707008
1707824247.38146,ACC,-0.696,-0.531,0.548,1.0328024980605
1707824247.42183,ACC,-0.696,-0.53,0.549,1.03281992622141
1707824247.46219,ACC,-0.697,-0.531,0.551,1.0350705289979
1707824247.50256,ACC,-0.693,-0.532,0.546,1.03023735129338
1707824247.54292,ACC,-0.693,-0.531,0.548,1.03078319737955
1707824247.58329,ACC,-0.696,-0.534,0.549,1.0348782537091
1707824247.62314,ACC,-0.696,-0.529,0.552,1.03390570169624
1707824247.66299,ACC,-0.695,-0.533,0.548,1.03315923264519
1707824247.70284,ACC,-0.694,-0.531,0.546,1.0303945846131
1707824247.7427,ACC,-0.698,-0.532,0.55,1.03572583244795
1707824247.78255,ACC,-0.694,-0.531,0.546,1.0303945846131
1707824247.8224,ACC,-0.695,-0.532,0.552,1.03477195555349
1707824247.86259,ACC,-0.697,-0.531,0.552,1.03560320586603
1707824247.90279,ACC,-0.696,-0.532,0.542,1.03014756224533
1707824247.94264,ACC,-0.692,-0.532,0.551,1.03222526611201
1707824247.98249,ACC,-0.694,-0.533,0.548,1.03248680378976
1707824248.02234,ACC,-0.695,-0.532,0.547,1.03211336586637
1707824248.05704,ACC,-0.696,-0.532,0.555,1.03704628633441
1707824248.09174,ACC,-0.693,-0.55,0.536,1.03442979462117
1707824248.12643,ACC,-0.698,-0.531,0.548,1.03415134288942
1707824248.16628,ACC,-0.696,-0.536,0.548,1.03538205508885
1707824248.20614,ACC,-0.698,-0.531,0.552,1.03627650750174
1707824248.24599,ACC,-0.699,-0.53,0.548,1.03431378217638
1707824248.28618,ACC,-0.699,-0.532,0.548,1.03534004075956
1707824248.32638,ACC,-0.694,-0.535,0.55,1.03458252449962
1707824248.36623,ACC,-0.697,-0.533,0.545,1.03291964837542
1707824248.40608,ACC,-0.694,-0.531,0.549,1.03198740302389
1707824248.44593,ACC,-0.697,-0.533,0.549,1.03503574817491
1707824248.48561,ACC,-0.697,-0.532,0.552,1.03611630621277
1707824248.52529,ACC,-0.696,-0.534,0.549,1.0348782537091
1707824248.56479,ACC,-0.695,-0.532,0.546,1.03158373387719
1707824248.6043,ACC,-0.692,-0.533,0.551,1.03274101303279
1707824248.64381,ACC,-0.697,-0.53,0.547,1.03243304867677
1707824248.68332,ACC,-0.697,-0.532,0.555,1.03771768800575
1707824248.72282,ACC,-0.7,-0.531,0.551,1.03709305271996
1707824248.76233,ACC,-0.696,-0.533,0.55,1.03489371434945
1707824248.80253,ACC,-0.696,-0.532,0.547,1.03278700611501
1707824248.84272,ACC,-0.693,-0.532,0.551,1.03289592892992
1707824248.8825,ACC,-0.699,-0.534,0.544,1.03425963858211
1707824248.92229,ACC,-0.694,-0.532,0.55,1.03303436535287
1707824248.96207,ACC,-0.697,-0.532,0.549,1.0345211452648
1707824249.00185,ACC,-0.698,-0.533,0.549,1.03570941870778
1707824249.04163,ACC,-0.695,-0.532,0.55,1.03370643801807
1707824249.08148,ACC,-0.692,-0.532,0.545,1.02903498482802
1707824249.12134,ACC,-0.693,-0.533,0.547,1.03128415094968
1707824249.16119,ACC,-0.696,-0.534,0.549,1.0348782537091
1707824249.20138,ACC,-0.695,-0.531,0.549,1.03266015707008
1707824249.24158,ACC,-0.697,-0.535,0.549,1.03606708277022
1707824249.28005,ACC,-0.698,-0.531,0.549,1.03468159353494
1707824249.31853,ACC,-0.694,-0.533,0.548,1.03248680378976
1707824249.35701,ACC,-0.697,-0.533,0.55,1.0355665116254
1707824249.39686,ACC,-0.694,-0.532,0.55,1.03303436535287
1707824249.43671,ACC,-0.695,-0.533,0.547,1.03262916867576
1707824249.47656,ACC,-0.693,-0.533,0.551,1.03341134114156
1707824249.51624,ACC,-0.697,-0.534,0.552,1.03714463793629
1707824249.55592,ACC,-0.693,-0.531,0.548,1.03078319737955
1707824249.59577,ACC,-0.695,-0.532,0.549,1.03317471900933
1707824249.63562,ACC,-0.691,-0.535,0.547,1.03097769132023
1707824249.67547,ACC,-0.696,-0.532,0.554,1.03651145676254
1707824249.71532,ACC,-0.695,-0.533,0.549,1.03368999221237
1707824249.75517,ACC,-0.691,-0.534,0.55,1.03205474660989
1707824249.79502,ACC,-0.694,-0.532,0.55,1.03303436535287
1707824249.83522,ACC,-0.695,-0.533,0.547,1.03262916867576
1707824249.87541,ACC,-0.696,-0.533,0.551,1.03542551639411
1707824249.91458,ACC,-0.694,-0.533,0.55,1.03354970852882
1707824249.95374,ACC,-0.697,-0.532,0.551,1.03558389326988
1707824249.99291,ACC,-0.693,-0.534,0.546,1.03127154522948
1707824250.03258,ACC,-0.693,-0.533,0.551,1.03341134114156
1707824250.07226,ACC,-0.695,-0.532,0.548,1.03264369460139
1707824250.11211,ACC,-0.694,-0.534,0.548,1.03300338818418
1707824250.15197,ACC,-0.696,-0.533,0.55,1.03489371434945
1707824250.19182,ACC,-0.694,-0.531,0.55,1.0325197334676
1707824250.23201,ACC,-0.694,-0.533,0.55,1.03354970852882
1707824250.27221,ACC,-0.695,-0.532,0.547,1.03211336586637
1707824250.31206,ACC,-0.694,-0.533,0.548,1.03248680378976
1707824250.35191,ACC,-0.696,-0.533,0.552,1.0359580107321
1707824250.39176,ACC,-0.697,-0.533,0.544,1.03239236727128
1707824250.43127,ACC,-0.695,-0.534,0.547,1.03314568188615
1707824250.47077,ACC,-0.696,-0.534,0.548,1.03434810387993
1707824250.51028,ACC,-0.697,-0.533,0.549,1.03503574817491
1707824250.54945,ACC,-0.695,-0.535,0.549,1.03472266815799
1707824250.58861,ACC,-0.692,-0.533,0.546,1.03008203556804
1707824250.6288,ACC,-0.697,-0.533,0.551,1.03609796834083
1707824250.669,ACC,-0.696,-0.533,0.547,1.03330247265745
1707824250.70919,ACC,-0.697,-0.534,0.545,1.03343601640353
1707824250.74904,ACC,-0.695,-0.532,0.55,1.03370643801807
1707824250.7889,ACC,-0.696,-0.532,0.547,1.03278700611501
1707824250.82875,ACC,-0.693,-0.533,0.548,1.03181490588186
1707824250.86843,ACC,-0.698,-0.533,0.553,1.03783524704069
1707824250.90811,ACC,-0.691,-0.534,0.551,1.03258801077681
1707824250.9483,ACC,-0.693,-0.533,0.547,1.03128415094968
1707824250.98849,ACC,-0.69,-0.533,0.549,1.03033489701165
1707824251.02869,ACC,-0.694,-0.535,0.553,1.03618048620885
1707824251.06476,ACC,-0.697,-0.533,0.549,1.03503574817491
1707824251.10083,ACC,-0.694,-0.533,0.551,1.03408220176154
1707824251.1369,ACC,-0.696,-0.534,0.548,1.03434810387993
1707824251.1771,ACC,-0.696,-0.533,0.548,1.03383219141213
1707824251.21729,ACC,-0.698,-0.536,0.549,1.03725647744422
1707824251.25715,ACC,-0.698,-0.534,0.549,1.03622439654739
1707824251.297,ACC,-0.696,-0.534,0.548,1.03434810387993
1707824251.33685,ACC,-0.696,-0.533,0.55,1.03489371434945
1707824251.3767,ACC,-0.697,-0.535,0.548,1.03553754156959
1707824251.41655,ACC,-0.695,-0.534,0.549,1.03420597561608
1707824251.4564,ACC,-0.696,-0.533,0.548,1.03383219141213
1707824251.49711,ACC,-0.693,-0.534,0.55,1.03339489063959
1707824251.53782,ACC,-0.693,-0.535,0.551,1.03444429526195
1707824251.57767,ACC,-0.694,-0.534,0.548,1.03300338818418
1707824251.61752,ACC,-0.693,-0.535,0.549,1.03338037527331
1707824251.65737,ACC,-0.691,-0.534,0.547,1.03045912097472
1707824251.69757,ACC,-0.694,-0.532,0.552,1.0341005753794
1707824251.73776,ACC,-0.696,-0.532,0.549,1.03384766769578
1707824251.77761,ACC,-0.691,-0.537,0.55,1.03361017796846
1707824251.81746,ACC,-0.698,-0.533,0.548,1.03517969454583
1707824251.85732,ACC,-0.696,-0.536,0.546,1.03432490059942
1707824251.89682,ACC,-0.691,-0.534,0.55,1.03205474660989
1707824251.93633,ACC,-0.695,-0.532,0.551,1.03423885055629
1707824251.97584,ACC,-0.694,-0.533,0.551,1.03408220176154
1707824252.01552,ACC,-0.694,-0.534,0.546,1.03194379691919
1707824252.0552,ACC,-0.696,-0.531,0.55,1.03386507823797
1707824252.09608,ACC,-0.693,-0.535,0.547,1.0323192335707
1707824252.13696,ACC,-0.694,-0.534,0.551,1.03459798955923
1707824252.17784,ACC,-0.693,-0.534,0.551,1.03392746360661
1707824252.21752,ACC,-0.696,-0.533,0.548,1.03383219141213
1707824252.2572,ACC,-0.695,-0.534,0.553,1.03633488795852
1707824252.29705,ACC,-0.697,-0.535,0.545,1.03395309371364
1707824252.3369,ACC,-0.695,-0.533,0.552,1.03528643379502
1707824252.37675,ACC,-0.694,-0.535,0.549,1.03405125598299
1707824252.4166,ACC,-0.695,-0.532,0.55,1.03370643801807
1707824252.45646,ACC,-0.693,-0.533,0.55,1.03287850205143
1707824252.49631,ACC,-0.695,-0.532,0.547,1.03211336586637
1707824252.5365,ACC,-0.694,-0.534,0.546,1.03194379691919
1707824252.5767,ACC,-0.697,-0.533,0.549,1.03503574817491
1707824252.61586,ACC,-0.696,-0.534,0.549,1.0348782537091
1707824252.65502,ACC,-0.699,-0.533,0.552,1.03797591494215
1707824252.69419,ACC,-0.692,-0.533,0.551,1.03274101303279
1707824252.73473,ACC,-0.693,-0.536,0.548,1.03336779512427
1707824252.77526,ACC,-0.696,-0.531,0.551,1.03439740912282
1707824252.8158,ACC,-0.694,-0.534,0.551,1.03459798955923
1707824252.85548,ACC,-0.694,-0.534,0.547,1.03247324420539
1707824252.89516,ACC,-0.697,-0.535,0.547,1.03500869561565
1707824252.93501,ACC,-0.689,-0.534,0.55,1.03071674091382
1707824252.97486,ACC,-0.699,-0.532,0.549,1.03586968292348
1707824253.01471,ACC,-0.693,-0.532,0.55,1.03236282381729
1707824253.05491,ACC,-0.697,-0.535,0.551,1.03712824665034
1707824253.0951,ACC,-0.694,-0.535,0.55,1.03458252449962
1707824253.13495,ACC,-0.693,-0.534,0.547,1.03180133746763
1707824253.17481,ACC,-0.696,-0.534,0.551,1.03594063536479
1707824253.21466,ACC,-0.693,-0.535,0.548,1.03284945660053
1707824253.25485,ACC,-0.693,-0.535,0.545,1.0312608787305
1707824253.29505,ACC,-0.693,-0.534,0.548,1.03233182649766
1707824253.33524,ACC,-0.696,-0.533,0.547,1.03330247265745
1707824253.37543,ACC,-0.696,-0.533,0.548,1.03383219141213
1707824253.41563,ACC,-0.695,-0.536,0.548,1.03471010432874
1707824253.45548,ACC,-0.696,-0.534,0.547,1.03381864947388
1707824253.49533,ACC,-0.694,-0.534,0.55,1.034065761932
