LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PR
1707824245.995776,630935.667,32966,3,PR,1,100,150927
1707824246.034253,630973.000,32966,3,PR,1,100,150792
1707824246.073932,631011.500,32982,2,PR,1,100,150751
1707824246.113611,631050.000,32982,2,PR,1,100,150732
1707824246.153806,631089.000,32998,3,PR,1,100,150718
1707824246.194000,631128.000,32998,3,PR,1,100,150757
1707824246.234195,631167.000,32998,3,PR,1,100,150786
1707824246.275420,631207.000,33015,2,PR,1,100,150800
1707824246.316645,631247.000,33015,2,PR,1,100,150835
1707824246.356582,631285.750,33034,4,PR,1,100,150863
1707824246.396519,631324.500,33034,4,PR,1,100,150900
1707824246.436456,631363.250,33034,4,PR,1,100,150953
1707824246.476393,631402.000,33034,4,PR,1,100,150996
1707824246.516244,631440.667,33051,3,PR,1,100,151024
1707824246.556095,631479.333,33051,3,PR,1,100,151045
1707824246.595946,631518.000,33051,3,PR,1,100,151074
1707824246.635110,631556.000,33066,2,PR,1,100,151108
1707824246.674274,631594.000,33066,2,PR,1,100,151127
1707824246.714125,631632.667,33083,3,PR,1,100,151173
1707824246.753976,631671.333,33083,3,PR,1,100,151198
1707824246.793827,631710.000,33083,3,PR,1,100,151195
1707824246.834537,631749.500,33099,2,PR,1,100,151000
1707824246.875247,631789.000,33099,2,PR,1,100,150801
1707824246.916129,631828.667,33116,3,PR,1,100,150712
1707824246.957011,631868.333,33116,3,PR,1,100,150694
1707824246.997892,631908.000,33116,3,PR,1,100,150676
1707824247.037468,631946.400,33134,5,PR,1,100,150690
1707824247.077045,631984.800,33134,5,PR,1,100,150732
1707824247.116621,632023.200,33134,5,PR,1,100,150753
1707824247.156197,632061.600,33134,5,PR,1,100,150764
1707824247.195773,632100.000,33134,5,PR,1,100,150776
1707824247.235195,632138.250,33152,4,PR,1,100,150804
1707824247.274617,632176.500,33152,4,PR,1,100,150867
1707824247.314038,632214.750,33152,4,PR,1,100,150902
1707824247.353460,632253.000,33152,4,PR,1,100,150927
1707824247.393860,632292.200,33170,5,PR,1,100,150965
1707824247.434261,632331.400,33170,5,PR,1,100,150991
1707824247.474662,632370.600,33170,5,PR,1,100,151015
1707824247.515063,632409.800,33170,5,PR,1,100,151045
1707824247.555463,632449.000,33170,5,PR,1,100,151079
1707824247.597719,632490.000,33188,6,PR,1,100,151126
1707824247.639975,632531.000,33188,6,PR,1,100,151151
1707824247.682231,632572.000,33188,6,PR,1,100,151144
1707824247.724487,632613.000,33188,6,PR,1,100,150931
1707824247.766743,632654.000,33188,6,PR,1,100,150746
1707824247.808998,632695.000,33188,6,PR,1,100,150712
1707824247.849193,632734.000,33206,3,PR,1,100,150686
1707824247.889388,632773.000,33206,3,PR,1,100,150690
1707824247.929582,632812.000,33206,3,PR,1,100,150727
1707824247.969262,632850.500,33222,2,PR,1,100,150756
1707824248.008941,632889.000,33222,2,PR,1,100,150770
1707824248.048105,632927.000,33240,3,PR,1,100,150775
1707824248.087269,632965.000,33240,3,PR,1,100,150813
1707824248.126433,633003.000,33240,3,PR,1,100,150855
1707824248.166112,633041.500,33257,2,PR,1,100,150894
1707824248.205791,633080.000,33257,2,PR,1,100,150949
1707824248.245986,633119.000,33273,3,PR,1,100,150983
1707824248.286180,633158.000,33273,3,PR,1,100,151003
1707824248.326375,633197.000,33273,3,PR,1,100,151042
1707824248.366226,633235.667,33291,3,PR,1,100,151063
1707824248.406077,633274.333,33291,3,PR,1,100,151100
1707824248.445928,633313.000,33291,3,PR,1,100,151140
1707824248.485607,633351.500,33305,2,PR,1,100,151169
1707824248.525287,633390.000,33305,2,PR,1,100,151199
1707824248.564794,633428.333,33322,3,PR,1,100,151209
1707824248.604302,633466.667,33322,3,PR,1,100,151000
1707824248.643809,633505.000,33322,3,PR,1,100,150793
1707824248.683317,633543.333,33339,3,PR,1,100,150744
1707824248.722824,633581.667,33339,3,PR,1,100,150751
1707824248.762332,633620.000,33339,3,PR,1,100,150755
1707824248.802526,633659.000,33356,2,PR,1,100,150794
1707824248.842721,633698.000,33356,2,PR,1,100,150850
1707824248.882503,633736.600,33380,5,PR,1,100,150870
1707824248.922286,633775.200,33380,5,PR,1,100,150878
1707824248.962068,633813.800,33380,5,PR,1,100,150914
1707824249.001850,633852.400,33380,5,PR,1,100,150943
1707824249.041633,633891.000,33380,5,PR,1,100,150998
1707824249.081484,633929.667,33397,3,PR,1,100,151030
1707824249.121335,633968.333,33397,3,PR,1,100,151066
1707824249.161186,634007.000,33397,3,PR,1,100,151112
1707824249.201380,634046.000,33413,2,PR,1,100,151125
1707824249.241575,634085.000,33413,2,PR,1,100,151160
1707824249.280052,634122.333,33430,3,PR,1,100,151177
1707824249.318529,634159.667,33430,3,PR,1,100,151205
1707824249.357006,634197.000,33430,3,PR,1,100,151243
1707824249.396857,634235.667,33445,3,PR,1,100,151272
1707824249.436708,634274.333,33445,3,PR,1,100,151288
1707824249.476559,634313.000,33445,3,PR,1,100,151151
1707824249.516238,634351.500,33462,2,PR,1,100,150900
1707824249.555917,634390.000,33462,2,PR,1,100,150833
1707824249.595768,634428.667,33478,3,PR,1,100,150829
1707824249.635619,634467.333,33478,3,PR,1,100,150847
1707824249.675470,634506.000,33478,3,PR,1,100,150888
1707824249.715665,634545.000,33496,2,PR,1,100,150939
1707824249.755860,634584.000,33496,2,PR,1,100,150959
1707824249.795711,634622.667,33514,3,PR,1,100,150967
1707824249.835562,634661.333,33514,3,PR,1,100,150983
1707824249.875413,634700.000,33514,3,PR,1,100,151008
1707824249.914577,634738.000,33529,3,PR,1,100,151051
1707824249.953741,634776.000,33529,3,PR,1,100,151089
1707824249.992905,634814.000,33529,3,PR,1,100,151133
1707824250.032584,634852.500,33546,2,PR,1,100,151161
1707824250.072263,634891.000,33546,2,PR,1,100,151185
1707824250.112114,634929.667,33563,3,PR,1,100,151208
1707824250.151965,634968.333,33563,3,PR,1,100,151232
1707824250.191816,635007.000,33563,3,PR,1,100,151261
1707824250.232011,635046.000,33579,2,PR,1,100,151292
1707824250.272205,635085.000,33579,2,PR,1,100,151321
1707824250.312057,635123.667,33596,3,PR,1,100,151329
1707824250.351908,635162.333,33596,3,PR,1,100,151119
1707824250.391759,635201.000,33596,3,PR,1,100,150913
1707824250.431266,635239.333,33611,3,PR,1,100,150889
1707824250.470774,635277.667,33611,3,PR,1,100,150885
1707824250.510281,635316.000,33611,3,PR,1,100,150901
1707824250.549445,635354.000,33628,2,PR,1,100,150943
1707824250.588609,635392.000,33628,2,PR,1,100,151000
1707824250.628804,635431.000,33647,3,PR,1,100,151024
1707824250.668998,635470.000,33647,3,PR,1,100,151017
1707824250.709193,635509.000,33647,3,PR,1,100,151037
1707824250.749044,635547.667,33664,3,PR,1,100,151081
1707824250.788895,635586.333,33664,3,PR,1,100,151108
1707824250.828746,635625.000,33664,3,PR,1,100,151143
1707824250.868425,635663.500,33678,2,PR,1,100,151164
1707824250.908105,635702.000,33678,2,PR,1,100,151185
1707824250.954483,635747.000,33695,2,PR,1,100,151210
1707824251.000861,635792.000,33695,2,PR,1,100,151220
1707824251.041743,635831.667,33712,3,PR,1,100,151240
1707824251.082625,635871.333,33712,3,PR,1,100,151265
1707824251.123506,635911.000,33712,3,PR,1,100,151310
1707824251.163701,635950.000,33729,3,PR,1,100,151341
1707824251.203895,635989.000,33729,3,PR,1,100,151240
1707824251.244090,636028.000,33729,3,PR,1,100,150976
1707824251.283769,636066.500,33745,2,PR,1,100,150863
1707824251.323449,636105.000,33745,2,PR,1,100,150832
1707824251.362956,636143.333,33761,3,PR,1,100,150838
1707824251.402464,636181.667,33761,3,PR,1,100,150864
1707824251.441971,636220.000,33761,3,PR,1,100,150905
1707824251.482681,636259.500,33777,2,PR,1,100,150951
1707824251.523391,636299.000,33777,2,PR,1,100,150953
1707824251.563929,636338.333,33796,3,PR,1,100,150960
1707824251.604467,636377.667,33796,3,PR,1,100,150988
1707824251.645005,636417.000,33796,3,PR,1,100,151013
1707824251.684856,636455.667,33813,3,PR,1,100,151059
1707824251.724707,636494.333,33813,3,PR,1,100,151085
1707824251.764558,636533.000,33813,3,PR,1,100,151139
1707824251.804238,636571.500,33828,2,PR,1,100,151166
1707824251.843917,636610.000,33828,2,PR,1,100,151169
1707824251.883425,636648.333,33844,3,PR,1,100,151194
1707824251.922932,636686.667,33844,3,PR,1,100,151231
1707824251.962440,636725.000,33844,3,PR,1,100,151251
1707824252.002291,636763.667,33862,3,PR,1,100,151279
1707824252.042142,636802.333,33862,3,PR,1,100,151266
1707824252.081993,636841.000,33862,3,PR,1,100,151031
1707824252.123218,636881.000,33878,2,PR,1,100,150855
1707824252.164443,636921.000,33878,2,PR,1,100,150814
1707824252.204294,636959.667,33895,3,PR,1,100,150804
1707824252.244145,636998.333,33895,3,PR,1,100,150802
1707824252.283996,637037.000,33895,3,PR,1,100,150839
1707824252.323676,637075.500,33910,2,PR,1,100,150884
1707824252.363355,637114.000,33910,2,PR,1,100,150898
1707824252.403206,637152.667,33929,3,PR,1,100,150922
1707824252.443057,637191.333,33929,3,PR,1,100,150926
1707824252.482908,637230.000,33929,3,PR,1,100,150953
1707824252.522072,637268.000,33945,3,PR,1,100,151000
1707824252.561236,637306.000,33945,3,PR,1,100,151045
1707824252.600400,637344.000,33945,3,PR,1,100,151073
1707824252.640079,637382.500,33963,2,PR,1,100,151103
1707824252.679758,637421.000,33963,2,PR,1,100,151134
1707824252.720640,637460.667,33980,3,PR,1,100,151157
1707824252.761522,637500.333,33980,3,PR,1,100,151181
1707824252.802403,637540.000,33980,3,PR,1,100,151211
1707824252.842083,637578.500,33996,2,PR,1,100,151244
1707824252.881762,637617.000,33996,2,PR,1,100,151259
1707824252.921613,637655.667,34012,3,PR,1,100,151124
1707824252.961464,637694.333,34012,3,PR,1,100,150886
1707824253.001315,637733.000,34012,3,PR,1,100,150807
1707824253.041166,637771.667,34030,3,PR,1,100,150807
1707824253.081017,637810.333,34030,3,PR,1,100,150806
1707824253.120868,637849.000,34030,3,PR,1,100,150828
1707824253.161063,637888.000,34046,2,PR,1,100,150892
1707824253.201257,637927.000,34046,2,PR,1,100,150896
1707824253.241109,637965.667,34063,3,PR,1,100,150901
1707824253.280960,638004.333,34063,3,PR,1,100,150914
1707824253.320811,638043.000,34063,3,PR,1,100,150928
1707824253.361521,638082.500,34080,2,PR,1,100,150983
1707824253.402230,638122.000,34080,2,PR,1,100,151009
1707824253.442081,638160.667,34097,3,PR,1,100,151039
1707824253.481933,638199.333,34097,3,PR,1,100,151075
1707824253.521784,638238.000,34097,3,PR,1,100,151102
1707824253.561978,638277.000,34113,3,PR,1,100,151122
1707824253.602173,638316.000,34113,3,PR,1,100,151145
1707824253.642367,638355.000,34113,3,PR,1,100,151176
1707824253.682047,638393.500,34131,2,PR,1,100,151205
1707824253.721726,638432.000,34131,2,PR,1,100,151216
1707824253.761233,638470.333,34145,3,PR,1,100,151112
1707824253.800741,638508.667,34145,3,PR,1,100,150864
1707824253.840248,638547.000,34145,3,PR,1,100,150753
1707824253.879412,638585.000,34162,2,PR,1,100,150746
1707824253.918576,638623.000,34162,2,PR,1,100,150742
1707824253.959802,638663.000,34179,3,PR,1,100,150765
1707824254.001027,638703.000,34179,3,PR,1,100,150810
1707824254.042252,638743.000,34179,3,PR,1,100,150838
1707824254.082103,638781.667,34198,3,PR,1,100,150843
1707824254.121954,638820.333,34198,3,PR,1,100,150849
1707824254.161805,638859.000,34198,3,PR,1,100,150873
1707824254.201484,638897.500,34217,4,PR,1,100,150907
1707824254.241164,638936.000,34217,4,PR,1,100,150941
1707824254.280843,638974.500,34217,4,PR,1,100,150990
1707824254.320522,639013.000,34217,4,PR,1,100,151013
1707824254.367931,639059.000,34235,2,PR,1,100,151031
1707824254.415340,639105.000,34235,2,PR,1,100,151057
1707824254.455535,639144.000,34249,2,PR,1,100,151068
1707824254.495729,639183.000,34249,2,PR,1,100,151110
1707824254.535580,639221.667,34266,3,PR,1,100,151127
1707824254.575432,639260.333,34266,3,PR,1,100,151146
1707824254.615283,639299.000,34266,3,PR,1,100,151062
1707824254.654447,639337.000,34283,3,PR,1,100,150790
1707824254.693610,639375.000,34283,3,PR,1,100,150671
1707824254.732774,639413.000,34283,3,PR,1,100,150630
1707824254.772969,639452.000,34300,2,PR,1,100,150605
1707824254.813164,639491.000,34300,2,PR,1,100,150601
1707824254.853358,639530.000,34316,3,PR,1,100,150636
1707824254.893553,639569.000,34316,3,PR,1,100,150669
1707824254.933747,639608.000,34316,3,PR,1,100,150681
1707824254.974457,639647.500,34332,2,PR,1,100,150693
1707824255.015167,639687.000,34332,2,PR,1,100,150723
1707824255.055362,639726.000,34350,3,PR,1,100,150748
1707824255.095556,639765.000,34350,3,PR,1,100,150805
1707824255.135751,639804.000,34350,3,PR,1,100,150848
1707824255.175602,639842.667,34367,3,PR,1,100,150867
1707824255.215453,639881.333,34367,3,PR,1,100,150900
1707824255.255304,639920.000,34367,3,PR,1,100,150931
1707824255.294468,639958.000,34383,2,PR,1,100,150950
1707824255.333632,639996.000,34383,2,PR,1,100,150973
1707824255.373140,640034.333,34400,3,PR,1,100,151005
1707824255.412647,640072.667,34400,3,PR,1,100,151043
1707824255.452155,640111.000,34400,3,PR,1,100,151012
1707824255.492349,640150.000,34415,3,PR,1,100,150772
1707824255.532544,640189.000,34415,3,PR,1,100,150589
1707824255.572738,640228.000,34415,3,PR,1,100,150526
1707824255.613448,640267.500,34432,2,PR,1,100,150496
1707824255.654158,640307.000,34432,2,PR,1,100,150494
1707824255.694696,640346.333,34449,3,PR,1,100,150520
1707824255.735234,640385.667,34449,3,PR,1,100,150568
1707824255.775773,640425.000,34449,3,PR,1,100,150576
1707824255.815452,640463.500,34466,2,PR,1,100,150589
1707824255.855131,640502.000,34466,2,PR,1,100,150614
1707824255.893952,640539.667,34482,3,PR,1,100,150642
1707824255.932772,640577.333,34482,3,PR,1,100,150687
1707824255.971592,640615.000,34482,3,PR,1,100,150724
1707824256.011100,640653.333,34500,3,PR,1,100,150754
1707824256.050607,640691.667,34500,3,PR,1,100,150791
1707824256.090115,640730.000,34500,3,PR,1,100,150811
1707824256.130309,640769.000,34516,2,PR,1,100,150827
1707824256.170504,640808.000,34516,2,PR,1,100,150853
1707824256.211386,640847.667,34533,3,PR,1,100,150881
1707824256.252267,640887.333,34533,3,PR,1,100,150894
1707824256.293149,640927.000,34533,3,PR,1,100,150917
1707824256.333344,640966.000,34549,2,PR,1,100,150789
1707824256.373538,641005.000,34549,2,PR,1,100,150557
1707824256.413389,641043.667,34565,3,PR,1,100,150468
1707824256.453240,641082.333,34565,3,PR,1,100,150459
1707824256.493091,641121.000,34565,3,PR,1,100,150462
1707824256.532255,641159.000,34581,3,PR,1,100,150482
1707824256.571419,641197.000,34581,3,PR,1,100,150533
1707824256.610583,641235.000,34581,3,PR,1,100,150552
1707824256.650778,641274.000,34599,2,PR,1,100,150556
1707824256.690972,641313.000,34599,2,PR,1,100,150576
1707824256.731167,641352.000,34617,3,PR,1,100,150615
1707824256.771362,641391.000,34617,3,PR,1,100,150644
1707824256.811556,641430.000,34617,3,PR,1,100,150687
1707824256.852266,641469.500,34632,2,PR,1,100,150726
1707824256.892976,641509.000,34632,2,PR,1,100,150756
