LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EA
1707824251.578014,636352.000,33798,2,EA,1,100,4.078537
1707824251.645005,636417.000,33798,2,EA,1,100,4.085768
1707824251.710966,636481.000,33815,1,EA,1,100,4.085768
1707824251.777441,636545.500,33830,2,EA,1,100,4.068928
1707824251.843917,636610.000,33830,2,EA,1,100,4.083349
1707824251.909877,636674.000,33846,2,EA,1,100,4.102749
1707824251.975838,636738.000,33846,2,EA,1,100,4.068928
1707824252.041798,636802.000,33864,1,EA,1,100,4.068928
1707824252.109820,636868.000,33880,2,EA,1,100,4.080933
1707824252.177841,636934.000,33880,2,EA,1,100,4.064132
1707824252.243802,636998.000,33897,1,EA,1,100,4.071313
1707824252.310277,637062.500,33912,2,EA,1,100,4.078537
1707824252.376753,637127.000,33912,2,EA,1,100,4.066545
1707824252.443744,637192.000,33931,1,EA,1,100,4.068928
1707824252.510220,637256.500,33947,2,EA,1,100,4.097890
1707824252.576695,637321.000,33947,2,EA,1,100,4.078537
1707824252.642140,637384.500,33965,2,EA,1,100,4.076126
1707824252.707585,637448.000,33965,2,EA,1,100,4.095440
1707824252.775607,637514.000,33982,1,EA,1,100,4.093026
1707824252.842083,637578.500,33998,2,EA,1,100,4.061755
1707824252.908558,637643.000,33998,2,EA,1,100,4.093026
1707824252.975549,637708.000,34014,1,EA,1,100,4.061755
1707824253.041510,637772.000,34032,2,EA,1,100,4.052225
1707824253.107470,637836.000,34032,2,EA,1,100,4.073735
1707824253.174461,637901.000,34048,1,EA,1,100,4.066545
1707824253.240937,637965.500,34065,2,EA,1,100,4.061755
1707824253.307412,638030.000,34065,2,EA,1,100,4.078537
1707824253.376465,638097.000,34082,1,EA,1,100,4.071313
1707824253.442940,638161.500,34099,2,EA,1,100,4.056976
1707824253.509416,638226.000,34099,2,EA,1,100,4.076126
1707824253.575892,638290.500,34115,2,EA,1,100,4.066545
1707824253.642367,638355.000,34115,2,EA,1,100,4.066545
1707824253.707297,638418.000,34133,1,EA,1,100,4.078537
1707824253.773773,638482.500,34147,2,EA,1,100,4.061755
1707824253.840248,638547.000,34147,2,EA,1,100,4.026251
1707824253.906209,638611.000,34164,1,EA,1,100,4.059348
1707824253.974230,638677.000,34181,2,EA,1,100,4.059348
1707824254.042252,638743.000,34181,2,EA,1,100,4.035643
1707824254.108212,638807.000,34200,1,EA,1,100,4.054607
1707824254.174516,638871.333,34219,3,EA,1,100,4.064132
1707824254.240820,638935.667,34219,3,EA,1,100,4.040371
1707824254.307124,639000.000,34219,3,EA,1,100,4.059348
1707824254.374115,639065.000,34237,1,EA,1,100,4.066545
1707824254.441621,639130.500,34251,2,EA,1,100,4.033299
1707824254.509128,639196.000,34251,2,EA,1,100,4.054607
1707824254.576119,639261.000,34268,1,EA,1,100,4.061755
1707824254.642079,639325.000,34285,2,EA,1,100,4.035643
1707824254.708039,639389.000,34285,2,EA,1,100,4.042756
1707824254.774515,639453.500,34302,2,EA,1,100,4.061755
1707824254.840991,639518.000,34302,2,EA,1,100,4.021572
1707824254.905920,639581.000,34318,1,EA,1,100,4.030958
1707824254.974457,639647.500,34334,2,EA,1,100,4.061755
1707824255.042994,639714.000,34334,2,EA,1,100,4.030958
1707824255.109985,639779.000,34352,1,EA,1,100,4.047469
1707824255.176461,639843.500,34369,2,EA,1,100,4.056976
1707824255.242937,639908.000,34369,2,EA,1,100,4.038022
1707824255.307866,639971.000,34385,1,EA,1,100,4.026251
1707824255.373827,640035.000,34402,2,EA,1,100,4.028603
1707824255.439787,640099.000,34402,2,EA,1,100,4.009896
1707824255.506263,640163.500,34417,2,EA,1,100,4.009896
1707824255.572738,640228.000,34417,2,EA,1,100,4.033299
1707824255.641791,640295.000,34434,1,EA,1,100,4.021572
1707824255.708782,640360.000,34451,2,EA,1,100,4.016887
1707824255.775773,640425.000,34451,2,EA,1,100,4.040371
1707824255.841733,640489.000,34468,1,EA,1,100,4.012213
1707824255.906663,640552.000,34484,2,EA,1,100,4.009896
1707824255.971592,640615.000,34484,2,EA,1,100,4.035643
1707824256.038583,640680.000,34502,1,EA,1,100,4.014565
1707824256.104544,640744.000,34518,2,EA,1,100,3.993674
1707824256.170504,640808.000,34518,2,EA,1,100,4.023902
1707824256.238526,640874.000,34535,1,EA,1,100,4.021572
1707824256.306032,640939.500,34551,2,EA,1,100,4.005255
1707824256.373538,641005.000,34551,2,EA,1,100,4.026251
