index,TypeTag,binstart,binend,LocalTimestamp,HR
0,HR,0.0,7.997780273772574,1707151602.71911,69.59841132251285
1,HR,0.990964013896727,8.998754025183409,1707151603.710074,69.80102678487825
2,HR,1.9919377653075623,9.999727776594245,1707151604.711048,70.10717163919789
3,HR,2.9929115167183977,10.990691790490972,1707151605.7120216,72.3156415232745
4,HR,3.993885268129233,11.991665541901808,1707151606.7129953,71.07703369744766
5,HR,4.994859019540068,12.992639293312642,1707151607.713969,69.88014064295696
6,HR,5.995832770950904,13.993613044723478,1707151608.7149427,68.5047220017305
7,HR,6.996806522361739,14.994586796134314,1707151609.7159166,68.01887290951964
8,HR,7.997780273772574,15.995560547545148,1707151610.7168903,67.73065734634372
9,HR,8.998754025183409,16.996534298955982,1707151611.717864,67.44487398201316
10,HR,9.999727776594245,17.997508050366818,1707151612.7188377,67.16149215855931
11,HR,10.990691790490972,18.998481801777654,1707151613.709802,69.88014064295696
12,HR,11.991665541901808,19.99945555318849,1707151614.7107756,68.98653270634625
13,HR,12.992639293312642,20.990419567085215,1707151615.7117493,68.30955185357743
14,HR,13.993613044723478,21.99139331849605,1707151616.712723,67.44487398201316
15,HR,14.994586796134314,22.992367069906887,1707151617.7136967,67.25568779973541
16,HR,15.995560547545148,23.993340821317723,1707151618.7146707,67.02738374769957
17,HR,16.996534298955982,24.99431457272856,1707151619.7156444,66.78733342787096
18,HR,17.997508050366818,25.995288324139395,1707151620.716618,66.60181305723799
19,HR,18.998481801777654,26.996262075550227,1707151621.7175918,66.50943883663156
20,HR,19.99945555318849,27.997235826961063,1707151622.7185655,66.41732050029273
21,HR,20.990419567085215,28.9982095783719,1707151623.7095296,68.5047220017305
22,HR,21.99139331849605,29.999183329782735,1707151624.7105033,67.53986676226951
23,HR,22.992367069906887,30.99014734367946,1707151625.711477,66.88048173111764
24,HR,23.993340821317723,31.991121095090296,1707151626.7124507,66.32545698646106
25,HR,24.99431457272856,32.99209484650113,1707151627.7134247,66.14249020856738
26,HR,25.995288324139395,33.993068597911964,1707151628.7143984,65.97349406613198
27,HR,26.996262075550227,34.994042349322804,1707151629.715372,65.99078724937341
28,HR,27.997235826961063,35.995016100733636,1707151630.7163458,65.42060764148889
29,HR,28.9982095783719,36.995989852144476,1707151631.7173195,65.50998005629965
30,HR,29.999183329782735,37.99696360355531,1707151632.7182934,65.56115972821864
31,HR,30.99014734367946,38.99793735496615,1707151633.7092574,68.01887290951964
32,HR,31.991121095090296,39.99891110637698,1707151634.710231,67.25568779973541
33,HR,32.99209484650113,40.99988485778781,1707151635.7112048,67.63512750523464
34,HR,33.993068597911964,41.99084887168454,1707151636.7121787,67.92252889689993
35,HR,34.994042349322804,42.99182262309538,1707151637.7131524,68.21238321651687
36,HR,35.995016100733636,43.99279637450621,1707151638.714126,68.5047220017305
37,HR,36.995989852144476,44.993770125917045,1707151639.7150998,68.5047220017305
38,HR,37.99696360355531,45.994743877327885,1707151640.7160735,70.24409970880569
39,HR,38.99793735496615,46.99571762873872,1707151641.7170475,69.16342125174715
40,HR,39.99891110637698,47.99669138014956,1707151642.7180212,67.5398667622695
41,HR,40.99988485778781,48.99766513156039,1707151643.7189949,66.97389022515551
42,HR,41.99084887168454,49.99863888297123,1707151644.7099588,66.78733342787096
43,HR,42.99182262309538,50.99961263438206,1707151645.7109327,66.41732050029273
44,HR,43.99279637450621,51.99057664827879,1707151646.7119064,66.41732050029273
45,HR,44.993770125917045,52.99155039968962,1707151647.7128801,66.60181305723799
46,HR,45.994743877327885,53.992524151100454,1707151648.7138538,66.78733342787096
47,HR,46.99571762873872,54.993497902511294,1707151649.7148275,68.89842730059101
48,HR,47.99669138014956,55.994471653922126,1707151650.7158015,68.40699771927439
49,HR,48.99766513156039,56.995445405332966,1707151651.7167752,69.4975440597266
50,HR,49.99863888297123,57.9964191567438,1707151652.7177489,70.72758908733238
51,HR,50.99961263438206,58.99739290815464,1707151653.7187226,73.598183596675
52,HR,51.99057664827879,59.99836665956547,1707151654.7096868,73.69872756333712
53,HR,52.99155039968962,60.9993404109763,1707151655.7106605,76.8482458352746
54,HR,53.992524151100454,61.99030442487303,1707151656.7116342,68.40699771927439
55,HR,54.993497902511294,62.99127817628387,1707151657.7126079,77.14495720915598
56,HR,55.994471653922126,63.9922519276947,1707151658.7135816,77.62225694440687
57,HR,56.995445405332966,64.99322567910554,1707151659.7145555,77.5107307131649
58,HR,57.9964191567438,65.99419943051637,1707151660.7155292,78.04899967645078
59,HR,58.99739290815464,66.99517318192721,1707151661.716503,75.87548322976481
60,HR,59.99836665956547,67.99614693333804,1707151662.7174766,73.49791359177489
61,HR,60.9993404109763,68.99712068474888,1707151663.7184503,71.4536007633944
62,HR,61.99030442487303,69.99809443615972,1707151664.7094145,69.88014064295696
63,HR,62.99127817628387,70.99906818757054,1707151665.7103882,67.82645742745594
64,HR,63.9922519276947,71.99003220146727,1707151666.711362,66.88048173111764
65,HR,64.99322567910554,72.99100595287811,1707151667.7123356,66.78733342787096
66,HR,65.99419943051637,73.99197970428895,1707151668.7133095,69.60963687272616
67,HR,66.99517318192721,74.99295345569978,1707151669.7142832,69.09698184612587
68,HR,67.99614693333804,75.99392720711062,1707151670.715257,68.5047220017305
69,HR,68.99712068474888,76.99490095852146,1707151671.7162306,68.99756172836166
70,HR,69.99809443615972,77.9958747099323,1707151672.7172043,68.27065119762436
71,HR,70.99906818757054,78.99684846134312,1707151673.7181783,68.5047220017305
72,HR,71.99003220146727,79.99782221275396,1707151674.7091422,68.11549062672067
73,HR,72.99100595287811,80.9987959641648,1707151675.710116,67.63512750523464
74,HR,73.99197970428895,81.99976971557562,1707151676.7110896,69.51993373242624
75,HR,74.99295345569978,82.99073372947235,1707151677.7120636,68.4069977192744
76,HR,75.99392720711062,83.99170748088319,1707151678.7130373,68.4069977192744
77,HR,76.99490095852146,84.99268123229403,1707151679.714011,69.09698184612587
78,HR,77.9958747099323,85.99365498370486,1707151680.7149847,70.00482540322825
79,HR,78.99684846134312,86.9946287351157,1707151681.7159584,70.10717163919789
80,HR,79.99782221275396,87.99560248652654,1707151682.7169323,71.738655021759
81,HR,80.9987959641648,88.99657623793738,1707151683.717906,70.51956676648729
82,HR,81.99976971557562,89.9975499893482,1707151684.7188797,69.16342125174715
83,HR,82.99073372947235,90.99852374075904,1707151685.7098436,67.3501480354092
84,HR,83.99170748088319,91.99949749216988,1707151686.7108176,66.88048173111765
85,HR,84.99268123229403,92.99046150606661,1707151687.7117913,66.23384723924221
86,HR,85.99365498370486,93.99143525747743,1707151688.712765,65.96053012546265
87,HR,86.9946287351157,94.99240900888827,1707151689.7137387,66.14249020856738
88,HR,87.99560248652654,95.99338276029911,1707151690.7147124,65.68945945371418
89,HR,88.99657623793738,96.99435651170994,1707151691.7156863,65.42060764148889
90,HR,89.9975499893482,97.99533026312078,1707151692.71666,64.9522325480804
91,HR,90.99852374075904,98.99630401453162,1707151693.7176337,64.55252650163067
92,HR,91.99949749216988,99.99727776594246,1707151694.7186074,66.69444422977935
93,HR,92.99046150606661,100.99825151735328,1707151695.7095716,65.96053012546265
94,HR,93.99143525747743,101.99922526876412,1707151696.7105453,65.1539475559937
95,HR,94.99240900888827,102.99018928266085,1707151697.711519,64.80176405569101
96,HR,95.99338276029911,103.99116303407168,1707151698.7124927,64.36685288753202
97,HR,96.99435651170994,104.99213678548251,1707151699.7134664,63.76769335267467
98,HR,97.99533026312078,105.99311053689335,1707151700.7144403,63.598548277468645
99,HR,98.99630401453162,106.9940842883042,1707151701.715414,63.93774053494847
100,HR,99.99727776594246,107.99505803971502,1707151702.7163877,63.93774053494847
101,HR,100.99825151735328,108.99603179112586,1707151703.7173615,64.02310467451449
102,HR,101.99922526876412,109.9970055425367,1707151704.7183354,64.28057024291067
103,HR,102.99018928266085,110.99797929394752,1707151705.7092993,64.05975912375563
104,HR,103.99116303407168,111.99895304535836,1707151706.710273,64.15770982577972
105,HR,104.99213678548251,112.9999267967692,1707151707.7112467,64.55252650163067
106,HR,105.99311053689335,113.99089081066593,1707151708.7122204,67.3501480354092
