LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EA
1707151616.698033,509271.000,14591,2,EA,1,100,3.410316
1707151616.764079,509335.000,14591,2,EA,1,100,3.413692
1707151616.830124,509399.000,14607,1,EA,1,100,3.408630
1707151616.896686,509463.500,14622,2,EA,1,100,3.415370
1707151616.963247,509528.000,14622,2,EA,1,100,3.410316
1707151617.029292,509592.000,14639,1,EA,1,100,3.411991
1707151617.095854,509656.500,14658,2,EA,1,100,3.408630
1707151617.162415,509721.000,14658,2,EA,1,100,3.406958
1707151617.228976,509785.500,14674,2,EA,1,100,3.406958
1707151617.295538,509850.000,14674,2,EA,1,100,3.406958
1707151617.360551,509913.000,14697,1,EA,1,100,3.411991
1707151617.426081,509976.500,14711,2,EA,1,100,3.406958
1707151617.491610,510040.000,14711,2,EA,1,100,3.410316
1707151617.559719,510106.000,14728,1,EA,1,100,3.406958
1707151617.627313,510171.500,14745,2,EA,1,100,3.406958
1707151617.694906,510237.000,14745,2,EA,1,100,3.406958
1707151617.761984,510302.000,14762,1,EA,1,100,3.406958
1707151617.828545,510366.500,14777,2,EA,1,100,3.406958
1707151617.895106,510431.000,14777,2,EA,1,100,3.406958
1707151617.960636,510494.500,14796,2,EA,1,100,3.406958
1707151618.026165,510558.000,14796,2,EA,1,100,3.405275
1707151618.092211,510622.000,14812,1,EA,1,100,3.406958
1707151618.158772,510686.500,14829,2,EA,1,100,3.406958
1707151618.225333,510751.000,14829,2,EA,1,100,3.406958
1707151618.293443,510817.000,14845,1,EA,1,100,3.406958
1707151618.361036,510882.500,14861,2,EA,1,100,3.406958
1707151618.428629,510948.000,14861,2,EA,1,100,3.406958
1707151618.495707,511013.000,14877,1,EA,1,100,3.405275
1707151618.561752,511077.000,14894,2,EA,1,100,3.403595
1707151618.627798,511141.000,14894,2,EA,1,100,3.401927
1707151618.694359,511205.500,14911,2,EA,1,100,3.401927
1707151618.760920,511270.000,14911,2,EA,1,100,3.398575
1707151618.825934,511333.000,14930,1,EA,1,100,3.398575
1707151618.894559,511399.500,14944,2,EA,1,100,3.398575
1707151618.963184,511466.000,14944,2,EA,1,100,3.398575
1707151619.030262,511531.000,14962,1,EA,1,100,3.398575
1707151619.096823,511595.500,14978,2,EA,1,100,3.396912
1707151619.163384,511660.000,14978,2,EA,1,100,3.396912
1707151619.228398,511723.000,14995,1,EA,1,100,3.398575
1707151619.294443,511787.000,15011,2,EA,1,100,3.396912
1707151619.360489,511851.000,15011,2,EA,1,100,3.393569
1707151619.426018,511914.500,15027,2,EA,1,100,3.391900
1707151619.491548,511978.000,15027,2,EA,1,100,3.395228
1707151619.560689,512045.000,15043,1,EA,1,100,3.391900
1707151619.627250,512109.500,15061,2,EA,1,100,3.391900
1707151619.693812,512174.000,15061,2,EA,1,100,3.391900
1707151619.758825,512237.000,15079,1,EA,1,100,3.390244
1707151619.824871,512301.000,15094,2,EA,1,100,3.390244
1707151619.890916,512365.000,15094,2,EA,1,100,3.390244
1707151619.957993,512430.000,15110,1,EA,1,100,3.390244
1707151620.024039,512494.000,15128,2,EA,1,100,3.390244
1707151620.090084,512558.000,15128,2,EA,1,100,3.391900
1707151620.156645,512622.500,15144,2,EA,1,100,3.390244
1707151620.223207,512687.000,15144,2,EA,1,100,3.390244
1707151620.289252,512751.000,15161,1,EA,1,100,3.390244
1707151620.355814,512815.500,15178,2,EA,1,100,3.390244
1707151620.422375,512880.000,15178,2,EA,1,100,3.390244
1707151620.488420,512944.000,15195,1,EA,1,100,3.390244
1707151620.555498,513009.000,15213,2,EA,1,100,3.383591
1707151620.622575,513074.000,15213,2,EA,1,100,3.386914
1707151620.688105,513137.500,15231,2,EA,1,100,3.385263
1707151620.753634,513201.000,15231,2,EA,1,100,3.381943
1707151620.819679,513265.000,15247,1,EA,1,100,3.381943
1707151620.885725,513329.000,15262,2,EA,1,100,3.388578
1707151620.951770,513393.000,15262,2,EA,1,100,3.383591
1707151621.019880,513459.000,15279,1,EA,1,100,3.383591
1707151621.085925,513523.000,15296,2,EA,1,100,3.381943
1707151621.151970,513587.000,15296,2,EA,1,100,3.381943
1707151621.219048,513652.000,15312,1,EA,1,100,3.381943
1707151621.284577,513715.500,15329,2,EA,1,100,3.381943
1707151621.350107,513779.000,15329,2,EA,1,100,3.381943
1707151621.416668,513843.500,15344,2,EA,1,100,3.381943
1707151621.483229,513908.000,15344,2,EA,1,100,3.381943
1707151621.549275,513972.000,15363,1,EA,1,100,3.381943
1707151621.616352,514037.000,15380,2,EA,1,100,3.381943
1707151621.683430,514102.000,15380,2,EA,1,100,3.381943
1707151621.748443,514165.000,15397,1,EA,1,100,3.381943
1707151621.815004,514229.500,15411,2,EA,1,100,3.381943
1707151621.881566,514294.000,15411,2,EA,1,100,3.381943
1707151621.947611,514358.000,15428,1,EA,1,100,3.380297
1707151622.014173,514422.500,15445,2,EA,1,100,3.381943
1707151622.080734,514487.000,15445,2,EA,1,100,3.380297
1707151622.147811,514552.000,15462,2,EA,1,100,3.381943
1707151622.214889,514617.000,15462,2,EA,1,100,3.376987
1707151622.282998,514683.000,15478,1,EA,1,100,3.375334
1707151622.349559,514747.500,15496,2,EA,1,100,3.375334
1707151622.416121,514812.000,15496,2,EA,1,100,3.375334
1707151622.483198,514877.000,15512,1,EA,1,100,3.373694
1707151622.548212,514940.000,15534,2,EA,1,100,3.373694
1707151622.613225,515003.000,15534,2,EA,1,100,3.373694
1707151622.679786,515067.500,15551,2,EA,1,100,3.373694
1707151622.746348,515132.000,15551,2,EA,1,100,3.373694
1707151622.813425,515197.000,15568,1,EA,1,100,3.373694
1707151622.881534,515263.000,15583,2,EA,1,100,3.373694
1707151622.949644,515329.000,15583,2,EA,1,100,3.373694
1707151623.016205,515393.500,15600,2,EA,1,100,3.372044
1707151623.082767,515458.000,15600,2,EA,1,100,3.373694
1707151623.149844,515523.000,15616,1,EA,1,100,3.373694
1707151623.214857,515586.000,15635,2,EA,1,100,3.373694
1707151623.279871,515649.000,15635,2,EA,1,100,3.373694
1707151623.345916,515713.000,15652,1,EA,1,100,3.370396
1707151623.413510,515778.500,15667,2,EA,1,100,3.367105
1707151623.481103,515844.000,15667,2,EA,1,100,3.365474
1707151623.549212,515910.000,15683,1,EA,1,100,3.367105
1707151623.616290,515975.000,15701,2,EA,1,100,3.365474
1707151623.683367,516040.000,15701,2,EA,1,100,3.367105
1707151623.749412,516104.000,15717,1,EA,1,100,3.367105
1707151623.815974,516168.500,15733,2,EA,1,100,3.365474
1707151623.882535,516233.000,15733,2,EA,1,100,3.365474
1707151623.948065,516296.500,15749,2,EA,1,100,3.365474
1707151624.013594,516360.000,15749,2,EA,1,100,3.365474
1707151624.081703,516426.000,15766,1,EA,1,100,3.365474
1707151624.149297,516491.500,15784,2,EA,1,100,3.365474
1707151624.216890,516557.000,15784,2,EA,1,100,3.365474
1707151624.282935,516621.000,15801,1,EA,1,100,3.365474
1707151624.348981,516685.000,15816,2,EA,1,100,3.365474
1707151624.415026,516749.000,15816,2,EA,1,100,3.362192
1707151624.483136,516815.000,15833,1,EA,1,100,3.363843
1707151624.549181,516879.000,15849,2,EA,1,100,3.362192
1707151624.615226,516943.000,15849,2,EA,1,100,3.365474
1707151624.681272,517007.000,15867,2,EA,1,100,3.363843
1707151624.747317,517071.000,15867,2,EA,1,100,3.365474
1707151624.813363,517135.000,15883,1,EA,1,100,3.365474
1707151624.879924,517199.500,15898,2,EA,1,100,3.365474
1707151624.946485,517264.000,15898,2,EA,1,100,3.365474
1707151625.013563,517329.000,15915,1,EA,1,100,3.365474
1707151625.080124,517393.500,15934,2,EA,1,100,3.365474
1707151625.146685,517458.000,15934,2,EA,1,100,3.365474
1707151625.211699,517521.000,15950,1,EA,1,100,3.368762
1707151625.277744,517585.000,15967,2,EA,1,100,3.373694
1707151625.343790,517649.000,15967,2,EA,1,100,3.373694
1707151625.409835,517713.000,15984,2,EA,1,100,3.373694
1707151625.475881,517777.000,15984,2,EA,1,100,3.375334
1707151625.543990,517843.000,16001,1,EA,1,100,3.373694
1707151625.610035,517907.000,16018,2,EA,1,100,3.373694
1707151625.676081,517971.000,16018,2,EA,1,100,3.373694
1707151625.743158,518036.000,16035,1,EA,1,100,3.373694
1707151625.808687,518099.500,16049,2,EA,1,100,3.373694
1707151625.874217,518163.000,16049,2,EA,1,100,3.373694
1707151625.941294,518228.000,16068,1,EA,1,100,3.373694
1707151626.007340,518292.000,16085,2,EA,1,100,3.373694
1707151626.073385,518356.000,16085,2,EA,1,100,3.373694
1707151626.140462,518421.000,16102,2,EA,1,100,3.376987
1707151626.207540,518486.000,16102,2,EA,1,100,3.373694
1707151626.272553,518549.000,16118,1,EA,1,100,3.373694
1707151626.339115,518613.500,16134,2,EA,1,100,3.373694
1707151626.405676,518678.000,16134,2,EA,1,100,3.372044
1707151626.472753,518743.000,16150,1,EA,1,100,3.373694
1707151626.538283,518806.500,16167,2,EA,1,100,3.368762
1707151626.603812,518870.000,16167,2,EA,1,100,3.372044
1707151626.669858,518934.000,16184,1,EA,1,100,3.372044
1707151626.736419,518998.500,16200,2,EA,1,100,3.372044
1707151626.802980,519063.000,16200,2,EA,1,100,3.372044
1707151626.869542,519127.500,16217,2,EA,1,100,3.373694
1707151626.936103,519192.000,16217,2,EA,1,100,3.373694
1707151627.002149,519256.000,16235,1,EA,1,100,3.373694
1707151627.067678,519319.500,16251,2,EA,1,100,3.372044
1707151627.133207,519383.000,16251,2,EA,1,100,3.372044
1707151627.199253,519447.000,16268,1,EA,1,100,3.368762
1707151627.265298,519511.000,16283,2,EA,1,100,3.372044
1707151627.331344,519575.000,16283,2,EA,1,100,3.370396
1707151627.400485,519642.000,16300,1,EA,1,100,3.372044
1707151627.468078,519707.500,16316,2,EA,1,100,3.365474
1707151627.535672,519773.000,16316,2,EA,1,100,3.367105
1707151627.602233,519837.500,16334,2,EA,1,100,3.367105
1707151627.668794,519902.000,16334,2,EA,1,100,3.365474
1707151627.733808,519965.000,16352,1,EA,1,100,3.367105
1707151627.799853,520029.000,16367,2,EA,1,100,3.365474
1707151627.865899,520093.000,16367,2,EA,1,100,3.370396
1707151627.931944,520157.000,16388,1,EA,1,100,3.367105
1707151627.998505,520221.500,16406,2,EA,1,100,3.367105
1707151628.065067,520286.000,16406,2,EA,1,100,3.367105
1707151628.133176,520352.000,16422,1,EA,1,100,3.365474
1707151628.199738,520416.500,16438,2,EA,1,100,3.367105
1707151628.266299,520481.000,16438,2,EA,1,100,3.365474
1707151628.332860,520545.500,16454,2,EA,1,100,3.365474
1707151628.399422,520610.000,16454,2,EA,1,100,3.365474
1707151628.466499,520675.000,16471,1,EA,1,100,3.365474
1707151628.532545,520739.000,16487,2,EA,1,100,3.365474
1707151628.598590,520803.000,16487,2,EA,1,100,3.365474
1707151628.664635,520867.000,16507,1,EA,1,100,3.365474
1707151628.732229,520932.500,16521,2,EA,1,100,3.365474
1707151628.799822,520998.000,16521,2,EA,1,100,3.365474
1707151628.866899,521063.000,16538,1,EA,1,100,3.363843
1707151628.933461,521127.500,16555,2,EA,1,100,3.365474
1707151629.000022,521192.000,16555,2,EA,1,100,3.365474
1707151629.066068,521256.000,16572,2,EA,1,100,3.365474
1707151629.132113,521320.000,16572,2,EA,1,100,3.365474
1707151629.198158,521384.000,16588,1,EA,1,100,3.362192
1707151629.265236,521449.000,16604,2,EA,1,100,3.363843
1707151629.332313,521514.000,16604,2,EA,1,100,3.362192
1707151629.400422,521580.000,16620,1,EA,1,100,3.358928
1707151629.466984,521644.500,16637,2,EA,1,100,3.360565
1707151629.533545,521709.000,16637,2,EA,1,100,3.358928
1707151629.598559,521772.000,16655,1,EA,1,100,3.357293
1707151629.665120,521836.500,16671,2,EA,1,100,3.358928
1707151629.731681,521901.000,16671,2,EA,1,100,3.362192
1707151629.797211,521964.500,16687,2,EA,1,100,3.360565
1707151629.862740,522028.000,16687,2,EA,1,100,3.358928
1707151629.929818,522093.000,16704,1,EA,1,100,3.357293
1707151629.996379,522157.500,16721,2,EA,1,100,3.358928
1707151630.062940,522222.000,16721,2,EA,1,100,3.360565
1707151630.128986,522286.000,16738,1,EA,1,100,3.362192
1707151630.195547,522350.500,16752,2,EA,1,100,3.358928
1707151630.262109,522415.000,16752,2,EA,1,100,3.358928
1707151630.328154,522479.000,16770,1,EA,1,100,3.362192
1707151630.394199,522543.000,16788,2,EA,1,100,3.357293
1707151630.460245,522607.000,16788,2,EA,1,100,3.362192
1707151630.526290,522671.000,16807,2,EA,1,100,3.358928
1707151630.592336,522735.000,16807,2,EA,1,100,3.363843
1707151630.658381,522799.000,16824,1,EA,1,100,3.362192
1707151630.724426,522863.000,16839,2,EA,1,100,3.360565
1707151630.790472,522927.000,16839,2,EA,1,100,3.357293
1707151630.858581,522993.000,16855,1,EA,1,100,3.357293
1707151630.924627,523057.000,16873,2,EA,1,100,3.362192
1707151630.990672,523121.000,16873,2,EA,1,100,3.358928
1707151631.056717,523185.000,16889,1,EA,1,100,3.358928
1707151631.122763,523249.000,16905,2,EA,1,100,3.360565
1707151631.188808,523313.000,16905,2,EA,1,100,3.357293
1707151631.255370,523377.500,16921,2,EA,1,100,3.357293
1707151631.321931,523442.000,16921,2,EA,1,100,3.357293
1707151631.387976,523506.000,16940,1,EA,1,100,3.357293
1707151631.454538,523570.500,16956,2,EA,1,100,3.357293
1707151631.521099,523635.000,16956,2,EA,1,100,3.357293
1707151631.587145,523699.000,16973,1,EA,1,100,3.357293
1707151631.653190,523763.000,16988,2,EA,1,100,3.357293
1707151631.719235,523827.000,16988,2,EA,1,100,3.357293
1707151631.786313,523892.000,17005,1,EA,1,100,3.357293
1707151631.852874,523956.500,17021,2,EA,1,100,3.357293
1707151631.919435,524021.000,17021,2,EA,1,100,3.357293
1707151631.985997,524085.500,17039,2,EA,1,100,3.357293
1707151632.052558,524150.000,17039,2,EA,1,100,3.355671
1707151632.118604,524214.000,17055,1,EA,1,100,3.357293
1707151632.185165,524278.500,17070,2,EA,1,100,3.357293
1707151632.251726,524343.000,17070,2,EA,1,100,3.357293
1707151632.318804,524408.000,17089,1,EA,1,100,3.357293
1707151632.384849,524472.000,17106,2,EA,1,100,3.357293
1707151632.450895,524536.000,17106,2,EA,1,100,3.357293
1707151632.516940,524600.000,17122,1,EA,1,100,3.357293
1707151632.584017,524665.000,17139,2,EA,1,100,3.357293
1707151632.651095,524730.000,17139,2,EA,1,100,3.357293
1707151632.718172,524795.000,17154,2,EA,1,100,3.357293
1707151632.785249,524860.000,17154,2,EA,1,100,3.357293
1707151632.852327,524925.000,17171,1,EA,1,100,3.355671
1707151632.918888,524989.500,17188,2,EA,1,100,3.357293
1707151632.985450,525054.000,17188,2,EA,1,100,3.357293
1707151633.050463,525117.000,17205,1,EA,1,100,3.355671
1707151633.116852,525181.333,17226,3,EA,1,100,3.355671
1707151633.183242,525245.667,17226,3,EA,1,100,3.355671
