LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,TH
1707151610.788001,503544.000,13728,1,TH,1,100,32.779
1707151610.920092,503672.000,13744,1,TH,1,100,32.779
1707151611.054247,503802.000,13778,1,TH,1,100,32.752
1707151611.186338,503930.000,13795,1,TH,1,100,32.752
1707151611.319461,504059.000,13812,1,TH,1,100,32.762
1707151611.452583,504188.000,13829,1,TH,1,100,32.762
1707151611.583642,504315.000,13845,1,TH,1,100,32.664
1707151611.716765,504444.000,13879,1,TH,1,100,32.664
1707151611.849888,504573.000,13896,1,TH,1,100,32.789
1707151611.981979,504701.000,13912,1,TH,1,100,32.796
1707151612.116133,504831.000,13936,1,TH,1,100,32.684
1707151612.246160,504957.000,13952,1,TH,1,100,32.684
1707151612.380831,505087.500,13970,2,TH,1,100,32.744
1707151612.515502,505218.000,13970,2,TH,1,100,32.744
1707151612.648108,505346.500,13990,2,TH,1,100,32.829
1707151612.780715,505475.000,13990,2,TH,1,100,32.829
1707151612.912806,505603.000,14006,1,TH,1,100,32.776
1707151613.045929,505732.000,14024,1,TH,1,100,32.776
1707151613.182147,505864.000,14040,1,TH,1,100,32.746
1707151613.315270,505993.000,14057,1,TH,1,100,32.746
1707151613.446329,506120.000,14074,1,TH,1,100,32.822
1707151613.579452,506249.000,14107,1,TH,1,100,32.822
1707151613.713607,506379.000,14125,1,TH,1,100,32.721
1707151613.847761,506509.000,14141,1,TH,1,100,32.721
1707151613.980884,506638.000,14158,1,TH,1,100,32.761
1707151614.111943,506765.000,14190,1,TH,1,100,32.761
1707151614.244034,506893.000,14206,1,TH,1,100,32.716
1707151614.381284,507026.000,14226,1,TH,1,100,32.716
1707151614.515439,507156.000,14242,1,TH,1,100,32.761
1707151614.647530,507284.000,14274,1,TH,1,100,32.761
1707151614.780653,507413.000,14291,1,TH,1,100,32.776
1707151614.914807,507543.000,14307,1,TH,1,100,32.783
1707151615.047930,507672.000,14325,1,TH,1,100,32.740
1707151615.181053,507801.000,14356,1,TH,1,100,32.740
1707151615.313144,507929.000,14374,1,TH,1,100,32.760
1707151615.447298,508059.000,14394,1,TH,1,100,32.760
1707151615.578357,508186.000,14425,1,TH,1,100,32.809
1707151615.710448,508314.000,14442,1,TH,1,100,32.809
1707151615.843571,508443.000,14459,1,TH,1,100,32.826
1707151615.976694,508572.000,14475,1,TH,1,100,32.826
1707151616.107752,508699.000,14509,1,TH,1,100,32.806
1707151616.240875,508828.000,14526,1,TH,1,100,32.806
1707151616.373998,508957.000,14543,1,TH,1,100,32.695
1707151616.506089,509085.000,14560,1,TH,1,100,32.695
1707151616.639212,509214.000,14576,1,TH,1,100,32.823
1707151616.771302,509342.000,14594,1,TH,1,100,32.823
1707151616.903393,509470.000,14625,1,TH,1,100,32.791
1707151617.036516,509599.000,14642,1,TH,1,100,32.791
1707151617.168607,509727.000,14661,1,TH,1,100,32.876
1707151617.301730,509856.000,14677,1,TH,1,100,32.883
1707151617.432788,509983.000,14714,1,TH,1,100,32.878
1707151617.564879,510111.000,14731,1,TH,1,100,32.871
1707151617.702130,510244.000,14748,1,TH,1,100,32.836
1707151617.836285,510374.000,14779,1,TH,1,100,32.843
1707151617.968375,510502.000,14799,1,TH,1,100,32.740
1707151618.099434,510629.000,14815,1,TH,1,100,32.740
1707151618.232557,510758.000,14832,1,TH,1,100,32.810
1707151618.368776,510890.000,14864,1,TH,1,100,32.810
1707151618.501898,511019.000,14880,1,TH,1,100,32.755
1707151618.633989,511147.000,14897,1,TH,1,100,32.755
1707151618.767112,511276.000,14914,1,TH,1,100,32.745
1707151618.902299,511407.000,14947,1,TH,1,100,32.745
1707151619.037485,511538.000,14965,1,TH,1,100,32.835
1707151619.169576,511666.000,14981,1,TH,1,100,32.835
1707151619.300635,511793.000,15013,1,TH,1,100,32.757
1707151619.432726,511921.000,15030,1,TH,1,100,32.757
1707151619.566881,512051.000,15046,1,TH,1,100,32.807
1707151619.700003,512180.000,15064,1,TH,1,100,32.807
1707151619.832094,512308.000,15097,1,TH,1,100,32.807
1707151619.965217,512437.000,15113,1,TH,1,100,32.807
1707151620.097308,512565.000,15131,1,TH,1,100,32.777
1707151620.229399,512693.000,15147,1,TH,1,100,32.777
1707151620.362521,512822.000,15181,1,TH,1,100,32.787
1707151620.495644,512951.000,15198,1,TH,1,100,32.794
1707151620.627735,513079.000,15216,1,TH,1,100,32.706
1707151620.759826,513207.000,15234,1,TH,1,100,32.706
1707151620.892949,513336.000,15265,1,TH,1,100,32.796
1707151621.026071,513465.000,15282,1,TH,1,100,32.796
1707151621.159194,513594.000,15299,1,TH,1,100,32.739
1707151621.292317,513723.000,15331,1,TH,1,100,32.739
1707151621.423376,513850.000,15347,1,TH,1,100,32.719
1707151621.556498,513979.000,15366,1,TH,1,100,32.719
1707151621.689621,514108.000,15383,1,TH,1,100,32.857
1707151621.821712,514236.000,15414,1,TH,1,100,32.857
1707151621.953803,514364.000,15431,1,TH,1,100,32.801
1707151622.087958,514494.000,15448,1,TH,1,100,32.801
1707151622.222112,514624.000,15465,1,TH,1,100,32.875
1707151622.357299,514755.000,15499,1,TH,1,100,32.875
1707151622.489390,514883.000,15515,1,TH,1,100,32.746
1707151622.620449,515010.000,15537,1,TH,1,100,32.753
1707151622.753571,515139.000,15554,1,TH,1,100,32.803
1707151622.888758,515270.000,15585,1,TH,1,100,32.803
1707151623.022913,515400.000,15603,1,TH,1,100,32.796
1707151623.156036,515529.000,15619,1,TH,1,100,32.796
1707151623.286063,515655.000,15638,1,TH,1,100,32.859
1707151623.420217,515785.000,15670,1,TH,1,100,32.859
1707151623.556436,515917.000,15686,1,TH,1,100,32.879
1707151623.689559,516046.000,15704,1,TH,1,100,32.879
1707151623.822681,516175.000,15735,1,TH,1,100,32.773
1707151623.955804,516304.000,15752,1,TH,1,100,32.773
1707151624.087895,516432.000,15769,1,TH,1,100,32.811
1707151624.223082,516563.000,15787,1,TH,1,100,32.811
1707151624.357236,516693.000,15819,1,TH,1,100,32.906
1707151624.489327,516821.000,15836,1,TH,1,100,32.906
1707151624.622450,516950.000,15852,1,TH,1,100,32.821
1707151624.753509,517077.000,15870,1,TH,1,100,32.821
1707151624.886632,517206.000,15901,1,TH,1,100,32.801
1707151625.019754,517335.000,15918,1,TH,1,100,32.801
1707151625.151845,517463.000,15937,1,TH,1,100,32.851
1707151625.283936,517591.000,15969,1,TH,1,100,32.851
1707151625.418091,517721.000,15987,1,TH,1,100,32.876
1707151625.550182,517849.000,16004,1,TH,1,100,32.876
1707151625.683304,517978.000,16021,1,TH,1,100,32.868
1707151625.816427,518107.000,16052,1,TH,1,100,32.875
1707151625.947486,518234.000,16071,1,TH,1,100,32.835
1707151626.080609,518363.000,16088,1,TH,1,100,32.828
1707151626.213732,518492.000,16105,1,TH,1,100,32.841
1707151626.345822,518620.000,16137,1,TH,1,100,32.848
1707151626.478945,518749.000,16153,1,TH,1,100,32.815
1707151626.611036,518877.000,16170,1,TH,1,100,32.815
1707151626.743127,519005.000,16202,1,TH,1,100,32.887
1707151626.876250,519134.000,16220,1,TH,1,100,32.887
1707151627.009372,519263.000,16238,1,TH,1,100,32.870
1707151627.139399,519389.000,16254,1,TH,1,100,32.870
1707151627.272522,519518.000,16286,1,TH,1,100,32.885
1707151627.406677,519648.000,16303,1,TH,1,100,32.885
1707151627.541863,519779.000,16319,1,TH,1,100,32.920
1707151627.676018,519909.000,16337,1,TH,1,100,32.920
1707151627.806045,520035.000,16370,1,TH,1,100,32.800
1707151627.939168,520164.000,16391,1,TH,1,100,32.800
1707151628.072291,520293.000,16409,1,TH,1,100,32.795
1707151628.206445,520423.000,16440,1,TH,1,100,32.802
1707151628.339568,520552.000,16457,1,TH,1,100,32.960
1707151628.472691,520681.000,16474,1,TH,1,100,32.960
1707151628.603750,520808.000,16490,1,TH,1,100,32.824
1707151628.741000,520941.000,16524,1,TH,1,100,32.824
1707151628.874123,521070.000,16541,1,TH,1,100,32.862
1707151629.006214,521198.000,16558,1,TH,1,100,32.862
1707151629.139337,521327.000,16575,1,TH,1,100,32.846
1707151629.271427,521455.000,16607,1,TH,1,100,32.846
1707151629.406614,521586.000,16623,1,TH,1,100,32.885
1707151629.539737,521715.000,16640,1,TH,1,100,32.885
1707151629.671828,521843.000,16674,1,TH,1,100,32.854
1707151629.804951,521972.000,16690,1,TH,1,100,32.854
1707151629.937041,522100.000,16707,1,TH,1,100,32.799
1707151630.069132,522228.000,16724,1,TH,1,100,32.799
1707151630.202255,522357.000,16755,1,TH,1,100,32.907
1707151630.335378,522486.000,16773,1,TH,1,100,32.907
1707151630.465405,522612.000,16791,1,TH,1,100,32.867
1707151630.598527,522741.000,16810,1,TH,1,100,32.874
1707151630.731650,522870.000,16842,1,TH,1,100,32.857
1707151630.863741,522998.000,16858,1,TH,1,100,32.857
1707151630.997896,523128.000,16876,1,TH,1,100,32.902
1707151631.129986,523256.000,16907,1,TH,1,100,32.902
1707151631.262077,523384.000,16924,1,TH,1,100,32.954
1707151631.395200,523513.000,16943,1,TH,1,100,32.954
1707151631.528323,523642.000,16959,1,TH,1,100,32.828
1707151631.660414,523770.000,16991,1,TH,1,100,32.829
1707151631.792504,523898.000,17008,1,TH,1,100,32.904
1707151631.925627,524027.000,17024,1,TH,1,100,32.904
1707151632.059782,524157.000,17042,1,TH,1,100,32.969
1707151632.192905,524286.000,17073,1,TH,1,100,32.969
1707151632.324996,524414.000,17092,1,TH,1,100,32.903
1707151632.458118,524543.000,17109,1,TH,1,100,32.903
1707151632.590209,524671.000,17141,1,TH,1,100,32.808
1707151632.725396,524802.000,17157,1,TH,1,100,32.815
1707151632.858519,524931.000,17174,1,TH,1,100,32.805
1707151632.991641,525060.000,17191,1,TH,1,100,32.805
1707151633.123732,525188.000,17229,1,TH,1,100,32.888
1707151633.256855,525317.000,17246,1,TH,1,100,32.888
1707151633.392042,525448.000,17262,1,TH,1,100,32.903
1707151633.524132,525576.000,17279,1,TH,1,100,32.903
1707151633.657255,525705.000,17296,1,TH,1,100,32.888
1707151633.788314,525832.000,17313,1,TH,1,100,32.888
1707151633.924533,525964.000,17345,1,TH,1,100,32.810
1707151634.057656,526093.000,17361,1,TH,1,100,32.810
1707151634.190778,526222.000,17380,1,TH,1,100,32.903
1707151634.323901,526351.000,17412,1,TH,1,100,32.903
1707151634.455992,526479.000,17428,1,TH,1,100,32.922
1707151634.588083,526607.000,17445,1,TH,1,100,32.922
1707151634.721205,526736.000,17462,1,TH,1,100,32.890
1707151634.854328,526865.000,17493,1,TH,1,100,32.890
1707151634.986419,526993.000,17511,1,TH,1,100,32.940
1707151635.118510,527121.000,17529,1,TH,1,100,32.948
1707151635.251633,527250.000,17561,1,TH,1,100,32.938
1707151635.384755,527379.000,17580,1,TH,1,100,32.938
1707151635.517878,527508.000,17596,1,TH,1,100,32.935
1707151635.649969,527636.000,17614,1,TH,1,100,32.935
1707151635.782060,527764.000,17645,1,TH,1,100,32.907
1707151635.915183,527893.000,17661,1,TH,1,100,32.907
1707151636.048305,528022.000,17681,1,TH,1,100,32.933
1707151636.180396,528150.000,17697,1,TH,1,100,32.933
1707151636.314551,528280.000,17729,1,TH,1,100,32.895
1707151636.447674,528409.000,17746,1,TH,1,100,32.895
1707151636.577701,528535.000,17762,1,TH,1,100,32.882
1707151636.711855,528665.000,17794,1,TH,1,100,32.882
1707151636.848074,528797.000,17813,1,TH,1,100,32.937
1707151636.981197,528926.000,17830,1,TH,1,100,32.937
1707151637.112256,529053.000,17847,1,TH,1,100,32.836
1707151637.248474,529185.000,17879,1,TH,1,100,32.844
1707151637.381597,529314.000,17895,1,TH,1,100,32.924
1707151637.514720,529443.000,17912,1,TH,1,100,32.924
1707151637.647843,529572.000,17929,1,TH,1,100,32.949
1707151637.779933,529700.000,17962,1,TH,1,100,32.949
1707151637.916152,529832.000,17979,1,TH,1,100,32.887
1707151638.048243,529960.000,17996,1,TH,1,100,32.887
1707151638.181366,530089.000,18027,1,TH,1,100,32.934
1707151638.314488,530218.000,18045,1,TH,1,100,32.934
1707151638.448643,530348.000,18066,1,TH,1,100,32.904
1707151638.583830,530479.000,18083,1,TH,1,100,32.904
1707151638.717984,530609.000,18102,1,TH,1,100,32.949
1707151638.850075,530737.000,18133,1,TH,1,100,32.949
1707151638.982166,530865.000,18151,1,TH,1,100,32.909
1707151639.117353,530996.000,18167,1,TH,1,100,32.909
1707151639.250476,531125.000,18199,1,TH,1,100,32.951
1707151639.383598,531254.000,18216,1,TH,1,100,32.951
1707151639.515689,531382.000,18232,1,TH,1,100,32.959
1707151639.647780,531510.000,18252,1,TH,1,100,32.966
1707151639.780903,531639.000,18268,1,TH,1,100,32.958
1707151639.912994,531767.000,18285,1,TH,1,100,32.958
1707151640.046116,531896.000,18302,1,TH,1,100,33.041
1707151640.179239,532025.000,18333,1,TH,1,100,33.041
1707151640.310298,532152.000,18353,1,TH,1,100,32.898
1707151640.441357,532279.000,18369,1,TH,1,100,32.898
1707151640.574480,532408.000,18388,1,TH,1,100,33.044
1707151640.708634,532538.000,18405,1,TH,1,100,33.044
1707151640.843821,532669.000,18436,1,TH,1,100,33.034
1707151640.977976,532799.000,18454,1,TH,1,100,33.034
1707151641.108003,532925.000,18470,1,TH,1,100,32.991
1707151641.241125,533054.000,18487,1,TH,1,100,32.991
1707151641.376312,533185.000,18521,1,TH,1,100,32.908
1707151641.510467,533315.000,18537,1,TH,1,100,32.908
1707151641.643590,533444.000,18555,1,TH,1,100,32.920
1707151641.775680,533572.000,18571,1,TH,1,100,32.920
1707151641.907771,533700.000,18588,1,TH,1,100,32.878
1707151642.042958,533831.000,18620,1,TH,1,100,32.878
1707151642.175049,533959.000,18636,1,TH,1,100,32.960
1707151642.307140,534087.000,18656,1,TH,1,100,32.968
1707151642.442326,534218.000,18672,1,TH,1,100,33.030
1707151642.575449,534347.000,18704,1,TH,1,100,33.030
1707151642.708572,534476.000,18721,1,TH,1,100,32.988
1707151642.841695,534605.000,18737,1,TH,1,100,32.988
1707151642.972753,534732.000,18755,1,TH,1,100,33.015
1707151643.108972,534864.000,18771,1,TH,1,100,33.015
1707151643.242095,534993.000,18805,1,TH,1,100,32.950
1707151643.374186,535121.000,18822,1,TH,1,100,32.950
1707151643.507308,535250.000,18838,1,TH,1,100,33.038
1707151643.640947,535379.500,18876,2,TH,1,100,33.038
1707151643.774586,535509.000,18876,2,TH,1,100,32.932
1707151643.907709,535638.000,18892,1,TH,1,100,32.933
1707151644.040831,535767.000,18926,1,TH,1,100,32.970
1707151644.171890,535894.000,18943,1,TH,1,100,32.970
1707151644.308109,536026.000,18960,1,TH,1,100,32.945
1707151644.441232,536155.000,18977,1,TH,1,100,32.945
1707151644.574354,536284.000,19009,1,TH,1,100,32.950
1707151644.709541,536415.000,19025,1,TH,1,100,32.957
1707151644.843696,536545.000,19042,1,TH,1,100,32.982
1707151644.976819,536674.000,19061,1,TH,1,100,32.982
1707151645.108909,536802.000,19092,1,TH,1,100,32.957
1707151645.241000,536930.000,19111,1,TH,1,100,32.957
1707151645.378251,537063.000,19130,1,TH,1,100,32.954
1707151645.511374,537192.000,19161,1,TH,1,100,32.954
1707151645.642433,537319.000,19179,1,TH,1,100,32.974
1707151645.774523,537447.000,19197,1,TH,1,100,32.974
1707151645.908678,537577.000,19214,1,TH,1,100,33.001
1707151646.043865,537708.000,19231,1,TH,1,100,33.001
1707151646.176988,537837.000,19262,1,TH,1,100,32.889
1707151646.308046,537964.000,19280,1,TH,1,100,32.889
1707151646.440137,538092.000,19296,1,TH,1,100,32.964
1707151646.575324,538223.000,19314,1,TH,1,100,32.964
1707151646.710511,538354.000,19332,1,TH,1,100,32.991
1707151646.843117,538482.500,19350,2,TH,1,100,32.998
1707151646.975724,538611.000,19350,2,TH,1,100,33.008
1707151647.109363,538740.500,19367,2,TH,1,100,33.008
1707151647.243002,538870.000,19367,2,TH,1,100,32.983
1707151647.376124,538999.000,19399,1,TH,1,100,32.983
1707151647.507183,539126.000,19417,1,TH,1,100,32.908
1707151647.643402,539258.000,19435,1,TH,1,100,32.908
1707151647.777557,539388.000,19451,1,TH,1,100,32.953
1707151647.909647,539516.000,19468,1,TH,1,100,32.953
1707151648.042770,539645.000,19500,1,TH,1,100,32.940
1707151648.173829,539772.000,19516,1,TH,1,100,32.940
1707151648.310048,539904.000,19534,1,TH,1,100,32.983
1707151648.443171,540033.000,19552,1,TH,1,100,32.991
1707151648.576293,540162.000,19584,1,TH,1,100,32.963
1707151648.709416,540291.000,19601,1,TH,1,100,32.963
1707151648.842539,540420.000,19617,1,TH,1,100,32.963
1707151648.974630,540548.000,19635,1,TH,1,100,32.963
1707151649.106720,540676.000,19656,1,TH,1,100,33.066
1707151649.239843,540805.000,19688,1,TH,1,100,33.066
1707151649.372966,540934.000,19707,1,TH,1,100,33.033
1707151649.505057,541062.000,19723,1,TH,1,100,33.033
1707151649.636116,541189.000,19741,1,TH,1,100,32.948
1707151649.768206,541317.000,19772,1,TH,1,100,32.948
1707151649.904425,541449.000,19789,1,TH,1,100,32.960
1707151650.039612,541580.000,19806,1,TH,1,100,32.960
1707151650.171703,541708.000,19822,1,TH,1,100,32.963
1707151650.303793,541836.000,19858,1,TH,1,100,32.963
1707151650.436916,541965.000,19875,1,TH,1,100,33.013
1707151650.573135,542097.000,19891,1,TH,1,100,33.020
1707151650.706258,542226.000,19909,1,TH,1,100,33.017
1707151650.838348,542354.000,19940,1,TH,1,100,33.017
1707151650.970439,542482.000,19957,1,TH,1,100,33.007
1707151651.104594,542612.000,19974,1,TH,1,100,33.007
1707151651.240813,542744.000,19992,1,TH,1,100,33.109
1707151651.372903,542872.000,20024,1,TH,1,100,33.109
1707151651.503962,542999.000,20041,1,TH,1,100,33.012
1707151651.637085,543128.000,20058,1,TH,1,100,33.012
1707151651.772272,543259.000,20089,1,TH,1,100,32.964
1707151651.907458,543390.000,20106,1,TH,1,100,32.964
1707151652.040581,543519.000,20125,1,TH,1,100,33.037
1707151652.173704,543648.000,20142,1,TH,1,100,33.037
1707151652.308891,543779.000,20174,1,TH,1,100,33.034
1707151652.440981,543907.000,20190,1,TH,1,100,33.041
1707151652.574104,544036.000,20207,1,TH,1,100,33.019
1707151652.706195,544164.000,20239,1,TH,1,100,33.019
1707151652.840350,544294.000,20255,1,TH,1,100,32.972
1707151652.974505,544424.000,20275,1,TH,1,100,32.972
1707151653.107627,544553.000,20291,1,TH,1,100,32.991
1707151653.239718,544681.000,20323,1,TH,1,100,32.991
1707151653.372841,544810.000,20340,1,TH,1,100,33.064
1707151653.505964,544939.000,20356,1,TH,1,100,33.064
1707151653.637023,545066.000,20388,1,TH,1,100,32.991
1707151653.770145,545195.000,20405,1,TH,1,100,32.991
1707151653.903268,545324.000,20423,1,TH,1,100,32.998
1707151654.035359,545452.000,20441,1,TH,1,100,32.998
1707151654.167450,545580.000,20472,1,TH,1,100,33.082
1707151654.301604,545710.000,20494,1,TH,1,100,33.082
1707151654.434727,545839.000,20511,1,TH,1,100,33.056
1707151654.570946,545971.000,20527,1,TH,1,100,33.063
1707151654.703037,546099.000,20545,1,TH,1,100,33.046
1707151654.834096,546226.000,20578,1,TH,1,100,33.046
1707151654.967218,546355.000,20595,1,TH,1,100,33.041
1707151655.102405,546486.000,20612,1,TH,1,100,33.041
1707151655.237592,546617.000,20644,1,TH,1,100,33.013
1707151655.371746,546747.000,20662,1,TH,1,100,33.013
1707151655.501773,546873.000,20679,1,TH,1,100,32.971
1707151655.634896,547002.000,20696,1,TH,1,100,32.971
1707151655.771115,547134.000,20729,1,TH,1,100,33.031
1707151655.904237,547263.000,20747,1,TH,1,100,33.031
1707151656.036328,547391.000,20763,1,TH,1,100,33.016
1707151656.168419,547519.000,20780,1,TH,1,100,33.016
1707151656.301542,547648.000,20812,1,TH,1,100,33.013
1707151656.437761,547780.000,20828,1,TH,1,100,33.020
1707151656.570883,547909.000,20847,1,TH,1,100,33.060
1707151656.701942,548036.000,20879,1,TH,1,100,33.060
1707151656.835065,548165.000,20895,1,TH,1,100,33.057
1707151656.967156,548293.000,20913,1,TH,1,100,33.057
1707151657.100279,548422.000,20929,1,TH,1,100,33.105
1707151657.233401,548551.000,20961,1,TH,1,100,33.105
1707151657.365492,548679.000,20978,1,TH,1,100,33.045
1707151657.497583,548807.000,20996,1,TH,1,100,33.045
1707151657.631738,548937.000,21014,1,TH,1,100,33.092
1707151657.763828,549065.000,21045,1,TH,1,100,33.092
1707151657.896951,549194.000,21061,1,TH,1,100,32.987
1707151658.030074,549323.000,21079,1,TH,1,100,32.987
1707151658.161133,549450.000,21110,1,TH,1,100,33.005
1707151658.294256,549579.000,21129,1,TH,1,100,33.005
1707151658.427378,549708.000,21146,1,TH,1,100,33.062
1707151658.559469,549836.000,21162,1,TH,1,100,33.062
1707151658.693624,549966.000,21194,1,TH,1,100,33.044
1707151658.824683,550093.000,21211,1,TH,1,100,33.052
1707151658.956774,550221.000,21228,1,TH,1,100,33.074
1707151659.089896,550350.000,21247,1,TH,1,100,33.074
1707151659.223019,550479.000,21279,1,TH,1,100,33.087
1707151659.354078,550606.000,21295,1,TH,1,100,33.087
1707151659.486169,550734.000,21312,1,TH,1,100,33.122
1707151659.619292,550863.000,21334,1,TH,1,100,33.122
1707151659.755510,550995.000,21353,1,TH,1,100,33.082
1707151659.888633,551124.000,21387,1,TH,1,100,33.082
1707151660.019692,551251.000,21403,1,TH,1,100,33.082
1707151660.152815,551380.000,21420,1,TH,1,100,33.082
1707151660.286969,551510.000,21454,1,TH,1,100,33.031
1707151660.421124,551640.000,21470,1,TH,1,100,33.031
1707151660.554247,551769.000,21487,1,TH,1,100,33.082
1707151660.685306,551896.000,21506,1,TH,1,100,33.082
1707151660.817397,552024.000,21537,1,TH,1,100,33.207
1707151660.954647,552157.000,21555,1,TH,1,100,33.207
1707151661.088802,552287.000,21571,1,TH,1,100,33.074
1707151661.220893,552415.000,21603,1,TH,1,100,33.081
1707151661.351952,552542.000,21622,1,TH,1,100,33.063
1707151661.483010,552669.000,21638,1,TH,1,100,33.063
1707151661.619229,552801.000,21656,1,TH,1,100,33.101
1707151661.752352,552930.000,21687,1,TH,1,100,33.101
1707151661.884443,553058.000,21703,1,TH,1,100,33.086
1707151662.018597,553188.000,21721,1,TH,1,100,33.086
1707151662.149656,553315.000,21737,1,TH,1,100,33.138
1707151662.281747,553443.000,21771,1,TH,1,100,33.138
1707151662.414870,553572.000,21788,1,TH,1,100,33.038
1707151662.547993,553701.000,21804,1,TH,1,100,33.038
1707151662.679051,553828.000,21836,1,TH,1,100,33.071
1707151662.812174,553957.000,21853,1,TH,1,100,33.071
1707151662.945297,554086.000,21870,1,TH,1,100,33.156
1707151663.077388,554214.000,21889,1,TH,1,100,33.163
1707151663.210511,554343.000,21921,1,TH,1,100,33.080
1707151663.342601,554471.000,21937,1,TH,1,100,33.080
1707151663.474692,554599.000,21954,1,TH,1,100,33.020
1707151663.607815,554728.000,21971,1,TH,1,100,33.020
1707151663.740938,554857.000,22004,1,TH,1,100,33.105
1707151663.873029,554985.000,22021,1,TH,1,100,33.105
1707151664.005119,555113.000,22038,1,TH,1,100,33.100
1707151664.138242,555242.000,22069,1,TH,1,100,33.100
1707151664.271365,555371.000,22087,1,TH,1,100,33.132
1707151664.405520,555501.000,22103,1,TH,1,100,33.132
1707151664.537610,555629.000,22122,1,TH,1,100,33.205
1707151664.668669,555756.000,22154,1,TH,1,100,33.205
1707151664.801792,555885.000,22170,1,TH,1,100,33.165
1707151664.938011,556017.000,22193,1,TH,1,100,33.165
1707151665.071133,556146.000,22209,1,TH,1,100,33.112
1707151665.203224,556274.000,22243,1,TH,1,100,33.120
1707151665.336347,556403.000,22262,1,TH,1,100,33.115
1707151665.471534,556534.000,22278,1,TH,1,100,33.115
1707151665.606720,556665.000,22310,1,TH,1,100,33.105
1707151665.738811,556793.000,22327,1,TH,1,100,33.105
1707151665.871934,556922.000,22343,1,TH,1,100,33.042
1707151666.004025,557050.000,22361,1,TH,1,100,33.042
1707151666.138180,557180.000,22394,1,TH,1,100,33.162
