LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EM
1707151609.801964,502588.500,13585,4,EM,1,100,RB
1707151609.853820,502638.750,13585,4,EM,1,100,2024-02-05_16-46-42-410261.csv
1707151609.905676,502689.000,13585,4,EM,1,100,PS
1707151609.959596,502741.250,13618,4,EM,1,100,RS
1707151610.013516,502793.500,13618,4,EM,1,100,RB
1707151610.067436,502845.750,13618,4,EM,1,100,2024-02-05_16-46-42-410261.csv
1707151610.121356,502898.000,13618,4,EM,1,100,PS
1707151610.177597,502952.500,13653,4,EM,1,100,RS
1707151610.233839,503007.000,13653,4,EM,1,100,RB
1707151610.290081,503061.500,13653,4,EM,1,100,2024-02-05_16-46-42-410261.csv
1707151610.346323,503116.000,13653,4,EM,1,100,PS
1707151610.398179,503166.250,13687,4,EM,1,100,RS
1707151610.450035,503216.500,13687,4,EM,1,100,RB
1707151610.501891,503266.750,13687,4,EM,1,100,2024-02-05_16-46-42-410261.csv
1707151610.553747,503317.000,13687,4,EM,1,100,PS
1707151610.606893,503368.500,13721,4,EM,1,100,RS
1707151610.660038,503420.000,13721,4,EM,1,100,RB
1707151610.713184,503471.500,13721,4,EM,1,100,2024-02-05_16-46-42-410261.csv
1707151610.766330,503523.000,13721,4,EM,1,100,PS
1707151610.817928,503573.000,13754,4,EM,1,100,RS
1707151610.869526,503623.000,13754,4,EM,1,100,RB
1707151610.921124,503673.000,13754,4,EM,1,100,2024-02-05_16-46-42-410261.csv
1707151610.972722,503723.000,13754,4,EM,1,100,PS
1707151611.048313,503796.250,13788,4,EM,1,100,RS
1707151611.123904,503869.500,13788,4,EM,1,100,RB
1707151611.199495,503942.750,13788,4,EM,1,100,2024-02-05_16-46-42-410261.csv
1707151611.275086,504016.000,13788,4,EM,1,100,PS
1707151611.326942,504066.250,13822,4,EM,1,100,RS
1707151611.378798,504116.500,13822,4,EM,1,100,RB
1707151611.430654,504166.750,13822,4,EM,1,100,2024-02-05_16-46-42-410261.csv
1707151611.482510,504217.000,13822,4,EM,1,100,PS
1707151611.534366,504267.250,13855,4,EM,1,100,RS
1707151611.586222,504317.500,13855,4,EM,1,100,RB
1707151611.638078,504367.750,13855,4,EM,1,100,2024-02-05_16-46-42-410261.csv
1707151611.689934,504418.000,13855,4,EM,1,100,PS
1707151611.741790,504468.250,13889,4,EM,1,100,RS
1707151611.793646,504518.500,13889,4,EM,1,100,RB
1707151611.845502,504568.750,13889,4,EM,1,100,2024-02-05_16-46-42-410261.csv
1707151611.897358,504619.000,13889,4,EM,1,100,PS
1707151611.963919,504683.500,13928,4,EM,1,100,RS
1707151612.030481,504748.000,13928,4,EM,1,100,RB
1707151612.097042,504812.500,13928,4,EM,1,100,2024-02-05_16-46-42-410261.csv
1707151612.163603,504877.000,13928,4,EM,1,100,PS
1707151612.271443,504981.500,13962,4,EM,1,100,RS
1707151612.379283,505086.000,13962,4,EM,1,100,RB
1707151612.487123,505190.500,13962,4,EM,1,100,2024-02-05_16-46-42-410261.csv
1707151612.594962,505295.000,13962,4,EM,1,100,PS
1707151612.654300,505352.500,13980,4,EM,1,100,RS
1707151612.713638,505410.000,13980,4,EM,1,100,RB
1707151612.772975,505467.500,13980,4,EM,1,100,2024-02-05_16-46-42-410261.csv
1707151612.832313,505525.000,13980,4,EM,1,100,PS
1707151612.895005,505585.750,14016,4,EM,1,100,RS
1707151612.957696,505646.500,14016,4,EM,1,100,RB
1707151613.020388,505707.250,14016,4,EM,1,100,2024-02-05_16-46-42-410261.csv
1707151613.083079,505768.000,14016,4,EM,1,100,PS
1707151613.134935,505818.250,14050,4,EM,1,100,RS
1707151613.186791,505868.500,14050,4,EM,1,100,RB
1707151613.238647,505918.750,14050,4,EM,1,100,2024-02-05_16-46-42-410261.csv
1707151613.290503,505969.000,14050,4,EM,1,100,PS
1707151613.342617,506019.500,14084,4,EM,1,100,RS
1707151613.394731,506070.000,14084,4,EM,1,100,RB
1707151613.446845,506120.500,14084,4,EM,1,100,2024-02-05_16-46-42-410261.csv
1707151613.498959,506171.000,14084,4,EM,1,100,PS
1707151613.559071,506229.250,14117,4,EM,1,100,RS
1707151613.619182,506287.500,14117,4,EM,1,100,RB
1707151613.679294,506345.750,14117,4,EM,1,100,2024-02-05_16-46-42-410261.csv
1707151613.739406,506404.000,14117,4,EM,1,100,PS
1707151613.791261,506454.250,14151,4,EM,1,100,RS
1707151613.843117,506504.500,14151,4,EM,1,100,RB
1707151613.894973,506554.750,14151,4,EM,1,100,2024-02-05_16-46-42-410261.csv
1707151613.946829,506605.000,14151,4,EM,1,100,PS
1707151613.999201,506655.750,14184,4,EM,1,100,RS
1707151614.051573,506706.500,14184,4,EM,1,100,RB
1707151614.103945,506757.250,14184,4,EM,1,100,2024-02-05_16-46-42-410261.csv
1707151614.156317,506808.000,14184,4,EM,1,100,PS
1707151614.208173,506858.250,14216,4,EM,1,100,RS
1707151614.260029,506908.500,14216,4,EM,1,100,RB
1707151614.311885,506958.750,14216,4,EM,1,100,2024-02-05_16-46-42-410261.csv
1707151614.363741,507009.000,14216,4,EM,1,100,PS
1707151614.419467,507063.000,14252,4,EM,1,100,RS
1707151614.475193,507117.000,14252,4,EM,1,100,RB
1707151614.530918,507171.000,14252,4,EM,1,100,2024-02-05_16-46-42-410261.csv
1707151614.586644,507225.000,14252,4,EM,1,100,PS
1707151614.638500,507275.250,14284,4,EM,1,100,RS
1707151614.690356,507325.500,14284,4,EM,1,100,RB
1707151614.742212,507375.750,14284,4,EM,1,100,2024-02-05_16-46-42-410261.csv
1707151614.794068,507426.000,14284,4,EM,1,100,PS
1707151614.845924,507476.250,14317,4,EM,1,100,RS
1707151614.897780,507526.500,14317,4,EM,1,100,RB
1707151614.949636,507576.750,14317,4,EM,1,100,2024-02-05_16-46-42-410261.csv
1707151615.001492,507627.000,14317,4,EM,1,100,PS
1707151615.053348,507677.250,14349,4,EM,1,100,RS
1707151615.105204,507727.500,14349,4,EM,1,100,RB
1707151615.157060,507777.750,14349,4,EM,1,100,2024-02-05_16-46-42-410261.csv
1707151615.208916,507828.000,14349,4,EM,1,100,PS
1707151615.260772,507878.250,14386,4,EM,1,100,RS
1707151615.312628,507928.500,14386,4,EM,1,100,RB
1707151615.364484,507978.750,14386,4,EM,1,100,2024-02-05_16-46-42-410261.csv
1707151615.416340,508029.000,14386,4,EM,1,100,PS
1707151615.483417,508094.000,14419,4,EM,1,100,RS
1707151615.550494,508159.000,14419,4,EM,1,100,RB
1707151615.617572,508224.000,14419,4,EM,1,100,2024-02-05_16-46-42-410261.csv
1707151615.684649,508289.000,14419,4,EM,1,100,PS
1707151615.736505,508339.250,14452,4,EM,1,100,RS
1707151615.788361,508389.500,14452,4,EM,1,100,RB
1707151615.840217,508439.750,14452,4,EM,1,100,2024-02-05_16-46-42-410261.csv
1707151615.892073,508490.000,14452,4,EM,1,100,PS
1707151615.943929,508540.250,14485,4,EM,1,100,RS
1707151615.995785,508590.500,14485,4,EM,1,100,RB
1707151616.047641,508640.750,14485,4,EM,1,100,2024-02-05_16-46-42-410261.csv
1707151616.099497,508691.000,14485,4,EM,1,100,PS
1707151616.152901,508742.750,14519,4,EM,1,100,RS
1707151616.206305,508794.500,14519,4,EM,1,100,RB
1707151616.259709,508846.250,14519,4,EM,1,100,2024-02-05_16-46-42-410261.csv
1707151616.313112,508898.000,14519,4,EM,1,100,PS
1707151616.364710,508948.000,14553,4,EM,1,100,RS
1707151616.416308,508998.000,14553,4,EM,1,100,RB
1707151616.467906,509048.000,14553,4,EM,1,100,2024-02-05_16-46-42-410261.csv
1707151616.519504,509098.000,14553,4,EM,1,100,PS
1707151616.571360,509148.250,14586,4,EM,1,100,RS
1707151616.623216,509198.500,14586,4,EM,1,100,RB
1707151616.675072,509248.750,14586,4,EM,1,100,2024-02-05_16-46-42-410261.csv
1707151616.726928,509299.000,14586,4,EM,1,100,PS
1707151616.778784,509349.250,14618,4,EM,1,100,RS
1707151616.830640,509399.500,14618,4,EM,1,100,RB
1707151616.882496,509449.750,14618,4,EM,1,100,2024-02-05_16-46-42-410261.csv
1707151616.934352,509500.000,14618,4,EM,1,100,PS
1707151616.986466,509550.500,14652,4,EM,1,100,RS
1707151617.038580,509601.000,14652,4,EM,1,100,RB
1707151617.090694,509651.500,14652,4,EM,1,100,2024-02-05_16-46-42-410261.csv
1707151617.142808,509702.000,14652,4,EM,1,100,PS
1707151617.206531,509763.750,14692,4,EM,1,100,RS
1707151617.270255,509825.500,14692,4,EM,1,100,RB
1707151617.333978,509887.250,14692,4,EM,1,100,2024-02-05_16-46-42-410261.csv
1707151617.397702,509949.000,14692,4,EM,1,100,PS
1707151617.449558,509999.250,14724,4,EM,1,100,RS
1707151617.501414,510049.500,14724,4,EM,1,100,RB
1707151617.553270,510099.750,14724,4,EM,1,100,2024-02-05_16-46-42-410261.csv
1707151617.605126,510150.000,14724,4,EM,1,100,PS
1707151617.656982,510200.250,14758,4,EM,1,100,RS
1707151617.708838,510250.500,14758,4,EM,1,100,RB
1707151617.760694,510300.750,14758,4,EM,1,100,2024-02-05_16-46-42-410261.csv
1707151617.812550,510351.000,14758,4,EM,1,100,PS
1707151617.864405,510401.250,14789,4,EM,1,100,RS
1707151617.916261,510451.500,14789,4,EM,1,100,RB
1707151617.968117,510501.750,14789,4,EM,1,100,2024-02-05_16-46-42-410261.csv
1707151618.019973,510552.000,14789,4,EM,1,100,PS
1707151618.071829,510602.250,14825,4,EM,1,100,RS
1707151618.123685,510652.500,14825,4,EM,1,100,RB
1707151618.175541,510702.750,14825,4,EM,1,100,2024-02-05_16-46-42-410261.csv
1707151618.227397,510753.000,14825,4,EM,1,100,PS
1707151618.279253,510803.250,14856,4,EM,1,100,RS
1707151618.331109,510853.500,14856,4,EM,1,100,RB
1707151618.382965,510903.750,14856,4,EM,1,100,2024-02-05_16-46-42-410261.csv
1707151618.434821,510954.000,14856,4,EM,1,100,PS
1707151618.487193,511004.750,14890,4,EM,1,100,RS
1707151618.539565,511055.500,14890,4,EM,1,100,RB
1707151618.591937,511106.250,14890,4,EM,1,100,2024-02-05_16-46-42-410261.csv
1707151618.644309,511157.000,14890,4,EM,1,100,PS
1707151618.696165,511207.250,14924,4,EM,1,100,RS
1707151618.748021,511257.500,14924,4,EM,1,100,RB
1707151618.799877,511307.750,14924,4,EM,1,100,2024-02-05_16-46-42-410261.csv
1707151618.851733,511358.000,14924,4,EM,1,100,PS
1707151618.903589,511408.250,14957,4,EM,1,100,RS
1707151618.955445,511458.500,14957,4,EM,1,100,RB
1707151619.007301,511508.750,14957,4,EM,1,100,2024-02-05_16-46-42-410261.csv
1707151619.059157,511559.000,14957,4,EM,1,100,PS
1707151619.111013,511609.250,14991,4,EM,1,100,RS
1707151619.162869,511659.500,14991,4,EM,1,100,RB
1707151619.214724,511709.750,14991,4,EM,1,100,2024-02-05_16-46-42-410261.csv
1707151619.266580,511760.000,14991,4,EM,1,100,PS
1707151619.318436,511810.250,15023,4,EM,1,100,RS
1707151619.370292,511860.500,15023,4,EM,1,100,RB
1707151619.422148,511910.750,15023,4,EM,1,100,2024-02-05_16-46-42-410261.csv
1707151619.474004,511961.000,15023,4,EM,1,100,PS
1707151619.525860,512011.250,15056,4,EM,1,100,RS
1707151619.577716,512061.500,15056,4,EM,1,100,RB
1707151619.629572,512111.750,15056,4,EM,1,100,2024-02-05_16-46-42-410261.csv
1707151619.681428,512162.000,15056,4,EM,1,100,PS
1707151619.733284,512212.250,15090,4,EM,1,100,RS
1707151619.785140,512262.500,15090,4,EM,1,100,RB
1707151619.836996,512312.750,15090,4,EM,1,100,2024-02-05_16-46-42-410261.csv
1707151619.888852,512363.000,15090,4,EM,1,100,PS
1707151619.940708,512413.250,15123,4,EM,1,100,RS
1707151619.992564,512463.500,15123,4,EM,1,100,RB
1707151620.044420,512513.750,15123,4,EM,1,100,2024-02-05_16-46-42-410261.csv
1707151620.096276,512564.000,15123,4,EM,1,100,PS
1707151620.148132,512614.250,15157,4,EM,1,100,RS
1707151620.199988,512664.500,15157,4,EM,1,100,RB
1707151620.251844,512714.750,15157,4,EM,1,100,2024-02-05_16-46-42-410261.csv
1707151620.303700,512765.000,15157,4,EM,1,100,PS
1707151620.360457,512820.000,15191,4,EM,1,100,RS
1707151620.417215,512875.000,15191,4,EM,1,100,RB
1707151620.473973,512930.000,15191,4,EM,1,100,2024-02-05_16-46-42-410261.csv
1707151620.530731,512985.000,15191,4,EM,1,100,PS
1707151620.582587,513035.250,15226,4,EM,1,100,RS
1707151620.634443,513085.500,15226,4,EM,1,100,RB
1707151620.686299,513135.750,15226,4,EM,1,100,2024-02-05_16-46-42-410261.csv
1707151620.738155,513186.000,15226,4,EM,1,100,PS
1707151620.790011,513236.250,15258,4,EM,1,100,RS
1707151620.841867,513286.500,15258,4,EM,1,100,RB
1707151620.893723,513336.750,15258,4,EM,1,100,2024-02-05_16-46-42-410261.csv
1707151620.945578,513387.000,15258,4,EM,1,100,PS
1707151620.997434,513437.250,15292,4,EM,1,100,RS
1707151621.049290,513487.500,15292,4,EM,1,100,RB
1707151621.101146,513537.750,15292,4,EM,1,100,2024-02-05_16-46-42-410261.csv
1707151621.153002,513588.000,15292,4,EM,1,100,PS
1707151621.204858,513638.250,15324,4,EM,1,100,RS
1707151621.256714,513688.500,15324,4,EM,1,100,RB
1707151621.308570,513738.750,15324,4,EM,1,100,2024-02-05_16-46-42-410261.csv
1707151621.360426,513789.000,15324,4,EM,1,100,PS
1707151621.412282,513839.250,15357,4,EM,1,100,RS
1707151621.464138,513889.500,15357,4,EM,1,100,RB
1707151621.515994,513939.750,15357,4,EM,1,100,2024-02-05_16-46-42-410261.csv
1707151621.567850,513990.000,15357,4,EM,1,100,PS
1707151621.619706,514040.250,15393,4,EM,1,100,RS
1707151621.671562,514090.500,15393,4,EM,1,100,RB
1707151621.723418,514140.750,15393,4,EM,1,100,2024-02-05_16-46-42-410261.csv
1707151621.775274,514191.000,15393,4,EM,1,100,PS
1707151621.827130,514241.250,15424,4,EM,1,100,RS
1707151621.878986,514291.500,15424,4,EM,1,100,RB
1707151621.930842,514341.750,15424,4,EM,1,100,2024-02-05_16-46-42-410261.csv
1707151621.982698,514392.000,15424,4,EM,1,100,PS
1707151622.034554,514442.250,15458,4,EM,1,100,RS
1707151622.086410,514492.500,15458,4,EM,1,100,RB
1707151622.138266,514542.750,15458,4,EM,1,100,2024-02-05_16-46-42-410261.csv
1707151622.190122,514593.000,15458,4,EM,1,100,PS
1707151622.241978,514643.250,15489,4,EM,1,100,RS
1707151622.293834,514693.500,15489,4,EM,1,100,RB
1707151622.345689,514743.750,15489,4,EM,1,100,2024-02-05_16-46-42-410261.csv
1707151622.397545,514794.000,15489,4,EM,1,100,PS
1707151622.449401,514844.250,15525,4,EM,1,100,RS
1707151622.501257,514894.500,15525,4,EM,1,100,RB
1707151622.553113,514944.750,15525,4,EM,1,100,2024-02-05_16-46-42-410261.csv
1707151622.604969,514995.000,15525,4,EM,1,100,PS
1707151622.659147,515047.500,15564,4,EM,1,100,RS
1707151622.713325,515100.000,15564,4,EM,1,100,RB
1707151622.767503,515152.500,15564,4,EM,1,100,2024-02-05_16-46-42-410261.csv
1707151622.821681,515205.000,15564,4,EM,1,100,PS
1707151622.873537,515255.250,15595,4,EM,1,100,RS
1707151622.925393,515305.500,15595,4,EM,1,100,RB
1707151622.977249,515355.750,15595,4,EM,1,100,2024-02-05_16-46-42-410261.csv
1707151623.029105,515406.000,15595,4,EM,1,100,PS
1707151623.080961,515456.250,15629,4,EM,1,100,RS
1707151623.132817,515506.500,15629,4,EM,1,100,RB
1707151623.184673,515556.750,15629,4,EM,1,100,2024-02-05_16-46-42-410261.csv
1707151623.236529,515607.000,15629,4,EM,1,100,PS
1707151623.294834,515663.500,15663,4,EM,1,100,RS
1707151623.353140,515720.000,15663,4,EM,1,100,RB
1707151623.411446,515776.500,15663,4,EM,1,100,2024-02-05_16-46-42-410261.csv
1707151623.469751,515833.000,15663,4,EM,1,100,PS
1707151623.522897,515884.500,15696,4,EM,1,100,RS
1707151623.576043,515936.000,15696,4,EM,1,100,RB
1707151623.629189,515987.500,15696,4,EM,1,100,2024-02-05_16-46-42-410261.csv
1707151623.682335,516039.000,15696,4,EM,1,100,PS
1707151623.734191,516089.250,15729,4,EM,1,100,RS
1707151623.786047,516139.500,15729,4,EM,1,100,RB
1707151623.837903,516189.750,15729,4,EM,1,100,2024-02-05_16-46-42-410261.csv
1707151623.889759,516240.000,15729,4,EM,1,100,PS
1707151623.941615,516290.250,15762,4,EM,1,100,RS
1707151623.993471,516340.500,15762,4,EM,1,100,RB
1707151624.045327,516390.750,15762,4,EM,1,100,2024-02-05_16-46-42-410261.csv
1707151624.097183,516441.000,15762,4,EM,1,100,PS
1707151624.149039,516491.250,15797,4,EM,1,100,RS
1707151624.200895,516541.500,15797,4,EM,1,100,RB
1707151624.252751,516591.750,15797,4,EM,1,100,2024-02-05_16-46-42-410261.csv
1707151624.304607,516642.000,15797,4,EM,1,100,PS
1707151624.362654,516698.250,15829,4,EM,1,100,RS
1707151624.420702,516754.500,15829,4,EM,1,100,RB
1707151624.478750,516810.750,15829,4,EM,1,100,2024-02-05_16-46-42-410261.csv
1707151624.536797,516867.000,15829,4,EM,1,100,PS
1707151624.588653,516917.250,15862,4,EM,1,100,RS
1707151624.640509,516967.500,15862,4,EM,1,100,RB
1707151624.692365,517017.750,15862,4,EM,1,100,2024-02-05_16-46-42-410261.csv
1707151624.744221,517068.000,15862,4,EM,1,100,PS
1707151624.796077,517118.250,15894,4,EM,1,100,RS
1707151624.847933,517168.500,15894,4,EM,1,100,RB
1707151624.899789,517218.750,15894,4,EM,1,100,2024-02-05_16-46-42-410261.csv
1707151624.951645,517269.000,15894,4,EM,1,100,PS
1707151625.003501,517319.250,15928,4,EM,1,100,RS
1707151625.055357,517369.500,15928,4,EM,1,100,RB
1707151625.107213,517419.750,15928,4,EM,1,100,2024-02-05_16-46-42-410261.csv
1707151625.159069,517470.000,15928,4,EM,1,100,PS
1707151625.210925,517520.250,15962,4,EM,1,100,RS
1707151625.262781,517570.500,15962,4,EM,1,100,RB
1707151625.314637,517620.750,15962,4,EM,1,100,2024-02-05_16-46-42-410261.csv
1707151625.366493,517671.000,15962,4,EM,1,100,PS
1707151625.418349,517721.250,15997,4,EM,1,100,RS
1707151625.470205,517771.500,15997,4,EM,1,100,RB
1707151625.522061,517821.750,15997,4,EM,1,100,2024-02-05_16-46-42-410261.csv
1707151625.573917,517872.000,15997,4,EM,1,100,PS
1707151625.625773,517922.250,16031,4,EM,1,100,RS
1707151625.677629,517972.500,16031,4,EM,1,100,RB
1707151625.729485,518022.750,16031,4,EM,1,100,2024-02-05_16-46-42-410261.csv
1707151625.781341,518073.000,16031,4,EM,1,100,PS
1707151625.833197,518123.250,16062,4,EM,1,100,RS
1707151625.885052,518173.500,16062,4,EM,1,100,RB
