LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,T1
1707151624.475912,516808.000,15835,1,T1,1,100,32.378
1707151624.608003,516936.000,15851,1,T1,1,100,32.376
1707151624.741125,517065.000,15869,1,T1,1,100,32.446
1707151624.873216,517193.000,15900,1,T1,1,100,32.441
1707151625.006339,517322.000,15917,1,T1,1,100,32.404
1707151625.139462,517451.000,15936,1,T1,1,100,32.317
1707151625.270521,517578.000,15952,1,T1,1,100,32.350
1707151625.403643,517707.000,15986,1,T1,1,100,32.400
1707151625.536766,517836.000,16003,1,T1,1,100,32.421
1707151625.668857,517964.000,16020,1,T1,1,100,32.466
1707151625.803012,518094.000,16051,1,T1,1,100,32.450
1707151625.935103,518222.000,16070,1,T1,1,100,32.301
1707151626.067193,518350.000,16087,1,T1,1,100,32.414
1707151626.200316,518479.000,16104,1,T1,1,100,32.463
1707151626.333439,518608.000,16136,1,T1,1,100,32.378
1707151626.465530,518736.000,16152,1,T1,1,100,32.341
1707151626.596589,518863.000,16169,1,T1,1,100,32.289
1707151626.729711,518992.000,16186,1,T1,1,100,32.267
1707151626.862834,519121.000,16219,1,T1,1,100,32.435
1707151626.995957,519250.000,16237,1,T1,1,100,32.436
1707151627.127016,519377.000,16253,1,T1,1,100,32.437
1707151627.259107,519505.000,16285,1,T1,1,100,32.402
1707151627.393261,519635.000,16302,1,T1,1,100,32.351
1707151627.528448,519766.000,16318,1,T1,1,100,32.329
1707151627.661571,519895.000,16336,1,T1,1,100,32.391
1707151627.792630,520022.000,16369,1,T1,1,100,32.453
1707151627.924720,520150.000,16390,1,T1,1,100,32.444
1707151628.058875,520280.000,16408,1,T1,1,100,32.369
1707151628.194062,520411.000,16424,1,T1,1,100,32.444
1707151628.326153,520539.000,16456,1,T1,1,100,32.440
1707151628.459275,520668.000,16473,1,T1,1,100,32.403
1707151628.591366,520796.000,16489,1,T1,1,100,32.564
1707151628.726553,520927.000,16523,1,T1,1,100,32.386
1707151628.859676,521056.000,16540,1,T1,1,100,32.415
1707151628.992798,521185.000,16557,1,T1,1,100,32.321
1707151629.125921,521314.000,16574,1,T1,1,100,32.316
1707151629.258012,521442.000,16606,1,T1,1,100,32.279
1707151629.394231,521574.000,16622,1,T1,1,100,32.475
1707151629.526321,521702.000,16639,1,T1,1,100,32.383
1707151629.659444,521831.000,16673,1,T1,1,100,32.343
1707151629.791535,521959.000,16689,1,T1,1,100,32.397
1707151629.922594,522086.000,16706,1,T1,1,100,32.420
1707151630.055717,522215.000,16723,1,T1,1,100,32.359
1707151630.188839,522344.000,16754,1,T1,1,100,32.474
1707151630.321962,522473.000,16772,1,T1,1,100,32.383
1707151630.454053,522601.000,16790,1,T1,1,100,32.378
1707151630.585112,522728.000,16809,1,T1,1,100,32.270
1707151630.718235,522857.000,16841,1,T1,1,100,32.330
1707151630.851357,522986.000,16857,1,T1,1,100,32.462
1707151630.983448,523114.000,16875,1,T1,1,100,32.519
1707151631.115539,523242.000,16891,1,T1,1,100,32.473
1707151631.248662,523371.000,16923,1,T1,1,100,32.346
1707151631.381785,523500.000,16942,1,T1,1,100,32.292
1707151631.514907,523629.000,16958,1,T1,1,100,32.233
1707151631.648030,523758.000,16990,1,T1,1,100,32.313
1707151631.779089,523885.000,17007,1,T1,1,100,32.419
1707151631.912212,524014.000,17023,1,T1,1,100,32.359
1707151632.045335,524143.000,17041,1,T1,1,100,32.439
1707151632.178457,524272.000,17072,1,T1,1,100,32.438
1707151632.311580,524401.000,17091,1,T1,1,100,32.367
1707151632.444703,524530.000,17108,1,T1,1,100,32.336
1707151632.576794,524658.000,17124,1,T1,1,100,32.252
1707151632.713012,524790.000,17156,1,T1,1,100,32.251
1707151632.845103,524918.000,17173,1,T1,1,100,32.357
1707151632.978226,525047.000,17190,1,T1,1,100,32.367
1707151633.110317,525175.000,17228,2,T1,1,100,32.407
1707151633.242408,525303.000,17228,2,T1,1,100,32.389
1707151633.377594,525434.000,17261,1,T1,1,100,32.381
1707151633.511749,525564.000,17278,1,T1,1,100,32.342
1707151633.643840,525692.000,17295,1,T1,1,100,32.290
1707151633.775931,525820.000,17312,1,T1,1,100,32.338
1707151633.911117,525951.000,17344,1,T1,1,100,32.430
1707151634.044240,526080.000,17360,1,T1,1,100,32.328
1707151634.177363,526209.000,17379,1,T1,1,100,32.355
1707151634.310486,526338.000,17411,1,T1,1,100,32.473
1707151634.441544,526465.000,17427,1,T1,1,100,32.382
1707151634.574667,526594.000,17444,1,T1,1,100,32.413
1707151634.707790,526723.000,17461,1,T1,1,100,32.392
1707151634.840913,526852.000,17492,1,T1,1,100,32.418
1707151634.974036,526981.000,17510,1,T1,1,100,32.464
1707151635.105094,527108.000,17528,1,T1,1,100,32.485
1707151635.238217,527237.000,17545,1,T1,1,100,32.422
1707151635.371340,527366.000,17579,1,T1,1,100,32.396
1707151635.503431,527494.000,17595,1,T1,1,100,32.455
1707151635.635522,527622.000,17613,1,T1,1,100,32.480
1707151635.769676,527752.000,17644,1,T1,1,100,32.385
1707151635.901767,527880.000,17660,1,T1,1,100,32.450
1707151636.034890,528009.000,17680,1,T1,1,100,32.301
1707151636.168013,528138.000,17696,1,T1,1,100,32.272
1707151636.301135,528267.000,17728,1,T1,1,100,32.331
1707151636.434258,528396.000,17745,1,T1,1,100,32.391
1707151636.564285,528522.000,17761,1,T1,1,100,32.453
1707151636.697408,528651.000,17779,1,T1,1,100,32.444
1707151636.834658,528784.000,17812,1,T1,1,100,32.440
1707151636.968813,528914.000,17829,1,T1,1,100,32.439
1707151637.099872,529041.000,17846,1,T1,1,100,32.403
1707151637.235059,529172.000,17878,1,T1,1,100,32.458
1707151637.368181,529301.000,17894,1,T1,1,100,32.446
1707151637.501304,529430.000,17911,1,T1,1,100,32.477
1707151637.634427,529559.000,17928,1,T1,1,100,32.454
1707151637.765486,529686.000,17961,1,T1,1,100,32.445
1707151637.901705,529818.000,17978,1,T1,1,100,32.405
1707151638.035859,529948.000,17995,1,T1,1,100,32.353
1707151638.167950,530076.000,18026,1,T1,1,100,32.401
1707151638.301073,530205.000,18044,1,T1,1,100,32.457
1707151638.435228,530335.000,18065,1,T1,1,100,32.481
1707151638.570414,530466.000,18082,1,T1,1,100,32.421
1707151638.703537,530595.000,18101,1,T1,1,100,32.395
1707151638.836660,530724.000,18132,1,T1,1,100,32.384
1707151638.967719,530851.000,18150,1,T1,1,100,32.379
1707151639.103937,530983.000,18166,1,T1,1,100,32.448
1707151639.238092,531113.000,18198,1,T1,1,100,32.371
1707151639.370183,531241.000,18215,1,T1,1,100,32.373
1707151639.503306,531370.000,18231,1,T1,1,100,32.481
1707151639.634364,531497.000,18251,1,T1,1,100,32.421
1707151639.767487,531626.000,18267,1,T1,1,100,32.395
1707151639.899578,531754.000,18284,1,T1,1,100,32.348
1707151640.031669,531882.000,18301,1,T1,1,100,32.363
1707151640.165824,532012.000,18318,1,T1,1,100,32.405
1707151640.297914,532140.000,18352,1,T1,1,100,32.424
1707151640.428973,532267.000,18368,1,T1,1,100,32.431
1707151640.561064,532395.000,18387,1,T1,1,100,32.506
1707151640.695219,532525.000,18404,1,T1,1,100,32.467
1707151640.830406,532656.000,18435,1,T1,1,100,32.521
1707151640.963528,532785.000,18453,1,T1,1,100,32.438
1707151641.094587,532912.000,18469,1,T1,1,100,32.402
1707151641.226678,533040.000,18486,1,T1,1,100,32.387
1707151641.362897,533172.000,18520,1,T1,1,100,32.486
1707151641.498083,533303.000,18536,1,T1,1,100,32.459
1707151641.630174,533431.000,18554,1,T1,1,100,32.411
1707151641.762265,533559.000,18570,1,T1,1,100,32.426
1707151641.895388,533688.000,18587,1,T1,1,100,32.433
1707151642.028510,533817.000,18619,1,T1,1,100,32.435
1707151642.161633,533946.000,18635,1,T1,1,100,32.507
1707151642.292692,534073.000,18655,1,T1,1,100,32.503
1707151642.428911,534205.000,18671,1,T1,1,100,32.430
1707151642.563065,534335.000,18703,1,T1,1,100,32.505
1707151642.695156,534463.000,18720,1,T1,1,100,32.361
1707151642.828279,534592.000,18736,1,T1,1,100,32.369
1707151642.959338,534719.000,18754,1,T1,1,100,32.479
1707151643.095557,534851.000,18770,1,T1,1,100,32.455
1707151643.227647,534979.000,18804,1,T1,1,100,32.481
1707151643.360770,535108.000,18821,1,T1,1,100,32.385
1707151643.493893,535237.000,18837,1,T1,1,100,32.379
1707151643.628048,535367.000,18875,2,T1,1,100,32.306
1707151643.762202,535497.000,18875,2,T1,1,100,32.274
1707151643.894293,535625.000,18891,1,T1,1,100,32.473
1707151644.027416,535754.000,18925,1,T1,1,100,32.453
1707151644.159507,535882.000,18942,1,T1,1,100,32.444
1707151644.293661,536012.000,18959,1,T1,1,100,32.440
1707151644.427816,536142.000,18976,1,T1,1,100,32.403
1707151644.559907,536270.000,19008,1,T1,1,100,32.423
1707151644.696126,536402.000,19024,1,T1,1,100,32.431
1707151644.831312,536533.000,19041,1,T1,1,100,32.541
1707151644.963403,536661.000,19060,1,T1,1,100,32.482
1707151645.095494,536789.000,19091,1,T1,1,100,32.492
1707151645.228617,536918.000,19110,1,T1,1,100,32.426
1707151645.363803,537049.000,19129,1,T1,1,100,32.397
1707151645.496926,537178.000,19146,1,T1,1,100,32.455
1707151645.629017,537306.000,19178,1,T1,1,100,32.481
1707151645.761108,537434.000,19196,1,T1,1,100,32.492
1707151645.895263,537564.000,19213,1,T1,1,100,32.496
1707151646.031481,537696.000,19230,1,T1,1,100,32.357
1707151646.163572,537824.000,19261,1,T1,1,100,32.367
1707151646.294631,537951.000,19279,1,T1,1,100,32.442
1707151646.427754,538080.000,19295,1,T1,1,100,32.404
1707151646.560876,538209.000,19313,1,T1,1,100,32.459
1707151646.696063,538340.000,19331,1,T1,1,100,32.518
1707151646.829186,538469.000,19349,2,T1,1,100,32.437
1707151646.962309,538598.000,19349,2,T1,1,100,32.508
1707151647.095947,538727.500,19366,2,T1,1,100,32.645
1707151647.229586,538857.000,19366,2,T1,1,100,32.563
1707151647.362709,538986.000,19383,1,T1,1,100,32.456
1707151647.494800,539114.000,19416,1,T1,1,100,32.410
1707151647.628954,539244.000,19434,1,T1,1,100,32.355
1707151647.763109,539374.000,19450,1,T1,1,100,32.402
1707151647.896232,539503.000,19467,1,T1,1,100,32.457
1707151648.029355,539632.000,19484,1,T1,1,100,32.446
1707151648.161446,539760.000,19515,1,T1,1,100,32.441
1707151648.296632,539891.000,19533,1,T1,1,100,32.475
1707151648.429755,540020.000,19551,1,T1,1,100,32.418
1707151648.562878,540149.000,19568,1,T1,1,100,32.358
1707151648.696001,540278.000,19600,1,T1,1,100,32.545
1707151648.828091,540406.000,19616,1,T1,1,100,32.590
1707151648.960182,540534.000,19634,1,T1,1,100,32.539
1707151649.094337,540664.000,19655,1,T1,1,100,32.517
1707151649.226428,540792.000,19672,1,T1,1,100,32.507
1707151649.359551,540921.000,19706,1,T1,1,100,32.503
1707151649.491641,541049.000,19722,1,T1,1,100,32.501
1707151649.622700,541176.000,19740,1,T1,1,100,32.536
1707151649.755823,541305.000,19771,1,T1,1,100,32.480
1707151649.889978,541435.000,19788,1,T1,1,100,32.456
1707151650.025164,541566.000,19805,1,T1,1,100,32.481
1707151650.159319,541696.000,19821,1,T1,1,100,32.456
1707151650.290378,541823.000,19857,1,T1,1,100,32.481
1707151650.423501,541952.000,19874,1,T1,1,100,32.563
1707151650.559719,542084.000,19890,1,T1,1,100,32.563
1707151650.692842,542213.000,19908,1,T1,1,100,32.633
1707151650.824933,542341.000,19939,1,T1,1,100,32.487
1707151650.957024,542469.000,19956,1,T1,1,100,32.459
1707151651.090147,542598.000,19973,1,T1,1,100,32.518
1707151651.226365,542730.000,19991,1,T1,1,100,32.508
1707151651.360520,542860.000,20023,1,T1,1,100,32.574
1707151651.491579,542987.000,20040,1,T1,1,100,32.497
1707151651.623670,543115.000,20057,1,T1,1,100,32.534
1707151651.758856,543246.000,20088,1,T1,1,100,32.373
1707151651.894043,543377.000,20105,1,T1,1,100,32.339
1707151652.027166,543506.000,20124,1,T1,1,100,32.359
1707151652.159257,543634.000,20141,1,T1,1,100,32.368
1707151652.294443,543765.000,20173,1,T1,1,100,32.372
1707151652.428598,543895.000,20189,1,T1,1,100,32.409
1707151652.560689,544023.000,20206,1,T1,1,100,32.390
1707151652.693812,544152.000,20223,1,T1,1,100,32.310
1707151652.826934,544281.000,20254,1,T1,1,100,32.347
1707151652.961089,544411.000,20274,1,T1,1,100,32.469
1707151653.094212,544540.000,20290,1,T1,1,100,32.451
1707151653.226303,544668.000,20322,1,T1,1,100,32.550
1707151653.358393,544796.000,20339,1,T1,1,100,32.557
1707151653.492548,544926.000,20355,1,T1,1,100,32.454
1707151653.624639,545054.000,20373,1,T1,1,100,32.480
1707151653.756730,545182.000,20404,1,T1,1,100,32.562
1707151653.889853,545311.000,20422,1,T1,1,100,32.527
1707151654.022975,545440.000,20440,1,T1,1,100,32.441
1707151654.154034,545567.000,20471,1,T1,1,100,32.510
1707151654.287157,545696.000,20493,1,T1,1,100,32.362
1707151654.420280,545825.000,20510,1,T1,1,100,32.511
1707151654.556498,545957.000,20526,1,T1,1,100,32.505
1707151654.690653,546087.000,20544,1,T1,1,100,32.431
1707151654.821712,546214.000,20577,1,T1,1,100,32.435
1707151654.953803,546342.000,20594,1,T1,1,100,32.543
1707151655.088989,546473.000,20611,1,T1,1,100,32.483
1707151655.224176,546604.000,20627,1,T1,1,100,32.564
1707151655.357299,546733.000,20661,1,T1,1,100,32.634
1707151655.488358,546860.000,20678,1,T1,1,100,32.593
1707151655.620449,546988.000,20695,1,T1,1,100,32.505
1707151655.757699,547121.000,20728,1,T1,1,100,32.502
1707151655.891854,547251.000,20746,1,T1,1,100,32.465
1707151656.023945,547379.000,20762,1,T1,1,100,32.521
1707151656.155004,547506.000,20779,1,T1,1,100,32.580
1707151656.288126,547635.000,20811,1,T1,1,100,32.535
1707151656.424345,547767.000,20827,1,T1,1,100,32.515
1707151656.556436,547895.000,20846,1,T1,1,100,32.577
1707151656.688527,548023.000,20863,1,T1,1,100,32.533
1707151656.821649,548152.000,20894,1,T1,1,100,32.550
1707151656.954772,548281.000,20912,1,T1,1,100,32.486
1707151657.086863,548409.000,20928,1,T1,1,100,32.494
1707151657.219986,548538.000,20960,1,T1,1,100,32.568
1707151657.353109,548667.000,20977,1,T1,1,100,32.494
1707151657.484167,548794.000,20995,1,T1,1,100,32.533
1707151657.617290,548923.000,21013,1,T1,1,100,32.550
1707151657.750413,549052.000,21044,1,T1,1,100,32.486
1707151657.882504,549180.000,21060,1,T1,1,100,32.600
1707151658.016659,549310.000,21078,1,T1,1,100,32.508
1707151658.148749,549438.000,21094,1,T1,1,100,32.433
1707151658.280840,549566.000,21128,1,T1,1,100,32.471
1707151658.413963,549695.000,21145,1,T1,1,100,32.487
1707151658.547086,549824.000,21161,1,T1,1,100,32.530
1707151658.679176,549952.000,21193,1,T1,1,100,32.548
1707151658.810235,550079.000,21210,1,T1,1,100,32.486
1707151658.943358,550208.000,21227,1,T1,1,100,32.458
1707151659.076481,550337.000,21246,1,T1,1,100,32.517
1707151659.209604,550466.000,21278,1,T1,1,100,32.472
1707151659.341694,550594.000,21294,1,T1,1,100,32.594
1707151659.472753,550721.000,21311,1,T1,1,100,32.647
1707151659.605876,550850.000,21333,1,T1,1,100,32.564
1707151659.742095,550982.000,21352,1,T1,1,100,32.492
1707151659.874186,551110.000,21386,1,T1,1,100,32.603
1707151660.006276,551238.000,21402,1,T1,1,100,32.545
1707151660.139399,551367.000,21419,1,T1,1,100,32.555
1707151660.273554,551497.000,21435,1,T1,1,100,32.595
1707151660.408741,551628.000,21469,1,T1,1,100,32.541
1707151660.540831,551756.000,21486,1,T1,1,100,32.553
1707151660.671890,551883.000,21505,1,T1,1,100,32.558
1707151660.805013,552012.000,21536,1,T1,1,100,32.525
1707151660.940200,552143.000,21554,1,T1,1,100,32.511
1707151661.074354,552273.000,21570,1,T1,1,100,32.611
1707151661.207477,552402.000,21587,1,T1,1,100,32.654
1707151661.338536,552529.000,21621,1,T1,1,100,32.496
1707151661.470627,552657.000,21637,1,T1,1,100,32.569
1707151661.605814,552788.000,21655,1,T1,1,100,32.601
1707151661.738936,552917.000,21686,1,T1,1,100,32.579
1707151661.872059,553046.000,21702,1,T1,1,100,32.570
1707151662.004150,553174.000,21720,1,T1,1,100,32.672
1707151662.135209,553301.000,21736,1,T1,1,100,32.539
1707151662.268332,553430.000,21770,1,T1,1,100,32.552
1707151662.401454,553559.000,21787,1,T1,1,100,32.558
1707151662.534577,553688.000,21803,1,T1,1,100,32.596
1707151662.667700,553817.000,21821,1,T1,1,100,32.577
1707151662.798759,553944.000,21852,1,T1,1,100,32.640
1707151662.931881,554073.000,21869,1,T1,1,100,32.560
1707151663.065004,554202.000,21888,1,T1,1,100,32.491
1707151663.196063,554329.000,21920,1,T1,1,100,32.496
1707151663.328154,554457.000,21936,1,T1,1,100,32.463
1707151663.462309,554587.000,21953,1,T1,1,100,32.448
1707151663.594399,554715.000,21970,1,T1,1,100,32.584
1707151663.727522,554844.000,22003,1,T1,1,100,32.536
1707151663.860645,554973.000,22020,1,T1,1,100,32.516
1707151663.991704,555100.000,22037,1,T1,1,100,32.578
1707151664.124827,555229.000,22054,1,T1,1,100,32.605
1707151664.257949,555358.000,22086,1,T1,1,100,32.616
1707151664.391072,555487.000,22102,1,T1,1,100,32.621
1707151664.524195,555616.000,22121,1,T1,1,100,32.552
1707151664.655254,555743.000,22153,1,T1,1,100,32.523
1707151664.788377,555872.000,22169,1,T1,1,100,32.581
1707151664.924595,556004.000,22192,1,T1,1,100,32.535
1707151665.057718,556133.000,22208,1,T1,1,100,32.657
1707151665.189809,556261.000,22242,1,T1,1,100,32.639
1707151665.322932,556390.000,22261,1,T1,1,100,32.596
1707151665.457086,556520.000,22277,1,T1,1,100,32.683
1707151665.592273,556651.000,22309,1,T1,1,100,32.650
1707151665.726428,556781.000,22326,1,T1,1,100,32.565
1707151665.858519,556909.000,22342,1,T1,1,100,32.564
1707151665.991641,557038.000,22360,1,T1,1,100,32.563
1707151666.124764,557167.000,22393,1,T1,1,100,32.669
