LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PI
1707151607.686963,500539.000,13236,3,PI,1,100,165053
1707151607.726694,500577.500,13253,2,PI,1,100,165243
1707151607.766424,500616.000,13253,2,PI,1,100,165402
1707151607.807015,500655.333,13269,3,PI,1,100,165528
1707151607.847605,500694.667,13269,3,PI,1,100,165649
1707151607.888195,500734.000,13269,3,PI,1,100,165768
1707151607.929474,500774.000,13286,2,PI,1,100,165871
1707151607.970752,500814.000,13286,2,PI,1,100,165866
1707151608.010655,500852.667,13303,3,PI,1,100,164639
1707151608.050557,500891.333,13303,3,PI,1,100,163429
1707151608.090459,500930.000,13303,3,PI,1,100,163353
1707151608.130018,500968.333,13318,3,PI,1,100,163417
1707151608.169576,501006.667,13318,3,PI,1,100,163472
1707151608.209135,501045.000,13318,3,PI,1,100,163668
1707151608.248349,501083.000,13334,3,PI,1,100,164044
1707151608.287564,501121.000,13334,3,PI,1,100,164223
1707151608.326778,501159.000,13334,3,PI,1,100,164207
1707151608.366509,501197.500,13354,2,PI,1,100,164206
1707151608.406239,501236.000,13354,2,PI,1,100,164297
1707151608.447173,501275.667,13370,3,PI,1,100,164446
1707151608.488108,501315.333,13370,3,PI,1,100,164646
1707151608.529042,501355.000,13370,3,PI,1,100,164854
1707151608.569977,501394.667,13387,3,PI,1,100,165034
1707151608.610911,501434.333,13387,3,PI,1,100,165207
1707151608.651845,501474.000,13387,3,PI,1,100,165344
1707151608.691576,501512.500,13404,2,PI,1,100,165454
1707151608.731306,501551.000,13404,2,PI,1,100,165565
1707151608.770521,501589.000,13419,3,PI,1,100,165703
1707151608.809735,501627.000,13419,3,PI,1,100,165738
1707151608.848950,501665.000,13419,3,PI,1,100,164732
1707151608.888164,501703.000,13435,2,PI,1,100,163402
1707151608.927379,501741.000,13435,2,PI,1,100,163209
1707151608.967625,501780.000,13453,3,PI,1,100,163210
1707151609.007871,501819.000,13453,3,PI,1,100,163238
1707151609.048118,501858.000,13453,3,PI,1,100,163362
1707151609.088880,501897.500,13471,4,PI,1,100,163656
1707151609.129643,501937.000,13471,4,PI,1,100,163932
1707151609.170405,501976.500,13471,4,PI,1,100,163964
1707151609.211167,502016.000,13471,4,PI,1,100,163948
1707151609.251414,502055.000,13488,2,PI,1,100,164025
1707151609.291660,502094.000,13488,2,PI,1,100,164177
1707151609.331563,502132.667,13505,3,PI,1,100,164360
1707151609.371465,502171.333,13505,3,PI,1,100,164551
1707151609.411367,502210.000,13505,3,PI,1,100,164760
1707151609.450238,502247.667,13520,3,PI,1,100,164946
1707151609.489108,502285.333,13520,3,PI,1,100,165087
1707151609.527979,502323.000,13520,3,PI,1,100,165203
1707151609.567709,502361.500,13536,2,PI,1,100,165354
1707151609.607440,502400.000,13536,2,PI,1,100,165482
1707151609.647686,502439.000,13554,3,PI,1,100,165572
1707151609.687933,502478.000,13554,3,PI,1,100,164786
1707151609.728179,502517.000,13554,3,PI,1,100,163335
1707151609.768425,502556.000,13570,3,PI,1,100,163037
1707151609.808672,502595.000,13570,3,PI,1,100,163024
1707151609.848918,502634.000,13570,3,PI,1,100,163031
1707151609.888133,502672.000,13586,2,PI,1,100,163081
1707151609.927347,502710.000,13586,2,PI,1,100,163326
1707151609.967250,502748.667,13602,3,PI,1,100,163645
1707151610.007152,502787.333,13602,3,PI,1,100,163735
1707151610.047055,502826.000,13602,3,PI,1,100,163725
1707151610.086269,502864.000,13621,2,PI,1,100,163787
1707151610.125483,502902.000,13621,2,PI,1,100,163926
1707151610.166504,502941.750,13637,4,PI,1,100,164092
1707151610.207524,502981.500,13637,4,PI,1,100,164305
1707151610.248545,503021.250,13637,4,PI,1,100,164522
1707151610.289565,503061.000,13637,4,PI,1,100,164702
1707151610.329811,503100.000,13655,2,PI,1,100,164857
1707151610.370058,503139.000,13655,2,PI,1,100,164998
1707151610.409960,503177.667,13673,3,PI,1,100,165112
1707151610.449863,503216.333,13673,3,PI,1,100,165269
1707151610.489765,503255.000,13673,3,PI,1,100,165395
1707151610.529668,503293.667,13688,3,PI,1,100,165083
1707151610.569570,503332.333,13688,3,PI,1,100,163486
1707151610.609472,503371.000,13688,3,PI,1,100,162947
1707151610.648687,503409.000,13705,2,PI,1,100,162914
1707151610.687901,503447.000,13705,2,PI,1,100,162911
1707151610.732620,503490.333,13722,3,PI,1,100,162939
1707151610.777338,503533.667,13722,3,PI,1,100,163141
1707151610.822056,503577.000,13722,3,PI,1,100,163476
1707151610.861787,503615.500,13738,2,PI,1,100,163589
1707151610.901517,503654.000,13738,2,PI,1,100,163579
1707151610.941075,503692.333,13757,3,PI,1,100,163601
1707151610.980634,503730.667,13757,3,PI,1,100,163709
1707151611.020192,503769.000,13757,3,PI,1,100,163881
1707151611.059923,503807.500,13772,2,PI,1,100,164080
1707151611.099653,503846.000,13772,2,PI,1,100,164258
1707151611.139642,503884.750,13789,4,PI,1,100,164455
1707151611.179630,503923.500,13789,4,PI,1,100,164605
1707151611.219618,503962.250,13789,4,PI,1,100,164728
1707151611.259607,504001.000,13789,4,PI,1,100,164844
1707151611.299509,504039.667,13806,3,PI,1,100,164990
1707151611.339412,504078.333,13806,3,PI,1,100,165131
1707151611.379314,504117.000,13806,3,PI,1,100,165083
1707151611.419045,504155.500,13823,2,PI,1,100,163807
1707151611.458775,504194.000,13823,2,PI,1,100,162894
1707151611.498334,504232.333,13839,3,PI,1,100,162800
1707151611.537892,504270.667,13839,3,PI,1,100,162842
1707151611.577450,504309.000,13839,3,PI,1,100,162892
1707151611.617181,504347.500,13856,2,PI,1,100,163095
1707151611.656911,504386.000,13856,2,PI,1,100,163420
1707151611.696814,504424.667,13873,3,PI,1,100,163528
1707151611.736716,504463.333,13873,3,PI,1,100,163483
1707151611.776619,504502.000,13873,3,PI,1,100,163497
1707151611.816521,504540.667,13890,3,PI,1,100,163627
1707151611.856423,504579.333,13890,3,PI,1,100,163779
1707151611.896326,504618.000,13890,3,PI,1,100,163962
1707151611.936572,504657.000,13906,2,PI,1,100,164156
1707151611.976819,504696.000,13906,2,PI,1,100,164346
1707151612.016291,504734.250,13930,4,PI,1,100,164506
1707151612.055764,504772.500,13930,4,PI,1,100,164616
1707151612.095236,504810.750,13930,4,PI,1,100,164747
1707151612.134709,504849.000,13930,4,PI,1,100,164888
1707151612.174129,504887.200,13946,5,PI,1,100,165010
1707151612.213550,504925.400,13946,5,PI,1,100,164789
1707151612.252971,504963.600,13946,5,PI,1,100,163292
1707151612.292392,505001.800,13946,5,PI,1,100,162632
1707151612.331813,505040.000,13946,5,PI,1,100,162536
1707151612.372403,505079.333,13964,6,PI,1,100,162494
1707151612.412994,505118.667,13964,6,PI,1,100,162462
1707151612.453584,505158.000,13964,6,PI,1,100,162570
1707151612.494174,505197.333,13964,6,PI,1,100,162886
1707151612.534765,505236.667,13964,6,PI,1,100,163077
1707151612.575355,505276.000,13964,6,PI,1,100,163074
1707151612.614914,505314.333,13984,6,PI,1,100,163104
1707151612.654472,505352.667,13984,6,PI,1,100,163217
1707151612.694031,505391.000,13984,6,PI,1,100,163365
1707151612.733589,505429.333,13984,6,PI,1,100,163555
1707151612.773147,505467.667,13984,6,PI,1,100,163777
1707151612.812706,505506.000,13984,6,PI,1,100,163965
1707151612.852540,505544.600,14000,5,PI,1,100,164138
1707151612.892373,505583.200,14000,5,PI,1,100,164278
1707151612.932207,505621.800,14000,5,PI,1,100,164408
1707151612.972040,505660.400,14000,5,PI,1,100,164524
1707151613.011874,505699.000,14000,5,PI,1,100,164676
1707151613.052636,505738.500,14018,2,PI,1,100,164763
1707151613.093399,505778.000,14018,2,PI,1,100,163974
1707151613.133645,505817.000,14034,3,PI,1,100,162646
1707151613.173892,505856.000,14034,3,PI,1,100,162335
1707151613.214138,505895.000,14034,3,PI,1,100,162265
1707151613.254041,505933.667,14051,3,PI,1,100,162226
1707151613.293943,505972.333,14051,3,PI,1,100,162244
1707151613.333845,506011.000,14051,3,PI,1,100,162447
1707151613.373576,506049.500,14068,2,PI,1,100,162742
1707151613.413306,506088.000,14068,2,PI,1,100,162874
1707151613.452865,506126.333,14087,3,PI,1,100,162863
1707151613.492423,506164.667,14087,3,PI,1,100,162917
1707151613.531982,506203.000,14087,3,PI,1,100,163058
1707151613.571884,506241.667,14101,3,PI,1,100,163255
1707151613.611787,506280.333,14101,3,PI,1,100,163454
1707151613.651689,506319.000,14101,3,PI,1,100,163655
1707151613.692623,506358.667,14119,3,PI,1,100,163838
1707151613.733558,506398.333,14119,3,PI,1,100,164010
1707151613.774492,506438.000,14119,3,PI,1,100,164153
1707151613.814395,506476.667,14135,3,PI,1,100,164285
1707151613.854297,506515.333,14135,3,PI,1,100,164416
1707151613.894199,506554.000,14135,3,PI,1,100,164528
1707151613.934446,506593.000,14152,2,PI,1,100,164692
1707151613.974692,506632.000,14152,2,PI,1,100,164548
1707151614.013563,506669.667,14169,3,PI,1,100,163027
1707151614.052433,506707.333,14169,3,PI,1,100,162226
1707151614.091304,506745.000,14169,3,PI,1,100,162121
1707151614.131034,506783.500,14185,2,PI,1,100,162101
1707151614.170765,506822.000,14185,2,PI,1,100,162060
1707151614.211011,506861.000,14200,3,PI,1,100,162178
1707151614.251257,506900.000,14200,3,PI,1,100,162499
1707151614.291504,506939.000,14200,3,PI,1,100,162709
1707151614.332438,506978.667,14220,3,PI,1,100,162735
1707151614.373373,507018.333,14220,3,PI,1,100,162755
1707151614.414307,507058.000,14220,3,PI,1,100,162846
1707151614.454553,507097.000,14236,2,PI,1,100,163010
1707151614.494800,507136.000,14236,2,PI,1,100,163209
1707151614.534702,507174.667,14253,3,PI,1,100,163415
1707151614.574605,507213.333,14253,3,PI,1,100,163613
1707151614.614507,507252.000,14253,3,PI,1,100,163792
1707151614.653206,507289.500,14268,2,PI,1,100,163965
1707151614.691904,507327.000,14268,2,PI,1,100,164092
1707151614.732495,507366.333,14285,3,PI,1,100,164220
1707151614.773085,507405.667,14285,3,PI,1,100,164337
1707151614.813675,507445.000,14285,3,PI,1,100,164450
1707151614.853922,507484.000,14301,3,PI,1,100,164560
1707151614.894168,507523.000,14301,3,PI,1,100,164178
1707151614.934415,507562.000,14301,3,PI,1,100,162610
1707151614.974661,507601.000,14319,2,PI,1,100,162115
1707151615.014907,507640.000,14319,2,PI,1,100,162097
1707151615.061346,507685.000,14335,2,PI,1,100,162117
1707151615.107784,507730.000,14335,2,PI,1,100,162168
1707151615.147686,507768.667,14350,3,PI,1,100,162438
1707151615.187589,507807.333,14350,3,PI,1,100,162772
1707151615.227491,507846.000,14350,3,PI,1,100,162846
1707151615.267393,507884.667,14368,3,PI,1,100,162822
1707151615.307296,507923.333,14368,3,PI,1,100,162891
1707151615.347198,507962.000,14368,3,PI,1,100,163032
1707151615.387445,508001.000,14388,2,PI,1,100,163211
1707151615.427691,508040.000,14388,2,PI,1,100,163434
1707151615.466562,508077.667,14404,3,PI,1,100,163651
1707151615.505432,508115.333,14404,3,PI,1,100,163845
1707151615.544303,508153.000,14404,3,PI,1,100,164029
1707151615.584205,508191.667,14420,3,PI,1,100,164188
1707151615.624107,508230.333,14420,3,PI,1,100,164300
1707151615.664010,508269.000,14420,3,PI,1,100,164403
1707151615.703912,508307.667,14436,3,PI,1,100,164519
1707151615.743815,508346.333,14436,3,PI,1,100,164654
1707151615.783717,508385.000,14436,3,PI,1,100,164535
1707151615.823448,508423.500,14453,2,PI,1,100,163041
1707151615.863178,508462.000,14453,2,PI,1,100,162161
1707151615.903081,508500.667,14469,3,PI,1,100,162046
1707151615.942983,508539.333,14469,3,PI,1,100,162023
1707151615.982885,508578.000,14469,3,PI,1,100,162043
1707151616.022788,508616.667,14487,3,PI,1,100,162146
1707151616.062690,508655.333,14487,3,PI,1,100,162464
1707151616.102593,508694.000,14487,3,PI,1,100,162752
1707151616.141807,508732.000,14504,2,PI,1,100,162769
1707151616.181022,508770.000,14504,2,PI,1,100,162776
1707151616.220924,508808.667,14520,3,PI,1,100,162889
1707151616.260826,508847.333,14520,3,PI,1,100,163069
1707151616.300729,508886.000,14520,3,PI,1,100,163274
1707151616.340459,508924.500,14537,2,PI,1,100,163512
1707151616.380190,508963.000,14537,2,PI,1,100,163734
1707151616.420436,509002.000,14554,3,PI,1,100,163924
1707151616.460683,509041.000,14554,3,PI,1,100,164087
1707151616.500929,509080.000,14554,3,PI,1,100,164234
1707151616.540401,509118.250,14570,4,PI,1,100,164354
1707151616.579874,509156.500,14570,4,PI,1,100,164465
1707151616.619346,509194.750,14570,4,PI,1,100,164624
1707151616.658819,509233.000,14570,4,PI,1,100,164702
1707151616.698033,509271.000,14588,3,PI,1,100,163898
1707151616.737248,509309.000,14588,3,PI,1,100,162359
1707151616.776462,509347.000,14588,3,PI,1,100,162054
1707151616.816709,509386.000,14604,2,PI,1,100,162036
1707151616.856955,509425.000,14604,2,PI,1,100,162049
1707151616.896857,509463.667,14619,3,PI,1,100,162112
1707151616.936760,509502.333,14619,3,PI,1,100,162351
1707151616.976662,509541.000,14619,3,PI,1,100,162706
1707151617.016393,509579.500,14636,2,PI,1,100,162842
1707151617.056123,509618.000,14636,2,PI,1,100,162839
1707151617.095682,509656.333,14655,3,PI,1,100,162890
1707151617.135240,509694.667,14655,3,PI,1,100,163033
1707151617.174799,509733.000,14655,3,PI,1,100,163235
1707151617.215045,509772.000,14671,3,PI,1,100,163459
1707151617.255291,509811.000,14671,3,PI,1,100,163679
1707151617.295538,509850.000,14671,3,PI,1,100,163892
1707151617.334236,509887.500,14694,2,PI,1,100,164064
1707151617.372935,509925.000,14694,2,PI,1,100,164208
1707151617.412493,509963.333,14708,3,PI,1,100,164363
1707151617.452052,510001.667,14708,3,PI,1,100,164468
1707151617.491610,510040.000,14708,3,PI,1,100,164573
1707151617.531857,510079.000,14725,3,PI,1,100,164709
1707151617.572103,510118.000,14725,3,PI,1,100,164763
1707151617.612349,510157.000,14725,3,PI,1,100,163764
1707151617.653628,510197.000,14742,2,PI,1,100,162319
1707151617.694906,510237.000,14742,2,PI,1,100,162138
1707151617.735153,510276.000,14759,3,PI,1,100,162159
1707151617.775399,510315.000,14759,3,PI,1,100,162192
1707151617.815645,510354.000,14759,3,PI,1,100,162333
1707151617.855376,510392.500,14774,2,PI,1,100,162708
1707151617.895106,510431.000,14774,2,PI,1,100,162976
1707151617.934321,510469.000,14793,3,PI,1,100,162985
1707151617.973535,510507.000,14793,3,PI,1,100,162977
1707151618.012750,510545.000,14793,3,PI,1,100,163067
1707151618.052308,510583.333,14809,3,PI,1,100,163217
1707151618.091867,510621.667,14809,3,PI,1,100,163426
1707151618.131425,510660.000,14809,3,PI,1,100,163641
1707151618.171671,510699.000,14826,2,PI,1,100,163866
1707151618.211918,510738.000,14826,2,PI,1,100,164070
1707151618.252852,510777.667,14842,3,PI,1,100,164222
1707151618.293787,510817.333,14842,3,PI,1,100,164325
1707151618.334721,510857.000,14842,3,PI,1,100,164465
1707151618.374967,510896.000,14858,2,PI,1,100,164599
1707151618.415214,510935.000,14858,2,PI,1,100,164720
1707151618.455116,510973.667,14874,3,PI,1,100,164679
1707151618.495019,511012.333,14874,3,PI,1,100,163306
1707151618.534921,511051.000,14874,3,PI,1,100,162241
1707151618.574136,511089.000,14891,3,PI,1,100,162102
1707151618.613350,511127.000,14891,3,PI,1,100,162120
1707151618.652565,511165.000,14891,3,PI,1,100,162138
1707151618.692811,511204.000,14908,2,PI,1,100,162245
1707151618.733057,511243.000,14908,2,PI,1,100,162576
1707151618.773304,511282.000,14927,3,PI,1,100,162856
1707151618.813550,511321.000,14927,3,PI,1,100,162898
1707151618.853797,511360.000,14927,3,PI,1,100,162903
1707151618.894559,511399.500,14941,2,PI,1,100,163009
1707151618.935321,511439.000,14941,2,PI,1,100,163157
1707151618.975568,511478.000,14959,3,PI,1,100,163356
1707151619.015814,511517.000,14959,3,PI,1,100,163606
1707151619.056061,511556.000,14959,3,PI,1,100,163826
1707151619.095963,511594.667,14975,3,PI,1,100,164012
1707151619.135866,511633.333,14975,3,PI,1,100,164184
1707151619.175768,511672.000,14975,3,PI,1,100,164325
1707151619.214982,511710.000,14992,2,PI,1,100,164438
1707151619.254197,511748.000,14992,2,PI,1,100,164563
1707151619.298571,511791.000,15008,3,PI,1,100,164689
1707151619.342945,511834.000,15008,3,PI,1,100,164494
1707151619.387320,511877.000,15008,3,PI,1,100,162860
1707151619.426018,511914.500,15024,2,PI,1,100,162134
1707151619.464717,511952.000,15024,2,PI,1,100,162053
1707151619.505307,511991.333,15040,3,PI,1,100,162037
1707151619.545897,512030.667,15040,3,PI,1,100,162058
1707151619.586488,512070.000,15040,3,PI,1,100,162185
1707151619.626734,512109.000,15058,2,PI,1,100,162518
1707151619.666981,512148.000,15058,2,PI,1,100,162771
1707151619.706883,512186.667,15076,3,PI,1,100,162798
1707151619.746786,512225.333,15076,3,PI,1,100,162811
1707151619.786688,512264.000,15076,3,PI,1,100,162917
1707151619.826246,512302.333,15091,3,PI,1,100,163099
1707151619.865805,512340.667,15091,3,PI,1,100,163301
1707151619.905363,512379.000,15091,3,PI,1,100,163514
1707151619.945094,512417.500,15107,2,PI,1,100,163740
1707151619.984824,512456.000,15107,2,PI,1,100,163915
1707151620.024039,512494.000,15125,3,PI,1,100,164081
1707151620.063253,512532.000,15125,3,PI,1,100,164222
1707151620.102468,512570.000,15125,3,PI,1,100,164337
1707151620.142714,512609.000,15141,3,PI,1,100,164463
1707151620.182960,512648.000,15141,3,PI,1,100,164603
1707151620.223207,512687.000,15141,3,PI,1,100,164478
1707151620.262937,512725.500,15158,2,PI,1,100,162921
1707151620.302668,512764.000,15158,2,PI,1,100,162076
1707151620.342570,512802.667,15175,3,PI,1,100,161993
1707151620.382473,512841.333,15175,3,PI,1,100,161988
1707151620.422375,512880.000,15175,3,PI,1,100,161996
1707151620.462277,512918.667,15192,3,PI,1,100,162132
1707151620.502180,512957.333,15192,3,PI,1,100,162468
1707151620.542082,512996.000,15192,3,PI,1,100,162689
1707151620.582329,513035.000,15210,2,PI,1,100,162701
1707151620.622575,513074.000,15210,2,PI,1,100,162716
1707151620.661790,513112.000,15228,3,PI,1,100,162821
1707151620.701004,513150.000,15228,3,PI,1,100,162974
1707151620.740219,513188.000,15228,3,PI,1,100,163182
1707151620.780121,513226.667,15244,3,PI,1,100,163388
1707151620.820023,513265.333,15244,3,PI,1,100,163595
1707151620.859926,513304.000,15244,3,PI,1,100,163777
1707151620.899656,513342.500,15259,2,PI,1,100,163920
1707151620.939387,513381.000,15259,2,PI,1,100,164030
1707151620.979289,513419.667,15276,3,PI,1,100,164158
1707151621.019192,513458.333,15276,3,PI,1,100,164303
1707151621.059094,513497.000,15276,3,PI,1,100,164429
1707151621.099340,513536.000,15293,2,PI,1,100,164309
1707151621.139587,513575.000,15293,2,PI,1,100,162871
1707151621.179489,513613.667,15309,3,PI,1,100,162063
1707151621.219392,513652.333,15309,3,PI,1,100,161996
1707151621.259294,513691.000,15309,3,PI,1,100,162027
1707151621.298509,513729.000,15326,3,PI,1,100,162063
1707151621.337723,513767.000,15326,3,PI,1,100,162244
1707151621.376938,513805.000,15326,3,PI,1,100,162617
1707151621.416668,513843.500,15341,2,PI,1,100,162765
1707151621.456398,513882.000,15341,2,PI,1,100,162749
1707151621.496301,513920.667,15360,3,PI,1,100,162786
1707151621.536203,513959.333,15360,3,PI,1,100,162920
1707151621.576106,513998.000,15360,3,PI,1,100,163078
1707151621.616352,514037.000,15377,2,PI,1,100,163272
1707151621.656599,514076.000,15377,2,PI,1,100,163497
1707151621.696501,514114.667,15394,3,PI,1,100,163701
1707151621.736403,514153.333,15394,3,PI,1,100,163880
1707151621.776306,514192.000,15394,3,PI,1,100,164043
1707151621.816208,514230.667,15408,3,PI,1,100,164169
1707151621.856111,514269.333,15408,3,PI,1,100,164267
1707151621.896013,514308.000,15408,3,PI,1,100,164392
1707151621.934712,514345.500,15425,2,PI,1,100,164525
1707151621.973410,514383.000,15425,2,PI,1,100,164371
1707151622.013313,514421.667,15442,3,PI,1,100,162830
1707151622.053215,514460.333,15442,3,PI,1,100,162025
1707151622.093117,514499.000,15442,3,PI,1,100,161912
1707151622.133708,514538.333,15459,3,PI,1,100,161886
1707151622.174298,514577.667,15459,3,PI,1,100,161900
1707151622.214889,514617.000,15459,3,PI,1,100,162007
1707151622.255651,514656.500,15475,2,PI,1,100,162315
1707151622.296413,514696.000,15475,2,PI,1,100,162576
1707151622.336316,514734.667,15493,3,PI,1,100,162595
1707151622.376218,514773.333,15493,3,PI,1,100,162607
1707151622.416121,514812.000,15493,3,PI,1,100,162717
