LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PR
1707151608.248349,501083.000,13335,3,PR,1,100,141509
1707151608.287564,501121.000,13335,3,PR,1,100,141581
1707151608.326778,501159.000,13335,3,PR,1,100,141571
1707151608.366509,501197.500,13355,2,PR,1,100,141575
1707151608.406239,501236.000,13355,2,PR,1,100,141602
1707151608.447173,501275.667,13371,3,PR,1,100,141641
1707151608.488108,501315.333,13371,3,PR,1,100,141700
1707151608.529042,501355.000,13371,3,PR,1,100,141761
1707151608.569977,501394.667,13388,3,PR,1,100,141804
1707151608.610911,501434.333,13388,3,PR,1,100,141847
1707151608.651845,501474.000,13388,3,PR,1,100,141876
1707151608.691576,501512.500,13405,2,PR,1,100,141905
1707151608.731306,501551.000,13405,2,PR,1,100,141939
1707151608.770521,501589.000,13420,3,PR,1,100,141977
1707151608.809735,501627.000,13420,3,PR,1,100,141985
1707151608.848950,501665.000,13420,3,PR,1,100,141704
1707151608.888164,501703.000,13436,2,PR,1,100,141305
1707151608.927379,501741.000,13436,2,PR,1,100,141243
1707151608.967625,501780.000,13454,3,PR,1,100,141247
1707151609.007871,501819.000,13454,3,PR,1,100,141259
1707151609.048118,501858.000,13454,3,PR,1,100,141289
1707151609.088880,501897.500,13472,4,PR,1,100,141386
1707151609.129643,501937.000,13472,4,PR,1,100,141481
1707151609.170405,501976.500,13472,4,PR,1,100,141492
1707151609.211167,502016.000,13472,4,PR,1,100,141484
1707151609.251414,502055.000,13489,2,PR,1,100,141505
1707151609.291660,502094.000,13489,2,PR,1,100,141552
1707151609.331563,502132.667,13506,3,PR,1,100,141600
1707151609.371465,502171.333,13506,3,PR,1,100,141658
1707151609.411367,502210.000,13506,3,PR,1,100,141706
1707151609.450238,502247.667,13521,3,PR,1,100,141757
1707151609.489108,502285.333,13521,3,PR,1,100,141798
1707151609.527979,502323.000,13521,3,PR,1,100,141835
1707151609.567709,502361.500,13537,2,PR,1,100,141876
1707151609.607440,502400.000,13537,2,PR,1,100,141909
1707151609.647686,502439.000,13555,3,PR,1,100,141922
1707151609.687933,502478.000,13555,3,PR,1,100,141713
1707151609.728179,502517.000,13555,3,PR,1,100,141269
1707151609.768425,502556.000,13571,3,PR,1,100,141176
1707151609.808672,502595.000,13571,3,PR,1,100,141176
1707151609.848918,502634.000,13571,3,PR,1,100,141170
1707151609.888133,502672.000,13587,2,PR,1,100,141200
1707151609.927347,502710.000,13587,2,PR,1,100,141275
1707151609.967250,502748.667,13603,3,PR,1,100,141361
1707151610.007152,502787.333,13603,3,PR,1,100,141397
1707151610.047055,502826.000,13603,3,PR,1,100,141401
1707151610.086269,502864.000,13622,2,PR,1,100,141419
1707151610.125483,502902.000,13622,2,PR,1,100,141462
1707151610.166504,502941.750,13638,4,PR,1,100,141507
1707151610.207524,502981.500,13638,4,PR,1,100,141568
1707151610.248545,503021.250,13638,4,PR,1,100,141621
1707151610.289565,503061.000,13638,4,PR,1,100,141668
1707151610.329811,503100.000,13656,2,PR,1,100,141716
1707151610.370058,503139.000,13656,2,PR,1,100,141751
1707151610.409960,503177.667,13674,3,PR,1,100,141780
1707151610.449863,503216.333,13674,3,PR,1,100,141821
1707151610.489765,503255.000,13674,3,PR,1,100,141845
1707151610.529668,503293.667,13689,3,PR,1,100,141763
1707151610.569570,503332.333,13689,3,PR,1,100,141302
1707151610.609472,503371.000,13689,3,PR,1,100,141123
1707151610.648687,503409.000,13706,2,PR,1,100,141105
1707151610.687901,503447.000,13706,2,PR,1,100,141119
1707151610.732620,503490.333,13723,3,PR,1,100,141135
1707151610.777338,503533.667,13723,3,PR,1,100,141180
1707151610.822056,503577.000,13723,3,PR,1,100,141280
1707151610.861787,503615.500,13739,2,PR,1,100,141323
1707151610.901517,503654.000,13739,2,PR,1,100,141309
1707151610.941075,503692.333,13758,3,PR,1,100,141321
1707151610.980634,503730.667,13758,3,PR,1,100,141368
1707151611.020192,503769.000,13758,3,PR,1,100,141404
1707151611.059923,503807.500,13773,2,PR,1,100,141455
1707151611.099653,503846.000,13773,2,PR,1,100,141507
1707151611.139642,503884.750,13790,4,PR,1,100,141560
1707151611.179630,503923.500,13790,4,PR,1,100,141599
1707151611.219618,503962.250,13790,4,PR,1,100,141630
1707151611.259607,504001.000,13790,4,PR,1,100,141654
1707151611.299509,504039.667,13807,3,PR,1,100,141687
1707151611.339412,504078.333,13807,3,PR,1,100,141724
1707151611.379314,504117.000,13807,3,PR,1,100,141721
1707151611.419045,504155.500,13824,2,PR,1,100,141355
1707151611.458775,504194.000,13824,2,PR,1,100,141077
1707151611.498334,504232.333,13840,3,PR,1,100,141038
1707151611.537892,504270.667,13840,3,PR,1,100,141055
1707151611.577450,504309.000,13840,3,PR,1,100,141068
1707151611.617181,504347.500,13857,2,PR,1,100,141127
1707151611.656911,504386.000,13857,2,PR,1,100,141222
1707151611.696814,504424.667,13874,3,PR,1,100,141269
1707151611.736716,504463.333,13874,3,PR,1,100,141248
1707151611.776619,504502.000,13874,3,PR,1,100,141269
1707151611.816521,504540.667,13891,3,PR,1,100,141297
1707151611.856423,504579.333,13891,3,PR,1,100,141337
1707151611.896326,504618.000,13891,3,PR,1,100,141386
1707151611.936572,504657.000,13907,2,PR,1,100,141454
1707151611.976819,504696.000,13907,2,PR,1,100,141498
1707151612.016291,504734.250,13931,4,PR,1,100,141540
1707151612.055764,504772.500,13931,4,PR,1,100,141565
1707151612.095236,504810.750,13931,4,PR,1,100,141604
1707151612.134709,504849.000,13931,4,PR,1,100,141627
1707151612.174129,504887.200,13947,5,PR,1,100,141664
1707151612.213550,504925.400,13947,5,PR,1,100,141619
1707151612.252971,504963.600,13947,5,PR,1,100,141179
1707151612.292392,505001.800,13947,5,PR,1,100,140958
1707151612.331813,505040.000,13947,5,PR,1,100,140923
1707151612.372403,505079.333,13965,6,PR,1,100,140911
1707151612.412994,505118.667,13965,6,PR,1,100,140889
1707151612.453584,505158.000,13965,6,PR,1,100,140928
1707151612.494174,505197.333,13965,6,PR,1,100,141021
1707151612.534765,505236.667,13965,6,PR,1,100,141083
1707151612.575355,505276.000,13965,6,PR,1,100,141093
1707151612.614914,505314.333,13985,6,PR,1,100,141099
1707151612.654472,505352.667,13985,6,PR,1,100,141131
1707151612.694031,505391.000,13985,6,PR,1,100,141178
1707151612.733589,505429.333,13985,6,PR,1,100,141233
1707151612.773147,505467.667,13985,6,PR,1,100,141295
1707151612.812706,505506.000,13985,6,PR,1,100,141348
1707151612.852540,505544.600,14001,5,PR,1,100,141393
1707151612.892373,505583.200,14001,5,PR,1,100,141434
1707151612.932207,505621.800,14001,5,PR,1,100,141459
1707151612.972040,505660.400,14001,5,PR,1,100,141488
1707151613.011874,505699.000,14001,5,PR,1,100,141527
1707151613.052636,505738.500,14019,2,PR,1,100,141550
1707151613.093399,505778.000,14019,2,PR,1,100,141337
1707151613.133645,505817.000,14035,3,PR,1,100,140928
1707151613.173892,505856.000,14035,3,PR,1,100,140829
1707151613.214138,505895.000,14035,3,PR,1,100,140802
1707151613.254041,505933.667,14052,3,PR,1,100,140792
1707151613.293943,505972.333,14052,3,PR,1,100,140799
1707151613.333845,506011.000,14052,3,PR,1,100,140853
1707151613.373576,506049.500,14069,2,PR,1,100,140958
1707151613.413306,506088.000,14069,2,PR,1,100,141003
1707151613.452865,506126.333,14088,3,PR,1,100,140991
1707151613.492423,506164.667,14088,3,PR,1,100,141008
1707151613.531982,506203.000,14088,3,PR,1,100,141052
1707151613.571884,506241.667,14102,3,PR,1,100,141111
1707151613.611787,506280.333,14102,3,PR,1,100,141163
1707151613.651689,506319.000,14102,3,PR,1,100,141217
1707151613.692623,506358.667,14120,3,PR,1,100,141267
1707151613.733558,506398.333,14120,3,PR,1,100,141319
1707151613.774492,506438.000,14120,3,PR,1,100,141357
1707151613.814395,506476.667,14136,3,PR,1,100,141391
1707151613.854297,506515.333,14136,3,PR,1,100,141423
1707151613.894199,506554.000,14136,3,PR,1,100,141448
1707151613.934446,506593.000,14153,2,PR,1,100,141489
1707151613.974692,506632.000,14153,2,PR,1,100,141453
1707151614.013563,506669.667,14170,3,PR,1,100,141008
1707151614.052433,506707.333,14170,3,PR,1,100,140755
1707151614.091304,506745.000,14170,3,PR,1,100,140723
1707151614.131034,506783.500,14186,2,PR,1,100,140716
1707151614.170765,506822.000,14186,2,PR,1,100,140720
1707151614.211011,506861.000,14201,3,PR,1,100,140751
1707151614.251257,506900.000,14201,3,PR,1,100,140844
1707151614.291504,506939.000,14201,3,PR,1,100,140912
1707151614.332438,506978.667,14221,3,PR,1,100,140936
1707151614.373373,507018.333,14221,3,PR,1,100,140939
1707151614.414307,507058.000,14221,3,PR,1,100,140964
1707151614.454553,507097.000,14237,2,PR,1,100,141006
1707151614.494800,507136.000,14237,2,PR,1,100,141069
1707151614.534702,507174.667,14254,3,PR,1,100,141125
1707151614.574605,507213.333,14254,3,PR,1,100,141187
1707151614.614507,507252.000,14254,3,PR,1,100,141240
1707151614.653206,507289.500,14269,2,PR,1,100,141282
1707151614.691904,507327.000,14269,2,PR,1,100,141305
1707151614.732495,507366.333,14286,3,PR,1,100,141347
1707151614.773085,507405.667,14286,3,PR,1,100,141373
1707151614.813675,507445.000,14286,3,PR,1,100,141401
1707151614.853922,507484.000,14302,3,PR,1,100,141433
1707151614.894168,507523.000,14302,3,PR,1,100,141335
1707151614.934415,507562.000,14302,3,PR,1,100,140869
1707151614.974661,507601.000,14320,2,PR,1,100,140729
1707151615.014907,507640.000,14320,2,PR,1,100,140726
1707151615.061346,507685.000,14336,2,PR,1,100,140733
1707151615.107784,507730.000,14336,2,PR,1,100,140745
1707151615.147686,507768.667,14351,3,PR,1,100,140840
1707151615.187589,507807.333,14351,3,PR,1,100,140930
1707151615.227491,507846.000,14351,3,PR,1,100,140977
1707151615.267393,507884.667,14369,3,PR,1,100,140980
1707151615.307296,507923.333,14369,3,PR,1,100,140993
1707151615.347198,507962.000,14369,3,PR,1,100,141031
1707151615.387445,508001.000,14389,2,PR,1,100,141087
1707151615.427691,508040.000,14389,2,PR,1,100,141155
1707151615.466562,508077.667,14405,3,PR,1,100,141221
1707151615.505432,508115.333,14405,3,PR,1,100,141268
1707151615.544303,508153.000,14405,3,PR,1,100,141323
1707151615.584205,508191.667,14421,3,PR,1,100,141358
1707151615.624107,508230.333,14421,3,PR,1,100,141389
1707151615.664010,508269.000,14421,3,PR,1,100,141420
1707151615.703912,508307.667,14437,3,PR,1,100,141447
1707151615.743815,508346.333,14437,3,PR,1,100,141487
1707151615.783717,508385.000,14437,3,PR,1,100,141462
1707151615.823448,508423.500,14454,2,PR,1,100,141031
1707151615.863178,508462.000,14454,2,PR,1,100,140761
1707151615.903081,508500.667,14470,3,PR,1,100,140723
1707151615.942983,508539.333,14470,3,PR,1,100,140724
1707151615.982885,508578.000,14470,3,PR,1,100,140732
1707151616.022788,508616.667,14488,3,PR,1,100,140769
1707151616.062690,508655.333,14488,3,PR,1,100,140877
1707151616.102593,508694.000,14488,3,PR,1,100,140970
1707151616.141807,508732.000,14505,2,PR,1,100,140973
1707151616.181022,508770.000,14505,2,PR,1,100,140977
1707151616.220924,508808.667,14521,3,PR,1,100,141026
1707151616.260826,508847.333,14521,3,PR,1,100,141069
1707151616.300729,508886.000,14521,3,PR,1,100,141130
1707151616.340459,508924.500,14538,2,PR,1,100,141202
1707151616.380190,508963.000,14538,2,PR,1,100,141251
1707151616.420436,509002.000,14555,3,PR,1,100,141312
1707151616.460683,509041.000,14555,3,PR,1,100,141360
1707151616.500929,509080.000,14555,3,PR,1,100,141400
1707151616.540401,509118.250,14571,4,PR,1,100,141431
1707151616.579874,509156.500,14571,4,PR,1,100,141462
1707151616.619346,509194.750,14571,4,PR,1,100,141490
1707151616.658819,509233.000,14571,4,PR,1,100,141513
1707151616.698033,509271.000,14589,3,PR,1,100,141293
1707151616.737248,509309.000,14589,3,PR,1,100,140841
1707151616.776462,509347.000,14589,3,PR,1,100,140749
1707151616.816709,509386.000,14605,2,PR,1,100,140746
1707151616.856955,509425.000,14605,2,PR,1,100,140768
1707151616.896857,509463.667,14620,3,PR,1,100,140792
1707151616.936760,509502.333,14620,3,PR,1,100,140852
1707151616.976662,509541.000,14620,3,PR,1,100,140975
1707151617.016393,509579.500,14637,2,PR,1,100,141027
1707151617.056123,509618.000,14637,2,PR,1,100,141034
1707151617.095682,509656.333,14656,3,PR,1,100,141035
1707151617.135240,509694.667,14656,3,PR,1,100,141089
1707151617.174799,509733.000,14656,3,PR,1,100,141143
1707151617.215045,509772.000,14672,3,PR,1,100,141198
1707151617.255291,509811.000,14672,3,PR,1,100,141272
1707151617.295538,509850.000,14672,3,PR,1,100,141339
1707151617.334236,509887.500,14695,2,PR,1,100,141379
1707151617.372935,509925.000,14695,2,PR,1,100,141418
1707151617.412493,509963.333,14709,3,PR,1,100,141454
1707151617.452052,510001.667,14709,3,PR,1,100,141482
1707151617.491610,510040.000,14709,3,PR,1,100,141499
1707151617.531857,510079.000,14726,3,PR,1,100,141541
1707151617.572103,510118.000,14726,3,PR,1,100,141553
1707151617.612349,510157.000,14726,3,PR,1,100,141279
1707151617.653628,510197.000,14743,2,PR,1,100,140853
1707151617.694906,510237.000,14743,2,PR,1,100,140802
1707151617.735153,510276.000,14760,3,PR,1,100,140811
1707151617.775399,510315.000,14760,3,PR,1,100,140825
1707151617.815645,510354.000,14760,3,PR,1,100,140881
1707151617.855376,510392.500,14775,2,PR,1,100,140999
1707151617.895106,510431.000,14775,2,PR,1,100,141075
1707151617.934321,510469.000,14794,3,PR,1,100,141090
1707151617.973535,510507.000,14794,3,PR,1,100,141091
1707151618.012750,510545.000,14794,3,PR,1,100,141113
1707151618.052308,510583.333,14810,3,PR,1,100,141170
1707151618.091867,510621.667,14810,3,PR,1,100,141232
1707151618.131425,510660.000,14810,3,PR,1,100,141293
1707151618.171671,510699.000,14827,2,PR,1,100,141357
1707151618.211918,510738.000,14827,2,PR,1,100,141408
1707151618.252852,510777.667,14843,3,PR,1,100,141451
1707151618.293787,510817.333,14843,3,PR,1,100,141473
1707151618.334721,510857.000,14843,3,PR,1,100,141514
1707151618.374967,510896.000,14859,2,PR,1,100,141545
1707151618.415214,510935.000,14859,2,PR,1,100,141588
1707151618.455116,510973.667,14875,3,PR,1,100,141585
1707151618.495019,511012.333,14875,3,PR,1,100,141202
1707151618.534921,511051.000,14875,3,PR,1,100,140861
1707151618.574136,511089.000,14892,3,PR,1,100,140825
1707151618.613350,511127.000,14892,3,PR,1,100,140841
1707151618.652565,511165.000,14892,3,PR,1,100,140846
1707151618.692811,511204.000,14909,2,PR,1,100,140883
1707151618.733057,511243.000,14909,2,PR,1,100,140987
1707151618.773304,511282.000,14928,3,PR,1,100,141076
1707151618.813550,511321.000,14928,3,PR,1,100,141100
1707151618.853797,511360.000,14928,3,PR,1,100,141117
1707151618.894559,511399.500,14942,2,PR,1,100,141147
1707151618.935321,511439.000,14942,2,PR,1,100,141192
1707151618.975568,511478.000,14960,3,PR,1,100,141251
1707151619.015814,511517.000,14960,3,PR,1,100,141323
1707151619.056061,511556.000,14960,3,PR,1,100,141382
1707151619.095963,511594.667,14976,3,PR,1,100,141440
1707151619.135866,511633.333,14976,3,PR,1,100,141479
1707151619.175768,511672.000,14976,3,PR,1,100,141514
1707151619.214982,511710.000,14993,2,PR,1,100,141560
1707151619.254197,511748.000,14993,2,PR,1,100,141599
1707151619.298571,511791.000,15009,3,PR,1,100,141615
1707151619.342945,511834.000,15009,3,PR,1,100,141566
1707151619.387320,511877.000,15009,3,PR,1,100,141101
1707151619.426018,511914.500,15025,2,PR,1,100,140865
1707151619.464717,511952.000,15025,2,PR,1,100,140850
1707151619.505307,511991.333,15041,3,PR,1,100,140854
1707151619.545897,512030.667,15041,3,PR,1,100,140858
1707151619.586488,512070.000,15041,3,PR,1,100,140901
1707151619.626734,512109.000,15059,2,PR,1,100,141004
1707151619.666981,512148.000,15059,2,PR,1,100,141092
1707151619.706883,512186.667,15077,3,PR,1,100,141108
1707151619.746786,512225.333,15077,3,PR,1,100,141112
1707151619.786688,512264.000,15077,3,PR,1,100,141147
1707151619.826246,512302.333,15092,3,PR,1,100,141191
1707151619.865805,512340.667,15092,3,PR,1,100,141255
1707151619.905363,512379.000,15092,3,PR,1,100,141324
1707151619.945094,512417.500,15108,2,PR,1,100,141386
1707151619.984824,512456.000,15108,2,PR,1,100,141433
1707151620.024039,512494.000,15126,3,PR,1,100,141479
1707151620.063253,512532.000,15126,3,PR,1,100,141508
1707151620.102468,512570.000,15126,3,PR,1,100,141538
1707151620.142714,512609.000,15142,3,PR,1,100,141576
1707151620.182960,512648.000,15142,3,PR,1,100,141613
1707151620.223207,512687.000,15142,3,PR,1,100,141584
1707151620.262937,512725.500,15159,2,PR,1,100,141157
1707151620.302668,512764.000,15159,2,PR,1,100,140878
1707151620.342570,512802.667,15176,3,PR,1,100,140845
1707151620.382473,512841.333,15176,3,PR,1,100,140852
1707151620.422375,512880.000,15176,3,PR,1,100,140857
1707151620.462277,512918.667,15193,3,PR,1,100,140908
1707151620.502180,512957.333,15193,3,PR,1,100,141014
1707151620.542082,512996.000,15193,3,PR,1,100,141093
1707151620.582329,513035.000,15211,2,PR,1,100,141093
1707151620.622575,513074.000,15211,2,PR,1,100,141097
1707151620.661790,513112.000,15229,3,PR,1,100,141142
1707151620.701004,513150.000,15229,3,PR,1,100,141181
1707151620.740219,513188.000,15229,3,PR,1,100,141245
1707151620.780121,513226.667,15245,3,PR,1,100,141304
1707151620.820023,513265.333,15245,3,PR,1,100,141356
1707151620.859926,513304.000,15245,3,PR,1,100,141412
1707151620.899656,513342.500,15260,2,PR,1,100,141447
1707151620.939387,513381.000,15260,2,PR,1,100,141480
1707151620.979289,513419.667,15277,3,PR,1,100,141505
1707151621.019192,513458.333,15277,3,PR,1,100,141550
1707151621.059094,513497.000,15277,3,PR,1,100,141599
1707151621.099340,513536.000,15294,2,PR,1,100,141559
1707151621.139587,513575.000,15294,2,PR,1,100,141148
1707151621.179489,513613.667,15310,3,PR,1,100,140896
1707151621.219392,513652.333,15310,3,PR,1,100,140879
1707151621.259294,513691.000,15310,3,PR,1,100,140888
1707151621.298509,513729.000,15327,3,PR,1,100,140906
1707151621.337723,513767.000,15327,3,PR,1,100,140960
1707151621.376938,513805.000,15327,3,PR,1,100,141079
1707151621.416668,513843.500,15342,2,PR,1,100,141127
1707151621.456398,513882.000,15342,2,PR,1,100,141139
1707151621.496301,513920.667,15361,3,PR,1,100,141155
1707151621.536203,513959.333,15361,3,PR,1,100,141191
1707151621.576106,513998.000,15361,3,PR,1,100,141240
1707151621.616352,514037.000,15378,2,PR,1,100,141291
1707151621.656599,514076.000,15378,2,PR,1,100,141359
1707151621.696501,514114.667,15395,3,PR,1,100,141422
1707151621.736403,514153.333,15395,3,PR,1,100,141466
1707151621.776306,514192.000,15395,3,PR,1,100,141502
1707151621.816208,514230.667,15409,3,PR,1,100,141549
1707151621.856111,514269.333,15409,3,PR,1,100,141580
1707151621.896013,514308.000,15409,3,PR,1,100,141610
1707151621.934712,514345.500,15426,2,PR,1,100,141641
1707151621.973410,514383.000,15426,2,PR,1,100,141599
1707151622.013313,514421.667,15443,3,PR,1,100,141154
1707151622.053215,514460.333,15443,3,PR,1,100,140900
1707151622.093117,514499.000,15443,3,PR,1,100,140865
1707151622.133708,514538.333,15460,3,PR,1,100,140859
1707151622.174298,514577.667,15460,3,PR,1,100,140868
1707151622.214889,514617.000,15460,3,PR,1,100,140900
1707151622.255651,514656.500,15476,2,PR,1,100,140998
1707151622.296413,514696.000,15476,2,PR,1,100,141091
1707151622.336316,514734.667,15494,3,PR,1,100,141097
1707151622.376218,514773.333,15494,3,PR,1,100,141109
1707151622.416121,514812.000,15494,3,PR,1,100,141131
