LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,GX
1707151671.958775,562820.333,23320,3,GX,1,100,-0.458
1707151671.998677,562859.000,23320,3,GX,1,100,-0.214
1707151672.038924,562898.000,23337,2,GX,1,100,-0.336
1707151672.079170,562937.000,23337,2,GX,1,100,-0.427
1707151672.119073,562975.667,23353,3,GX,1,100,-0.488
1707151672.158975,563014.333,23353,3,GX,1,100,-0.580
1707151672.198878,563053.000,23353,3,GX,1,100,-0.519
1707151672.238608,563091.500,23371,2,GX,1,100,-0.458
1707151672.278338,563130.000,23371,2,GX,1,100,-0.549
1707151672.318241,563168.667,23387,3,GX,1,100,-0.488
1707151672.358143,563207.333,23387,3,GX,1,100,-0.519
1707151672.398046,563246.000,23387,3,GX,1,100,-0.580
1707151672.437604,563284.333,23403,3,GX,1,100,-0.366
1707151672.477163,563322.667,23403,3,GX,1,100,-0.427
1707151672.516721,563361.000,23403,3,GX,1,100,-0.610
1707151672.556451,563399.500,23419,2,GX,1,100,-0.854
1707151672.596182,563438.000,23419,2,GX,1,100,-0.183
1707151672.636084,563476.667,23436,3,GX,1,100,0.122
1707151672.675987,563515.333,23436,3,GX,1,100,-0.549
1707151672.715889,563554.000,23436,3,GX,1,100,-0.671
1707151672.755620,563592.500,23452,2,GX,1,100,-0.580
1707151672.795350,563631.000,23452,2,GX,1,100,-0.427
1707151672.835596,563670.000,23470,3,GX,1,100,-0.458
1707151672.875843,563709.000,23470,3,GX,1,100,-0.610
1707151672.916089,563748.000,23470,3,GX,1,100,-0.458
1707151672.955992,563786.667,23486,3,GX,1,100,-0.366
1707151672.995894,563825.333,23486,3,GX,1,100,-0.641
1707151673.035797,563864.000,23486,3,GX,1,100,-0.519
1707151673.073979,563901.000,23503,2,GX,1,100,-0.427
1707151673.112162,563938.000,23503,2,GX,1,100,-0.549
1707151673.152064,563976.667,23520,3,GX,1,100,-0.427
1707151673.191967,564015.333,23520,3,GX,1,100,-0.397
1707151673.231869,564054.000,23520,3,GX,1,100,-0.549
1707151673.271771,564092.667,23537,3,GX,1,100,-0.580
1707151673.311674,564131.333,23537,3,GX,1,100,-0.488
1707151673.351576,564170.000,23537,3,GX,1,100,-0.397
1707151673.391823,564209.000,23553,2,GX,1,100,-0.336
1707151673.432069,564248.000,23553,2,GX,1,100,-0.671
1707151673.471972,564286.667,23568,3,GX,1,100,-0.702
1707151673.511874,564325.333,23568,3,GX,1,100,0.000
1707151673.551776,564364.000,23568,3,GX,1,100,0.732
1707151673.591507,564402.500,23585,2,GX,1,100,2.380
1707151673.631237,564441.000,23585,2,GX,1,100,4.181
1707151673.670624,564479.167,23602,6,GX,1,100,2.686
1707151673.710010,564517.333,23602,6,GX,1,100,-1.953
1707151673.749397,564555.500,23602,6,GX,1,100,-2.716
1707151673.788783,564593.667,23602,6,GX,1,100,0.977
1707151673.828170,564631.833,23602,6,GX,1,100,0.336
1707151673.867556,564670.000,23602,6,GX,1,100,-3.296
1707151673.906770,564708.000,23620,2,GX,1,100,-1.587
1707151673.945985,564746.000,23620,2,GX,1,100,2.014
1707151673.985887,564784.667,23636,3,GX,1,100,1.770
1707151674.025790,564823.333,23636,3,GX,1,100,1.007
1707151674.065692,564862.000,23636,3,GX,1,100,1.465
1707151674.105939,564901.000,23652,3,GX,1,100,0.671
1707151674.146185,564940.000,23652,3,GX,1,100,0.092
1707151674.186431,564979.000,23652,3,GX,1,100,-1.312
1707151674.219454,565011.000,23670,2,GX,1,100,-1.862
1707151674.252477,565043.000,23670,2,GX,1,100,-1.129
1707151674.292723,565082.000,23686,3,GX,1,100,-0.549
1707151674.332970,565121.000,23686,3,GX,1,100,-1.617
1707151674.373216,565160.000,23686,3,GX,1,100,-2.716
1707151674.413119,565198.667,23701,3,GX,1,100,-0.824
1707151674.453021,565237.333,23701,3,GX,1,100,0.153
1707151674.492923,565276.000,23701,3,GX,1,100,-1.801
1707151674.531622,565313.500,23718,2,GX,1,100,-3.143
1707151674.570320,565351.000,23718,2,GX,1,100,-2.014
1707151674.611255,565390.667,23735,3,GX,1,100,-0.031
1707151674.652189,565430.333,23735,3,GX,1,100,0.732
1707151674.693124,565470.000,23735,3,GX,1,100,0.183
1707151674.733026,565508.667,23753,3,GX,1,100,0.641
1707151674.772928,565547.333,23753,3,GX,1,100,2.533
1707151674.812831,565586.000,23753,3,GX,1,100,1.465
1707151674.852733,565624.667,23771,3,GX,1,100,-1.862
1707151674.892636,565663.333,23771,3,GX,1,100,-2.106
1707151674.932538,565702.000,23771,3,GX,1,100,-1.099
1707151674.972441,565740.667,23787,3,GX,1,100,-1.160
1707151675.012343,565779.333,23787,3,GX,1,100,-1.526
1707151675.052245,565818.000,23787,3,GX,1,100,-1.740
1707151675.092492,565857.000,23802,2,GX,1,100,-1.770
1707151675.132738,565896.000,23802,2,GX,1,100,-1.129
1707151675.172641,565934.667,23819,3,GX,1,100,-0.702
1707151675.212543,565973.333,23819,3,GX,1,100,-0.275
1707151675.252446,566012.000,23819,3,GX,1,100,0.305
1707151675.292692,566051.000,23838,3,GX,1,100,0.336
1707151675.332938,566090.000,23838,3,GX,1,100,-0.427
1707151675.373185,566129.000,23838,3,GX,1,100,-0.671
1707151675.412915,566167.500,23859,2,GX,1,100,0.153
1707151675.452646,566206.000,23859,2,GX,1,100,0.153
1707151675.492892,566245.000,23877,3,GX,1,100,-0.610
1707151675.533139,566284.000,23877,3,GX,1,100,-0.488
1707151675.573385,566323.000,23877,3,GX,1,100,-0.427
1707151675.613115,566361.500,23893,2,GX,1,100,-0.610
1707151675.652846,566400.000,23893,2,GX,1,100,-0.244
1707151675.692404,566438.333,23910,3,GX,1,100,-0.244
1707151675.731963,566476.667,23910,3,GX,1,100,-0.732
1707151675.771521,566515.000,23910,3,GX,1,100,-0.641
1707151675.812026,566554.250,23927,4,GX,1,100,-0.580
1707151675.852530,566593.500,23927,4,GX,1,100,-0.519
1707151675.893034,566632.750,23927,4,GX,1,100,-0.641
1707151675.933539,566672.000,23927,4,GX,1,100,-0.641
1707151675.973269,566710.500,23944,2,GX,1,100,-0.488
1707151676.013000,566749.000,23944,2,GX,1,100,-0.885
1707151676.052902,566787.667,23960,3,GX,1,100,-1.038
1707151676.092805,566826.333,23960,3,GX,1,100,-0.244
1707151676.132707,566865.000,23960,3,GX,1,100,-0.031
1707151676.172953,566904.000,23978,2,GX,1,100,-0.610
1707151676.213200,566943.000,23978,2,GX,1,100,-0.397
1707151676.253102,566981.667,23992,3,GX,1,100,0.427
1707151676.293005,567020.333,23992,3,GX,1,100,1.343
1707151676.332907,567059.000,23992,3,GX,1,100,1.678
1707151676.371778,567096.667,24009,3,GX,1,100,0.549
1707151676.410648,567134.333,24009,3,GX,1,100,-1.099
1707151676.449519,567172.000,24009,3,GX,1,100,-1.923
1707151676.490281,567211.500,24027,2,GX,1,100,-1.617
1707151676.531043,567251.000,24027,2,GX,1,100,-1.770
1707151676.567162,567286.000,24045,3,GX,1,100,-1.495
1707151676.603281,567321.000,24045,3,GX,1,100,-0.610
1707151676.639399,567356.000,24045,3,GX,1,100,-0.641
1707151676.679302,567394.667,24060,3,GX,1,100,-1.038
1707151676.719204,567433.333,24060,3,GX,1,100,-0.061
1707151676.759106,567472.000,24060,3,GX,1,100,0.183
1707151676.799009,567510.667,24077,3,GX,1,100,0.549
1707151676.838911,567549.333,24077,3,GX,1,100,1.251
1707151676.878814,567588.000,24077,3,GX,1,100,0.549
1707151676.918372,567626.333,24093,3,GX,1,100,-1.465
1707151676.957931,567664.667,24093,3,GX,1,100,-0.824
1707151676.997489,567703.000,24093,3,GX,1,100,0.031
1707151677.036188,567740.500,24110,2,GX,1,100,-0.916
1707151677.074886,567778.000,24110,2,GX,1,100,-1.373
1707151677.114788,567816.667,24126,3,GX,1,100,-1.251
1707151677.154691,567855.333,24126,3,GX,1,100,-0.641
1707151677.194593,567894.000,24126,3,GX,1,100,0.061
1707151677.234496,567932.667,24144,3,GX,1,100,0.336
1707151677.274398,567971.333,24144,3,GX,1,100,-0.153
1707151677.314301,568010.000,24144,3,GX,1,100,-0.732
1707151677.354547,568049.000,24160,2,GX,1,100,-0.458
1707151677.394793,568088.000,24160,2,GX,1,100,-0.275
1707151677.434696,568126.667,24177,3,GX,1,100,-0.671
1707151677.474598,568165.333,24177,3,GX,1,100,-1.343
1707151677.514501,568204.000,24177,3,GX,1,100,-1.556
1707151677.554059,568242.333,24194,3,GX,1,100,-1.129
1707151677.593618,568280.667,24194,3,GX,1,100,-0.732
1707151677.633176,568319.000,24194,3,GX,1,100,-0.458
1707151677.672391,568357.000,24211,2,GX,1,100,-0.214
1707151677.711605,568395.000,24211,2,GX,1,100,-0.275
1707151677.751593,568433.750,24227,4,GX,1,100,-0.824
1707151677.791582,568472.500,24227,4,GX,1,100,-0.427
1707151677.831570,568511.250,24227,4,GX,1,100,0.183
1707151677.871559,568550.000,24227,4,GX,1,100,-0.427
1707151677.911805,568589.000,24245,2,GX,1,100,-0.671
1707151677.952052,568628.000,24245,2,GX,1,100,-0.488
1707151677.991954,568666.667,24259,3,GX,1,100,-0.610
1707151678.031856,568705.333,24259,3,GX,1,100,-0.061
1707151678.071759,568744.000,24259,3,GX,1,100,-0.183
1707151678.112005,568783.000,24276,2,GX,1,100,-0.488
1707151678.152252,568822.000,24276,2,GX,1,100,-0.397
1707151678.192842,568861.333,24295,3,GX,1,100,-0.519
1707151678.233432,568900.667,24295,3,GX,1,100,-0.458
1707151678.274023,568940.000,24295,3,GX,1,100,-0.336
1707151678.313925,568978.667,24312,3,GX,1,100,-0.397
1707151678.353828,569017.333,24312,3,GX,1,100,-0.397
1707151678.393730,569056.000,24312,3,GX,1,100,-0.488
1707151678.433977,569095.000,24327,2,GX,1,100,-0.580
1707151678.474223,569134.000,24327,2,GX,1,100,-0.458
1707151678.513781,569172.333,24344,3,GX,1,100,-0.427
1707151678.553340,569210.667,24344,3,GX,1,100,-0.336
1707151678.592898,569249.000,24344,3,GX,1,100,-0.427
1707151678.632629,569287.500,24360,2,GX,1,100,-0.732
1707151678.672359,569326.000,24360,2,GX,1,100,-0.183
1707151678.713122,569365.500,24377,4,GX,1,100,0.244
1707151678.753884,569405.000,24377,4,GX,1,100,-0.519
1707151678.794646,569444.500,24377,4,GX,1,100,-0.488
1707151678.835409,569484.000,24377,4,GX,1,100,-0.336
1707151678.875311,569522.667,24394,3,GX,1,100,-0.488
1707151678.915214,569561.333,24394,3,GX,1,100,-0.214
1707151678.955116,569600.000,24394,3,GX,1,100,-0.427
1707151678.995363,569639.000,24411,2,GX,1,100,-0.671
1707151679.035609,569678.000,24411,2,GX,1,100,-0.519
1707151679.074823,569716.000,24428,3,GX,1,100,-0.549
1707151679.114038,569754.000,24428,3,GX,1,100,-0.336
1707151679.153252,569792.000,24428,3,GX,1,100,-0.488
1707151679.189371,569827.000,24445,3,GX,1,100,-0.946
1707151679.225490,569862.000,24445,3,GX,1,100,-0.488
1707151679.261608,569897.000,24445,3,GX,1,100,-0.122
1707151679.301339,569935.500,24461,2,GX,1,100,-0.641
1707151679.341069,569974.000,24461,2,GX,1,100,-0.732
1707151679.380971,570012.667,24478,3,GX,1,100,-0.275
1707151679.420874,570051.333,24478,3,GX,1,100,-0.427
1707151679.460776,570090.000,24478,3,GX,1,100,-0.549
1707151679.500679,570128.667,24495,3,GX,1,100,-0.793
1707151679.540581,570167.333,24495,3,GX,1,100,-0.793
1707151679.580484,570206.000,24495,3,GX,1,100,-0.031
1707151679.620730,570245.000,24510,2,GX,1,100,-0.153
1707151679.660976,570284.000,24510,2,GX,1,100,-0.732
1707151679.699847,570321.667,24526,3,GX,1,100,-0.702
1707151679.738717,570359.333,24526,3,GX,1,100,-0.427
1707151679.777588,570397.000,24526,3,GX,1,100,-0.397
1707151679.818522,570436.667,24544,3,GX,1,100,-0.549
1707151679.859457,570476.333,24544,3,GX,1,100,-0.366
1707151679.900391,570516.000,24544,3,GX,1,100,-0.458
1707151679.940293,570554.667,24562,3,GX,1,100,-0.671
1707151679.980196,570593.333,24562,3,GX,1,100,-0.519
1707151680.020098,570632.000,24562,3,GX,1,100,-0.336
1707151680.060001,570670.667,24579,3,GX,1,100,-0.427
1707151680.099903,570709.333,24579,3,GX,1,100,-0.702
1707151680.139806,570748.000,24579,3,GX,1,100,-0.519
1707151680.180052,570787.000,24596,2,GX,1,100,-0.397
1707151680.220298,570826.000,24596,2,GX,1,100,-0.580
1707151680.259857,570864.333,24613,3,GX,1,100,-0.641
1707151680.299415,570902.667,24613,3,GX,1,100,-0.397
1707151680.338974,570941.000,24613,3,GX,1,100,-0.336
1707151680.378704,570979.500,24629,2,GX,1,100,-0.427
1707151680.418435,571018.000,24629,2,GX,1,100,-0.763
1707151680.459025,571057.333,24646,3,GX,1,100,-0.488
1707151680.499615,571096.667,24646,3,GX,1,100,0.122
1707151680.540206,571136.000,24646,3,GX,1,100,-0.336
1707151680.580108,571174.667,24663,3,GX,1,100,-0.610
1707151680.620011,571213.333,24663,3,GX,1,100,-0.427
1707151680.659913,571252.000,24663,3,GX,1,100,-0.488
1707151680.700160,571291.000,24684,2,GX,1,100,-0.336
1707151680.740406,571330.000,24684,2,GX,1,100,-0.488
1707151680.780136,571368.500,24704,6,GX,1,100,-0.580
1707151680.819867,571407.000,24704,6,GX,1,100,-0.275
1707151680.859597,571445.500,24704,6,GX,1,100,-0.244
1707151680.899328,571484.000,24704,6,GX,1,100,-0.397
1707151680.939058,571522.500,24704,6,GX,1,100,-0.336
1707151680.978789,571561.000,24704,6,GX,1,100,-0.214
1707151681.019035,571600.000,24721,6,GX,1,100,-0.275
1707151681.059282,571639.000,24721,6,GX,1,100,-0.488
1707151681.099528,571678.000,24721,6,GX,1,100,-0.610
1707151681.139774,571717.000,24721,6,GX,1,100,-0.244
1707151681.180021,571756.000,24721,6,GX,1,100,0.336
1707151681.220267,571795.000,24721,6,GX,1,100,-0.092
1707151681.260170,571833.667,24739,6,GX,1,100,-0.763
1707151681.300072,571872.333,24739,6,GX,1,100,0.092
1707151681.339974,571911.000,24739,6,GX,1,100,0.763
1707151681.379877,571949.667,24739,6,GX,1,100,0.397
1707151681.419779,571988.333,24739,6,GX,1,100,0.061
1707151681.459682,572027.000,24739,6,GX,1,100,-0.885
1707151681.496058,572062.250,24756,4,GX,1,100,-1.770
1707151681.532435,572097.500,24756,4,GX,1,100,-0.092
1707151681.568812,572132.750,24756,4,GX,1,100,0.427
1707151681.605188,572168.000,24756,4,GX,1,100,-1.740
1707151681.644919,572206.500,24773,2,GX,1,100,-3.448
1707151681.684649,572245.000,24773,2,GX,1,100,-1.404
1707151681.724551,572283.667,24789,3,GX,1,100,1.190
1707151681.764454,572322.333,24789,3,GX,1,100,0.366
1707151681.804356,572361.000,24789,3,GX,1,100,-0.305
1707151681.844259,572399.667,24807,3,GX,1,100,0.061
1707151681.884161,572438.333,24807,3,GX,1,100,-0.793
1707151681.924064,572477.000,24807,3,GX,1,100,-1.282
1707151681.963794,572515.500,24823,2,GX,1,100,-0.549
1707151682.003524,572554.000,24823,2,GX,1,100,-0.031
1707151682.043427,572592.667,24840,3,GX,1,100,0.183
1707151682.083329,572631.333,24840,3,GX,1,100,-0.183
1707151682.123232,572670.000,24840,3,GX,1,100,-0.275
1707151682.162446,572708.000,24857,3,GX,1,100,0.244
1707151682.201661,572746.000,24857,3,GX,1,100,-0.671
1707151682.240875,572784.000,24857,3,GX,1,100,-1.892
1707151682.281122,572823.000,24872,2,GX,1,100,-0.183
1707151682.321368,572862.000,24872,2,GX,1,100,0.854
1707151682.360926,572900.333,24888,3,GX,1,100,-0.641
1707151682.400485,572938.667,24888,3,GX,1,100,-0.244
1707151682.440043,572977.000,24888,3,GX,1,100,-0.610
1707151682.479602,573015.333,24905,3,GX,1,100,-0.641
1707151682.519160,573053.667,24905,3,GX,1,100,0.214
1707151682.558719,573092.000,24905,3,GX,1,100,-1.068
1707151682.598449,573130.500,24922,2,GX,1,100,-0.885
1707151682.638180,573169.000,24922,2,GX,1,100,-0.153
1707151682.679114,573208.667,24941,3,GX,1,100,-0.488
1707151682.720048,573248.333,24941,3,GX,1,100,-0.641
1707151682.760983,573288.000,24941,3,GX,1,100,-0.061
1707151682.801229,573327.000,24955,2,GX,1,100,0.153
1707151682.841476,573366.000,24955,2,GX,1,100,-0.763
1707151682.881378,573404.667,24973,3,GX,1,100,-0.885
1707151682.921280,573443.333,24973,3,GX,1,100,-0.031
1707151682.961183,573482.000,24973,3,GX,1,100,0.214
1707151683.000397,573520.000,24989,3,GX,1,100,-0.885
1707151683.039612,573558.000,24989,3,GX,1,100,-0.244
1707151683.078826,573596.000,24989,3,GX,1,100,-0.488
1707151683.118557,573634.500,25006,2,GX,1,100,-2.045
1707151683.158287,573673.000,25006,2,GX,1,100,0.122
1707151683.198190,573711.667,25022,3,GX,1,100,0.458
1707151683.238092,573750.333,25022,3,GX,1,100,-0.854
1707151683.277994,573789.000,25022,3,GX,1,100,-0.244
1707151683.318757,573828.500,25038,2,GX,1,100,-0.488
1707151683.359519,573868.000,25038,2,GX,1,100,0.122
1707151683.400110,573907.333,25054,3,GX,1,100,-0.336
1707151683.440700,573946.667,25054,3,GX,1,100,-0.793
1707151683.481290,573986.000,25054,3,GX,1,100,-0.519
1707151683.521193,574024.667,25074,3,GX,1,100,-0.977
1707151683.561095,574063.333,25074,3,GX,1,100,-0.275
1707151683.600998,574102.000,25074,3,GX,1,100,0.214
1707151683.640728,574140.500,25090,2,GX,1,100,-1.099
1707151683.680459,574179.000,25090,2,GX,1,100,-0.549
1707151683.720017,574217.333,25106,3,GX,1,100,0.275
1707151683.759575,574255.667,25106,3,GX,1,100,-0.214
1707151683.799134,574294.000,25106,3,GX,1,100,-1.007
1707151683.839036,574332.667,25122,3,GX,1,100,-1.068
1707151683.878939,574371.333,25122,3,GX,1,100,-0.092
1707151683.918841,574410.000,25122,3,GX,1,100,-0.427
1707151683.959604,574449.500,25139,2,GX,1,100,0.275
1707151684.000366,574489.000,25139,2,GX,1,100,-1.007
1707151684.040612,574528.000,25155,3,GX,1,100,-1.404
1707151684.080859,574567.000,25155,3,GX,1,100,1.038
1707151684.121105,574606.000,25155,3,GX,1,100,-0.549
1707151684.156880,574640.667,25173,3,GX,1,100,-1.404
1707151684.192654,574675.333,25173,3,GX,1,100,-0.153
1707151684.228429,574710.000,25173,3,GX,1,100,0.305
1707151684.267644,574748.000,25187,3,GX,1,100,-0.519
1707151684.306858,574786.000,25187,3,GX,1,100,-0.854
1707151684.346072,574824.000,25187,3,GX,1,100,-0.641
1707151684.386835,574863.500,25204,2,GX,1,100,0.122
1707151684.427597,574903.000,25204,2,GX,1,100,0.610
1707151684.467844,574942.000,25222,3,GX,1,100,-1.495
1707151684.508090,574981.000,25222,3,GX,1,100,-1.770
1707151684.548336,575020.000,25222,3,GX,1,100,0.610
1707151684.588583,575059.000,25240,2,GX,1,100,0.305
1707151684.628829,575098.000,25240,2,GX,1,100,-1.801
1707151684.668732,575136.667,25256,3,GX,1,100,0.671
1707151684.708634,575175.333,25256,3,GX,1,100,0.122
1707151684.748537,575214.000,25256,3,GX,1,100,-1.862
1707151684.788267,575252.500,25271,2,GX,1,100,-0.366
1707151684.827997,575291.000,25271,2,GX,1,100,-0.397
1707151684.867556,575329.333,25288,3,GX,1,100,-0.916
1707151684.907114,575367.667,25288,3,GX,1,100,0.336
1707151684.946673,575406.000,25288,3,GX,1,100,0.214
1707151684.987607,575445.667,25305,3,GX,1,100,-1.007
1707151685.028542,575485.333,25305,3,GX,1,100,-0.732
1707151685.069476,575525.000,25305,3,GX,1,100,-0.305
1707151685.110238,575564.500,25321,2,GX,1,100,-0.854
1707151685.151001,575604.000,25321,2,GX,1,100,-0.641
1707151685.190903,575642.667,25337,3,GX,1,100,-0.031
1707151685.230806,575681.333,25337,3,GX,1,100,0.092
1707151685.270708,575720.000,25337,3,GX,1,100,-1.770
1707151685.310611,575758.667,25357,3,GX,1,100,0.397
1707151685.350513,575797.333,25357,3,GX,1,100,0.305
1707151685.390415,575836.000,25357,3,GX,1,100,-2.472
1707151685.430146,575874.500,25374,2,GX,1,100,-0.702
1707151685.469876,575913.000,25374,2,GX,1,100,0.336
1707151685.509091,575951.000,25391,3,GX,1,100,-0.092
1707151685.548305,575989.000,25391,3,GX,1,100,-0.244
1707151685.587520,576027.000,25391,3,GX,1,100,-1.495
1707151685.628798,576067.000,25408,2,GX,1,100,1.343
1707151685.670076,576107.000,25408,2,GX,1,100,0.122
1707151685.710323,576146.000,25422,3,GX,1,100,-1.740
1707151685.750569,576185.000,25422,3,GX,1,100,0.946
1707151685.790816,576224.000,25422,3,GX,1,100,0.275
1707151685.830718,576262.667,25440,3,GX,1,100,-0.793
1707151685.870621,576301.333,25440,3,GX,1,100,-0.244
1707151685.910523,576340.000,25440,3,GX,1,100,0.031
1707151685.950425,576378.667,25461,3,GX,1,100,0.183
1707151685.990328,576417.333,25461,3,GX,1,100,-0.183
1707151686.030230,576456.000,25461,3,GX,1,100,-1.221
1707151686.070133,576494.667,25480,3,GX,1,100,-0.641
1707151686.110035,576533.333,25480,3,GX,1,100,0.244
1707151686.149938,576572.000,25480,3,GX,1,100,0.549
1707151686.189496,576610.333,25497,3,GX,1,100,1.068
1707151686.229054,576648.667,25497,3,GX,1,100,0.305
1707151686.268613,576687.000,25497,3,GX,1,100,-1.007
1707151686.308859,576726.000,25514,3,GX,1,100,-1.007
1707151686.349106,576765.000,25514,3,GX,1,100,-0.977
1707151686.389352,576804.000,25514,3,GX,1,100,-0.366
1707151686.429599,576843.000,25529,2,GX,1,100,-1.862
1707151686.469845,576882.000,25529,2,GX,1,100,-2.869
1707151686.509747,576920.667,25546,3,GX,1,100,0.153
1707151686.549650,576959.333,25546,3,GX,1,100,-0.732
1707151686.589552,576998.000,25546,3,GX,1,100,-3.204
1707151686.625327,577032.667,25562,3,GX,1,100,-3.815
1707151686.661102,577067.333,25562,3,GX,1,100,0.458
1707151686.696876,577102.000,25562,3,GX,1,100,3.174
1707151686.737638,577141.500,25579,2,GX,1,100,0.366
1707151686.778401,577181.000,25579,2,GX,1,100,-1.160
1707151686.818647,577220.000,25596,3,GX,1,100,-1.099
1707151686.858894,577259.000,25596,3,GX,1,100,-2.197
1707151686.899140,577298.000,25596,3,GX,1,100,-1.770
1707151686.938871,577336.500,25613,2,GX,1,100,-0.946
1707151686.978601,577375.000,25613,2,GX,1,100,-0.946
1707151687.017815,577413.000,25629,3,GX,1,100,-0.336
1707151687.057030,577451.000,25629,3,GX,1,100,-0.427
1707151687.096244,577489.000,25629,3,GX,1,100,-0.732
1707151687.136147,577527.667,25646,3,GX,1,100,-0.153
1707151687.176049,577566.333,25646,3,GX,1,100,0.000
1707151687.215952,577605.000,25646,3,GX,1,100,-0.488
1707151687.256714,577644.500,25663,2,GX,1,100,-0.549
1707151687.297477,577684.000,25663,2,GX,1,100,-0.427
1707151687.338067,577723.333,25679,3,GX,1,100,-0.732
1707151687.378657,577762.667,25679,3,GX,1,100,-0.977
1707151687.419248,577802.000,25679,3,GX,1,100,-0.427
1707151687.459150,577840.667,25694,3,GX,1,100,0.061
1707151687.499053,577879.333,25694,3,GX,1,100,-0.458
1707151687.538955,577918.000,25694,3,GX,1,100,-0.732
1707151687.578685,577956.500,25712,2,GX,1,100,-0.580
1707151687.618416,577995.000,25712,2,GX,1,100,-0.580
1707151687.657630,578033.000,25728,3,GX,1,100,-0.549
1707151687.696845,578071.000,25728,3,GX,1,100,-0.580
1707151687.736059,578109.000,25728,3,GX,1,100,-0.244
1707151687.775962,578147.667,25747,3,GX,1,100,-0.305
1707151687.815864,578186.333,25747,3,GX,1,100,-0.519
1707151687.855767,578225.000,25747,3,GX,1,100,-0.610
1707151687.896529,578264.500,25762,2,GX,1,100,-0.702
1707151687.937291,578304.000,25762,2,GX,1,100,-0.671
1707151687.977882,578343.333,25779,3,GX,1,100,-0.549
1707151688.018472,578382.667,25779,3,GX,1,100,-0.610
1707151688.059063,578422.000,25779,3,GX,1,100,-0.793
1707151688.098965,578460.667,25795,3,GX,1,100,-0.641
1707151688.138867,578499.333,25795,3,GX,1,100,-0.488
1707151688.178770,578538.000,25795,3,GX,1,100,-0.458
1707151688.218500,578576.500,25813,2,GX,1,100,-0.732
1707151688.258231,578615.000,25813,2,GX,1,100,-0.916
1707151688.297789,578653.333,25829,3,GX,1,100,-0.122
1707151688.337348,578691.667,25829,3,GX,1,100,-0.122
1707151688.376906,578730.000,25829,3,GX,1,100,-0.671
1707151688.417153,578769.000,25845,2,GX,1,100,-0.519
1707151688.457399,578808.000,25845,2,GX,1,100,-0.610
1707151688.497645,578847.000,25861,3,GX,1,100,-0.519
1707151688.537892,578886.000,25861,3,GX,1,100,-0.519
1707151688.578138,578925.000,25861,3,GX,1,100,-0.610
1707151688.618385,578964.000,25880,3,GX,1,100,-0.458
1707151688.658631,579003.000,25880,3,GX,1,100,-0.488
1707151688.698877,579042.000,25880,3,GX,1,100,-0.641
1707151688.738608,579080.500,25896,2,GX,1,100,-0.519
1707151688.778338,579119.000,25896,2,GX,1,100,-0.458
1707151688.818241,579157.667,25914,3,GX,1,100,-0.519
1707151688.858143,579196.333,25914,3,GX,1,100,-0.549
1707151688.898046,579235.000,25914,3,GX,1,100,-0.580
1707151688.937604,579273.333,25928,3,GX,1,100,-0.641
1707151688.977163,579311.667,25928,3,GX,1,100,-0.549
1707151689.016721,579350.000,25928,3,GX,1,100,-0.549
1707151689.051808,579384.000,25945,3,GX,1,100,-0.397
1707151689.086894,579418.000,25945,3,GX,1,100,-0.488
1707151689.121981,579452.000,25945,3,GX,1,100,-0.854
1707151689.161883,579490.667,25961,3,GX,1,100,-0.488
1707151689.201786,579529.333,25961,3,GX,1,100,-0.061
1707151689.241688,579568.000,25961,3,GX,1,100,-0.427
1707151689.281591,579606.667,25978,3,GX,1,100,-0.671
1707151689.321493,579645.333,25978,3,GX,1,100,-0.549
1707151689.361395,579684.000,25978,3,GX,1,100,-0.427
1707151689.401126,579722.500,25994,2,GX,1,100,-0.214
1707151689.440856,579761.000,25994,2,GX,1,100,0.580
1707151689.480415,579799.333,26012,3,GX,1,100,1.282
1707151689.519973,579837.667,26012,3,GX,1,100,1.007
1707151689.559532,579876.000,26012,3,GX,1,100,0.336
1707151689.600294,579915.500,26028,2,GX,1,100,0.366
1707151689.641056,579955.000,26028,2,GX,1,100,0.397
1707151689.680959,579993.667,26045,3,GX,1,100,-0.641
1707151689.720861,580032.333,26045,3,GX,1,100,-0.732
1707151689.760764,580071.000,26045,3,GX,1,100,-0.427
1707151689.800666,580109.667,26061,3,GX,1,100,-0.671
1707151689.840569,580148.333,26061,3,GX,1,100,-1.190
1707151689.880471,580187.000,26061,3,GX,1,100,-1.404
1707151689.920717,580226.000,26079,2,GX,1,100,-0.916
1707151689.960964,580265.000,26079,2,GX,1,100,-0.183
1707151690.000866,580303.667,26094,3,GX,1,100,-0.244
1707151690.040769,580342.333,26094,3,GX,1,100,-0.854
1707151690.080671,580381.000,26094,3,GX,1,100,-0.549
1707151690.120230,580419.333,26110,3,GX,1,100,0.427
1707151690.159788,580457.667,26110,3,GX,1,100,-0.153
1707151690.199347,580496.000,26110,3,GX,1,100,-0.824
1707151690.240109,580535.500,26129,2,GX,1,100,-0.610
1707151690.280871,580575.000,26129,2,GX,1,100,-0.763
1707151690.320774,580613.667,26146,3,GX,1,100,-0.763
1707151690.360676,580652.333,26146,3,GX,1,100,-0.336
1707151690.400579,580691.000,26146,3,GX,1,100,-0.244
1707151690.440825,580730.000,26164,2,GX,1,100,-0.336
1707151690.481071,580769.000,26164,2,GX,1,100,-0.336
