LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,AZ
1707151656.376875,547721.000,20815,3,AZ,1,100,-0.292
1707151656.416605,547759.500,20831,2,AZ,1,100,-0.287
1707151656.456336,547798.000,20831,2,AZ,1,100,-0.282
1707151656.496238,547836.667,20850,3,AZ,1,100,-0.287
1707151656.536141,547875.333,20850,3,AZ,1,100,-0.289
1707151656.576043,547914.000,20850,3,AZ,1,100,-0.280
1707151656.616290,547953.000,20866,2,AZ,1,100,-0.287
1707151656.656536,547992.000,20866,2,AZ,1,100,-0.285
1707151656.696094,548030.333,20882,3,AZ,1,100,-0.282
1707151656.735653,548068.667,20882,3,AZ,1,100,-0.289
1707151656.775211,548107.000,20882,3,AZ,1,100,-0.287
1707151656.810298,548141.000,20898,3,AZ,1,100,-0.281
1707151656.845385,548175.000,20898,3,AZ,1,100,-0.281
1707151656.880471,548209.000,20898,3,AZ,1,100,-0.284
1707151656.920374,548247.667,20916,3,AZ,1,100,-0.293
1707151656.960276,548286.333,20916,3,AZ,1,100,-0.298
1707151657.000178,548325.000,20916,3,AZ,1,100,-0.286
1707151657.040425,548364.000,20932,2,AZ,1,100,-0.280
1707151657.080671,548403.000,20932,2,AZ,1,100,-0.289
1707151657.120574,548441.667,20947,3,AZ,1,100,-0.290
1707151657.160476,548480.333,20947,3,AZ,1,100,-0.302
1707151657.200379,548519.000,20947,3,AZ,1,100,-0.284
1707151657.240281,548557.667,20964,3,AZ,1,100,-0.298
1707151657.280183,548596.333,20964,3,AZ,1,100,-0.277
1707151657.320086,548635.000,20964,3,AZ,1,100,-0.284
1707151657.359816,548673.500,20981,2,AZ,1,100,-0.280
1707151657.399547,548712.000,20981,2,AZ,1,100,-0.298
1707151657.438761,548750.000,20999,3,AZ,1,100,-0.294
1707151657.477976,548788.000,20999,3,AZ,1,100,-0.282
1707151657.517190,548826.000,20999,3,AZ,1,100,-0.283
1707151657.557437,548865.000,21017,2,AZ,1,100,-0.289
1707151657.597683,548904.000,21017,2,AZ,1,100,-0.298
1707151657.637585,548942.667,21031,3,AZ,1,100,-0.276
1707151657.677488,548981.333,21031,3,AZ,1,100,-0.295
1707151657.717390,549020.000,21031,3,AZ,1,100,-0.292
1707151657.757293,549058.667,21048,3,AZ,1,100,-0.282
1707151657.797195,549097.333,21048,3,AZ,1,100,-0.290
1707151657.837098,549136.000,21048,3,AZ,1,100,-0.283
1707151657.876828,549174.500,21064,2,AZ,1,100,-0.298
1707151657.916558,549213.000,21064,2,AZ,1,100,-0.311
1707151657.956461,549251.667,21082,3,AZ,1,100,-0.287
1707151657.996363,549290.333,21082,3,AZ,1,100,-0.298
1707151658.036266,549329.000,21082,3,AZ,1,100,-0.279
1707151658.075996,549367.500,21097,2,AZ,1,100,-0.293
1707151658.115727,549406.000,21097,2,AZ,1,100,-0.297
1707151658.155285,549444.333,21113,3,AZ,1,100,-0.266
1707151658.194844,549482.667,21113,3,AZ,1,100,-0.292
1707151658.234402,549521.000,21113,3,AZ,1,100,-0.306
1707151658.274304,549559.667,21132,3,AZ,1,100,-0.278
1707151658.314207,549598.333,21132,3,AZ,1,100,-0.275
1707151658.354109,549637.000,21132,3,AZ,1,100,-0.301
1707151658.393840,549675.500,21149,2,AZ,1,100,-0.323
1707151658.433570,549714.000,21149,2,AZ,1,100,-0.283
1707151658.473817,549753.000,21165,3,AZ,1,100,-0.285
1707151658.514063,549792.000,21165,3,AZ,1,100,-0.312
1707151658.554309,549831.000,21165,3,AZ,1,100,-0.266
1707151658.594212,549869.667,21181,3,AZ,1,100,-0.280
1707151658.634114,549908.333,21181,3,AZ,1,100,-0.307
1707151658.674017,549947.000,21181,3,AZ,1,100,-0.292
1707151658.712715,549984.500,21197,2,AZ,1,100,-0.248
1707151658.751414,550022.000,21197,2,AZ,1,100,-0.294
1707151658.790972,550060.333,21214,3,AZ,1,100,-0.304
1707151658.830531,550098.667,21214,3,AZ,1,100,-0.292
1707151658.870089,550137.000,21214,3,AZ,1,100,-0.285
1707151658.909991,550175.667,21231,3,AZ,1,100,-0.291
1707151658.949894,550214.333,21231,3,AZ,1,100,-0.276
1707151658.989796,550253.000,21231,3,AZ,1,100,-0.290
1707151659.030043,550292.000,21250,2,AZ,1,100,-0.291
1707151659.070289,550331.000,21250,2,AZ,1,100,-0.277
1707151659.110192,550369.667,21264,3,AZ,1,100,-0.298
1707151659.150094,550408.333,21264,3,AZ,1,100,-0.265
1707151659.189996,550447.000,21264,3,AZ,1,100,-0.292
1707151659.229899,550485.667,21282,3,AZ,1,100,-0.282
1707151659.269801,550524.333,21282,3,AZ,1,100,-0.287
1707151659.309704,550563.000,21282,3,AZ,1,100,-0.291
1707151659.344102,550596.333,21298,3,AZ,1,100,-0.312
1707151659.378501,550629.667,21298,3,AZ,1,100,-0.264
1707151659.412900,550663.000,21298,3,AZ,1,100,-0.287
1707151659.452630,550701.500,21315,2,AZ,1,100,-0.266
1707151659.492361,550740.000,21315,2,AZ,1,100,-0.301
1707151659.532607,550779.000,21337,4,AZ,1,100,-0.288
1707151659.572853,550818.000,21337,4,AZ,1,100,-0.283
1707151659.613100,550857.000,21337,4,AZ,1,100,-0.293
1707151659.653346,550896.000,21337,4,AZ,1,100,-0.299
1707151659.694625,550936.000,21356,2,AZ,1,100,-0.274
1707151659.735903,550976.000,21356,2,AZ,1,100,-0.311
1707151659.775461,551014.333,21370,3,AZ,1,100,-0.280
1707151659.815020,551052.667,21370,3,AZ,1,100,-0.277
1707151659.854578,551091.000,21370,3,AZ,1,100,-0.286
1707151659.894309,551129.500,21390,2,AZ,1,100,-0.279
1707151659.934039,551168.000,21390,2,AZ,1,100,-0.302
1707151659.973598,551206.333,21406,3,AZ,1,100,-0.276
1707151660.013156,551244.667,21406,3,AZ,1,100,-0.283
1707151660.052715,551283.000,21406,3,AZ,1,100,-0.297
1707151660.092617,551321.667,21423,3,AZ,1,100,-0.290
1707151660.132519,551360.333,21423,3,AZ,1,100,-0.272
1707151660.172422,551399.000,21423,3,AZ,1,100,-0.290
1707151660.212668,551438.000,21438,2,AZ,1,100,-0.271
1707151660.252915,551477.000,21438,2,AZ,1,100,-0.284
1707151660.293505,551516.333,21457,3,AZ,1,100,-0.289
1707151660.334095,551555.667,21457,3,AZ,1,100,-0.261
1707151660.374686,551595.000,21457,3,AZ,1,100,-0.314
1707151660.414416,551633.500,21473,2,AZ,1,100,-0.282
1707151660.454147,551672.000,21473,2,AZ,1,100,-0.292
1707151660.494049,551710.667,21490,3,AZ,1,100,-0.278
1707151660.533952,551749.333,21490,3,AZ,1,100,-0.299
1707151660.573854,551788.000,21490,3,AZ,1,100,-0.288
1707151660.613069,551826.000,21509,3,AZ,1,100,-0.314
1707151660.652283,551864.000,21509,3,AZ,1,100,-0.270
1707151660.691497,551902.000,21509,3,AZ,1,100,-0.295
1707151660.731744,551941.000,21524,2,AZ,1,100,-0.294
1707151660.771990,551980.000,21524,2,AZ,1,100,-0.266
1707151660.812237,552019.000,21540,3,AZ,1,100,-0.293
1707151660.852483,552058.000,21540,3,AZ,1,100,-0.293
1707151660.892730,552097.000,21540,3,AZ,1,100,-0.301
1707151660.933492,552136.500,21558,2,AZ,1,100,-0.280
1707151660.974254,552176.000,21558,2,AZ,1,100,-0.289
1707151661.014157,552214.667,21574,3,AZ,1,100,-0.283
1707151661.054059,552253.333,21574,3,AZ,1,100,-0.312
1707151661.093962,552292.000,21574,3,AZ,1,100,-0.272
1707151661.134208,552331.000,21590,2,AZ,1,100,-0.293
1707151661.174454,552370.000,21590,2,AZ,1,100,-0.283
1707151661.213669,552408.000,21606,3,AZ,1,100,-0.286
1707151661.252883,552446.000,21606,3,AZ,1,100,-0.280
1707151661.292098,552484.000,21606,3,AZ,1,100,-0.287
1707151661.332000,552522.667,21625,3,AZ,1,100,-0.296
1707151661.371903,552561.333,21625,3,AZ,1,100,-0.287
1707151661.411805,552600.000,21625,3,AZ,1,100,-0.274
1707151661.451364,552638.333,21641,3,AZ,1,100,-0.312
1707151661.490922,552676.667,21641,3,AZ,1,100,-0.278
1707151661.530481,552715.000,21641,3,AZ,1,100,-0.292
1707151661.571759,552755.000,21659,2,AZ,1,100,-0.284
1707151661.613037,552795.000,21659,2,AZ,1,100,-0.273
1707151661.652940,552833.667,21673,3,AZ,1,100,-0.294
1707151661.692842,552872.333,21673,3,AZ,1,100,-0.282
1707151661.732745,552911.000,21673,3,AZ,1,100,-0.289
1707151661.768175,552945.333,21690,3,AZ,1,100,-0.275
1707151661.803606,552979.667,21690,3,AZ,1,100,-0.296
1707151661.839036,553014.000,21690,3,AZ,1,100,-0.293
1707151661.878767,553052.500,21706,2,AZ,1,100,-0.295
1707151661.918497,553091.000,21706,2,AZ,1,100,-0.264
1707151661.958056,553129.333,21724,3,AZ,1,100,-0.305
1707151661.997614,553167.667,21724,3,AZ,1,100,-0.266
1707151662.037173,553206.000,21724,3,AZ,1,100,-0.291
1707151662.076387,553244.000,21740,3,AZ,1,100,-0.287
1707151662.115602,553282.000,21740,3,AZ,1,100,-0.287
1707151662.154816,553320.000,21740,3,AZ,1,100,-0.297
1707151662.195062,553359.000,21757,2,AZ,1,100,-0.277
1707151662.235309,553398.000,21757,2,AZ,1,100,-0.277
1707151662.275211,553436.667,21774,3,AZ,1,100,-0.307
1707151662.315114,553475.333,21774,3,AZ,1,100,-0.281
1707151662.355016,553514.000,21774,3,AZ,1,100,-0.298
1707151662.394747,553552.500,21791,2,AZ,1,100,-0.261
1707151662.434477,553591.000,21791,2,AZ,1,100,-0.281
1707151662.474379,553629.667,21807,3,AZ,1,100,-0.296
1707151662.514282,553668.333,21807,3,AZ,1,100,-0.291
1707151662.554184,553707.000,21807,3,AZ,1,100,-0.286
1707151662.594431,553746.000,21824,2,AZ,1,100,-0.282
1707151662.634677,553785.000,21824,2,AZ,1,100,-0.306
1707151662.673892,553823.000,21839,3,AZ,1,100,-0.276
1707151662.713106,553861.000,21839,3,AZ,1,100,-0.287
1707151662.752321,553899.000,21839,3,AZ,1,100,-0.297
1707151662.792223,553937.667,21856,3,AZ,1,100,-0.296
1707151662.832125,553976.333,21856,3,AZ,1,100,-0.250
1707151662.872028,554015.000,21856,3,AZ,1,100,-0.309
1707151662.911758,554053.500,21873,2,AZ,1,100,-0.286
1707151662.951489,554092.000,21873,2,AZ,1,100,-0.288
1707151662.991735,554131.000,21892,3,AZ,1,100,-0.282
1707151663.031982,554170.000,21892,3,AZ,1,100,-0.290
1707151663.072228,554209.000,21892,3,AZ,1,100,-0.275
1707151663.111786,554247.333,21906,3,AZ,1,100,-0.306
1707151663.151345,554285.667,21906,3,AZ,1,100,-0.285
1707151663.190903,554324.000,21906,3,AZ,1,100,-0.290
1707151663.230634,554362.500,21924,2,AZ,1,100,-0.269
1707151663.270364,554401.000,21924,2,AZ,1,100,-0.302
1707151663.309579,554439.000,21940,3,AZ,1,100,-0.287
1707151663.348793,554477.000,21940,3,AZ,1,100,-0.293
1707151663.388008,554515.000,21940,3,AZ,1,100,-0.292
1707151663.427910,554553.667,21957,3,AZ,1,100,-0.293
1707151663.467812,554592.333,21957,3,AZ,1,100,-0.286
1707151663.507715,554631.000,21957,3,AZ,1,100,-0.290
1707151663.547961,554670.000,21974,2,AZ,1,100,-0.290
1707151663.588208,554709.000,21974,2,AZ,1,100,-0.285
1707151663.628110,554747.667,21989,3,AZ,1,100,-0.270
1707151663.668013,554786.333,21989,3,AZ,1,100,-0.267
1707151663.707915,554825.000,21989,3,AZ,1,100,-0.295
1707151663.747645,554863.500,22007,2,AZ,1,100,-0.280
1707151663.787376,554902.000,22007,2,AZ,1,100,-0.286
1707151663.826934,554940.333,22024,3,AZ,1,100,-0.282
1707151663.866493,554978.667,22024,3,AZ,1,100,-0.294
1707151663.906051,555017.000,22024,3,AZ,1,100,-0.281
1707151663.945610,555055.333,22041,3,AZ,1,100,-0.279
1707151663.985168,555093.667,22041,3,AZ,1,100,-0.290
1707151664.024727,555132.000,22041,3,AZ,1,100,-0.254
1707151664.064973,555171.000,22057,2,AZ,1,100,-0.292
1707151664.105219,555210.000,22057,2,AZ,1,100,-0.276
1707151664.145122,555248.667,22072,3,AZ,1,100,-0.284
1707151664.185024,555287.333,22072,3,AZ,1,100,-0.287
1707151664.224927,555326.000,22072,3,AZ,1,100,-0.291
1707151664.260357,555360.333,22090,3,AZ,1,100,-0.283
1707151664.295788,555394.667,22090,3,AZ,1,100,-0.274
1707151664.331219,555429.000,22090,3,AZ,1,100,-0.269
1707151664.370949,555467.500,22106,2,AZ,1,100,-0.289
1707151664.410679,555506.000,22106,2,AZ,1,100,-0.264
1707151664.450926,555545.000,22125,3,AZ,1,100,-0.293
1707151664.491172,555584.000,22125,3,AZ,1,100,-0.284
1707151664.531419,555623.000,22125,3,AZ,1,100,-0.279
1707151664.570633,555661.000,22140,3,AZ,1,100,-0.272
1707151664.609848,555699.000,22140,3,AZ,1,100,-0.285
1707151664.649062,555737.000,22140,3,AZ,1,100,-0.282
1707151664.688792,555775.500,22157,2,AZ,1,100,-0.279
1707151664.728523,555814.000,22157,2,AZ,1,100,-0.279
1707151664.768769,555853.000,22173,3,AZ,1,100,-0.285
1707151664.809016,555892.000,22173,3,AZ,1,100,-0.287
1707151664.849262,555931.000,22173,3,AZ,1,100,-0.276
1707151664.890541,555971.000,22196,2,AZ,1,100,-0.278
1707151664.931819,556011.000,22196,2,AZ,1,100,-0.283
1707151664.971721,556049.667,22212,3,AZ,1,100,-0.278
1707151665.011624,556088.333,22212,3,AZ,1,100,-0.291
1707151665.051526,556127.000,22212,3,AZ,1,100,-0.288
1707151665.091429,556165.667,22227,3,AZ,1,100,-0.289
1707151665.131331,556204.333,22227,3,AZ,1,100,-0.282
1707151665.171234,556243.000,22227,3,AZ,1,100,-0.290
1707151665.210448,556281.000,22246,2,AZ,1,100,-0.288
1707151665.249662,556319.000,22246,2,AZ,1,100,-0.289
1707151665.289565,556357.667,22265,3,AZ,1,100,-0.281
1707151665.329467,556396.333,22265,3,AZ,1,100,-0.284
1707151665.369370,556435.000,22265,3,AZ,1,100,-0.294
1707151665.409960,556474.333,22281,3,AZ,1,100,-0.292
1707151665.450551,556513.667,22281,3,AZ,1,100,-0.287
1707151665.491141,556553.000,22281,3,AZ,1,100,-0.283
1707151665.531903,556592.500,22296,2,AZ,1,100,-0.290
1707151665.572666,556632.000,22296,2,AZ,1,100,-0.287
1707151665.612568,556670.667,22313,3,AZ,1,100,-0.283
1707151665.652471,556709.333,22313,3,AZ,1,100,-0.294
1707151665.692373,556748.000,22313,3,AZ,1,100,-0.302
1707151665.732103,556786.500,22330,2,AZ,1,100,-0.288
1707151665.771834,556825.000,22330,2,AZ,1,100,-0.289
1707151665.811736,556863.667,22346,3,AZ,1,100,-0.289
1707151665.851639,556902.333,22346,3,AZ,1,100,-0.271
1707151665.891541,556941.000,22346,3,AZ,1,100,-0.292
1707151665.931100,556979.333,22364,3,AZ,1,100,-0.284
1707151665.970658,557017.667,22364,3,AZ,1,100,-0.275
1707151666.010217,557056.000,22364,3,AZ,1,100,-0.287
1707151666.050463,557095.000,22380,2,AZ,1,100,-0.285
1707151666.090709,557134.000,22380,2,AZ,1,100,-0.288
1707151666.131300,557173.333,22397,3,AZ,1,100,-0.289
1707151666.171890,557212.667,22397,3,AZ,1,100,-0.285
1707151666.212481,557252.000,22397,3,AZ,1,100,-0.287
1707151666.252383,557290.667,22414,3,AZ,1,100,-0.289
1707151666.292285,557329.333,22414,3,AZ,1,100,-0.288
1707151666.332188,557368.000,22414,3,AZ,1,100,-0.287
1707151666.371402,557406.000,22431,2,AZ,1,100,-0.284
1707151666.410617,557444.000,22431,2,AZ,1,100,-0.281
1707151666.450863,557483.000,22447,3,AZ,1,100,-0.281
1707151666.491110,557522.000,22447,3,AZ,1,100,-0.283
1707151666.531356,557561.000,22447,3,AZ,1,100,-0.284
1707151666.571087,557599.500,22463,2,AZ,1,100,-0.287
1707151666.610817,557638.000,22463,2,AZ,1,100,-0.284
1707151666.646248,557672.333,22479,3,AZ,1,100,-0.285
1707151666.681678,557706.667,22479,3,AZ,1,100,-0.286
1707151666.717109,557741.000,22479,3,AZ,1,100,-0.286
1707151666.757011,557779.667,22498,3,AZ,1,100,-0.283
1707151666.796914,557818.333,22498,3,AZ,1,100,-0.285
1707151666.836816,557857.000,22498,3,AZ,1,100,-0.284
1707151666.876719,557895.667,22515,3,AZ,1,100,-0.286
1707151666.916621,557934.333,22515,3,AZ,1,100,-0.284
1707151666.956523,557973.000,22515,3,AZ,1,100,-0.284
1707151666.996770,558012.000,22531,2,AZ,1,100,-0.281
1707151667.037016,558051.000,22531,2,AZ,1,100,-0.283
1707151667.076919,558089.667,22546,3,AZ,1,100,-0.285
1707151667.116821,558128.333,22546,3,AZ,1,100,-0.282
1707151667.156724,558167.000,22546,3,AZ,1,100,-0.287
1707151667.195938,558205.000,22564,2,AZ,1,100,-0.281
1707151667.235152,558243.000,22564,2,AZ,1,100,-0.283
1707151667.274711,558281.333,22580,3,AZ,1,100,-0.283
1707151667.314269,558319.667,22580,3,AZ,1,100,-0.282
1707151667.353828,558358.000,22580,3,AZ,1,100,-0.287
1707151667.393730,558396.667,22597,3,AZ,1,100,-0.284
1707151667.433633,558435.333,22597,3,AZ,1,100,-0.286
1707151667.473535,558474.000,22597,3,AZ,1,100,-0.281
1707151667.513782,558513.000,22611,2,AZ,1,100,-0.283
1707151667.554028,558552.000,22611,2,AZ,1,100,-0.285
1707151667.593930,558590.667,22631,3,AZ,1,100,-0.282
1707151667.633833,558629.333,22631,3,AZ,1,100,-0.287
1707151667.673735,558668.000,22631,3,AZ,1,100,-0.284
1707151667.713466,558706.500,22647,2,AZ,1,100,-0.282
1707151667.753196,558745.000,22647,2,AZ,1,100,-0.282
1707151667.792755,558783.333,22664,3,AZ,1,100,-0.284
1707151667.832313,558821.667,22664,3,AZ,1,100,-0.287
1707151667.871871,558860.000,22664,3,AZ,1,100,-0.282
1707151667.911774,558898.667,22681,3,AZ,1,100,-0.285
1707151667.951676,558937.333,22681,3,AZ,1,100,-0.285
1707151667.991579,558976.000,22681,3,AZ,1,100,-0.286
1707151668.031309,559014.500,22696,2,AZ,1,100,-0.282
1707151668.071040,559053.000,22696,2,AZ,1,100,-0.284
1707151668.110942,559091.667,22712,3,AZ,1,100,-0.286
1707151668.150844,559130.333,22712,3,AZ,1,100,-0.286
1707151668.190747,559169.000,22712,3,AZ,1,100,-0.285
1707151668.230649,559207.667,22730,3,AZ,1,100,-0.283
1707151668.270552,559246.333,22730,3,AZ,1,100,-0.285
1707151668.310454,559285.000,22730,3,AZ,1,100,-0.284
1707151668.350357,559323.667,22746,3,AZ,1,100,-0.284
1707151668.390259,559362.333,22746,3,AZ,1,100,-0.284
1707151668.430162,559401.000,22746,3,AZ,1,100,-0.284
1707151668.469892,559439.500,22765,2,AZ,1,100,-0.281
1707151668.509622,559478.000,22765,2,AZ,1,100,-0.284
1707151668.549181,559516.333,22780,3,AZ,1,100,-0.283
1707151668.588739,559554.667,22780,3,AZ,1,100,-0.286
1707151668.628298,559593.000,22780,3,AZ,1,100,-0.282
1707151668.668200,559631.667,22797,3,AZ,1,100,-0.284
1707151668.708103,559670.333,22797,3,AZ,1,100,-0.285
1707151668.748005,559709.000,22797,3,AZ,1,100,-0.285
1707151668.787735,559747.500,22813,2,AZ,1,100,-0.286
1707151668.827466,559786.000,22813,2,AZ,1,100,-0.285
1707151668.867368,559824.667,22831,3,AZ,1,100,-0.286
1707151668.907271,559863.333,22831,3,AZ,1,100,-0.283
1707151668.947173,559902.000,22831,3,AZ,1,100,-0.287
1707151668.987076,559940.667,22847,3,AZ,1,100,-0.289
1707151669.026978,559979.333,22847,3,AZ,1,100,-0.291
1707151669.066881,560018.000,22847,3,AZ,1,100,-0.287
1707151669.106095,560056.000,22862,2,AZ,1,100,-0.287
1707151669.145309,560094.000,22862,2,AZ,1,100,-0.287
1707151669.180740,560128.333,22879,3,AZ,1,100,-0.288
1707151669.216171,560162.667,22879,3,AZ,1,100,-0.287
1707151669.251601,560197.000,22879,3,AZ,1,100,-0.288
1707151669.291504,560235.667,22898,3,AZ,1,100,-0.287
1707151669.331406,560274.333,22898,3,AZ,1,100,-0.289
1707151669.371309,560313.000,22898,3,AZ,1,100,-0.288
1707151669.412587,560353.000,22914,2,AZ,1,100,-0.286
1707151669.453865,560393.000,22914,2,AZ,1,100,-0.283
1707151669.494112,560432.000,22930,3,AZ,1,100,-0.285
1707151669.534358,560471.000,22930,3,AZ,1,100,-0.287
1707151669.574605,560510.000,22930,3,AZ,1,100,-0.287
1707151669.614335,560548.500,22946,2,AZ,1,100,-0.285
1707151669.654065,560587.000,22946,2,AZ,1,100,-0.286
1707151669.693624,560625.333,22963,3,AZ,1,100,-0.286
1707151669.733182,560663.667,22963,3,AZ,1,100,-0.289
1707151669.772741,560702.000,22963,3,AZ,1,100,-0.287
1707151669.812643,560740.667,22979,3,AZ,1,100,-0.283
1707151669.852546,560779.333,22979,3,AZ,1,100,-0.287
1707151669.892448,560818.000,22979,3,AZ,1,100,-0.288
1707151669.932179,560856.500,22997,2,AZ,1,100,-0.287
1707151669.971909,560895.000,22997,2,AZ,1,100,-0.287
1707151670.012843,560934.667,23011,3,AZ,1,100,-0.282
1707151670.053778,560974.333,23011,3,AZ,1,100,-0.285
1707151670.094712,561014.000,23011,3,AZ,1,100,-0.285
1707151670.134959,561053.000,23033,3,AZ,1,100,-0.285
1707151670.175205,561092.000,23033,3,AZ,1,100,-0.285
1707151670.215451,561131.000,23033,3,AZ,1,100,-0.287
1707151670.255182,561169.500,23054,2,AZ,1,100,-0.287
1707151670.294912,561208.000,23054,2,AZ,1,100,-0.287
1707151670.334815,561246.667,23071,3,AZ,1,100,-0.284
1707151670.374717,561285.333,23071,3,AZ,1,100,-0.286
1707151670.414620,561324.000,23071,3,AZ,1,100,-0.286
1707151670.454522,561362.667,23087,3,AZ,1,100,-0.285
1707151670.494424,561401.333,23087,3,AZ,1,100,-0.285
1707151670.534327,561440.000,23087,3,AZ,1,100,-0.284
1707151670.573541,561478.000,23103,2,AZ,1,100,-0.286
1707151670.612756,561516.000,23103,2,AZ,1,100,-0.286
1707151670.653690,561555.667,23119,3,AZ,1,100,-0.285
1707151670.694625,561595.333,23119,3,AZ,1,100,-0.286
1707151670.735559,561635.000,23119,3,AZ,1,100,-0.283
1707151670.775289,561673.500,23136,2,AZ,1,100,-0.287
1707151670.815020,561712.000,23136,2,AZ,1,100,-0.289
1707151670.854922,561750.667,23153,3,AZ,1,100,-0.286
1707151670.894825,561789.333,23153,3,AZ,1,100,-0.286
1707151670.934727,561828.000,23153,3,AZ,1,100,-0.283
1707151670.974974,561867.000,23169,3,AZ,1,100,-0.290
1707151671.015220,561906.000,23169,3,AZ,1,100,-0.287
1707151671.055466,561945.000,23169,3,AZ,1,100,-0.287
1707151671.095197,561983.500,23186,2,AZ,1,100,-0.288
1707151671.134927,562022.000,23186,2,AZ,1,100,-0.287
1707151671.174142,562060.000,23204,3,AZ,1,100,-0.283
1707151671.213356,562098.000,23204,3,AZ,1,100,-0.287
1707151671.252571,562136.000,23204,3,AZ,1,100,-0.286
1707151671.293333,562175.500,23220,2,AZ,1,100,-0.286
1707151671.334095,562215.000,23220,2,AZ,1,100,-0.287
1707151671.374686,562254.333,23237,3,AZ,1,100,-0.287
1707151671.415276,562293.667,23237,3,AZ,1,100,-0.287
1707151671.455867,562333.000,23237,3,AZ,1,100,-0.285
1707151671.495769,562371.667,23251,3,AZ,1,100,-0.288
1707151671.535672,562410.333,23251,3,AZ,1,100,-0.286
1707151671.575574,562449.000,23251,3,AZ,1,100,-0.287
1707151671.611005,562483.333,23269,3,AZ,1,100,-0.289
1707151671.646435,562517.667,23269,3,AZ,1,100,-0.282
1707151671.681866,562552.000,23269,3,AZ,1,100,-0.285
1707151671.721596,562590.500,23285,2,AZ,1,100,-0.289
1707151671.761327,562629.000,23285,2,AZ,1,100,-0.286
1707151671.800541,562667.000,23302,3,AZ,1,100,-0.287
1707151671.839756,562705.000,23302,3,AZ,1,100,-0.286
1707151671.878970,562743.000,23302,3,AZ,1,100,-0.289
1707151671.918873,562781.667,23319,3,AZ,1,100,-0.289
1707151671.958775,562820.333,23319,3,AZ,1,100,-0.288
1707151671.998677,562859.000,23319,3,AZ,1,100,-0.287
1707151672.038924,562898.000,23336,2,AZ,1,100,-0.287
1707151672.079170,562937.000,23336,2,AZ,1,100,-0.289
1707151672.119073,562975.667,23352,3,AZ,1,100,-0.287
1707151672.158975,563014.333,23352,3,AZ,1,100,-0.288
1707151672.198878,563053.000,23352,3,AZ,1,100,-0.290
1707151672.238608,563091.500,23370,2,AZ,1,100,-0.289
1707151672.278338,563130.000,23370,2,AZ,1,100,-0.289
1707151672.318241,563168.667,23386,3,AZ,1,100,-0.291
1707151672.358143,563207.333,23386,3,AZ,1,100,-0.286
1707151672.398046,563246.000,23386,3,AZ,1,100,-0.285
1707151672.437604,563284.333,23402,3,AZ,1,100,-0.284
1707151672.477163,563322.667,23402,3,AZ,1,100,-0.287
1707151672.516721,563361.000,23402,3,AZ,1,100,-0.287
1707151672.556451,563399.500,23418,2,AZ,1,100,-0.280
1707151672.596182,563438.000,23418,2,AZ,1,100,-0.287
1707151672.636084,563476.667,23435,3,AZ,1,100,-0.288
1707151672.675987,563515.333,23435,3,AZ,1,100,-0.287
1707151672.715889,563554.000,23435,3,AZ,1,100,-0.288
1707151672.755620,563592.500,23451,2,AZ,1,100,-0.284
1707151672.795350,563631.000,23451,2,AZ,1,100,-0.289
1707151672.835596,563670.000,23469,3,AZ,1,100,-0.288
1707151672.875843,563709.000,23469,3,AZ,1,100,-0.286
1707151672.916089,563748.000,23469,3,AZ,1,100,-0.287
1707151672.955992,563786.667,23485,3,AZ,1,100,-0.286
1707151672.995894,563825.333,23485,3,AZ,1,100,-0.286
1707151673.035797,563864.000,23485,3,AZ,1,100,-0.290
1707151673.073979,563901.000,23502,2,AZ,1,100,-0.287
1707151673.112162,563938.000,23502,2,AZ,1,100,-0.284
1707151673.152064,563976.667,23519,3,AZ,1,100,-0.289
1707151673.191967,564015.333,23519,3,AZ,1,100,-0.286
1707151673.231869,564054.000,23519,3,AZ,1,100,-0.288
1707151673.271771,564092.667,23536,3,AZ,1,100,-0.286
1707151673.311674,564131.333,23536,3,AZ,1,100,-0.286
1707151673.351576,564170.000,23536,3,AZ,1,100,-0.288
1707151673.391823,564209.000,23552,2,AZ,1,100,-0.287
1707151673.432069,564248.000,23552,2,AZ,1,100,-0.286
1707151673.471972,564286.667,23567,3,AZ,1,100,-0.285
1707151673.511874,564325.333,23567,3,AZ,1,100,-0.288
1707151673.551776,564364.000,23567,3,AZ,1,100,-0.284
1707151673.591507,564402.500,23584,2,AZ,1,100,-0.286
1707151673.631237,564441.000,23584,2,AZ,1,100,-0.294
1707151673.670624,564479.167,23601,6,AZ,1,100,-0.298
1707151673.710010,564517.333,23601,6,AZ,1,100,-0.282
1707151673.749397,564555.500,23601,6,AZ,1,100,-0.279
1707151673.788783,564593.667,23601,6,AZ,1,100,-0.292
1707151673.828170,564631.833,23601,6,AZ,1,100,-0.289
1707151673.867556,564670.000,23601,6,AZ,1,100,-0.275
1707151673.906770,564708.000,23619,2,AZ,1,100,-0.276
1707151673.945985,564746.000,23619,2,AZ,1,100,-0.290
1707151673.985887,564784.667,23635,3,AZ,1,100,-0.288
1707151674.025790,564823.333,23635,3,AZ,1,100,-0.288
1707151674.065692,564862.000,23635,3,AZ,1,100,-0.291
1707151674.105939,564901.000,23651,3,AZ,1,100,-0.285
1707151674.146185,564940.000,23651,3,AZ,1,100,-0.294
