LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,MZ
1707151606.093102,498994.500,13029,4,MZ,1,100,-8
1707151606.132832,499033.000,13029,4,MZ,1,100,-9
1707151606.172563,499071.500,13029,4,MZ,1,100,-8
1707151606.212293,499110.000,13029,4,MZ,1,100,-8
1707151606.253056,499149.500,13046,2,MZ,1,100,-8
1707151606.293818,499189.000,13046,2,MZ,1,100,-8
1707151606.333720,499227.667,13063,3,MZ,1,100,-8
1707151606.373623,499266.333,13063,3,MZ,1,100,-8
1707151606.413525,499305.000,13063,3,MZ,1,100,-8
1707151606.453084,499343.333,13080,3,MZ,1,100,-7
1707151606.492642,499381.667,13080,3,MZ,1,100,-9
1707151606.532201,499420.000,13080,3,MZ,1,100,-8
1707151606.572447,499459.000,13096,2,MZ,1,100,-8
1707151606.612693,499498.000,13096,2,MZ,1,100,-8
1707151606.652596,499536.667,13114,3,MZ,1,100,-7
1707151606.692498,499575.333,13114,3,MZ,1,100,-8
1707151606.732401,499614.000,13114,3,MZ,1,100,-7
1707151606.772234,499652.600,13135,5,MZ,1,100,-7
1707151606.812068,499691.200,13135,5,MZ,1,100,-8
1707151606.851902,499729.800,13135,5,MZ,1,100,-8
1707151606.891735,499768.400,13135,5,MZ,1,100,-8
1707151606.931569,499807.000,13135,5,MZ,1,100,-9
1707151606.970783,499845.000,13149,2,MZ,1,100,-9
1707151607.009998,499883.000,13149,2,MZ,1,100,-10
1707151607.049900,499921.667,13167,3,MZ,1,100,-7
1707151607.089803,499960.333,13167,3,MZ,1,100,-8
1707151607.129705,499999.000,13167,3,MZ,1,100,-8
1707151607.166340,500034.500,13183,4,MZ,1,100,-8
1707151607.202974,500070.000,13183,4,MZ,1,100,-8
1707151607.239609,500105.500,13183,4,MZ,1,100,-8
1707151607.276243,500141.000,13183,4,MZ,1,100,-8
1707151607.316490,500180.000,13200,2,MZ,1,100,-8
1707151607.356736,500219.000,13200,2,MZ,1,100,-8
1707151607.396639,500257.667,13217,3,MZ,1,100,-7
1707151607.436541,500296.333,13217,3,MZ,1,100,-8
1707151607.476443,500335.000,13217,3,MZ,1,100,-9
1707151607.516690,500374.000,13235,2,MZ,1,100,-8
1707151607.556936,500413.000,13235,2,MZ,1,100,-8
1707151607.596151,500451.000,13250,3,MZ,1,100,-8
1707151607.635365,500489.000,13250,3,MZ,1,100,-7
1707151607.674580,500527.000,13250,3,MZ,1,100,-8
1707151607.714482,500565.667,13268,3,MZ,1,100,-8
1707151607.754385,500604.333,13268,3,MZ,1,100,-8
1707151607.794287,500643.000,13268,3,MZ,1,100,-8
1707151607.834533,500682.000,13284,2,MZ,1,100,-8
1707151607.874780,500721.000,13284,2,MZ,1,100,-8
1707151607.915370,500760.333,13301,3,MZ,1,100,-8
1707151607.955961,500799.667,13301,3,MZ,1,100,-8
1707151607.996551,500839.000,13301,3,MZ,1,100,-7
1707151608.036797,500878.000,13316,2,MZ,1,100,-9
1707151608.077044,500917.000,13316,2,MZ,1,100,-8
1707151608.116774,500955.500,13333,4,MZ,1,100,-8
1707151608.156505,500994.000,13333,4,MZ,1,100,-8
1707151608.196235,501032.500,13333,4,MZ,1,100,-8
1707151608.235966,501071.000,13333,4,MZ,1,100,-8
1707151608.275180,501109.000,13349,2,MZ,1,100,-8
1707151608.314395,501147.000,13349,2,MZ,1,100,-8
1707151608.354297,501185.667,13369,3,MZ,1,100,-8
1707151608.394199,501224.333,13369,3,MZ,1,100,-8
1707151608.434102,501263.000,13369,3,MZ,1,100,-9
1707151608.475380,501303.000,13385,2,MZ,1,100,-8
1707151608.516659,501343.000,13385,2,MZ,1,100,-7
1707151608.557249,501382.333,13402,3,MZ,1,100,-8
1707151608.597839,501421.667,13402,3,MZ,1,100,-9
1707151608.638430,501461.000,13402,3,MZ,1,100,-8
1707151608.678332,501499.667,13417,3,MZ,1,100,-8
1707151608.718235,501538.333,13417,3,MZ,1,100,-8
1707151608.758137,501577.000,13417,3,MZ,1,100,-8
1707151608.797352,501615.000,13434,2,MZ,1,100,-8
1707151608.836566,501653.000,13434,2,MZ,1,100,-8
1707151608.876125,501691.333,13450,3,MZ,1,100,-8
1707151608.915683,501729.667,13450,3,MZ,1,100,-7
1707151608.955241,501768.000,13450,3,MZ,1,100,-7
1707151608.995144,501806.667,13468,3,MZ,1,100,-8
1707151609.035046,501845.333,13468,3,MZ,1,100,-8
1707151609.074949,501884.000,13468,3,MZ,1,100,-8
1707151609.115883,501923.667,13486,3,MZ,1,100,-8
1707151609.156817,501963.333,13486,3,MZ,1,100,-8
1707151609.197752,502003.000,13486,3,MZ,1,100,-9
1707151609.237998,502042.000,13503,3,MZ,1,100,-9
1707151609.278245,502081.000,13503,3,MZ,1,100,-7
1707151609.318491,502120.000,13503,3,MZ,1,100,-8
1707151609.358222,502158.500,13518,2,MZ,1,100,-7
1707151609.397952,502197.000,13518,2,MZ,1,100,-9
1707151609.437166,502235.000,13535,3,MZ,1,100,-8
1707151609.476381,502273.000,13535,3,MZ,1,100,-7
1707151609.515595,502311.000,13535,3,MZ,1,100,-8
1707151609.555498,502349.667,13551,3,MZ,1,100,-8
1707151609.595400,502388.333,13551,3,MZ,1,100,-8
1707151609.635303,502427.000,13551,3,MZ,1,100,-8
1707151609.670733,502461.333,13569,3,MZ,1,100,-7
1707151609.706164,502495.667,13569,3,MZ,1,100,-8
1707151609.741595,502530.000,13569,3,MZ,1,100,-8
1707151609.781841,502569.000,13584,2,MZ,1,100,-8
1707151609.822087,502608.000,13584,2,MZ,1,100,-8
1707151609.861646,502646.333,13600,3,MZ,1,100,-8
1707151609.901204,502684.667,13600,3,MZ,1,100,-8
1707151609.940763,502723.000,13600,3,MZ,1,100,-8
1707151609.980665,502761.667,13617,3,MZ,1,100,-9
1707151610.020568,502800.333,13617,3,MZ,1,100,-9
1707151610.060470,502839.000,13617,3,MZ,1,100,-7
1707151610.100200,502877.500,13636,2,MZ,1,100,-8
1707151610.139931,502916.000,13636,2,MZ,1,100,-7
1707151610.180865,502955.667,13652,3,MZ,1,100,-8
1707151610.221800,502995.333,13652,3,MZ,1,100,-8
1707151610.262734,503035.000,13652,3,MZ,1,100,-9
1707151610.302980,503074.000,13670,3,MZ,1,100,-8
1707151610.343227,503113.000,13670,3,MZ,1,100,-8
1707151610.383473,503152.000,13670,3,MZ,1,100,-8
1707151610.423376,503190.667,13686,3,MZ,1,100,-9
1707151610.463278,503229.333,13686,3,MZ,1,100,-8
1707151610.503181,503268.000,13686,3,MZ,1,100,-7
1707151610.542911,503306.500,13703,2,MZ,1,100,-8
1707151610.582641,503345.000,13703,2,MZ,1,100,-8
1707151610.622200,503383.333,13720,3,MZ,1,100,-8
1707151610.661758,503421.667,13720,3,MZ,1,100,-8
1707151610.701317,503460.000,13720,3,MZ,1,100,-8
1707151610.741563,503499.000,13737,3,MZ,1,100,-8
1707151610.781810,503538.000,13737,3,MZ,1,100,-8
1707151610.822056,503577.000,13737,3,MZ,1,100,-7
1707151610.861787,503615.500,13753,2,MZ,1,100,-8
1707151610.901517,503654.000,13753,2,MZ,1,100,-7
1707151610.941075,503692.333,13770,3,MZ,1,100,-8
1707151610.980634,503730.667,13770,3,MZ,1,100,-8
1707151611.020192,503769.000,13770,3,MZ,1,100,-8
1707151611.060095,503807.667,13787,3,MZ,1,100,-8
1707151611.099997,503846.333,13787,3,MZ,1,100,-8
1707151611.139900,503885.000,13787,3,MZ,1,100,-8
1707151611.179802,503923.667,13804,3,MZ,1,100,-8
1707151611.219704,503962.333,13804,3,MZ,1,100,-8
1707151611.259607,504001.000,13804,3,MZ,1,100,-8
1707151611.299509,504039.667,13821,3,MZ,1,100,-8
1707151611.339412,504078.333,13821,3,MZ,1,100,-8
1707151611.379314,504117.000,13821,3,MZ,1,100,-8
1707151611.419045,504155.500,13838,2,MZ,1,100,-8
1707151611.458775,504194.000,13838,2,MZ,1,100,-8
1707151611.498334,504232.333,13854,3,MZ,1,100,-9
1707151611.537892,504270.667,13854,3,MZ,1,100,-8
1707151611.577450,504309.000,13854,3,MZ,1,100,-8
1707151611.617181,504347.500,13869,2,MZ,1,100,-8
1707151611.656911,504386.000,13869,2,MZ,1,100,-8
1707151611.696814,504424.667,13888,3,MZ,1,100,-8
1707151611.736716,504463.333,13888,3,MZ,1,100,-8
1707151611.776619,504502.000,13888,3,MZ,1,100,-8
1707151611.816521,504540.667,13905,3,MZ,1,100,-7
1707151611.856423,504579.333,13905,3,MZ,1,100,-8
1707151611.896326,504618.000,13905,3,MZ,1,100,-8
1707151611.936572,504657.000,13921,2,MZ,1,100,-9
1707151611.976819,504696.000,13921,2,MZ,1,100,-8
1707151612.016291,504734.250,13945,4,MZ,1,100,-8
1707151612.055764,504772.500,13945,4,MZ,1,100,-8
1707151612.095236,504810.750,13945,4,MZ,1,100,-9
1707151612.134709,504849.000,13945,4,MZ,1,100,-8
1707151612.172203,504885.333,13961,6,MZ,1,100,-7
1707151612.209698,504921.667,13961,6,MZ,1,100,-8
1707151612.247192,504958.000,13961,6,MZ,1,100,-8
1707151612.284687,504994.333,13961,6,MZ,1,100,-8
1707151612.322181,505030.667,13961,6,MZ,1,100,-9
1707151612.359676,505067.000,13961,6,MZ,1,100,-8
1707151612.400094,505106.167,13979,6,MZ,1,100,-7
1707151612.440513,505145.333,13979,6,MZ,1,100,-10
1707151612.480931,505184.500,13979,6,MZ,1,100,-9
1707151612.521349,505223.667,13979,6,MZ,1,100,-8
1707151612.561768,505262.833,13979,6,MZ,1,100,-8
1707151612.602186,505302.000,13979,6,MZ,1,100,-8
1707151612.641745,505340.333,13999,6,MZ,1,100,-8
1707151612.681303,505378.667,13999,6,MZ,1,100,-9
1707151612.720862,505417.000,13999,6,MZ,1,100,-9
1707151612.760420,505455.333,13999,6,MZ,1,100,-9
1707151612.799978,505493.667,13999,6,MZ,1,100,-8
1707151612.839537,505532.000,13999,6,MZ,1,100,-7
1707151612.879525,505570.750,14015,4,MZ,1,100,-8
1707151612.919514,505609.500,14015,4,MZ,1,100,-9
1707151612.959502,505648.250,14015,4,MZ,1,100,-9
1707151612.999491,505687.000,14015,4,MZ,1,100,-8
1707151613.040081,505726.333,14033,3,MZ,1,100,-8
1707151613.080671,505765.667,14033,3,MZ,1,100,-7
1707151613.121262,505805.000,14033,3,MZ,1,100,-8
1707151613.160992,505843.500,14049,2,MZ,1,100,-8
1707151613.200723,505882.000,14049,2,MZ,1,100,-8
1707151613.240625,505920.667,14066,3,MZ,1,100,-7
1707151613.280528,505959.333,14066,3,MZ,1,100,-8
1707151613.320430,505998.000,14066,3,MZ,1,100,-7
1707151613.360332,506036.667,14083,3,MZ,1,100,-8
1707151613.400235,506075.333,14083,3,MZ,1,100,-7
1707151613.440137,506114.000,14083,3,MZ,1,100,-9
1707151613.479868,506152.500,14100,2,MZ,1,100,-8
1707151613.519598,506191.000,14100,2,MZ,1,100,-8
1707151613.559587,506229.750,14116,4,MZ,1,100,-8
1707151613.599575,506268.500,14116,4,MZ,1,100,-8
1707151613.639563,506307.250,14116,4,MZ,1,100,-9
1707151613.679552,506346.000,14116,4,MZ,1,100,-8
1707151613.720314,506385.500,14134,2,MZ,1,100,-9
1707151613.761077,506425.000,14134,2,MZ,1,100,-9
1707151613.800979,506463.667,14150,3,MZ,1,100,-8
1707151613.840882,506502.333,14150,3,MZ,1,100,-9
1707151613.880784,506541.000,14150,3,MZ,1,100,-6
1707151613.920686,506579.667,14167,3,MZ,1,100,-8
1707151613.960589,506618.333,14167,3,MZ,1,100,-8
1707151614.000491,506657.000,14167,3,MZ,1,100,-7
1707151614.039706,506695.000,14183,2,MZ,1,100,-8
1707151614.078920,506733.000,14183,2,MZ,1,100,-8
1707151614.118823,506771.667,14199,3,MZ,1,100,-7
1707151614.158725,506810.333,14199,3,MZ,1,100,-8
1707151614.198627,506849.000,14199,3,MZ,1,100,-8
1707151614.238358,506887.500,14215,2,MZ,1,100,-7
1707151614.278088,506926.000,14215,2,MZ,1,100,-8
1707151614.319023,506965.667,14235,3,MZ,1,100,-7
1707151614.359957,507005.333,14235,3,MZ,1,100,-8
1707151614.400892,507045.000,14235,3,MZ,1,100,-9
1707151614.440794,507083.667,14251,3,MZ,1,100,-8
1707151614.480696,507122.333,14251,3,MZ,1,100,-8
1707151614.520599,507161.000,14251,3,MZ,1,100,-9
1707151614.560845,507200.000,14266,2,MZ,1,100,-8
1707151614.601092,507239.000,14266,2,MZ,1,100,-8
1707151614.635834,507272.667,14283,3,MZ,1,100,-9
1707151614.670577,507306.333,14283,3,MZ,1,100,-9
1707151614.705320,507340.000,14283,3,MZ,1,100,-8
1707151614.746254,507379.667,14300,3,MZ,1,100,-8
1707151614.787188,507419.333,14300,3,MZ,1,100,-8
1707151614.828123,507459.000,14300,3,MZ,1,100,-8
1707151614.868369,507498.000,14316,2,MZ,1,100,-8
1707151614.908616,507537.000,14316,2,MZ,1,100,-7
1707151614.948518,507575.667,14334,3,MZ,1,100,-8
1707151614.988420,507614.333,14334,3,MZ,1,100,-7
1707151615.028323,507653.000,14334,3,MZ,1,100,-8
1707151615.068053,507691.500,14348,2,MZ,1,100,-8
1707151615.107784,507730.000,14348,2,MZ,1,100,-8
1707151615.147686,507768.667,14365,3,MZ,1,100,-9
1707151615.187589,507807.333,14365,3,MZ,1,100,-8
1707151615.227491,507846.000,14365,3,MZ,1,100,-9
1707151615.267393,507884.667,14383,3,MZ,1,100,-7
1707151615.307296,507923.333,14383,3,MZ,1,100,-8
1707151615.347198,507962.000,14383,3,MZ,1,100,-9
1707151615.387445,508001.000,14403,2,MZ,1,100,-8
1707151615.427691,508040.000,14403,2,MZ,1,100,-8
1707151615.466562,508077.667,14418,3,MZ,1,100,-8
1707151615.505432,508115.333,14418,3,MZ,1,100,-8
1707151615.544303,508153.000,14418,3,MZ,1,100,-7
1707151615.584205,508191.667,14434,3,MZ,1,100,-8
1707151615.624107,508230.333,14434,3,MZ,1,100,-8
1707151615.664010,508269.000,14434,3,MZ,1,100,-8
1707151615.703912,508307.667,14451,3,MZ,1,100,-8
1707151615.743815,508346.333,14451,3,MZ,1,100,-8
1707151615.783717,508385.000,14451,3,MZ,1,100,-8
1707151615.823448,508423.500,14468,2,MZ,1,100,-8
1707151615.863178,508462.000,14468,2,MZ,1,100,-8
1707151615.903081,508500.667,14484,3,MZ,1,100,-8
1707151615.942983,508539.333,14484,3,MZ,1,100,-9
1707151615.982885,508578.000,14484,3,MZ,1,100,-8
1707151616.022788,508616.667,14501,3,MZ,1,100,-7
1707151616.062690,508655.333,14501,3,MZ,1,100,-7
1707151616.102593,508694.000,14501,3,MZ,1,100,-7
1707151616.141807,508732.000,14518,2,MZ,1,100,-8
1707151616.181022,508770.000,14518,2,MZ,1,100,-8
1707151616.220924,508808.667,14535,3,MZ,1,100,-8
1707151616.260826,508847.333,14535,3,MZ,1,100,-7
1707151616.300729,508886.000,14535,3,MZ,1,100,-8
1707151616.340631,508924.667,14552,3,MZ,1,100,-7
1707151616.380534,508963.333,14552,3,MZ,1,100,-8
1707151616.420436,509002.000,14552,3,MZ,1,100,-8
1707151616.460683,509041.000,14569,2,MZ,1,100,-8
1707151616.500929,509080.000,14569,2,MZ,1,100,-9
1707151616.540401,509118.250,14585,4,MZ,1,100,-8
1707151616.579874,509156.500,14585,4,MZ,1,100,-9
1707151616.619346,509194.750,14585,4,MZ,1,100,-8
1707151616.658819,509233.000,14585,4,MZ,1,100,-8
1707151616.698033,509271.000,14603,3,MZ,1,100,-8
1707151616.737248,509309.000,14603,3,MZ,1,100,-8
1707151616.776462,509347.000,14603,3,MZ,1,100,-8
1707151616.816709,509386.000,14617,2,MZ,1,100,-8
1707151616.856955,509425.000,14617,2,MZ,1,100,-7
1707151616.896857,509463.667,14634,3,MZ,1,100,-8
1707151616.936760,509502.333,14634,3,MZ,1,100,-9
1707151616.976662,509541.000,14634,3,MZ,1,100,-9
1707151617.016393,509579.500,14651,2,MZ,1,100,-7
1707151617.056123,509618.000,14651,2,MZ,1,100,-8
1707151617.091554,509652.333,14670,3,MZ,1,100,-8
1707151617.126984,509686.667,14670,3,MZ,1,100,-8
1707151617.162415,509721.000,14670,3,MZ,1,100,-8
1707151617.202318,509759.667,14686,3,MZ,1,100,-8
1707151617.242220,509798.333,14686,3,MZ,1,100,-8
1707151617.282122,509837.000,14686,3,MZ,1,100,-8
1707151617.321337,509875.000,14707,3,MZ,1,100,-9
1707151617.360551,509913.000,14707,3,MZ,1,100,-8
1707151617.399766,509951.000,14707,3,MZ,1,100,-8
1707151617.439496,509989.500,14723,2,MZ,1,100,-8
1707151617.479227,510028.000,14723,2,MZ,1,100,-7
1707151617.519129,510066.667,14740,3,MZ,1,100,-8
1707151617.559031,510105.333,14740,3,MZ,1,100,-9
1707151617.598934,510144.000,14740,3,MZ,1,100,-9
1707151617.639868,510183.667,14757,3,MZ,1,100,-8
1707151617.680803,510223.333,14757,3,MZ,1,100,-9
1707151617.721737,510263.000,14757,3,MZ,1,100,-8
1707151617.761984,510302.000,14773,2,MZ,1,100,-8
1707151617.802230,510341.000,14773,2,MZ,1,100,-8
1707151617.842132,510379.667,14788,3,MZ,1,100,-8
1707151617.882035,510418.333,14788,3,MZ,1,100,-8
1707151617.921937,510457.000,14788,3,MZ,1,100,-7
1707151617.961152,510495.000,14808,3,MZ,1,100,-8
1707151618.000366,510533.000,14808,3,MZ,1,100,-8
1707151618.039581,510571.000,14808,3,MZ,1,100,-8
1707151618.079311,510609.500,14824,2,MZ,1,100,-8
1707151618.119041,510648.000,14824,2,MZ,1,100,-8
1707151618.158944,510686.667,14841,3,MZ,1,100,-8
1707151618.198846,510725.333,14841,3,MZ,1,100,-8
1707151618.238749,510764.000,14841,3,MZ,1,100,-8
1707151618.280027,510804.000,14855,2,MZ,1,100,-8
1707151618.321306,510844.000,14855,2,MZ,1,100,-8
1707151618.361552,510883.000,14873,3,MZ,1,100,-8
1707151618.401798,510922.000,14873,3,MZ,1,100,-8
1707151618.442045,510961.000,14873,3,MZ,1,100,-8
1707151618.481947,510999.667,14889,3,MZ,1,100,-8
1707151618.521850,511038.333,14889,3,MZ,1,100,-8
1707151618.561752,511077.000,14889,3,MZ,1,100,-8
1707151618.600967,511115.000,14906,2,MZ,1,100,-7
1707151618.640181,511153.000,14906,2,MZ,1,100,-8
1707151618.680427,511192.000,14923,3,MZ,1,100,-8
1707151618.720674,511231.000,14923,3,MZ,1,100,-8
1707151618.760920,511270.000,14923,3,MZ,1,100,-7
1707151618.800651,511308.500,14940,2,MZ,1,100,-9
1707151618.840381,511347.000,14940,2,MZ,1,100,-8
1707151618.881316,511386.667,14956,3,MZ,1,100,-8
1707151618.922250,511426.333,14956,3,MZ,1,100,-6
1707151618.963184,511466.000,14956,3,MZ,1,100,-8
1707151619.003087,511504.667,14974,3,MZ,1,100,-6
1707151619.042989,511543.333,14974,3,MZ,1,100,-8
1707151619.082892,511582.000,14974,3,MZ,1,100,-7
1707151619.123138,511621.000,14990,2,MZ,1,100,-8
1707151619.163384,511660.000,14990,2,MZ,1,100,-8
1707151619.202599,511698.000,15006,3,MZ,1,100,-9
1707151619.241813,511736.000,15006,3,MZ,1,100,-8
1707151619.281028,511774.000,15006,3,MZ,1,100,-8
1707151619.320758,511812.500,15022,2,MZ,1,100,-8
1707151619.360489,511851.000,15022,2,MZ,1,100,-8
1707151619.399703,511889.000,15039,3,MZ,1,100,-7
1707151619.438918,511927.000,15039,3,MZ,1,100,-8
1707151619.478132,511965.000,15039,3,MZ,1,100,-8
1707151619.514251,512000.000,15055,3,MZ,1,100,-7
1707151619.550369,512035.000,15055,3,MZ,1,100,-8
1707151619.586488,512070.000,15055,3,MZ,1,100,-8
1707151619.626390,512108.667,15073,3,MZ,1,100,-7
1707151619.666293,512147.333,15073,3,MZ,1,100,-7
1707151619.706195,512186.000,15073,3,MZ,1,100,-8
1707151619.746442,512225.000,15089,2,MZ,1,100,-8
1707151619.786688,512264.000,15089,2,MZ,1,100,-8
1707151619.826246,512302.333,15106,3,MZ,1,100,-8
1707151619.865805,512340.667,15106,3,MZ,1,100,-8
1707151619.905363,512379.000,15106,3,MZ,1,100,-9
1707151619.945094,512417.500,15122,2,MZ,1,100,-8
1707151619.984824,512456.000,15122,2,MZ,1,100,-8
1707151620.024039,512494.000,15140,3,MZ,1,100,-8
1707151620.063253,512532.000,15140,3,MZ,1,100,-8
1707151620.102468,512570.000,15140,3,MZ,1,100,-8
1707151620.142714,512609.000,15156,3,MZ,1,100,-7
1707151620.182960,512648.000,15156,3,MZ,1,100,-8
1707151620.223207,512687.000,15156,3,MZ,1,100,-7
1707151620.262937,512725.500,15171,2,MZ,1,100,-8
1707151620.302668,512764.000,15171,2,MZ,1,100,-8
1707151620.342570,512802.667,15190,3,MZ,1,100,-8
1707151620.382473,512841.333,15190,3,MZ,1,100,-8
1707151620.422375,512880.000,15190,3,MZ,1,100,-7
1707151620.462277,512918.667,15207,3,MZ,1,100,-8
1707151620.502180,512957.333,15207,3,MZ,1,100,-7
1707151620.542082,512996.000,15207,3,MZ,1,100,-8
1707151620.582329,513035.000,15225,2,MZ,1,100,-7
1707151620.622575,513074.000,15225,2,MZ,1,100,-8
1707151620.661790,513112.000,15243,3,MZ,1,100,-8
1707151620.701004,513150.000,15243,3,MZ,1,100,-8
1707151620.740219,513188.000,15243,3,MZ,1,100,-8
1707151620.780121,513226.667,15257,3,MZ,1,100,-9
1707151620.820023,513265.333,15257,3,MZ,1,100,-8
1707151620.859926,513304.000,15257,3,MZ,1,100,-8
1707151620.899656,513342.500,15274,2,MZ,1,100,-8
1707151620.939387,513381.000,15274,2,MZ,1,100,-7
1707151620.979289,513419.667,15291,3,MZ,1,100,-7
1707151621.019192,513458.333,15291,3,MZ,1,100,-7
1707151621.059094,513497.000,15291,3,MZ,1,100,-8
1707151621.098996,513535.667,15308,3,MZ,1,100,-9
1707151621.138899,513574.333,15308,3,MZ,1,100,-8
1707151621.178801,513613.000,15308,3,MZ,1,100,-8
1707151621.219048,513652.000,15323,2,MZ,1,100,-9
1707151621.259294,513691.000,15323,2,MZ,1,100,-8
1707151621.298509,513729.000,15340,3,MZ,1,100,-7
1707151621.337723,513767.000,15340,3,MZ,1,100,-6
1707151621.376938,513805.000,15340,3,MZ,1,100,-8
1707151621.416668,513843.500,15356,2,MZ,1,100,-8
