eid,utc,trecon,dv,V1,sid,t,filter
blue8,1707824275.30457,0,ACC,1.03015775490941,blue8_2024-02-13_11-37-17,2024-02-13T11:37:55.304570Z,1
blue8,1707824275.34415,0,ACC,1.03335666640323,blue8_2024-02-13_11-37-17,2024-02-13T11:37:55.344150Z,1
blue8,1707824275.38373,0,ACC,1.03441094348426,blue8_2024-02-13_11-37-17,2024-02-13T11:37:55.383730Z,1
blue8,1707824275.4233,0,ACC,1.03441094348426,blue8_2024-02-13_11-37-17,2024-02-13T11:37:55.423300Z,1
blue8,1707824275.46288,0,ACC,1.03054209035827,blue8_2024-02-13_11-37-17,2024-02-13T11:37:55.462880Z,1
blue8,1707824275.49637,0,ACC,1.03415714473188,blue8_2024-02-13_11-37-17,2024-02-13T11:37:55.496370Z,1
blue8,1707824275.52987,0,ACC,1.03509468165961,blue8_2024-02-13_11-37-17,2024-02-13T11:37:55.529870Z,1
blue8,1707824275.56972,0,ACC,1.03534390421734,blue8_2024-02-13_11-37-17,2024-02-13T11:37:55.569720Z,1
blue8,1707824275.60957,0,ACC,1.03377463694947,blue8_2024-02-13_11-37-17,2024-02-13T11:37:55.609570Z,1
blue8,1707824275.64942,0,ACC,1.0321550271156,blue8_2024-02-13_11-37-17,2024-02-13T11:37:55.649420Z,1
blue8,1707824275.68927,0,ACC,1.03173106961068,blue8_2024-02-13_11-37-17,2024-02-13T11:37:55.689270Z,1
blue8,1707824275.72912,0,ACC,1.03668606627079,blue8_2024-02-13_11-37-17,2024-02-13T11:37:55.729120Z,1
blue8,1707824275.76897,0,ACC,1.03374755138767,blue8_2024-02-13_11-37-17,2024-02-13T11:37:55.768970Z,1
blue8,1707824275.80917,0,ACC,1.03240980235563,blue8_2024-02-13_11-37-17,2024-02-13T11:37:55.809170Z,1
blue8,1707824275.84936,0,ACC,1.03428139304543,blue8_2024-02-13_11-37-17,2024-02-13T11:37:55.849360Z,1
blue8,1707824275.88853,0,ACC,1.03520964060426,blue8_2024-02-13_11-37-17,2024-02-13T11:37:55.888530Z,1
blue8,1707824275.92769,0,ACC,1.03387571786942,blue8_2024-02-13_11-37-17,2024-02-13T11:37:55.927690Z,1
blue8,1707824275.96686,0,ACC,1.03520964060426,blue8_2024-02-13_11-37-17,2024-02-13T11:37:55.966860Z,1
blue8,1707824276.00757,0,ACC,1.02920794789003,blue8_2024-02-13_11-37-17,2024-02-13T11:37:56.007570Z,1
blue8,1707824276.04828,0,ACC,1.03658381233743,blue8_2024-02-13_11-37-17,2024-02-13T11:37:56.048280Z,1
blue8,1707824276.08813,0,ACC,1.03026258788719,blue8_2024-02-13_11-37-17,2024-02-13T11:37:56.088130Z,1
blue8,1707824276.12798,0,ACC,1.03668606627079,blue8_2024-02-13_11-37-17,2024-02-13T11:37:56.127980Z,1
blue8,1707824276.16783,0,ACC,1.03334118276589,blue8_2024-02-13_11-37-17,2024-02-13T11:37:56.167830Z,1
blue8,1707824276.20782,0,ACC,1.03086808079405,blue8_2024-02-13_11-37-17,2024-02-13T11:37:56.207820Z,1
blue8,1707824276.24781,0,ACC,1.03454241092379,blue8_2024-02-13_11-37-17,2024-02-13T11:37:56.247810Z,1
blue8,1707824276.28779,0,ACC,1.03335666640323,blue8_2024-02-13_11-37-17,2024-02-13T11:37:56.287790Z,1
blue8,1707824276.32778,0,ACC,1.03267468255981,blue8_2024-02-13_11-37-17,2024-02-13T11:37:56.327780Z,1
blue8,1707824276.36777,0,ACC,1.03534390421734,blue8_2024-02-13_11-37-17,2024-02-13T11:37:56.367770Z,1
blue8,1707824276.40762,0,ACC,1.03387571786942,blue8_2024-02-13_11-37-17,2024-02-13T11:37:56.407620Z,1
blue8,1707824276.44747,0,ACC,1.03189001351888,blue8_2024-02-13_11-37-17,2024-02-13T11:37:56.447470Z,1
blue8,1707824276.48732,0,ACC,1.03656210619528,blue8_2024-02-13_11-37-17,2024-02-13T11:37:56.487320Z,1
blue8,1707824276.527,0,ACC,1.03242239417789,blue8_2024-02-13_11-37-17,2024-02-13T11:37:56.527Z,1
blue8,1707824276.56668,0,ACC,1.03094034744984,blue8_2024-02-13_11-37-17,2024-02-13T11:37:56.566680Z,1
blue8,1707824276.60722,0,ACC,1.03175433122425,blue8_2024-02-13_11-37-17,2024-02-13T11:37:56.607220Z,1
blue8,1707824276.64776,0,ACC,1.03455884317906,blue8_2024-02-13_11-37-17,2024-02-13T11:37:56.647760Z,1
blue8,1707824276.6883,0,ACC,1.03254733547668,blue8_2024-02-13_11-37-17,2024-02-13T11:37:56.688300Z,1
blue8,1707824276.72849,0,ACC,1.03352406841834,blue8_2024-02-13_11-37-17,2024-02-13T11:37:56.728490Z,1
blue8,1707824276.76869,0,ACC,1.03361017796846,blue8_2024-02-13_11-37-17,2024-02-13T11:37:56.768690Z,1
blue8,1707824276.80854,0,ACC,1.03243692301273,blue8_2024-02-13_11-37-17,2024-02-13T11:37:56.808540Z,1
blue8,1707824276.84839,0,ACC,1.03319504450999,blue8_2024-02-13_11-37-17,2024-02-13T11:37:56.848390Z,1
blue8,1707824276.88824,0,ACC,1.0334892355511,blue8_2024-02-13_11-37-17,2024-02-13T11:37:56.888240Z,1
blue8,1707824276.92809,0,ACC,1.03685051960251,blue8_2024-02-13_11-37-17,2024-02-13T11:37:56.928090Z,1
blue8,1707824276.96794,0,ACC,1.03350568455137,blue8_2024-02-13_11-37-17,2024-02-13T11:37:56.967940Z,1
blue8,1707824277.00779,0,ACC,1.03618048620885,blue8_2024-02-13_11-37-17,2024-02-13T11:37:57.007790Z,1
blue8,1707824277.0473,0,ACC,1.0329419151143,blue8_2024-02-13_11-37-17,2024-02-13T11:37:57.047300Z,1
blue8,1707824277.08681,0,ACC,1.03618048620885,blue8_2024-02-13_11-37-17,2024-02-13T11:37:57.086810Z,1
blue8,1707824277.12632,0,ACC,1.03774804263848,blue8_2024-02-13_11-37-17,2024-02-13T11:37:57.126320Z,1
blue8,1707824277.16651,0,ACC,1.03467579463328,blue8_2024-02-13_11-37-17,2024-02-13T11:37:57.166510Z,1
blue8,1707824277.2067,0,ACC,1.03073323415906,blue8_2024-02-13_11-37-17,2024-02-13T11:37:57.206700Z,1
blue8,1707824277.2469,0,ACC,1.03656210619528,blue8_2024-02-13_11-37-17,2024-02-13T11:37:57.246900Z,1
blue8,1707824277.28709,0,ACC,1.03484201692819,blue8_2024-02-13_11-37-17,2024-02-13T11:37:57.287090Z,1
blue8,1707824277.32729,0,ACC,1.03107419713617,blue8_2024-02-13_11-37-17,2024-02-13T11:37:57.327290Z,1
blue8,1707824277.36748,0,ACC,1.03559644649835,blue8_2024-02-13_11-37-17,2024-02-13T11:37:57.367480Z,1
blue8,1707824277.40768,0,ACC,1.03415714473188,blue8_2024-02-13_11-37-17,2024-02-13T11:37:57.407680Z,1
blue8,1707824277.44787,0,ACC,1.0376140901125,blue8_2024-02-13_11-37-17,2024-02-13T11:37:57.447870Z,1
blue8,1707824277.48755,0,ACC,1.0348255891695,blue8_2024-02-13_11-37-17,2024-02-13T11:37:57.487550Z,1
blue8,1707824277.52723,0,ACC,1.03269017619032,blue8_2024-02-13_11-37-17,2024-02-13T11:37:57.527230Z,1
blue8,1707824277.56708,0,ACC,1.03386120925393,blue8_2024-02-13_11-37-17,2024-02-13T11:37:57.567080Z,1
blue8,1707824277.60693,0,ACC,1.03493043244462,blue8_2024-02-13_11-37-17,2024-02-13T11:37:57.606930Z,1
blue8,1707824277.64678,0,ACC,1.03240980235563,blue8_2024-02-13_11-37-17,2024-02-13T11:37:57.646780Z,1
blue8,1707824277.68672,0,ACC,1.0366368698826,blue8_2024-02-13_11-37-17,2024-02-13T11:37:57.686720Z,1
blue8,1707824277.72666,0,ACC,1.03441094348426,blue8_2024-02-13_11-37-17,2024-02-13T11:37:57.726660Z,1
blue8,1707824277.76659,0,ACC,1.03280733924581,blue8_2024-02-13_11-37-17,2024-02-13T11:37:57.766590Z,1
blue8,1707824277.80653,0,ACC,1.03467579463328,blue8_2024-02-13_11-37-17,2024-02-13T11:37:57.806530Z,1
blue8,1707824277.84638,0,ACC,1.03452791165826,blue8_2024-02-13_11-37-17,2024-02-13T11:37:57.846380Z,1
blue8,1707824277.88623,0,ACC,1.0334892355511,blue8_2024-02-13_11-37-17,2024-02-13T11:37:57.886230Z,1
blue8,1707824277.92608,0,ACC,1.03320956247995,blue8_2024-02-13_11-37-17,2024-02-13T11:37:57.926080Z,1
blue8,1707824277.96473,0,ACC,1.03309099308822,blue8_2024-02-13_11-37-17,2024-02-13T11:37:57.964730Z,1
blue8,1707824278.00338,0,ACC,1.0322877505812,blue8_2024-02-13_11-37-17,2024-02-13T11:37:58.003380Z,1
blue8,1707824278.04323,0,ACC,1.03335666640323,blue8_2024-02-13_11-37-17,2024-02-13T11:37:58.043230Z,1
blue8,1707824278.08308,0,ACC,1.03601254818656,blue8_2024-02-13_11-37-17,2024-02-13T11:37:58.083080Z,1
blue8,1707824278.12294,0,ACC,1.03347472150992,blue8_2024-02-13_11-37-17,2024-02-13T11:37:58.122940Z,1
blue8,1707824278.16313,0,ACC,1.03693008443193,blue8_2024-02-13_11-37-17,2024-02-13T11:37:58.163130Z,1
blue8,1707824278.20332,0,ACC,1.03297095796542,blue8_2024-02-13_11-37-17,2024-02-13T11:37:58.203320Z,1
blue8,1707824278.24318,0,ACC,1.03266112544242,blue8_2024-02-13_11-37-17,2024-02-13T11:37:58.243180Z,1
blue8,1707824278.28303,0,ACC,1.03309099308822,blue8_2024-02-13_11-37-17,2024-02-13T11:37:58.283030Z,1
blue8,1707824278.32288,0,ACC,1.03190358076712,blue8_2024-02-13_11-37-17,2024-02-13T11:37:58.322880Z,1
blue8,1707824278.36281,0,ACC,1.03507729179999,blue8_2024-02-13_11-37-17,2024-02-13T11:37:58.362810Z,1
blue8,1707824278.40275,0,ACC,1.0339119885174,blue8_2024-02-13_11-37-17,2024-02-13T11:37:58.402750Z,1
blue8,1707824278.44269,0,ACC,1.03358550686433,blue8_2024-02-13_11-37-17,2024-02-13T11:37:58.442690Z,1
blue8,1707824278.48263,0,ACC,1.03331602136036,blue8_2024-02-13_11-37-17,2024-02-13T11:37:58.482630Z,1
blue8,1707824278.51732,0,ACC,1.03470865464632,blue8_2024-02-13_11-37-17,2024-02-13T11:37:58.517320Z,1
blue8,1707824278.55202,0,ACC,1.03494685853912,blue8_2024-02-13_11-37-17,2024-02-13T11:37:58.552020Z,1
blue8,1707824278.58672,0,ACC,1.03415714473188,blue8_2024-02-13_11-37-17,2024-02-13T11:37:58.586720Z,1
blue8,1707824278.62588,0,ACC,1.03641159777378,blue8_2024-02-13_11-37-17,2024-02-13T11:37:58.625880Z,1
blue8,1707824278.66505,0,ACC,1.0348255891695,blue8_2024-02-13_11-37-17,2024-02-13T11:37:58.665050Z,1
blue8,1707824278.7049,0,ACC,1.0308273376274,blue8_2024-02-13_11-37-17,2024-02-13T11:37:58.704900Z,1
