tid,nid,eid,utc,trecon,dv,raw,sid,t,filter,pid,category,condition,item,stim,tt,norm
10370290-cluster-man-pizza-pizza.mp4,10370290,red4,1707823807.03124,0,EA,4.337059,red4_2024-02-13_11-27-08,1707823807.03124,1,10370290,cluster,man,pizza,pizza.mp4,28.6063108444214,1.61716215685365
10370290-cluster-man-pizza-pizza.mp4,10370290,red4,1707823807.04465,0,ACC,0.994583832565159,red4_2024-02-13_11-27-08,1707823807.04465,1,10370290,cluster,man,pizza,pizza.mp4,28.6197199821472,-0.517208603167843
10370290-cluster-man-pizza-pizza.mp4,10370290,red4,1707823807.08487,0,ACC,0.99688514885116,red4_2024-02-13_11-27-08,1707823807.08487,1,10370290,cluster,man,pizza,pizza.mp4,28.6599400043488,0.232468715827836
10370290-cluster-man-pizza-pizza.mp4,10370290,red4,1707823807.09828,0,EA,4.337059,red4_2024-02-13_11-27-08,1707823807.09828,1,10370290,cluster,man,pizza,pizza.mp4,28.6733508110046,1.61716215685365
10370290-cluster-man-pizza-pizza.mp4,10370290,red4,1707823807.12544,0,ACC,0.996257998713185,red4_2024-02-13_11-27-08,1707823807.12544,1,10370290,cluster,man,pizza,pizza.mp4,28.7005097866058,0.0281681436271031
10370290-cluster-man-pizza-pizza.mp4,10370290,red4,1707823807.16601,0,ACC,0.995012562734763,red4_2024-02-13_11-27-08,1707823807.16601,1,10370290,cluster,man,pizza,pizza.mp4,28.7410798072815,-0.377545365186853
10370290-cluster-man-pizza-pizza.mp4,10370290,red4,1707823807.16738,0,EA,4.337059,red4_2024-02-13_11-27-08,1707823807.16738,1,10370290,cluster,man,pizza,pizza.mp4,28.7424528598785,1.61716215685365
10370290-cluster-man-pizza-pizza.mp4,10370290,red4,1707823807.20658,0,ACC,0.99950237618527,red4_2024-02-13_11-27-08,1707823807.20658,1,10370290,cluster,man,pizza,pizza.mp4,28.7816498279572,1.08505729001613
10370290-cluster-man-pizza-pizza.mp4,10370290,red4,1707823807.23391,0,EA,4.334352,red4_2024-02-13_11-27-08,1707823807.23391,1,10370290,cluster,man,pizza,pizza.mp4,28.8089768886566,1.58735989734399
10370290-cluster-man-pizza-pizza.mp4,10370290,red4,1707823807.2468,0,ACC,0.995921181620313,red4_2024-02-13_11-27-08,1707823807.2468,1,10370290,cluster,man,pizza,pizza.mp4,28.8218698501587,-0.0815534694828475
10370290-cluster-man-pizza-pizza.mp4,10370290,red4,1707823807.28702,0,ACC,0.997384579788559,red4_2024-02-13_11-27-08,1707823807.28702,1,10370290,cluster,man,pizza,pizza.mp4,28.8620898723602,0.395163452075245
10370290-cluster-man-pizza-pizza.mp4,10370290,red4,1707823807.30043,0,EA,4.326176,red4_2024-02-13_11-27-08,1707823807.30043,1,10370290,cluster,man,pizza,pizza.mp4,28.8755009174347,1.4973476056
10370290-cluster-man-pizza-pizza.mp4,10370290,red4,1707823807.3269,0,ACC,0.997820625162659,red4_2024-02-13_11-27-08,1707823807.3269,1,10370290,cluster,man,pizza,pizza.mp4,28.901969909668,0.537209692743809
10370290-cluster-man-pizza-pizza.mp4,10370290,red4,1707823807.36644,0,EA,4.323483,red4_2024-02-13_11-27-08,1707823807.36644,1,10370290,cluster,man,pizza,pizza.mp4,28.9415090084076,1.46769947672688
10370290-cluster-man-pizza-pizza.mp4,10370290,red4,1707823807.36678,0,ACC,0.9956600825583,red4_2024-02-13_11-27-08,1707823807.36678,1,10370290,cluster,man,pizza,pizza.mp4,28.9418499469757,-0.1666091595646
10370290-cluster-man-pizza-pizza.mp4,10370290,red4,1707823807.40666,0,ACC,0.998429266397976,red4_2024-02-13_11-27-08,1707823807.40666,1,10370290,cluster,man,pizza,pizza.mp4,28.9817299842835,0.735480800586864
10370290-cluster-man-pizza-pizza.mp4,10370290,red4,1707823807.43142,0,EA,4.323483,red4_2024-02-13_11-27-08,1707823807.43142,1,10370290,cluster,man,pizza,pizza.mp4,29.0064859390259,1.46769947672688
10370290-cluster-man-pizza-pizza.mp4,10370290,red4,1707823807.44586,0,ACC,0.992649484964355,red4_2024-02-13_11-27-08,1707823807.44586,1,10370290,cluster,man,pizza,pizza.mp4,29.020929813385,-1.14734211945057
10370290-cluster-man-pizza-pizza.mp4,10370290,red4,1707823807.48505,0,ACC,0.995446633426423,red4_2024-02-13_11-27-08,1707823807.48505,1,10370290,cluster,man,pizza,pizza.mp4,29.0601198673248,-0.236142397521005
10370290-cluster-man-pizza-pizza.mp4,10370290,red4,1707823807.49639,0,EA,4.323483,red4_2024-02-13_11-27-08,1707823807.49639,1,10370290,cluster,man,pizza,pizza.mp4,29.0714628696442,1.46769947672688
10370290-cluster-man-pizza-pizza.mp4,10370290,red4,1707823807.52424,0,ACC,1.00061830884708,red4_2024-02-13_11-27-08,1707823807.52424,1,10370290,cluster,man,pizza,pizza.mp4,29.0993099212647,1.44858376882931
10370290-cluster-man-pizza-pizza.mp4,10370290,red4,1707823807.56292,0,EA,4.323483,red4_2024-02-13_11-27-08,1707823807.56292,1,10370290,cluster,man,pizza,pizza.mp4,29.1379868984222,1.46769947672688
10370290-cluster-man-pizza-pizza.mp4,10370290,red4,1707823807.56395,0,ACC,0.997088260887671,red4_2024-02-13_11-27-08,1707823807.56395,1,10370290,cluster,man,pizza,pizza.mp4,29.1390199661255,0.298634539236636
10370290-cluster-man-pizza-pizza.mp4,10370290,red4,1707823807.60366,0,ACC,0.995051757447822,red4_2024-02-13_11-27-08,1707823807.60366,1,10370290,cluster,man,pizza,pizza.mp4,29.1787300109863,-0.364777286507867
10370290-cluster-man-pizza-pizza.mp4,10370290,red4,1707823807.62944,0,EA,4.323483,red4_2024-02-13_11-27-08,1707823807.62944,1,10370290,cluster,man,pizza,pizza.mp4,29.2045109272003,1.46769947672688
10370290-cluster-man-pizza-pizza.mp4,10370290,red4,1707823807.64388,0,ACC,0.995364254933841,red4_2024-02-13_11-27-08,1707823807.64388,1,10370290,cluster,man,pizza,pizza.mp4,29.2189497947693,-0.262978034081487
10370290-cluster-man-pizza-pizza.mp4,10370290,red4,1707823807.6841,0,ACC,0.994157935139081,red4_2024-02-13_11-27-08,1707823807.6841,1,10370290,cluster,man,pizza,pizza.mp4,29.2591698169708,-0.655949045970756
10370290-cluster-man-pizza-pizza.mp4,10370290,red4,1707823807.69751,0,EA,4.320793,red4_2024-02-13_11-27-08,1707823807.69751,1,10370290,cluster,man,pizza,pizza.mp4,29.2725818157196,1.43808437584731
10370290-cluster-man-pizza-pizza.mp4,10370290,red4,1707823807.72433,0,ACC,0.996308185251933,red4_2024-02-13_11-27-08,1707823807.72433,1,10370290,cluster,man,pizza,pizza.mp4,29.2993998527527,0.0445169219532896
10370290-cluster-man-pizza-pizza.mp4,10370290,red4,1707823807.74436,0,HR,65.638821679288,red4_2024-02-13_11-27-08,1707823807.74436,1,10370290,cluster,man,pizza,pizza.mp4,29.3194334506989,-1.07731847300713
10370290-cluster-man-pizza-pizza.mp4,10370290,red4,1707823807.76043,0,ACC,0.994676329264952,red4_2024-02-13_11-27-08,1707823807.76043,1,10370290,cluster,man,pizza,pizza.mp4,29.3355000019074,-0.487076857115144
10370290-cluster-man-pizza-pizza.mp4,10370290,red4,1707823807.76507,0,EA,4.323483,red4_2024-02-13_11-27-08,1707823807.76507,1,10370290,cluster,man,pizza,pizza.mp4,29.3401370048523,1.46769947672688
10370290-cluster-man-pizza-pizza.mp4,10370290,red4,1707823807.79652,0,ACC,0.998804285132979,red4_2024-02-13_11-27-08,1707823807.79652,1,10370290,cluster,man,pizza,pizza.mp4,29.3715898990631,0.857646989363443
10370290-cluster-man-pizza-pizza.mp4,10370290,red4,1707823807.83262,0,ACC,0.994330930827358,red4_2024-02-13_11-27-08,1707823807.83262,1,10370290,cluster,man,pizza,pizza.mp4,29.4076898097992,-0.599593931041864
10370290-cluster-man-pizza-pizza.mp4,10370290,red4,1707823807.83262,0,EA,4.315386,red4_2024-02-13_11-27-08,1707823807.83262,1,10370290,cluster,man,pizza,pizza.mp4,29.4076919555664,1.37855692214626
10370290-cluster-man-pizza-pizza.mp4,10370290,red4,1707823807.87233,0,ACC,0.996610756514297,red4_2024-02-13_11-27-08,1707823807.87233,1,10370290,cluster,man,pizza,pizza.mp4,29.44739985466,0.143082605494489
10370290-cluster-man-pizza-pizza.mp4,10370290,red4,1707823807.89863,0,EA,4.318088,red4_2024-02-13_11-27-08,1707823807.89863,1,10370290,cluster,man,pizza,pizza.mp4,29.4736998081207,1.40830413500002
10370290-cluster-man-pizza-pizza.mp4,10370290,red4,1707823807.91204,0,ACC,0.9962359158352,red4_2024-02-13_11-27-08,1707823807.91204,1,10370290,cluster,man,pizza,pizza.mp4,29.4871098995209,0.0209744202505267
10370290-cluster-man-pizza-pizza.mp4,10370290,red4,1707823807.95192,0,ACC,0.998095185841511,red4_2024-02-13_11-27-08,1707823807.95192,1,10370290,cluster,man,pizza,pizza.mp4,29.5269899368286,0.62665064220195
10370290-cluster-man-pizza-pizza.mp4,10370290,red4,1707823807.96515,0,EA,4.320793,red4_2024-02-13_11-27-08,1707823807.96515,1,10370290,cluster,man,pizza,pizza.mp4,29.5402238368988,1.43808437584731
10370290-cluster-man-pizza-pizza.mp4,10370290,red4,1707823807.9918,0,ACC,0.9969197560486,red4_2024-02-13_11-27-08,1707823807.9918,1,10370290,cluster,man,pizza,pizza.mp4,29.5668699741364,0.243742364370878
10370290-cluster-man-pizza-pizza.mp4,10370290,red4,1707823808.03168,0,EA,4.318088,red4_2024-02-13_11-27-08,1707823808.03168,1,10370290,cluster,man,pizza,pizza.mp4,29.6067478656769,1.40830413500002
10370290-cluster-man-pizza-pizza.mp4,10370290,red4,1707823808.03168,0,ACC,1.00084614202184,red4_2024-02-13_11-27-08,1707823808.03168,1,10370290,cluster,man,pizza,pizza.mp4,29.6067500114441,1.52280275588093
10370290-cluster-man-pizza-pizza.mp4,10370290,red4,1707823808.07156,0,ACC,0.993218002253282,red4_2024-02-13_11-27-08,1707823808.07156,1,10370290,cluster,man,pizza,pizza.mp4,29.6466298103333,-0.962141797548647
10370290-cluster-man-pizza-pizza.mp4,10370290,red4,1707823808.09769,0,EA,4.318088,red4_2024-02-13_11-27-08,1707823808.09769,1,10370290,cluster,man,pizza,pizza.mp4,29.6727559566498,1.40830413500002
10370290-cluster-man-pizza-pizza.mp4,10370290,red4,1707823808.11144,0,ACC,0.994888435956515,red4_2024-02-13_11-27-08,1707823808.11144,1,10370290,cluster,man,pizza,pizza.mp4,29.686509847641,-0.41798093282204
10370290-cluster-man-pizza-pizza.mp4,10370290,red4,1707823808.15132,0,ACC,1.00191865937311,red4_2024-02-13_11-27-08,1707823808.15132,1,10370290,cluster,man,pizza,pizza.mp4,29.7263898849487,1.87218625321569
10370290-cluster-man-pizza-pizza.mp4,10370290,red4,1707823808.16576,0,EA,4.312687,red4_2024-02-13_11-27-08,1707823808.16576,1,10370290,cluster,man,pizza,pizza.mp4,29.7408268451691,1.34884273728606
10370290-cluster-man-pizza-pizza.mp4,10370290,red4,1707823808.19257,0,ACC,0.995882021124993,red4_2024-02-13_11-27-08,1707823808.19257,1,10370290,cluster,man,pizza,pizza.mp4,29.767639875412,-0.0943104013833325
10370290-cluster-man-pizza-pizza.mp4,10370290,red4,1707823808.23383,0,EA,4.312687,red4_2024-02-13_11-27-08,1707823808.23383,1,10370290,cluster,man,pizza,pizza.mp4,29.8088979721069,1.34884273728606
10370290-cluster-man-pizza-pizza.mp4,10370290,red4,1707823808.23383,0,ACC,0.995271822167191,red4_2024-02-13_11-27-08,1707823808.23383,1,10370290,cluster,man,pizza,pizza.mp4,29.8088998794556,-0.293088953258918
10370290-cluster-man-pizza-pizza.mp4,10370290,red4,1707823808.27371,0,ACC,0.996960380356211,red4_2024-02-13_11-27-08,1707823808.27371,1,10370290,cluster,man,pizza,pizza.mp4,29.8487799167633,0.256976148097695
10370290-cluster-man-pizza-pizza.mp4,10370290,red4,1707823808.29984,0,EA,4.31001,red4_2024-02-13_11-27-08,1707823808.29984,1,10370290,cluster,man,pizza,pizza.mp4,29.8749070167542,1.31937075771185
10370290-cluster-man-pizza-pizza.mp4,10370290,red4,1707823808.31359,0,ACC,0.999189171278392,red4_2024-02-13_11-27-08,1707823808.31359,1,10370290,cluster,man,pizza,pizza.mp4,29.8886599540711,0.983027588009096
10370290-cluster-man-pizza-pizza.mp4,10370290,red4,1707823808.35347,0,ACC,0.991768622209838,red4_2024-02-13_11-27-08,1707823808.35347,1,10370290,cluster,man,pizza,pizza.mp4,29.9285399913788,-1.43429217156923
10370290-cluster-man-pizza-pizza.mp4,10370290,red4,1707823808.36636,0,EA,4.31001,red4_2024-02-13_11-27-08,1707823808.36636,1,10370290,cluster,man,pizza,pizza.mp4,29.9414308071137,1.31937075771185
10370290-cluster-man-pizza-pizza.mp4,10370290,red4,1707823808.39318,0,ACC,1.00057633391961,red4_2024-02-13_11-27-08,1707823808.39318,1,10370290,cluster,man,pizza,pizza.mp4,29.968249797821,1.4349100068688
10370290-cluster-man-pizza-pizza.mp4,10370290,red4,1707823808.43288,0,ACC,0.993795250542082,red4_2024-02-13_11-27-08,1707823808.43288,1,10370290,cluster,man,pizza,pizza.mp4,30.0079498291016,-0.774097263133799
10370290-cluster-man-pizza-pizza.mp4,10370290,red4,1707823808.43288,0,EA,4.31001,red4_2024-02-13_11-27-08,1707823808.43288,1,10370290,cluster,man,pizza,pizza.mp4,30.0079538822174,1.31937075771185
10370290-cluster-man-pizza-pizza.mp4,10370290,red4,1707823808.47276,0,ACC,0.996956869678925,red4_2024-02-13_11-27-08,1707823808.47276,1,10370290,cluster,man,pizza,pizza.mp4,30.0478298664093,0.2558325090631
10370290-cluster-man-pizza-pizza.mp4,10370290,red4,1707823808.49889,0,EA,4.31001,red4_2024-02-13_11-27-08,1707823808.49889,1,10370290,cluster,man,pizza,pizza.mp4,30.0739629268646,1.31937075771185
10370290-cluster-man-pizza-pizza.mp4,10370290,red4,1707823808.51264,0,ACC,0.994841695949662,red4_2024-02-13_11-27-08,1707823808.51264,1,10370290,cluster,man,pizza,pizza.mp4,30.087709903717,-0.433206968130856
10370290-cluster-man-pizza-pizza.mp4,10370290,red4,1707823808.55252,0,ACC,0.997384579788559,red4_2024-02-13_11-27-08,1707823808.55252,1,10370290,cluster,man,pizza,pizza.mp4,30.1275899410248,0.395163452075245
10370290-cluster-man-pizza-pizza.mp4,10370290,red4,1707823808.5649,0,EA,4.31001,red4_2024-02-13_11-27-08,1707823808.5649,1,10370290,cluster,man,pizza,pizza.mp4,30.1399710178375,1.31937075771185
10370290-cluster-man-pizza-pizza.mp4,10370290,red4,1707823808.5924,0,ACC,0.999330275734704,red4_2024-02-13_11-27-08,1707823808.5924,1,10370290,cluster,man,pizza,pizza.mp4,30.1674699783325,1.02899380792845
10370290-cluster-man-pizza-pizza.mp4,10370290,red4,1707823808.63228,0,ACC,0.996149085227708,red4_2024-02-13_11-27-08,1707823808.63228,1,10370290,cluster,man,pizza,pizza.mp4,30.2073500156403,-0.00731153827997805
10370290-cluster-man-pizza-pizza.mp4,10370290,red4,1707823808.63297,0,EA,4.307337,red4_2024-02-13_11-27-08,1707823808.63297,1,10370290,cluster,man,pizza,pizza.mp4,30.2080419063568,1.28994281546238
10370290-cluster-man-pizza-pizza.mp4,10370290,red4,1707823808.67216,0,ACC,0.996571121395759,red4_2024-02-13_11-27-08,1707823808.67216,1,10370290,cluster,man,pizza,pizza.mp4,30.2472298145294,0.130171060226074
10370290-cluster-man-pizza-pizza.mp4,10370290,red4,1707823808.6995,0,EA,4.307337,red4_2024-02-13_11-27-08,1707823808.6995,1,10370290,cluster,man,pizza,pizza.mp4,30.2745659351349,1.28994281546238
10370290-cluster-man-pizza-pizza.mp4,10370290,red4,1707823808.71239,0,ACC,0.996054717372495,red4_2024-02-13_11-27-08,1707823808.71239,1,10370290,cluster,man,pizza,pizza.mp4,30.2874598503113,-0.0380528323497242
10370290-cluster-man-pizza-pizza.mp4,10370290,red4,1707823808.74474,0,HR,65.3959989355367,red4_2024-02-13_11-27-08,1707823808.74474,1,10370290,cluster,man,pizza,pizza.mp4,30.3198089599609,-1.17674432501737
10370290-cluster-man-pizza-pizza.mp4,10370290,red4,1707823808.75261,0,ACC,0.997645227523292,red4_2024-02-13_11-27-08,1707823808.75261,1,10370290,cluster,man,pizza,pizza.mp4,30.3276798725128,0.480072117679175
10370290-cluster-man-pizza-pizza.mp4,10370290,red4,1707823808.76602,0,EA,4.301963,red4_2024-02-13_11-27-08,1707823808.76602,1,10370290,cluster,man,pizza,pizza.mp4,30.341089963913,1.23077866969033
10370290-cluster-man-pizza-pizza.mp4,10370290,red4,1707823808.79318,0,ACC,0.993697640130035,red4_2024-02-13_11-27-08,1707823808.79318,1,10370290,cluster,man,pizza,pizza.mp4,30.3682498931885,-0.805894853258432
10370290-cluster-man-pizza-pizza.mp4,10370290,red4,1707823808.83375,0,ACC,0.996571121395759,red4_2024-02-13_11-27-08,1707823808.83375,1,10370290,cluster,man,pizza,pizza.mp4,30.4088199138641,0.130171060226074
10370290-cluster-man-pizza-pizza.mp4,10370290,red4,1707823808.83409,0,EA,4.31001,red4_2024-02-13_11-27-08,1707823808.83409,1,10370290,cluster,man,pizza,pizza.mp4,30.4091608524323,1.31937075771185
10370290-cluster-man-pizza-pizza.mp4,10370290,red4,1707823808.87431,0,ACC,0.998938436541512,red4_2024-02-13_11-27-08,1707823808.87431,1,10370290,cluster,man,pizza,pizza.mp4,30.4493799209595,0.9013481828501
10370290-cluster-man-pizza-pizza.mp4,10370290,red4,1707823808.90062,0,EA,4.31001,red4_2024-02-13_11-27-08,1707823808.90062,1,10370290,cluster,man,pizza,pizza.mp4,30.4756848812103,1.31937075771185
10370290-cluster-man-pizza-pizza.mp4,10370290,red4,1707823808.91402,0,ACC,0.995751475017738,red4_2024-02-13_11-27-08,1707823808.91402,1,10370290,cluster,man,pizza,pizza.mp4,30.4890899658203,-0.136837131102155
10370290-cluster-man-pizza-pizza.mp4,10370290,red4,1707823808.95373,0,ACC,0.998051100896142,red4_2024-02-13_11-27-08,1707823808.95373,1,10370290,cluster,man,pizza,pizza.mp4,30.5288000106812,0.612289520328634
10370290-cluster-man-pizza-pizza.mp4,10370290,red4,1707823808.96714,0,EA,4.30463,red4_2024-02-13_11-27-08,1707823808.96714,1,10370290,cluster,man,pizza,pizza.mp4,30.5422079563141,1.26014055595272
10370290-cluster-man-pizza-pizza.mp4,10370290,red4,1707823808.99361,0,ACC,0.997554008562945,red4_2024-02-13_11-27-08,1707823808.99361,1,10370290,cluster,man,pizza,pizza.mp4,30.5686798095703,0.450356608320239
10370290-cluster-man-pizza-pizza.mp4,10370290,red4,1707823809.03349,0,ACC,0.994252483024307,red4_2024-02-13_11-27-08,1707823809.03349,1,10370290,cluster,man,pizza,pizza.mp4,30.6085598468781,-0.62514910528285
10370290-cluster-man-pizza-pizza.mp4,10370290,red4,1707823809.03418,0,EA,4.296603,red4_2024-02-13_11-27-08,1707823809.03418,1,10370290,cluster,man,pizza,pizza.mp4,30.6092479228973,1.17176865455484
10370290-cluster-man-pizza-pizza.mp4,10370290,red4,1707823809.07337,0,ACC,1.00201247497224,red4_2024-02-13_11-27-08,1707823809.07337,1,10370290,cluster,man,pizza,pizza.mp4,30.6484398841858,1.90274764421773
10370290-cluster-man-pizza-pizza.mp4,10370290,red4,1707823809.10019,0,EA,4.296603,red4_2024-02-13_11-27-08,1707823809.10019,1,10370290,cluster,man,pizza,pizza.mp4,30.6752560138702,1.17176865455484
10370290-cluster-man-pizza-pizza.mp4,10370290,red4,1707823809.11325,0,ACC,0.991619382626217,red4_2024-02-13_11-27-08,1707823809.11325,1,10370290,cluster,man,pizza,pizza.mp4,30.6883199214935,-1.482908492419
10370290-cluster-man-pizza-pizza.mp4,10370290,red4,1707823809.15313,0,ACC,0.998630061634437,red4_2024-02-13_11-27-08,1707823809.15313,1,10370290,cluster,man,pizza,pizza.mp4,30.7281999588013,0.800891902682163
10370290-cluster-man-pizza-pizza.mp4,10370290,red4,1707823809.1662,0,EA,4.296603,red4_2024-02-13_11-27-08,1707823809.1662,1,10370290,cluster,man,pizza,pizza.mp4,30.7412648200989,1.17176865455484
10370290-cluster-man-pizza-pizza.mp4,10370290,red4,1707823809.19301,0,ACC,0.993830468440166,red4_2024-02-13_11-27-08,1707823809.19301,1,10370290,cluster,man,pizza,pizza.mp4,30.768079996109,-0.762624672609453
10370290-cluster-man-pizza-pizza.mp4,10370290,red4,1707823809.23323,0,ACC,1.00147940567942,red4_2024-02-13_11-27-08,1707823809.23323,1,10370290,cluster,man,pizza,pizza.mp4,30.8083000183106,1.72909486962467
10370290-cluster-man-pizza-pizza.mp4,10370290,red4,1707823809.23323,0,EA,4.296603,red4_2024-02-13_11-27-08,1707823809.23323,1,10370290,cluster,man,pizza,pizza.mp4,30.8083038330078,1.17176865455484
10370290-cluster-man-pizza-pizza.mp4,10370290,red4,1707823809.27346,0,ACC,0.993513965679396,red4_2024-02-13_11-27-08,1707823809.27346,1,10370290,cluster,man,pizza,pizza.mp4,30.8485298156738,-0.865728684253634
10370290-cluster-man-pizza-pizza.mp4,10370290,red4,1707823809.29873,0,EA,4.291275,red4_2024-02-13_11-27-08,1707823809.29873,1,10370290,cluster,man,pizza,pizza.mp4,30.8737969398499,1.11311093801716
10370290-cluster-man-pizza-pizza.mp4,10370290,red4,1707823809.31299,0,ACC,0.99729534241367,red4_2024-02-13_11-27-08,1707823809.31299,1,10370290,cluster,man,pizza,pizza.mp4,30.8880598545075,0.36609346444776
10370290-cluster-man-pizza-pizza.mp4,10370290,red4,1707823809.35253,0,ACC,0.996612261614315,red4_2024-02-13_11-27-08,1707823809.35253,1,10370290,cluster,man,pizza,pizza.mp4,30.9275999069214,0.143572907220168
10370290-cluster-man-pizza-pizza.mp4,10370290,red4,1707823809.36422,0,EA,4.291275,red4_2024-02-13_11-27-08,1707823809.36422,1,10370290,cluster,man,pizza,pizza.mp4,30.939288854599,1.11311093801716
10370290-cluster-man-pizza-pizza.mp4,10370290,red4,1707823809.39207,0,ACC,0.996956869678925,red4_2024-02-13_11-27-08,1707823809.39207,1,10370290,cluster,man,pizza,pizza.mp4,30.9671399593353,0.2558325090631
10370290-cluster-man-pizza-pizza.mp4,10370290,red4,1707823809.43229,0,EA,4.285941,red4_2024-02-13_11-27-08,1707823809.43229,1,10370290,cluster,man,pizza,pizza.mp4,31.0073599815369,1.0543871654924
10370290-cluster-man-pizza-pizza.mp4,10370290,red4,1707823809.43281,0,ACC,0.999795979187754,red4_2024-02-13_11-27-08,1707823809.43281,1,10370290,cluster,man,pizza,pizza.mp4,31.0078799724579,1.18070147117027
10370290-cluster-man-pizza-pizza.mp4,10370290,red4,1707823809.47355,0,ACC,0.993513965679396,red4_2024-02-13_11-27-08,1707823809.47355,1,10370290,cluster,man,pizza,pizza.mp4,31.0486199855805,-0.865728684253634
10370290-cluster-man-pizza-pizza.mp4,10370290,red4,1707823809.50036,0,EA,4.283297,red4_2024-02-13_11-27-08,1707823809.50036,1,10370290,cluster,man,pizza,pizza.mp4,31.0754308700562,1.02527849384721
10370290-cluster-man-pizza-pizza.mp4,10370290,red4,1707823809.51343,0,ACC,0.998162812370808,red4_2024-02-13_11-27-08,1707823809.51343,1,10370290,cluster,man,pizza,pizza.mp4,31.0885000228882,0.648680675833009
10370290-cluster-man-pizza-pizza.mp4,10370290,red4,1707823809.55331,0,ACC,0.997513909677454,red4_2024-02-13_11-27-08,1707823809.55331,1,10370290,cluster,man,pizza,pizza.mp4,31.1283798217773,0.437293986223297
10370290-cluster-man-pizza-pizza.mp4,10370290,red4,1707823809.5674,0,EA,4.283297,red4_2024-02-13_11-27-08,1707823809.5674,1,10370290,cluster,man,pizza,pizza.mp4,31.1424708366394,1.02527849384721
10370290-cluster-man-pizza-pizza.mp4,10370290,red4,1707823809.59319,0,ACC,0.996571121395759,red4_2024-02-13_11-27-08,1707823809.59319,1,10370290,cluster,man,pizza,pizza.mp4,31.1682598590851,0.130171060226074
10370290-cluster-man-pizza-pizza.mp4,10370290,red4,1707823809.63272,0,ACC,0.993258274569107,red4_2024-02-13_11-27-08,1707823809.63272,1,10370290,cluster,man,pizza,pizza.mp4,31.2077898979187,-0.949022678746492
10370290-cluster-man-pizza-pizza.mp4,10370290,red4,1707823809.63393,0,EA,4.283297,red4_2024-02-13_11-27-08,1707823809.63393,1,10370290,cluster,man,pizza,pizza.mp4,31.2089948654175,1.02527849384721
10370290-cluster-man-pizza-pizza.mp4,10370290,red4,1707823809.67226,0,ACC,0.997513909677454,red4_2024-02-13_11-27-08,1707823809.67226,1,10370290,cluster,man,pizza,pizza.mp4,31.2473299503326,0.437293986223297
10370290-cluster-man-pizza-pizza.mp4,10370290,red4,1707823809.70045,0,EA,4.283297,red4_2024-02-13_11-27-08,1707823809.70045,1,10370290,cluster,man,pizza,pizza.mp4,31.2755188941956,1.02527849384721
10370290-cluster-man-pizza-pizza.mp4,10370290,red4,1707823809.71179,0,ACC,0.996905712693031,red4_2024-02-13_11-27-08,1707823809.71179,1,10370290,cluster,man,pizza,pizza.mp4,31.2868599891663,0.239167597652934
10370290-cluster-man-pizza-pizza.mp4,10370290,red4,1707823809.74511,0,HR,67.580251616281,red4_2024-02-13_11-27-08,1707823809.74511,1,10370290,cluster,man,pizza,pizza.mp4,31.3201847076416,-0.282383358521094
10370290-cluster-man-pizza-pizza.mp4,10370290,red4,1707823809.75202,0,ACC,0.99610993369206,red4_2024-02-13_11-27-08,1707823809.75202,1,10370290,cluster,man,pizza,pizza.mp4,31.3270897865295,-0.0200655514756644
10370290-cluster-man-pizza-pizza.mp4,10370290,red4,1707823809.76439,0,EA,4.283297,red4_2024-02-13_11-27-08,1707823809.76439,1,10370290,cluster,man,pizza,pizza.mp4,31.3394639492035,1.02527849384721
10370290-cluster-man-pizza-pizza.mp4,10370290,red4,1707823809.79224,0,ACC,0.999122615097867,red4_2024-02-13_11-27-08,1707823809.79224,1,10370290,cluster,man,pizza,pizza.mp4,31.3673098087311,0.961346231438478
10370290-cluster-man-pizza-pizza.mp4,10370290,red4,1707823809.83143,0,EA,4.283297,red4_2024-02-13_11-27-08,1707823809.83143,1,10370290,cluster,man,pizza,pizza.mp4,31.4065039157867,1.02527849384721
10370290-cluster-man-pizza-pizza.mp4,10370290,red4,1707823809.83212,0,ACC,0.994676329264952,red4_2024-02-13_11-27-08,1707823809.83212,1,10370290,cluster,man,pizza,pizza.mp4,31.4071898460388,-0.487076857115144
10370290-cluster-man-pizza-pizza.mp4,10370290,red4,1707823809.872,0,ACC,0.996612261614315,red4_2024-02-13_11-27-08,1707823809.872,1,10370290,cluster,man,pizza,pizza.mp4,31.4470698833466,0.143572907220168
10370290-cluster-man-pizza-pizza.mp4,10370290,red4,1707823809.89847,0,EA,4.283297,red4_2024-02-13_11-27-08,1707823809.89847,1,10370290,cluster,man,pizza,pizza.mp4,31.4735429286957,1.02527849384721
10370290-cluster-man-pizza-pizza.mp4,10370290,red4,1707823809.91188,0,ACC,0.994583329842201,red4_2024-02-13_11-27-08,1707823809.91188,1,10370290,cluster,man,pizza,pizza.mp4,31.4869499206543,-0.517372370313487
10370290-cluster-man-pizza-pizza.mp4,10370290,red4,1707823809.95176,0,ACC,0.994157935139081,red4_2024-02-13_11-27-08,1707823809.95176,1,10370290,cluster,man,pizza,pizza.mp4,31.526829957962,-0.655949045970756
10370290-cluster-man-pizza-pizza.mp4,10370290,red4,1707823809.96448,0,EA,4.283297,red4_2024-02-13_11-27-08,1707823809.96448,1,10370290,cluster,man,pizza,pizza.mp4,31.5395510196686,1.02527849384721
