LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PR
1707823984.170355,376942.333,57852,6,PR,1,100,150891
1707823984.210732,376981.500,57852,6,PR,1,100,150773
1707823984.251109,377020.667,57852,6,PR,1,100,150742
1707823984.291486,377059.833,57852,6,PR,1,100,150764
1707823984.331863,377099.000,57852,6,PR,1,100,150762
1707823984.371724,377137.667,57868,3,PR,1,100,150767
1707823984.411586,377176.333,57868,3,PR,1,100,150793
1707823984.451447,377215.000,57868,3,PR,1,100,150841
1707823984.491137,377253.500,57888,2,PR,1,100,150905
1707823984.530827,377292.000,57888,2,PR,1,100,150973
1707823984.570345,377330.333,57904,3,PR,1,100,151012
1707823984.609862,377368.667,57904,3,PR,1,100,151064
1707823984.649380,377407.000,57904,3,PR,1,100,151140
1707823984.689242,377445.667,57919,3,PR,1,100,151194
1707823984.729104,377484.333,57919,3,PR,1,100,151255
1707823984.768965,377523.000,57919,3,PR,1,100,151309
1707823984.809943,377562.750,57941,4,PR,1,100,151348
1707823984.850922,377602.500,57941,4,PR,1,100,151410
1707823984.891900,377642.250,57941,4,PR,1,100,151484
1707823984.932879,377682.000,57941,4,PR,1,100,151522
1707823984.972826,377720.750,57958,4,PR,1,100,151576
1707823985.012773,377759.500,57958,4,PR,1,100,151603
1707823985.052721,377798.250,57958,4,PR,1,100,151509
1707823985.092668,377837.000,57958,4,PR,1,100,151296
1707823985.131327,377874.500,57974,2,PR,1,100,151150
1707823985.169986,377912.000,57974,2,PR,1,100,151061
1707823985.210535,377951.333,57990,3,PR,1,100,150986
1707823985.251084,377990.667,57990,3,PR,1,100,150994
1707823985.291632,378030.000,57990,3,PR,1,100,151009
1707823985.331838,378069.000,58006,3,PR,1,100,150998
1707823985.372043,378108.000,58006,3,PR,1,100,150995
1707823985.412248,378147.000,58006,3,PR,1,100,151026
1707823985.452453,378186.000,58023,2,PR,1,100,151077
1707823985.492658,378225.000,58023,2,PR,1,100,151136
1707823985.532520,378263.667,58042,3,PR,1,100,151179
1707823985.572381,378302.333,58042,3,PR,1,100,151226
1707823985.612243,378341.000,58042,3,PR,1,100,151280
1707823985.651675,378379.250,58058,4,PR,1,100,151328
1707823985.691107,378417.500,58058,4,PR,1,100,151387
1707823985.730539,378455.750,58058,4,PR,1,100,151435
1707823985.769971,378494.000,58058,4,PR,1,100,151481
1707823985.810176,378533.000,58075,3,PR,1,100,151530
1707823985.850381,378572.000,58075,3,PR,1,100,151580
1707823985.890587,378611.000,58075,3,PR,1,100,151623
1707823985.931307,378650.500,58092,2,PR,1,100,151667
1707823985.972028,378690.000,58092,2,PR,1,100,151736
1707823986.018418,378735.000,58106,2,PR,1,100,151778
1707823986.064809,378780.000,58106,2,PR,1,100,151712
1707823986.104671,378818.667,58123,3,PR,1,100,151517
1707823986.144532,378857.333,58123,3,PR,1,100,151368
1707823986.184394,378896.000,58123,3,PR,1,100,151290
1707823986.224255,378934.667,58140,3,PR,1,100,151224
1707823986.264117,378973.333,58140,3,PR,1,100,151203
1707823986.303978,379012.000,58140,3,PR,1,100,151229
1707823986.344184,379051.000,58157,3,PR,1,100,151223
1707823986.384389,379090.000,58157,3,PR,1,100,151215
1707823986.424594,379129.000,58157,3,PR,1,100,151230
1707823986.464455,379167.667,58176,3,PR,1,100,151281
1707823986.504317,379206.333,58176,3,PR,1,100,151322
1707823986.544179,379245.000,58176,3,PR,1,100,151364
1707823986.583353,379283.000,58193,3,PR,1,100,151402
1707823986.622527,379321.000,58193,3,PR,1,100,151452
1707823986.661701,379359.000,58193,3,PR,1,100,151495
1707823986.701391,379397.500,58207,2,PR,1,100,151551
1707823986.741081,379436.000,58207,2,PR,1,100,151600
1707823986.780942,379474.667,58224,3,PR,1,100,151647
1707823986.820804,379513.333,58224,3,PR,1,100,151684
1707823986.860666,379552.000,58224,3,PR,1,100,151739
1707823986.900527,379590.667,58241,3,PR,1,100,151790
1707823986.940389,379629.333,58241,3,PR,1,100,151854
1707823986.980250,379668.000,58241,3,PR,1,100,151908
1707823987.020112,379706.667,58258,3,PR,1,100,151915
1707823987.059973,379745.333,58258,3,PR,1,100,151831
1707823987.099835,379784.000,58258,3,PR,1,100,151664
1707823987.139696,379822.667,58275,3,PR,1,100,151556
1707823987.179558,379861.333,58275,3,PR,1,100,151509
1707823987.219419,379900.000,58275,3,PR,1,100,151467
1707823987.258937,379938.333,58292,3,PR,1,100,151471
1707823987.298455,379976.667,58292,3,PR,1,100,151515
1707823987.337973,380015.000,58292,3,PR,1,100,151527
1707823987.377663,380053.500,58307,2,PR,1,100,151511
1707823987.417353,380092.000,58307,2,PR,1,100,151509
1707823987.457214,380130.667,58326,3,PR,1,100,151570
1707823987.497076,380169.333,58326,3,PR,1,100,151635
1707823987.536937,380208.000,58326,3,PR,1,100,151682
1707823987.576455,380246.333,58342,3,PR,1,100,151691
1707823987.615973,380284.667,58342,3,PR,1,100,151717
1707823987.655491,380323.000,58342,3,PR,1,100,151753
1707823987.695353,380361.667,58359,3,PR,1,100,151809
1707823987.735214,380400.333,58359,3,PR,1,100,151876
1707823987.775076,380439.000,58359,3,PR,1,100,151914
1707823987.813906,380476.667,58376,3,PR,1,100,151939
1707823987.852737,380514.333,58376,3,PR,1,100,151990
1707823987.891568,380552.000,58376,3,PR,1,100,152055
1707823987.931773,380591.000,58393,2,PR,1,100,152096
1707823987.971978,380630.000,58393,2,PR,1,100,152126
1707823988.011840,380668.667,58408,3,PR,1,100,152074
1707823988.051701,380707.333,58408,3,PR,1,100,151887
1707823988.091563,380746.000,58408,3,PR,1,100,151779
1707823988.132455,380785.667,58425,3,PR,1,100,151744
1707823988.173348,380825.333,58425,3,PR,1,100,151726
1707823988.214240,380865.000,58425,3,PR,1,100,151718
1707823988.254445,380904.000,58443,2,PR,1,100,151745
1707823988.294650,380943.000,58443,2,PR,1,100,151754
1707823988.334340,380981.500,58462,4,PR,1,100,151750
1707823988.374030,381020.000,58462,4,PR,1,100,151749
1707823988.413720,381058.500,58462,4,PR,1,100,151779
1707823988.453409,381097.000,58462,4,PR,1,100,151847
1707823988.492584,381135.000,58479,2,PR,1,100,151884
1707823988.531758,381173.000,58479,2,PR,1,100,151922
1707823988.571619,381211.667,58496,3,PR,1,100,151963
1707823988.611481,381250.333,58496,3,PR,1,100,152017
1707823988.651343,381289.000,58496,3,PR,1,100,152048
1707823988.691891,381328.333,58510,3,PR,1,100,152088
1707823988.732440,381367.667,58510,3,PR,1,100,152129
1707823988.772989,381407.000,58510,3,PR,1,100,152163
1707823988.813710,381446.500,58527,2,PR,1,100,152211
1707823988.854430,381486.000,58527,2,PR,1,100,152244
1707823988.894292,381524.667,58544,3,PR,1,100,152293
1707823988.934153,381563.333,58544,3,PR,1,100,152297
1707823988.974015,381602.000,58544,3,PR,1,100,152159
1707823989.013533,381640.333,58562,6,PR,1,100,152020
1707823989.053051,381678.667,58562,6,PR,1,100,151952
1707823989.092569,381717.000,58562,6,PR,1,100,151928
1707823989.132087,381755.333,58562,6,PR,1,100,151934
1707823989.171605,381793.667,58562,6,PR,1,100,151997
1707823989.211122,381832.000,58562,6,PR,1,100,152038
1707823989.251475,381871.143,58581,7,PR,1,100,152013
1707823989.291827,381910.286,58581,7,PR,1,100,151999
1707823989.332180,381949.429,58581,7,PR,1,100,152051
1707823989.372532,381988.571,58581,7,PR,1,100,152095
1707823989.412885,382027.714,58581,7,PR,1,100,152139
1707823989.453237,382066.857,58581,7,PR,1,100,152193
1707823989.493590,382106.000,58581,7,PR,1,100,152208
1707823989.533451,382144.667,58599,6,PR,1,100,152228
1707823989.573313,382183.333,58599,6,PR,1,100,152286
1707823989.613174,382222.000,58599,6,PR,1,100,152346
1707823989.653036,382260.667,58599,6,PR,1,100,152373
1707823989.692897,382299.333,58599,6,PR,1,100,152388
1707823989.732759,382338.000,58599,6,PR,1,100,152432
1707823989.771933,382376.000,58615,2,PR,1,100,152467
1707823989.811108,382414.000,58615,2,PR,1,100,152459
1707823989.850969,382452.667,58632,3,PR,1,100,152314
1707823989.890831,382491.333,58632,3,PR,1,100,152184
1707823989.930692,382530.000,58632,3,PR,1,100,152170
1707823989.978114,382576.000,58648,2,PR,1,100,152174
1707823990.025535,382622.000,58648,2,PR,1,100,152174
1707823990.065947,382661.200,58671,5,PR,1,100,152197
1707823990.106358,382700.400,58671,5,PR,1,100,152203
1707823990.146769,382739.600,58671,5,PR,1,100,152202
1707823990.187181,382778.800,58671,5,PR,1,100,152226
1707823990.227592,382818.000,58671,5,PR,1,100,152245
1707823990.267282,382856.500,58687,2,PR,1,100,152269
1707823990.306971,382895.000,58687,2,PR,1,100,152304
1707823990.346833,382933.667,58704,3,PR,1,100,152352
1707823990.386695,382972.333,58704,3,PR,1,100,152386
1707823990.426556,383011.000,58704,3,PR,1,100,152395
1707823990.466418,383049.667,58721,3,PR,1,100,152413
1707823990.506279,383088.333,58721,3,PR,1,100,152455
1707823990.546141,383127.000,58721,3,PR,1,100,152499
1707823990.585315,383165.000,58738,2,PR,1,100,152521
1707823990.624489,383203.000,58738,2,PR,1,100,152493
1707823990.664351,383241.667,58752,3,PR,1,100,152317
1707823990.704212,383280.333,58752,3,PR,1,100,152151
1707823990.744074,383319.000,58752,3,PR,1,100,152102
1707823990.783936,383357.667,58769,3,PR,1,100,152086
1707823990.823797,383396.333,58769,3,PR,1,100,152057
1707823990.863659,383435.000,58769,3,PR,1,100,152069
1707823990.903864,383474.000,58786,2,PR,1,100,152092
1707823990.944069,383513.000,58786,2,PR,1,100,152088
1707823990.983587,383551.333,58803,3,PR,1,100,152067
1707823991.023105,383589.667,58803,3,PR,1,100,152091
1707823991.062623,383628.000,58803,3,PR,1,100,152133
1707823991.102141,383666.333,58821,3,PR,1,100,152159
1707823991.141659,383704.667,58821,3,PR,1,100,152193
1707823991.181176,383743.000,58821,3,PR,1,100,152233
1707823991.220351,383781.000,58837,2,PR,1,100,152247
1707823991.259525,383819.000,58837,2,PR,1,100,152282
1707823991.299387,383857.667,58853,3,PR,1,100,152306
1707823991.339248,383896.333,58853,3,PR,1,100,152335
1707823991.379110,383935.000,58853,3,PR,1,100,152373
1707823991.419315,383974.000,58870,2,PR,1,100,152347
1707823991.459520,384013.000,58870,2,PR,1,100,152173
1707823991.499382,384051.667,58887,3,PR,1,100,151966
1707823991.539243,384090.333,58887,3,PR,1,100,151862
1707823991.579105,384129.000,58887,3,PR,1,100,151787
1707823991.618966,384167.667,58903,3,PR,1,100,151746
1707823991.658828,384206.333,58903,3,PR,1,100,151742
1707823991.698689,384245.000,58903,3,PR,1,100,151731
1707823991.737864,384283.000,58918,2,PR,1,100,151727
1707823991.777038,384321.000,58918,2,PR,1,100,151731
1707823991.816556,384359.333,58936,3,PR,1,100,151735
1707823991.856074,384397.667,58936,3,PR,1,100,151761
1707823991.895592,384436.000,58936,3,PR,1,100,151804
1707823991.935453,384474.667,58954,3,PR,1,100,151830
1707823991.975315,384513.333,58954,3,PR,1,100,151876
1707823992.015176,384552.000,58954,3,PR,1,100,151919
1707823992.055382,384591.000,58971,2,PR,1,100,151945
1707823992.095587,384630.000,58971,2,PR,1,100,151982
1707823992.135448,384668.667,58986,3,PR,1,100,152020
1707823992.175310,384707.333,58986,3,PR,1,100,152064
1707823992.215171,384746.000,58986,3,PR,1,100,152084
1707823992.254861,384784.500,59003,2,PR,1,100,152011
1707823992.294551,384823.000,59003,2,PR,1,100,151777
1707823992.334069,384861.333,59019,3,PR,1,100,151641
1707823992.373587,384899.667,59019,3,PR,1,100,151546
1707823992.413105,384938.000,59019,3,PR,1,100,151462
1707823992.452966,384976.667,59037,3,PR,1,100,151428
1707823992.492828,385015.333,59037,3,PR,1,100,151472
1707823992.532689,385054.000,59037,3,PR,1,100,151480
1707823992.572379,385092.500,59053,2,PR,1,100,151461
1707823992.612069,385131.000,59053,2,PR,1,100,151462
1707823992.651930,385169.667,59068,3,PR,1,100,151494
1707823992.691792,385208.333,59068,3,PR,1,100,151541
1707823992.731653,385247.000,59068,3,PR,1,100,151583
1707823992.771343,385285.500,59086,2,PR,1,100,151629
1707823992.811033,385324.000,59086,2,PR,1,100,151677
1707823992.851238,385363.000,59104,3,PR,1,100,151718
1707823992.891443,385402.000,59104,3,PR,1,100,151767
1707823992.931648,385441.000,59104,3,PR,1,100,151812
1707823992.971166,385479.333,59120,3,PR,1,100,151859
1707823993.010684,385517.667,59120,3,PR,1,100,151914
1707823993.050202,385556.000,59120,3,PR,1,100,151905
1707823993.089376,385594.000,59136,2,PR,1,100,151710
1707823993.128551,385632.000,59136,2,PR,1,100,151535
1707823993.168069,385670.333,59154,3,PR,1,100,151463
1707823993.207586,385708.667,59154,3,PR,1,100,151399
1707823993.247104,385747.000,59154,3,PR,1,100,151370
1707823993.287997,385786.667,59171,3,PR,1,100,151408
1707823993.328889,385826.333,59171,3,PR,1,100,151434
1707823993.369782,385866.000,59171,3,PR,1,100,151441
1707823993.410502,385905.500,59187,2,PR,1,100,151461
1707823993.451223,385945.000,59187,2,PR,1,100,151497
1707823993.491085,385983.667,59207,3,PR,1,100,151542
1707823993.530946,386022.333,59207,3,PR,1,100,151592
1707823993.570808,386061.000,59207,3,PR,1,100,151639
1707823993.609982,386099.000,59221,2,PR,1,100,151674
1707823993.649156,386137.000,59221,2,PR,1,100,151709
1707823993.688331,386175.000,59238,3,PR,1,100,151751
1707823993.727505,386213.000,59238,3,PR,1,100,151804
1707823993.766679,386251.000,59238,3,PR,1,100,151874
1707823993.813585,386296.500,59255,2,PR,1,100,151920
1707823993.860491,386342.000,59255,2,PR,1,100,151913
1707823993.900353,386380.667,59272,3,PR,1,100,151772
1707823993.940214,386419.333,59272,3,PR,1,100,151571
1707823993.980076,386458.000,59272,3,PR,1,100,151482
1707823994.020796,386497.500,59288,2,PR,1,100,151443
1707823994.061517,386537.000,59288,2,PR,1,100,151399
1707823994.101379,386575.667,59304,3,PR,1,100,151409
1707823994.141240,386614.333,59304,3,PR,1,100,151463
1707823994.181102,386653.000,59304,3,PR,1,100,151464
1707823994.220620,386691.333,59320,3,PR,1,100,151461
1707823994.260138,386729.667,59320,3,PR,1,100,151495
1707823994.299656,386768.000,59320,3,PR,1,100,151539
1707823994.339861,386807.000,59339,2,PR,1,100,151585
1707823994.380066,386846.000,59339,2,PR,1,100,151641
1707823994.419584,386884.333,59355,3,PR,1,100,151679
1707823994.459102,386922.667,59355,3,PR,1,100,151715
1707823994.498620,386961.000,59355,3,PR,1,100,151762
1707823994.539168,387000.333,59371,3,PR,1,100,151806
1707823994.579717,387039.667,59371,3,PR,1,100,151858
1707823994.620266,387079.000,59371,3,PR,1,100,151899
1707823994.660987,387118.500,59387,2,PR,1,100,151945
1707823994.701707,387158.000,59387,2,PR,1,100,151910
