LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,AY
1707824038.588243,429729.000,652,2,AY,1,100,-0.885
1707824038.629136,429768.667,669,3,AY,1,100,-0.890
1707824038.670028,429808.333,669,3,AY,1,100,-0.891
1707824038.710920,429848.000,669,3,AY,1,100,-0.891
1707824038.751126,429887.000,686,2,AY,1,100,-0.896
1707824038.791331,429926.000,686,2,AY,1,100,-0.892
1707824038.831192,429964.667,703,3,AY,1,100,-0.881
1707824038.871054,430003.333,703,3,AY,1,100,-0.883
1707824038.910915,430042.000,703,3,AY,1,100,-0.889
1707824038.950777,430080.667,719,3,AY,1,100,-0.890
1707824038.990639,430119.333,719,3,AY,1,100,-0.892
1707824039.030500,430158.000,719,3,AY,1,100,-0.890
1707824039.070190,430196.500,737,2,AY,1,100,-0.887
1707824039.109880,430235.000,737,2,AY,1,100,-0.894
1707824039.149054,430273.000,753,3,AY,1,100,-0.885
1707824039.188228,430311.000,753,3,AY,1,100,-0.890
1707824039.227402,430349.000,753,3,AY,1,100,-0.891
1707824039.268639,430389.000,768,2,AY,1,100,-0.887
1707824039.309875,430429.000,768,2,AY,1,100,-0.889
1707824039.350080,430468.000,785,3,AY,1,100,-0.883
1707824039.390285,430507.000,785,3,AY,1,100,-0.891
1707824039.430490,430546.000,785,3,AY,1,100,-0.890
1707824039.470352,430584.667,802,3,AY,1,100,-0.891
1707824039.510213,430623.333,802,3,AY,1,100,-0.885
1707824039.550075,430662.000,802,3,AY,1,100,-0.891
1707824039.589765,430700.500,818,2,AY,1,100,-0.892
1707824039.629454,430739.000,818,2,AY,1,100,-0.888
1707824039.665192,430773.667,838,3,AY,1,100,-0.885
1707824039.700930,430808.333,838,3,AY,1,100,-0.889
1707824039.736668,430843.000,838,3,AY,1,100,-0.887
1707824039.775842,430881.000,852,3,AY,1,100,-0.890
1707824039.815017,430919.000,852,3,AY,1,100,-0.888
1707824039.854191,430957.000,852,3,AY,1,100,-0.886
1707824039.893881,430995.500,869,2,AY,1,100,-0.888
1707824039.933570,431034.000,869,2,AY,1,100,-0.894
1707824039.973088,431072.333,885,3,AY,1,100,-0.886
1707824040.012606,431110.667,885,3,AY,1,100,-0.892
1707824040.052124,431149.000,885,3,AY,1,100,-0.892
1707824040.091986,431187.667,903,3,AY,1,100,-0.891
1707824040.131847,431226.333,903,3,AY,1,100,-0.890
1707824040.171709,431265.000,903,3,AY,1,100,-0.889
1707824040.211914,431304.000,919,2,AY,1,100,-0.890
1707824040.252119,431343.000,919,2,AY,1,100,-0.890
1707824040.293012,431382.667,934,3,AY,1,100,-0.891
1707824040.333904,431422.333,934,3,AY,1,100,-0.893
1707824040.374797,431462.000,934,3,AY,1,100,-0.894
1707824040.414486,431500.500,951,2,AY,1,100,-0.894
1707824040.454176,431539.000,951,2,AY,1,100,-0.887
1707824040.494038,431577.667,970,3,AY,1,100,-0.885
1707824040.533899,431616.333,970,3,AY,1,100,-0.892
1707824040.573761,431655.000,970,3,AY,1,100,-0.890
1707824040.612935,431693.000,986,3,AY,1,100,-0.882
1707824040.652109,431731.000,986,3,AY,1,100,-0.889
1707824040.691283,431769.000,986,3,AY,1,100,-0.890
1707824040.731489,431808.000,1002,2,AY,1,100,-0.890
1707824040.771694,431847.000,1002,2,AY,1,100,-0.894
1707824040.811212,431885.333,1018,3,AY,1,100,-0.888
1707824040.850730,431923.667,1018,3,AY,1,100,-0.892
1707824040.890248,431962.000,1018,3,AY,1,100,-0.890
1707824040.931140,432001.667,1035,3,AY,1,100,-0.882
1707824040.972033,432041.333,1035,3,AY,1,100,-0.892
1707824041.012925,432081.000,1035,3,AY,1,100,-0.892
1707824041.052615,432119.500,1052,2,AY,1,100,-0.887
1707824041.092304,432158.000,1052,2,AY,1,100,-0.883
1707824041.132510,432197.000,1069,3,AY,1,100,-0.890
1707824041.172715,432236.000,1069,3,AY,1,100,-0.891
1707824041.212920,432275.000,1069,3,AY,1,100,-0.891
1707824041.252094,432313.000,1083,2,AY,1,100,-0.891
1707824041.291269,432351.000,1083,2,AY,1,100,-0.889
1707824041.331130,432389.667,1103,3,AY,1,100,-0.885
1707824041.370992,432428.333,1103,3,AY,1,100,-0.888
1707824041.410853,432467.000,1103,3,AY,1,100,-0.891
1707824041.451058,432506.000,1119,3,AY,1,100,-0.887
1707824041.491264,432545.000,1119,3,AY,1,100,-0.889
1707824041.531469,432584.000,1119,3,AY,1,100,-0.891
1707824041.572705,432624.000,1136,2,AY,1,100,-0.889
1707824041.613941,432664.000,1136,2,AY,1,100,-0.888
1707824041.653802,432702.667,1153,3,AY,1,100,-0.891
1707824041.693664,432741.333,1153,3,AY,1,100,-0.889
1707824041.733526,432780.000,1153,3,AY,1,100,-0.892
1707824041.773387,432818.667,1168,3,AY,1,100,-0.890
1707824041.813249,432857.333,1168,3,AY,1,100,-0.887
1707824041.853110,432896.000,1168,3,AY,1,100,-0.885
1707824041.891769,432933.500,1184,2,AY,1,100,-0.891
1707824041.930428,432971.000,1184,2,AY,1,100,-0.888
1707824041.970289,433009.667,1201,3,AY,1,100,-0.889
1707824042.010151,433048.333,1201,3,AY,1,100,-0.891
1707824042.050013,433087.000,1201,3,AY,1,100,-0.892
1707824042.090218,433126.000,1218,3,AY,1,100,-0.891
1707824042.130423,433165.000,1218,3,AY,1,100,-0.885
1707824042.170628,433204.000,1218,3,AY,1,100,-0.885
1707824042.211864,433244.000,1237,2,AY,1,100,-0.892
1707824042.253100,433284.000,1237,2,AY,1,100,-0.888
1707824042.292962,433322.667,1251,3,AY,1,100,-0.886
1707824042.332823,433361.333,1251,3,AY,1,100,-0.892
1707824042.372685,433400.000,1251,3,AY,1,100,-0.891
1707824042.412375,433438.500,1269,2,AY,1,100,-0.889
1707824042.452064,433477.000,1269,2,AY,1,100,-0.889
1707824042.486771,433510.667,1285,3,AY,1,100,-0.887
1707824042.521478,433544.333,1285,3,AY,1,100,-0.891
1707824042.556185,433578.000,1285,3,AY,1,100,-0.889
1707824042.597422,433618.000,1302,3,AY,1,100,-0.887
1707824042.638658,433658.000,1302,3,AY,1,100,-0.889
1707824042.679894,433698.000,1302,3,AY,1,100,-0.888
1707824042.719755,433736.667,1317,3,AY,1,100,-0.889
1707824042.759617,433775.333,1317,3,AY,1,100,-0.890
1707824042.799478,433814.000,1317,3,AY,1,100,-0.890
1707824042.839340,433852.667,1339,3,AY,1,100,-0.886
1707824042.879202,433891.333,1339,3,AY,1,100,-0.892
1707824042.919063,433930.000,1339,3,AY,1,100,-0.893
1707824042.958925,433968.667,1357,3,AY,1,100,-0.886
1707824042.998786,434007.333,1357,3,AY,1,100,-0.884
1707824043.038648,434046.000,1357,3,AY,1,100,-0.893
1707824043.078337,434084.500,1375,2,AY,1,100,-0.889
1707824043.118027,434123.000,1375,2,AY,1,100,-0.891
1707824043.158232,434162.000,1393,3,AY,1,100,-0.889
1707824043.198438,434201.000,1393,3,AY,1,100,-0.891
1707824043.238643,434240.000,1393,3,AY,1,100,-0.888
1707824043.279363,434279.500,1410,2,AY,1,100,-0.892
1707824043.320084,434319.000,1410,2,AY,1,100,-0.887
1707824043.359946,434357.667,1425,3,AY,1,100,-0.892
1707824043.399807,434396.333,1425,3,AY,1,100,-0.886
1707824043.439669,434435.000,1425,3,AY,1,100,-0.888
1707824043.479530,434473.667,1442,3,AY,1,100,-0.887
1707824043.519392,434512.333,1442,3,AY,1,100,-0.885
1707824043.559253,434551.000,1442,3,AY,1,100,-0.889
1707824043.598943,434589.500,1458,2,AY,1,100,-0.893
1707824043.638633,434628.000,1458,2,AY,1,100,-0.888
1707824043.678151,434666.333,1476,3,AY,1,100,-0.889
1707824043.717669,434704.667,1476,3,AY,1,100,-0.891
1707824043.757187,434743.000,1476,3,AY,1,100,-0.892
1707824043.797392,434782.000,1491,2,AY,1,100,-0.887
1707824043.837597,434821.000,1491,2,AY,1,100,-0.886
1707824043.877115,434859.333,1509,3,AY,1,100,-0.893
1707824043.916633,434897.667,1509,3,AY,1,100,-0.893
1707824043.956151,434936.000,1509,3,AY,1,100,-0.889
1707824043.995669,434974.333,1526,3,AY,1,100,-0.886
1707824044.035186,435012.667,1526,3,AY,1,100,-0.890
1707824044.074704,435051.000,1526,3,AY,1,100,-0.891
1707824044.113879,435089.000,1543,2,AY,1,100,-0.895
1707824044.153053,435127.000,1543,2,AY,1,100,-0.886
1707824044.193258,435166.000,1559,3,AY,1,100,-0.890
1707824044.233463,435205.000,1559,3,AY,1,100,-0.894
1707824044.273668,435244.000,1559,3,AY,1,100,-0.883
1707824044.313358,435282.500,1574,2,AY,1,100,-0.888
1707824044.353048,435321.000,1574,2,AY,1,100,-0.884
1707824044.392910,435359.667,1591,3,AY,1,100,-0.887
1707824044.432771,435398.333,1591,3,AY,1,100,-0.896
1707824044.472633,435437.000,1591,3,AY,1,100,-0.891
1707824044.512151,435475.333,1608,3,AY,1,100,-0.894
1707824044.551668,435513.667,1608,3,AY,1,100,-0.900
1707824044.591186,435552.000,1608,3,AY,1,100,-0.902
1707824044.630876,435590.500,1624,2,AY,1,100,-0.898
1707824044.670566,435629.000,1624,2,AY,1,100,-0.894
1707824044.710427,435667.667,1644,3,AY,1,100,-0.887
1707824044.750289,435706.333,1644,3,AY,1,100,-0.877
1707824044.790150,435745.000,1644,3,AY,1,100,-0.893
1707824044.830012,435783.667,1658,3,AY,1,100,-0.903
1707824044.869874,435822.333,1658,3,AY,1,100,-0.894
1707824044.909735,435861.000,1658,3,AY,1,100,-0.893
1707824044.949425,435899.500,1675,2,AY,1,100,-0.885
1707824044.989115,435938.000,1675,2,AY,1,100,-0.877
1707824045.028976,435976.667,1692,3,AY,1,100,-0.873
1707824045.068838,436015.333,1692,3,AY,1,100,-0.884
1707824045.108699,436054.000,1692,3,AY,1,100,-0.891
1707824045.147874,436092.000,1709,3,AY,1,100,-0.897
1707824045.187048,436130.000,1709,3,AY,1,100,-0.890
1707824045.226222,436168.000,1709,3,AY,1,100,-0.886
1707824045.259726,436200.500,1724,2,AY,1,100,-0.868
1707824045.293231,436233.000,1724,2,AY,1,100,-0.872
1707824045.333092,436271.667,1741,3,AY,1,100,-0.881
1707824045.372954,436310.333,1741,3,AY,1,100,-0.902
1707824045.412815,436349.000,1741,3,AY,1,100,-0.892
1707824045.453364,436388.333,1759,3,AY,1,100,-0.880
1707824045.493913,436427.667,1759,3,AY,1,100,-0.894
1707824045.534462,436467.000,1759,3,AY,1,100,-0.903
1707824045.574667,436506.000,1776,2,AY,1,100,-0.883
1707824045.614872,436545.000,1776,2,AY,1,100,-0.870
1707824045.655077,436584.000,1793,3,AY,1,100,-0.878
1707824045.695283,436623.000,1793,3,AY,1,100,-0.882
1707824045.735488,436662.000,1793,3,AY,1,100,-0.880
1707824045.775177,436700.500,1808,2,AY,1,100,-0.889
1707824045.814867,436739.000,1808,2,AY,1,100,-0.884
1707824045.854041,436777.000,1824,3,AY,1,100,-0.906
1707824045.893216,436815.000,1824,3,AY,1,100,-0.912
1707824045.932390,436853.000,1824,3,AY,1,100,-0.892
1707824045.972252,436891.667,1841,3,AY,1,100,-0.892
1707824046.012113,436930.333,1841,3,AY,1,100,-0.899
1707824046.051975,436969.000,1841,3,AY,1,100,-0.875
1707824046.092867,437008.667,1858,3,AY,1,100,-0.880
1707824046.133760,437048.333,1858,3,AY,1,100,-0.887
1707824046.174652,437088.000,1858,3,AY,1,100,-0.892
1707824046.215373,437127.500,1875,2,AY,1,100,-0.897
1707824046.256093,437167.000,1875,2,AY,1,100,-0.899
1707824046.295955,437205.667,1889,3,AY,1,100,-0.899
1707824046.335816,437244.333,1889,3,AY,1,100,-0.892
1707824046.375678,437283.000,1889,3,AY,1,100,-0.905
1707824046.415368,437321.500,1909,2,AY,1,100,-0.903
1707824046.455057,437360.000,1909,2,AY,1,100,-0.888
1707824046.494575,437398.333,1925,3,AY,1,100,-0.885
1707824046.534093,437436.667,1925,3,AY,1,100,-0.884
1707824046.573611,437475.000,1925,3,AY,1,100,-0.889
1707824046.613473,437513.667,1942,3,AY,1,100,-0.888
1707824046.653334,437552.333,1942,3,AY,1,100,-0.890
1707824046.693196,437591.000,1942,3,AY,1,100,-0.891
1707824046.734432,437631.000,1959,2,AY,1,100,-0.881
1707824046.775668,437671.000,1959,2,AY,1,100,-0.885
1707824046.815873,437710.000,1974,3,AY,1,100,-0.882
1707824046.856078,437749.000,1974,3,AY,1,100,-0.887
1707824046.896284,437788.000,1974,3,AY,1,100,-0.892
1707824046.935973,437826.500,1990,2,AY,1,100,-0.903
1707824046.975663,437865.000,1990,2,AY,1,100,-0.896
1707824047.015181,437903.333,2008,3,AY,1,100,-0.894
1707824047.054699,437941.667,2008,3,AY,1,100,-0.895
1707824047.094217,437980.000,2008,3,AY,1,100,-0.882
1707824047.133735,438018.333,2026,3,AY,1,100,-0.876
1707824047.173253,438056.667,2026,3,AY,1,100,-0.882
1707824047.212771,438095.000,2026,3,AY,1,100,-0.900
1707824047.252976,438134.000,2041,2,AY,1,100,-0.903
1707824047.293181,438173.000,2041,2,AY,1,100,-0.897
1707824047.333730,438212.333,2058,3,AY,1,100,-0.902
1707824047.374279,438251.667,2058,3,AY,1,100,-0.897
1707824047.414827,438291.000,2058,3,AY,1,100,-0.894
1707824047.454689,438329.667,2075,3,AY,1,100,-0.894
1707824047.494550,438368.333,2075,3,AY,1,100,-0.883
1707824047.534412,438407.000,2075,3,AY,1,100,-0.865
1707824047.574102,438445.500,2091,2,AY,1,100,-0.865
1707824047.613791,438484.000,2091,2,AY,1,100,-0.895
1707824047.653997,438523.000,2109,3,AY,1,100,-0.901
1707824047.694202,438562.000,2109,3,AY,1,100,-0.907
1707824047.734407,438601.000,2109,3,AY,1,100,-0.901
1707824047.774097,438639.500,2125,2,AY,1,100,-0.897
1707824047.813786,438678.000,2125,2,AY,1,100,-0.896
1707824047.853304,438716.333,2142,3,AY,1,100,-0.883
1707824047.892822,438754.667,2142,3,AY,1,100,-0.890
1707824047.932340,438793.000,2142,3,AY,1,100,-0.899
1707824047.968078,438827.667,2158,3,AY,1,100,-0.909
1707824048.003816,438862.333,2158,3,AY,1,100,-0.894
1707824048.039554,438897.000,2158,3,AY,1,100,-0.889
1707824048.079502,438935.750,2183,4,AY,1,100,-0.891
1707824048.119449,438974.500,2183,4,AY,1,100,-0.891
1707824048.159396,439013.250,2183,4,AY,1,100,-0.896
1707824048.199344,439052.000,2183,4,AY,1,100,-0.895
1707824048.239205,439090.667,2200,3,AY,1,100,-0.895
1707824048.279067,439129.333,2200,3,AY,1,100,-0.895
1707824048.318929,439168.000,2200,3,AY,1,100,-0.888
1707824048.359134,439207.000,2217,2,AY,1,100,-0.891
1707824048.399339,439246.000,2217,2,AY,1,100,-0.894
1707824048.438857,439284.333,2233,3,AY,1,100,-0.896
1707824048.478375,439322.667,2233,3,AY,1,100,-0.897
1707824048.517893,439361.000,2233,3,AY,1,100,-0.898
1707824048.557067,439399.000,2250,2,AY,1,100,-0.894
1707824048.596241,439437.000,2250,2,AY,1,100,-0.890
1707824048.636103,439475.667,2268,3,AY,1,100,-0.894
1707824048.675964,439514.333,2268,3,AY,1,100,-0.893
1707824048.715826,439553.000,2268,3,AY,1,100,-0.893
1707824048.755687,439591.667,2284,3,AY,1,100,-0.897
1707824048.795549,439630.333,2284,3,AY,1,100,-0.894
1707824048.835411,439669.000,2284,3,AY,1,100,-0.891
1707824048.875616,439708.000,2301,2,AY,1,100,-0.897
1707824048.915821,439747.000,2301,2,AY,1,100,-0.896
1707824048.955682,439785.667,2315,3,AY,1,100,-0.891
1707824048.995544,439824.333,2315,3,AY,1,100,-0.890
1707824049.035406,439863.000,2315,3,AY,1,100,-0.896
1707824049.074923,439901.333,2333,3,AY,1,100,-0.895
1707824049.114441,439939.667,2333,3,AY,1,100,-0.894
1707824049.153959,439978.000,2333,3,AY,1,100,-0.891
1707824049.193134,440016.000,2349,2,AY,1,100,-0.895
1707824049.232308,440054.000,2349,2,AY,1,100,-0.890
1707824049.272169,440092.667,2368,3,AY,1,100,-0.894
1707824049.312031,440131.333,2368,3,AY,1,100,-0.892
1707824049.351893,440170.000,2368,3,AY,1,100,-0.893
1707824049.392098,440209.000,2385,2,AY,1,100,-0.888
1707824049.432303,440248.000,2385,2,AY,1,100,-0.900
1707824049.472164,440286.667,2400,3,AY,1,100,-0.896
1707824049.512026,440325.333,2400,3,AY,1,100,-0.890
1707824049.551888,440364.000,2400,3,AY,1,100,-0.896
1707824049.591749,440402.667,2416,3,AY,1,100,-0.892
1707824049.631611,440441.333,2416,3,AY,1,100,-0.887
1707824049.671472,440480.000,2416,3,AY,1,100,-0.888
1707824049.711162,440518.500,2434,2,AY,1,100,-0.894
1707824049.750852,440557.000,2434,2,AY,1,100,-0.898
1707824049.790026,440595.000,2450,3,AY,1,100,-0.895
1707824049.829200,440633.000,2450,3,AY,1,100,-0.892
1707824049.868374,440671.000,2450,3,AY,1,100,-0.887
1707824049.908580,440710.000,2466,3,AY,1,100,-0.887
1707824049.948785,440749.000,2466,3,AY,1,100,-0.890
1707824049.988990,440788.000,2466,3,AY,1,100,-0.892
1707824050.028680,440826.500,2482,2,AY,1,100,-0.897
1707824050.068370,440865.000,2482,2,AY,1,100,-0.895
1707824050.108231,440903.667,2501,3,AY,1,100,-0.892
1707824050.148093,440942.333,2501,3,AY,1,100,-0.888
1707824050.187954,440981.000,2501,3,AY,1,100,-0.890
1707824050.227644,441019.500,2517,2,AY,1,100,-0.886
1707824050.267334,441058.000,2517,2,AY,1,100,-0.892
1707824050.307195,441096.667,2535,3,AY,1,100,-0.888
1707824050.347057,441135.333,2535,3,AY,1,100,-0.889
1707824050.386918,441174.000,2535,3,AY,1,100,-0.886
1707824050.426436,441212.333,2549,3,AY,1,100,-0.893
1707824050.465954,441250.667,2549,3,AY,1,100,-0.899
1707824050.505472,441289.000,2549,3,AY,1,100,-0.894
1707824050.545162,441327.500,2566,2,AY,1,100,-0.888
1707824050.584851,441366.000,2566,2,AY,1,100,-0.896
1707824050.624713,441404.667,2583,3,AY,1,100,-0.895
1707824050.664575,441443.333,2583,3,AY,1,100,-0.890
1707824050.704436,441482.000,2583,3,AY,1,100,-0.888
1707824050.743954,441520.333,2600,3,AY,1,100,-0.893
1707824050.783472,441558.667,2600,3,AY,1,100,-0.891
1707824050.822990,441597.000,2600,3,AY,1,100,-0.891
1707824050.858041,441631.000,2616,3,AY,1,100,-0.884
1707824050.893091,441665.000,2616,3,AY,1,100,-0.888
1707824050.928142,441699.000,2616,3,AY,1,100,-0.902
1707824050.968347,441738.000,2633,2,AY,1,100,-0.884
1707824051.008552,441777.000,2633,2,AY,1,100,-0.890
1707824051.048070,441815.333,2650,3,AY,1,100,-0.908
1707824051.087588,441853.667,2650,3,AY,1,100,-0.902
1707824051.127106,441892.000,2650,3,AY,1,100,-0.884
1707824051.166796,441930.500,2667,2,AY,1,100,-0.881
1707824051.206485,441969.000,2667,2,AY,1,100,-0.887
1707824051.246347,442007.667,2683,3,AY,1,100,-0.889
1707824051.286209,442046.333,2683,3,AY,1,100,-0.892
1707824051.326070,442085.000,2683,3,AY,1,100,-0.900
1707824051.367306,442125.000,2700,2,AY,1,100,-0.900
1707824051.408542,442165.000,2700,2,AY,1,100,-0.892
1707824051.448404,442203.667,2715,3,AY,1,100,-0.891
1707824051.488265,442242.333,2715,3,AY,1,100,-0.889
1707824051.528127,442281.000,2715,3,AY,1,100,-0.895
1707824051.567989,442319.667,2732,3,AY,1,100,-0.894
1707824051.607850,442358.333,2732,3,AY,1,100,-0.884
1707824051.647712,442397.000,2732,3,AY,1,100,-0.884
1707824051.687401,442435.500,2749,2,AY,1,100,-0.891
1707824051.727091,442474.000,2749,2,AY,1,100,-0.900
1707824051.766953,442512.667,2766,3,AY,1,100,-0.902
1707824051.806814,442551.333,2766,3,AY,1,100,-0.901
1707824051.846676,442590.000,2766,3,AY,1,100,-0.888
1707824051.886881,442629.000,2780,3,AY,1,100,-0.884
1707824051.927086,442668.000,2780,3,AY,1,100,-0.891
1707824051.967291,442707.000,2780,3,AY,1,100,-0.890
1707824052.007496,442746.000,2800,2,AY,1,100,-0.892
1707824052.047702,442785.000,2800,2,AY,1,100,-0.888
1707824052.087563,442823.667,2816,3,AY,1,100,-0.887
1707824052.127425,442862.333,2816,3,AY,1,100,-0.896
1707824052.167286,442901.000,2816,3,AY,1,100,-0.906
1707824052.207491,442940.000,2833,2,AY,1,100,-0.897
1707824052.247697,442979.000,2833,2,AY,1,100,-0.891
1707824052.287558,443017.667,2850,3,AY,1,100,-0.881
1707824052.327420,443056.333,2850,3,AY,1,100,-0.897
1707824052.367281,443095.000,2850,3,AY,1,100,-0.899
1707824052.406799,443133.333,2865,3,AY,1,100,-0.887
1707824052.446317,443171.667,2865,3,AY,1,100,-0.885
1707824052.485835,443210.000,2865,3,AY,1,100,-0.895
1707824052.525525,443248.500,2881,2,AY,1,100,-0.898
1707824052.565215,443287.000,2881,2,AY,1,100,-0.899
1707824052.605763,443326.333,2898,3,AY,1,100,-0.892
1707824052.646312,443365.667,2898,3,AY,1,100,-0.886
1707824052.686861,443405.000,2898,3,AY,1,100,-0.894
1707824052.726723,443443.667,2915,3,AY,1,100,-0.899
1707824052.766584,443482.333,2915,3,AY,1,100,-0.891
1707824052.806446,443521.000,2915,3,AY,1,100,-0.891
1707824052.846445,443559.800,2934,5,AY,1,100,-0.890
1707824052.886444,443598.600,2934,5,AY,1,100,-0.891
1707824052.926443,443637.400,2934,5,AY,1,100,-0.891
1707824052.966442,443676.200,2934,5,AY,1,100,-0.896
1707824053.006441,443715.000,2934,5,AY,1,100,-0.892
1707824053.045959,443753.333,2953,3,AY,1,100,-0.891
1707824053.085476,443791.667,2953,3,AY,1,100,-0.890
1707824053.124994,443830.000,2953,3,AY,1,100,-0.893
1707824053.165715,443869.500,2970,2,AY,1,100,-0.886
1707824053.206436,443909.000,2970,2,AY,1,100,-0.890
1707824053.246641,443948.000,2986,3,AY,1,100,-0.894
1707824053.286846,443987.000,2986,3,AY,1,100,-0.895
1707824053.327051,444026.000,2986,3,AY,1,100,-0.890
1707824053.367050,444064.800,3007,5,AY,1,100,-0.889
1707824053.407049,444103.600,3007,5,AY,1,100,-0.888
1707824053.447048,444142.400,3007,5,AY,1,100,-0.891
1707824053.487047,444181.200,3007,5,AY,1,100,-0.892
1707824053.527046,444220.000,3007,5,AY,1,100,-0.891
1707824053.562441,444254.333,3023,3,AY,1,100,-0.891
1707824053.597835,444288.667,3023,3,AY,1,100,-0.893
1707824053.633229,444323.000,3023,3,AY,1,100,-0.887
1707824053.672661,444361.250,3043,4,AY,1,100,-0.884
1707824053.712093,444399.500,3043,4,AY,1,100,-0.888
1707824053.751525,444437.750,3043,4,AY,1,100,-0.891
1707824053.790957,444476.000,3043,4,AY,1,100,-0.893
1707824053.830819,444514.667,3059,3,AY,1,100,-0.895
1707824053.870680,444553.333,3059,3,AY,1,100,-0.894
1707824053.910542,444592.000,3059,3,AY,1,100,-0.887
1707824053.950232,444630.500,3076,2,AY,1,100,-0.896
1707824053.989921,444669.000,3076,2,AY,1,100,-0.890
1707824054.030127,444708.000,3093,3,AY,1,100,-0.893
1707824054.070332,444747.000,3093,3,AY,1,100,-0.896
1707824054.110537,444786.000,3093,3,AY,1,100,-0.892
1707824054.150055,444824.333,3109,3,AY,1,100,-0.888
1707824054.189573,444862.667,3109,3,AY,1,100,-0.892
1707824054.229091,444901.000,3109,3,AY,1,100,-0.891
1707824054.268780,444939.500,3124,2,AY,1,100,-0.890
1707824054.308470,444978.000,3124,2,AY,1,100,-0.892
1707824054.347902,445016.250,3142,4,AY,1,100,-0.892
1707824054.387334,445054.500,3142,4,AY,1,100,-0.887
1707824054.426766,445092.750,3142,4,AY,1,100,-0.898
1707824054.466198,445131.000,3142,4,AY,1,100,-0.896
1707824054.505888,445169.500,3160,2,AY,1,100,-0.892
1707824054.545578,445208.000,3160,2,AY,1,100,-0.890
1707824054.585439,445246.667,3177,3,AY,1,100,-0.892
1707824054.625301,445285.333,3177,3,AY,1,100,-0.896
1707824054.665162,445324.000,3177,3,AY,1,100,-0.894
1707824054.705024,445362.667,3194,3,AY,1,100,-0.897
1707824054.744885,445401.333,3194,3,AY,1,100,-0.890
1707824054.784747,445440.000,3194,3,AY,1,100,-0.894
1707824054.825468,445479.500,3209,2,AY,1,100,-0.891
1707824054.866188,445519.000,3209,2,AY,1,100,-0.894
1707824054.906393,445558.000,3225,3,AY,1,100,-0.891
1707824054.946599,445597.000,3225,3,AY,1,100,-0.886
1707824054.986804,445636.000,3225,3,AY,1,100,-0.897
1707824055.026665,445674.667,3243,3,AY,1,100,-0.892
1707824055.066527,445713.333,3243,3,AY,1,100,-0.886
1707824055.106388,445752.000,3243,3,AY,1,100,-0.895
1707824055.145563,445790.000,3259,3,AY,1,100,-0.902
1707824055.184737,445828.000,3259,3,AY,1,100,-0.891
1707824055.223911,445866.000,3259,3,AY,1,100,-0.888
1707824055.263773,445904.667,3276,3,AY,1,100,-0.894
1707824055.303634,445943.333,3276,3,AY,1,100,-0.894
1707824055.343496,445982.000,3276,3,AY,1,100,-0.886
1707824055.383701,446021.000,3295,2,AY,1,100,-0.894
1707824055.423906,446060.000,3295,2,AY,1,100,-0.896
1707824055.464799,446099.667,3310,3,AY,1,100,-0.887
1707824055.505691,446139.333,3310,3,AY,1,100,-0.890
1707824055.546584,446179.000,3310,3,AY,1,100,-0.894
1707824055.586273,446217.500,3326,2,AY,1,100,-0.894
1707824055.625963,446256.000,3326,2,AY,1,100,-0.886
1707824055.665911,446294.750,3344,4,AY,1,100,-0.886
1707824055.705858,446333.500,3344,4,AY,1,100,-0.902
1707824055.745805,446372.250,3344,4,AY,1,100,-0.899
1707824055.785753,446411.000,3344,4,AY,1,100,-0.887
1707824055.824412,446448.500,3360,2,AY,1,100,-0.884
1707824055.863071,446486.000,3360,2,AY,1,100,-0.889
1707824055.902932,446524.667,3377,3,AY,1,100,-0.886
1707824055.942794,446563.333,3377,3,AY,1,100,-0.887
1707824055.982655,446602.000,3377,3,AY,1,100,-0.889
1707824056.023548,446641.667,3394,3,AY,1,100,-0.892
1707824056.064440,446681.333,3394,3,AY,1,100,-0.897
1707824056.105333,446721.000,3394,3,AY,1,100,-0.896
1707824056.146053,446760.500,3409,2,AY,1,100,-0.888
1707824056.186774,446800.000,3409,2,AY,1,100,-0.889
1707824056.226635,446838.667,3427,3,AY,1,100,-0.892
1707824056.266497,446877.333,3427,3,AY,1,100,-0.885
1707824056.306358,446916.000,3427,3,AY,1,100,-0.887
1707824056.342698,446951.250,3445,4,AY,1,100,-0.889
1707824056.379037,446986.500,3445,4,AY,1,100,-0.891
1707824056.415376,447021.750,3445,4,AY,1,100,-0.889
1707824056.451716,447057.000,3445,4,AY,1,100,-0.890
1707824056.492436,447096.500,3461,2,AY,1,100,-0.896
1707824056.533157,447136.000,3461,2,AY,1,100,-0.895
1707824056.573362,447175.000,3478,3,AY,1,100,-0.889
1707824056.613567,447214.000,3478,3,AY,1,100,-0.886
1707824056.653772,447253.000,3478,3,AY,1,100,-0.884
1707824056.693978,447292.000,3494,2,AY,1,100,-0.885
1707824056.734183,447331.000,3494,2,AY,1,100,-0.887
1707824056.774044,447369.667,3510,3,AY,1,100,-0.888
1707824056.813906,447408.333,3510,3,AY,1,100,-0.891
1707824056.853768,447447.000,3510,3,AY,1,100,-0.889
1707824056.893629,447485.667,3526,3,AY,1,100,-0.893
1707824056.933491,447524.333,3526,3,AY,1,100,-0.887
1707824056.973352,447563.000,3526,3,AY,1,100,-0.890
1707824057.012526,447601.000,3546,3,AY,1,100,-0.892
1707824057.051701,447639.000,3546,3,AY,1,100,-0.891
