LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PG
1707823983.133267,375936.333,57685,3,PG,1,100,8326
1707823983.173129,375975.000,57685,3,PG,1,100,8167
1707823983.212646,376013.333,57703,3,PG,1,100,8071
1707823983.252164,376051.667,57703,3,PG,1,100,7978
1707823983.291682,376090.000,57703,3,PG,1,100,7936
1707823983.330857,376128.000,57720,2,PG,1,100,7952
1707823983.370031,376166.000,57720,2,PG,1,100,7981
1707823983.410236,376205.000,57736,3,PG,1,100,7984
1707823983.450441,376244.000,57736,3,PG,1,100,8008
1707823983.490646,376283.000,57736,3,PG,1,100,8057
1707823983.531367,376322.500,57754,2,PG,1,100,8101
1707823983.572088,376362.000,57754,2,PG,1,100,8153
1707823983.612636,376401.333,57770,3,PG,1,100,8195
1707823983.653185,376440.667,57770,3,PG,1,100,8244
1707823983.693734,376480.000,57770,3,PG,1,100,8291
1707823983.733596,376518.667,57787,3,PG,1,100,8338
1707823983.773457,376557.333,57787,3,PG,1,100,8389
1707823983.813319,376596.000,57787,3,PG,1,100,8435
1707823983.853008,376634.500,57804,2,PG,1,100,8481
1707823983.892698,376673.000,57804,2,PG,1,100,8524
1707823983.931873,376711.000,57821,3,PG,1,100,8566
1707823983.971047,376749.000,57821,3,PG,1,100,8608
1707823984.010221,376787.000,57821,3,PG,1,100,8653
1707823984.049911,376825.500,57836,2,PG,1,100,8634
1707823984.089601,376864.000,57836,2,PG,1,100,8508
1707823984.129978,376903.167,57853,6,PG,1,100,8359
1707823984.170355,376942.333,57853,6,PG,1,100,8249
1707823984.210732,376981.500,57853,6,PG,1,100,8176
1707823984.251109,377020.667,57853,6,PG,1,100,8143
1707823984.291486,377059.833,57853,6,PG,1,100,8155
1707823984.331863,377099.000,57853,6,PG,1,100,8162
1707823984.371724,377137.667,57869,3,PG,1,100,8168
1707823984.411586,377176.333,57869,3,PG,1,100,8188
1707823984.451447,377215.000,57869,3,PG,1,100,8229
1707823984.491137,377253.500,57889,2,PG,1,100,8272
1707823984.530827,377292.000,57889,2,PG,1,100,8308
