LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EM
1707823989.891260,382491.750,58629,4,EM,1,100,2024-02-13_11-32-54-761776.csv
1707823989.943063,382542.000,58629,4,EM,1,100,PS
1707823990.015999,382612.750,58666,4,EM,1,100,RS
1707823990.088936,382683.500,58666,4,EM,1,100,RB
1707823990.161872,382754.250,58666,4,EM,1,100,2024-02-13_11-32-54-761776.csv
1707823990.234808,382825.000,58666,4,EM,1,100,PS
1707823990.286611,382875.250,58702,4,EM,1,100,RS
1707823990.338414,382925.500,58702,4,EM,1,100,RB
1707823990.390217,382975.750,58702,4,EM,1,100,2024-02-13_11-32-54-761776.csv
1707823990.442020,383026.000,58702,4,EM,1,100,PS
1707823990.493822,383076.250,58736,4,EM,1,100,RS
1707823990.545625,383126.500,58736,4,EM,1,100,RB
1707823990.597428,383176.750,58736,4,EM,1,100,2024-02-13_11-32-54-761776.csv
1707823990.649231,383227.000,58736,4,EM,1,100,PS
1707823990.701034,383277.250,58767,4,EM,1,100,RS
1707823990.752837,383327.500,58767,4,EM,1,100,RB
1707823990.804639,383377.750,58767,4,EM,1,100,2024-02-13_11-32-54-761776.csv
1707823990.856442,383428.000,58767,4,EM,1,100,PS
1707823990.911080,383481.000,58801,4,EM,1,100,RS
1707823990.965718,383534.000,58801,4,EM,1,100,RB
1707823991.020356,383587.000,58801,4,EM,1,100,2024-02-13_11-32-54-761776.csv
1707823991.074994,383640.000,58801,4,EM,1,100,PS
1707823991.127827,383691.250,58834,4,EM,1,100,RS
1707823991.180661,383742.500,58834,4,EM,1,100,RB
1707823991.233495,383793.750,58834,4,EM,1,100,2024-02-13_11-32-54-761776.csv
1707823991.286329,383845.000,58834,4,EM,1,100,PS
1707823991.338131,383895.250,58868,4,EM,1,100,RS
1707823991.389934,383945.500,58868,4,EM,1,100,RB
1707823991.441737,383995.750,58868,4,EM,1,100,2024-02-13_11-32-54-761776.csv
1707823991.493540,384046.000,58868,4,EM,1,100,PS
1707823991.545343,384096.250,58901,4,EM,1,100,RS
1707823991.597146,384146.500,58901,4,EM,1,100,RB
1707823991.648948,384196.750,58901,4,EM,1,100,2024-02-13_11-32-54-761776.csv
1707823991.700751,384247.000,58901,4,EM,1,100,PS
1707823991.752554,384297.250,58933,4,EM,1,100,RS
1707823991.804357,384347.500,58933,4,EM,1,100,RB
1707823991.856160,384397.750,58933,4,EM,1,100,2024-02-13_11-32-54-761776.csv
1707823991.907963,384448.000,58933,4,EM,1,100,PS
1707823991.959765,384498.250,58969,4,EM,1,100,RS
1707823992.011568,384548.500,58969,4,EM,1,100,RB
1707823992.063371,384598.750,58969,4,EM,1,100,2024-02-13_11-32-54-761776.csv
1707823992.115174,384649.000,58969,4,EM,1,100,PS
1707823992.166977,384699.250,59001,4,EM,1,100,RS
1707823992.218780,384749.500,59001,4,EM,1,100,RB
1707823992.270582,384799.750,59001,4,EM,1,100,2024-02-13_11-32-54-761776.csv
1707823992.322385,384850.000,59001,4,EM,1,100,PS
1707823992.374703,384900.750,59034,4,EM,1,100,RS
1707823992.427022,384951.500,59034,4,EM,1,100,RB
1707823992.479340,385002.250,59034,4,EM,1,100,2024-02-13_11-32-54-761776.csv
1707823992.531658,385053.000,59034,4,EM,1,100,PS
1707823992.583461,385103.250,59066,4,EM,1,100,RS
1707823992.635264,385153.500,59066,4,EM,1,100,RB
1707823992.687067,385203.750,59066,4,EM,1,100,2024-02-13_11-32-54-761776.csv
1707823992.738870,385254.000,59066,4,EM,1,100,PS
1707823992.790672,385304.250,59101,4,EM,1,100,RS
1707823992.842475,385354.500,59101,4,EM,1,100,RB
1707823992.894278,385404.750,59101,4,EM,1,100,2024-02-13_11-32-54-761776.csv
1707823992.946081,385455.000,59101,4,EM,1,100,PS
1707823992.997884,385505.250,59134,4,EM,1,100,RS
1707823993.049687,385555.500,59134,4,EM,1,100,RB
1707823993.101489,385605.750,59134,4,EM,1,100,2024-02-13_11-32-54-761776.csv
1707823993.153292,385656.000,59134,4,EM,1,100,PS
1707823993.205095,385706.250,59169,4,EM,1,100,RS
1707823993.256898,385756.500,59169,4,EM,1,100,RB
1707823993.308701,385806.750,59169,4,EM,1,100,2024-02-13_11-32-54-761776.csv
1707823993.360504,385857.000,59169,4,EM,1,100,PS
1707823993.413595,385908.500,59202,4,EM,1,100,RS
1707823993.466687,385960.000,59202,4,EM,1,100,RB
