LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,GZ
1707823981.093799,373958.000,57362,3,GZ,1,100,-5.096
1707823981.133489,373996.500,57376,2,GZ,1,100,-4.944
1707823981.173178,374035.000,57376,2,GZ,1,100,-2.533
1707823981.213384,374074.000,57396,3,GZ,1,100,0.732
1707823981.253589,374113.000,57396,3,GZ,1,100,2.380
1707823981.293794,374152.000,57396,3,GZ,1,100,2.625
1707823981.334343,374191.333,57412,3,GZ,1,100,2.167
1707823981.374892,374230.667,57412,3,GZ,1,100,0.977
1707823981.415440,374270.000,57412,3,GZ,1,100,-0.122
1707823981.455646,374309.000,57429,2,GZ,1,100,-0.519
1707823981.495851,374348.000,57429,2,GZ,1,100,0.092
1707823981.535712,374386.667,57445,3,GZ,1,100,1.373
1707823981.575574,374425.333,57445,3,GZ,1,100,1.190
1707823981.615435,374464.000,57445,3,GZ,1,100,-0.092
1707823981.655125,374502.500,57461,2,GZ,1,100,-1.038
1707823981.694815,374541.000,57461,2,GZ,1,100,-0.946
1707823981.734333,374579.333,57477,3,GZ,1,100,-0.336
1707823981.773851,374617.667,57477,3,GZ,1,100,-0.061
1707823981.813369,374656.000,57477,3,GZ,1,100,0.153
1707823981.853574,374695.000,57495,3,GZ,1,100,-0.244
1707823981.893779,374734.000,57495,3,GZ,1,100,-0.702
1707823981.933984,374773.000,57495,3,GZ,1,100,-0.366
1707823981.974705,374812.500,57513,2,GZ,1,100,0.031
1707823982.015425,374852.000,57513,2,GZ,1,100,0.641
1707823982.055287,374890.667,57528,3,GZ,1,100,0.275
1707823982.095148,374929.333,57528,3,GZ,1,100,-0.488
1707823982.135010,374968.000,57528,3,GZ,1,100,-0.092
1707823982.174700,375006.500,57545,2,GZ,1,100,0.122
1707823982.214390,375045.000,57545,2,GZ,1,100,0.275
1707823982.254251,375083.667,57562,3,GZ,1,100,0.336
1707823982.294113,375122.333,57562,3,GZ,1,100,0.183
1707823982.333974,375161.000,57562,3,GZ,1,100,-0.031
1707823982.373836,375199.667,57578,3,GZ,1,100,-0.854
1707823982.413697,375238.333,57578,3,GZ,1,100,-0.214
1707823982.453559,375277.000,57578,3,GZ,1,100,-0.336
1707823982.488953,375311.333,57596,3,GZ,1,100,-0.641
1707823982.524347,375345.667,57596,3,GZ,1,100,-0.183
1707823982.559742,375380.000,57596,3,GZ,1,100,-0.397
1707823982.599431,375418.500,57610,2,GZ,1,100,-0.458
1707823982.639121,375457.000,57610,2,GZ,1,100,0.183
1707823982.678295,375495.000,57629,3,GZ,1,100,0.122
1707823982.717470,375533.000,57629,3,GZ,1,100,-0.458
1707823982.756644,375571.000,57629,3,GZ,1,100,-0.031
1707823982.796506,375609.667,57645,3,GZ,1,100,0.275
1707823982.836367,375648.333,57645,3,GZ,1,100,-0.366
1707823982.876229,375687.000,57645,3,GZ,1,100,-0.244
1707823982.917465,375727.000,57663,2,GZ,1,100,0.183
1707823982.958701,375767.000,57663,2,GZ,1,100,0.153
1707823982.999250,375806.333,57678,3,GZ,1,100,0.366
1707823983.039799,375845.667,57678,3,GZ,1,100,-0.092
1707823983.080347,375885.000,57678,3,GZ,1,100,-0.153
1707823983.120037,375923.500,57694,2,GZ,1,100,0.000
1707823983.159727,375962.000,57694,2,GZ,1,100,0.305
1707823983.199588,376000.667,57713,3,GZ,1,100,0.153
1707823983.239450,376039.333,57713,3,GZ,1,100,-0.214
1707823983.279311,376078.000,57713,3,GZ,1,100,-0.244
1707823983.318829,376116.333,57730,3,GZ,1,100,0.000
1707823983.358347,376154.667,57730,3,GZ,1,100,-0.366
1707823983.397865,376193.000,57730,3,GZ,1,100,-0.336
1707823983.438070,376232.000,57746,2,GZ,1,100,-0.427
1707823983.478276,376271.000,57746,2,GZ,1,100,-0.275
1707823983.518824,376310.333,57762,3,GZ,1,100,-0.031
1707823983.559373,376349.667,57762,3,GZ,1,100,0.244
1707823983.599922,376389.000,57762,3,GZ,1,100,-0.458
1707823983.640127,376428.000,57780,2,GZ,1,100,-0.061
1707823983.680332,376467.000,57780,2,GZ,1,100,1.190
1707823983.720194,376505.667,57797,3,GZ,1,100,0.732
1707823983.760055,376544.333,57797,3,GZ,1,100,-0.244
1707823983.799917,376583.000,57797,3,GZ,1,100,-0.366
1707823983.839435,376621.333,57814,3,GZ,1,100,-0.671
1707823983.878953,376659.667,57814,3,GZ,1,100,-0.519
1707823983.918471,376698.000,57814,3,GZ,1,100,0.000
1707823983.958161,376736.500,57830,2,GZ,1,100,0.366
1707823983.997850,376775.000,57830,2,GZ,1,100,-0.183
1707823984.037712,376813.667,57845,3,GZ,1,100,-0.549
1707823984.077573,376852.333,57845,3,GZ,1,100,-0.519
1707823984.117435,376891.000,57845,3,GZ,1,100,-0.549
1707823984.157640,376930.000,57863,6,GZ,1,100,0.336
1707823984.197845,376969.000,57863,6,GZ,1,100,-0.427
1707823984.238050,377008.000,57863,6,GZ,1,100,-1.007
1707823984.278256,377047.000,57863,6,GZ,1,100,-0.641
1707823984.318461,377086.000,57863,6,GZ,1,100,-0.763
1707823984.358666,377125.000,57863,6,GZ,1,100,-0.397
1707823984.398356,377163.500,57879,2,GZ,1,100,-0.061
1707823984.438045,377202.000,57879,2,GZ,1,100,-0.244
1707823984.477907,377240.667,57899,3,GZ,1,100,0.153
1707823984.517769,377279.333,57899,3,GZ,1,100,0.946
1707823984.557630,377318.000,57899,3,GZ,1,100,0.214
1707823984.597320,377356.500,57913,2,GZ,1,100,-1.251
1707823984.637010,377395.000,57913,2,GZ,1,100,-0.305
1707823984.676871,377433.667,57930,3,GZ,1,100,0.366
1707823984.716733,377472.333,57930,3,GZ,1,100,0.244
1707823984.756594,377511.000,57930,3,GZ,1,100,1.007
1707823984.797315,377550.500,57952,4,GZ,1,100,0.366
1707823984.838036,377590.000,57952,4,GZ,1,100,-1.190
1707823984.878756,377629.500,57952,4,GZ,1,100,-0.153
1707823984.919477,377669.000,57952,4,GZ,1,100,0.580
1707823984.959424,377707.750,57969,4,GZ,1,100,0.153
1707823984.999372,377746.500,57969,4,GZ,1,100,-0.336
1707823985.039319,377785.250,57969,4,GZ,1,100,-0.580
1707823985.079267,377824.000,57969,4,GZ,1,100,-0.092
1707823985.113974,377857.667,57983,3,GZ,1,100,-0.671
1707823985.148681,377891.333,57983,3,GZ,1,100,0.336
1707823985.183388,377925.000,57983,3,GZ,1,100,-0.275
1707823985.224280,377964.667,58001,3,GZ,1,100,-1.282
1707823985.265173,378004.333,58001,3,GZ,1,100,-0.275
1707823985.306065,378044.000,58001,3,GZ,1,100,0.275
1707823985.345755,378082.500,58017,2,GZ,1,100,0.000
1707823985.385445,378121.000,58017,2,GZ,1,100,-0.427
1707823985.425306,378159.667,58034,3,GZ,1,100,-0.183
1707823985.465168,378198.333,58034,3,GZ,1,100,-0.336
1707823985.505029,378237.000,58034,3,GZ,1,100,-0.153
1707823985.545234,378276.000,58052,3,GZ,1,100,0.244
1707823985.585440,378315.000,58052,3,GZ,1,100,0.153
1707823985.625645,378354.000,58052,3,GZ,1,100,-0.153
1707823985.665077,378392.250,58069,4,GZ,1,100,-0.336
1707823985.704509,378430.500,58069,4,GZ,1,100,0.000
1707823985.743941,378468.750,58069,4,GZ,1,100,0.000
1707823985.783373,378507.000,58069,4,GZ,1,100,0.153
1707823985.823578,378546.000,58086,2,GZ,1,100,0.092
1707823985.863783,378585.000,58086,2,GZ,1,100,-0.275
1707823985.904332,378624.333,58101,3,GZ,1,100,-0.488
1707823985.944881,378663.667,58101,3,GZ,1,100,-0.458
1707823985.985430,378703.000,58101,3,GZ,1,100,-0.763
1707823986.025291,378741.667,58117,3,GZ,1,100,-1.160
1707823986.065153,378780.333,58117,3,GZ,1,100,0.305
1707823986.105014,378819.000,58117,3,GZ,1,100,-0.092
1707823986.144704,378857.500,58134,2,GZ,1,100,-0.244
1707823986.184394,378896.000,58134,2,GZ,1,100,0.275
1707823986.224255,378934.667,58151,3,GZ,1,100,-0.793
1707823986.264117,378973.333,58151,3,GZ,1,100,-0.549
1707823986.303978,379012.000,58151,3,GZ,1,100,0.305
1707823986.343926,379050.750,58168,4,GZ,1,100,0.122
1707823986.383873,379089.500,58168,4,GZ,1,100,-0.946
1707823986.423821,379128.250,58168,4,GZ,1,100,-1.038
1707823986.463768,379167.000,58168,4,GZ,1,100,-0.488
1707823986.503973,379206.000,58187,2,GZ,1,100,-0.244
1707823986.544179,379245.000,58187,2,GZ,1,100,-0.397
1707823986.583353,379283.000,58202,3,GZ,1,100,-0.580
1707823986.622527,379321.000,58202,3,GZ,1,100,-0.824
1707823986.661701,379359.000,58202,3,GZ,1,100,-0.885
1707823986.701391,379397.500,58218,2,GZ,1,100,0.244
1707823986.741081,379436.000,58218,2,GZ,1,100,0.946
1707823986.780942,379474.667,58235,3,GZ,1,100,0.336
1707823986.820804,379513.333,58235,3,GZ,1,100,-0.031
1707823986.860666,379552.000,58235,3,GZ,1,100,-0.061
1707823986.900527,379590.667,58252,3,GZ,1,100,0.244
1707823986.940389,379629.333,58252,3,GZ,1,100,0.153
1707823986.980250,379668.000,58252,3,GZ,1,100,0.244
1707823987.020198,379706.750,58269,4,GZ,1,100,-0.641
1707823987.060145,379745.500,58269,4,GZ,1,100,-0.214
1707823987.100093,379784.250,58269,4,GZ,1,100,0.336
1707823987.140040,379823.000,58269,4,GZ,1,100,0.854
1707823987.179730,379861.500,58286,2,GZ,1,100,1.160
1707823987.219419,379900.000,58286,2,GZ,1,100,-0.519
1707823987.258937,379938.333,58302,3,GZ,1,100,-1.770
1707823987.298455,379976.667,58302,3,GZ,1,100,0.275
1707823987.337973,380015.000,58302,3,GZ,1,100,2.014
1707823987.377663,380053.500,58317,2,GZ,1,100,-0.122
1707823987.417353,380092.000,58317,2,GZ,1,100,-2.991
1707823987.457214,380130.667,58337,3,GZ,1,100,-2.472
1707823987.497076,380169.333,58337,3,GZ,1,100,0.366
1707823987.536937,380208.000,58337,3,GZ,1,100,2.167
1707823987.576455,380246.333,58353,3,GZ,1,100,1.099
1707823987.615973,380284.667,58353,3,GZ,1,100,-0.458
1707823987.655491,380323.000,58353,3,GZ,1,100,-0.610
1707823987.695353,380361.667,58370,3,GZ,1,100,-0.458
1707823987.735214,380400.333,58370,3,GZ,1,100,-0.275
1707823987.775076,380439.000,58370,3,GZ,1,100,0.702
1707823987.810126,380473.000,58387,3,GZ,1,100,1.556
1707823987.845177,380507.000,58387,3,GZ,1,100,0.702
1707823987.880228,380541.000,58387,3,GZ,1,100,-0.061
1707823987.920089,380579.667,58403,3,GZ,1,100,-0.336
1707823987.959951,380618.333,58403,3,GZ,1,100,-0.610
1707823987.999812,380657.000,58403,3,GZ,1,100,-0.488
1707823988.039502,380695.500,58418,2,GZ,1,100,0.183
1707823988.079192,380734.000,58418,2,GZ,1,100,0.214
1707823988.119741,380773.333,58436,3,GZ,1,100,0.427
1707823988.160290,380812.667,58436,3,GZ,1,100,0.153
1707823988.200838,380852.000,58436,3,GZ,1,100,-0.641
1707823988.241044,380891.000,58454,3,GZ,1,100,-1.068
1707823988.281249,380930.000,58454,3,GZ,1,100,-0.458
1707823988.321454,380969.000,58454,3,GZ,1,100,-0.122
1707823988.361315,381007.667,58473,3,GZ,1,100,-0.519
1707823988.401177,381046.333,58473,3,GZ,1,100,-0.885
1707823988.441039,381085.000,58473,3,GZ,1,100,-0.854
1707823988.480213,381123.000,58490,3,GZ,1,100,-0.519
1707823988.519387,381161.000,58490,3,GZ,1,100,-0.580
1707823988.558561,381199.000,58490,3,GZ,1,100,-0.610
1707823988.598767,381238.000,58505,2,GZ,1,100,-0.336
1707823988.638972,381277.000,58505,2,GZ,1,100,-0.397
1707823988.679177,381316.000,58521,3,GZ,1,100,0.061
1707823988.719382,381355.000,58521,3,GZ,1,100,0.824
1707823988.759587,381394.000,58521,3,GZ,1,100,1.465
1707823988.800136,381433.333,58538,3,GZ,1,100,1.495
1707823988.840685,381472.667,58538,3,GZ,1,100,-0.031
1707823988.881234,381512.000,58538,3,GZ,1,100,-1.373
1707823988.920924,381550.500,58555,2,GZ,1,100,-2.625
1707823988.960613,381589.000,58555,2,GZ,1,100,-1.099
1707823989.000229,381627.429,58573,7,GZ,1,100,1.587
1707823989.039845,381665.857,58573,7,GZ,1,100,1.678
1707823989.079462,381704.286,58573,7,GZ,1,100,-1.007
1707823989.119078,381742.714,58573,7,GZ,1,100,-2.747
1707823989.158694,381781.143,58573,7,GZ,1,100,-1.923
1707823989.198310,381819.571,58573,7,GZ,1,100,0.275
1707823989.237926,381858.000,58573,7,GZ,1,100,1.587
1707823989.278475,381897.333,58592,6,GZ,1,100,0.641
1707823989.319024,381936.667,58592,6,GZ,1,100,-0.031
1707823989.359572,381976.000,58592,6,GZ,1,100,-0.854
1707823989.400121,382015.333,58592,6,GZ,1,100,-1.465
1707823989.440670,382054.667,58592,6,GZ,1,100,0.214
1707823989.481219,382094.000,58592,6,GZ,1,100,2.594
1707823989.521080,382132.667,58610,6,GZ,1,100,1.801
1707823989.560942,382171.333,58610,6,GZ,1,100,-0.427
1707823989.600803,382210.000,58610,6,GZ,1,100,-0.153
1707823989.640665,382248.667,58610,6,GZ,1,100,1.740
1707823989.680527,382287.333,58610,6,GZ,1,100,0.854
1707823989.720388,382326.000,58610,6,GZ,1,100,-0.793
1707823989.759906,382364.333,58625,3,GZ,1,100,0.397
1707823989.799424,382402.667,58625,3,GZ,1,100,-0.366
1707823989.838942,382441.000,58625,3,GZ,1,100,-0.763
1707823989.878803,382479.667,58643,3,GZ,1,100,-0.031
1707823989.918665,382518.333,58643,3,GZ,1,100,0.275
1707823989.958527,382557.000,58643,3,GZ,1,100,0.000
1707823989.999247,382596.500,58659,2,GZ,1,100,0.214
1707823990.039968,382636.000,58659,2,GZ,1,100,0.183
1707823990.080173,382675.000,58682,5,GZ,1,100,-0.092
1707823990.120378,382714.000,58682,5,GZ,1,100,-0.183
1707823990.160583,382753.000,58682,5,GZ,1,100,-0.397
1707823990.200789,382792.000,58682,5,GZ,1,100,-0.031
1707823990.240994,382831.000,58682,5,GZ,1,100,0.000
1707823990.280683,382869.500,58698,2,GZ,1,100,-1.099
1707823990.320373,382908.000,58698,2,GZ,1,100,-1.099
1707823990.360235,382946.667,58715,3,GZ,1,100,0.519
1707823990.400096,382985.333,58715,3,GZ,1,100,1.129
1707823990.439958,383024.000,58715,3,GZ,1,100,-0.427
1707823990.475352,383058.333,58732,3,GZ,1,100,-1.343
1707823990.510746,383092.667,58732,3,GZ,1,100,-0.336
1707823990.546141,383127.000,58732,3,GZ,1,100,0.214
1707823990.585315,383165.000,58747,2,GZ,1,100,-0.549
1707823990.624489,383203.000,58747,2,GZ,1,100,0.183
1707823990.664351,383241.667,58763,3,GZ,1,100,0.275
1707823990.704212,383280.333,58763,3,GZ,1,100,-1.099
1707823990.744074,383319.000,58763,3,GZ,1,100,-0.549
1707823990.783936,383357.667,58780,3,GZ,1,100,0.977
1707823990.823797,383396.333,58780,3,GZ,1,100,-0.122
1707823990.863659,383435.000,58780,3,GZ,1,100,-1.160
1707823990.903864,383474.000,58797,2,GZ,1,100,-0.458
1707823990.944069,383513.000,58797,2,GZ,1,100,0.031
1707823990.983587,383551.333,58814,3,GZ,1,100,-0.336
1707823991.023105,383589.667,58814,3,GZ,1,100,0.153
1707823991.062623,383628.000,58814,3,GZ,1,100,0.061
1707823991.102141,383666.333,58830,3,GZ,1,100,-1.251
1707823991.141659,383704.667,58830,3,GZ,1,100,-0.885
1707823991.181176,383743.000,58830,3,GZ,1,100,0.244
1707823991.220351,383781.000,58848,2,GZ,1,100,0.092
1707823991.259525,383819.000,58848,2,GZ,1,100,0.244
1707823991.299387,383857.667,58864,3,GZ,1,100,0.305
1707823991.339248,383896.333,58864,3,GZ,1,100,-0.122
1707823991.379110,383935.000,58864,3,GZ,1,100,-0.305
1707823991.418971,383973.667,58881,3,GZ,1,100,0.031
1707823991.458833,384012.333,58881,3,GZ,1,100,0.366
1707823991.498694,384051.000,58881,3,GZ,1,100,-0.122
1707823991.538900,384090.000,58897,2,GZ,1,100,-0.183
1707823991.579105,384129.000,58897,2,GZ,1,100,-0.183
1707823991.618966,384167.667,58913,3,GZ,1,100,-0.305
1707823991.658828,384206.333,58913,3,GZ,1,100,-0.519
1707823991.698689,384245.000,58913,3,GZ,1,100,-0.580
1707823991.737864,384283.000,58929,2,GZ,1,100,-0.275
1707823991.777038,384321.000,58929,2,GZ,1,100,-0.427
1707823991.816556,384359.333,58947,3,GZ,1,100,-0.702
1707823991.856074,384397.667,58947,3,GZ,1,100,-0.275
1707823991.895592,384436.000,58947,3,GZ,1,100,0.244
1707823991.935453,384474.667,58965,3,GZ,1,100,-0.092
1707823991.975315,384513.333,58965,3,GZ,1,100,-0.488
1707823992.015176,384552.000,58965,3,GZ,1,100,-0.092
1707823992.055382,384591.000,58980,2,GZ,1,100,-0.183
1707823992.095587,384630.000,58980,2,GZ,1,100,-0.244
1707823992.135448,384668.667,58997,3,GZ,1,100,-0.061
1707823992.175310,384707.333,58997,3,GZ,1,100,0.061
1707823992.215171,384746.000,58997,3,GZ,1,100,-0.610
1707823992.255033,384784.667,59014,3,GZ,1,100,-0.671
1707823992.294894,384823.333,59014,3,GZ,1,100,-0.031
1707823992.334756,384862.000,59014,3,GZ,1,100,0.397
1707823992.373930,384900.000,59030,2,GZ,1,100,0.488
1707823992.413105,384938.000,59030,2,GZ,1,100,-0.183
1707823992.452966,384976.667,59048,3,GZ,1,100,-0.824
1707823992.492828,385015.333,59048,3,GZ,1,100,-0.122
1707823992.532689,385054.000,59048,3,GZ,1,100,0.244
1707823992.572379,385092.500,59062,2,GZ,1,100,-0.275
1707823992.612069,385131.000,59062,2,GZ,1,100,-0.763
