index,TypeTag,binstart,binend,LocalTimestamp,HR
90,HR,89.99502214416148,97.99079915886014,1707824065.070414,72.0199994068442
91,HR,90.99574517478709,98.99152218948575,1707824066.0711372,72.34588175710142
92,HR,91.99646820541271,99.99224522011137,1707824067.0718603,73.71719201581698
93,HR,92.99719123603832,100.99296825073698,1707824068.0725832,72.04403812493729
94,HR,93.99791426666394,101.99369128136259,1707824069.0733063,71.56629251402921
95,HR,94.99863729728955,102.99441431198821,1707824070.0740292,71.48333771230737
96,HR,95.99936032791517,103.99513734261382,1707824071.0747523,70.12473626455883
97,HR,96.99007612823452,104.99586037323944,1707824072.065468,69.41435543409298
98,HR,97.99079915886014,105.99658340386505,1707824073.0661912,68.61991359793741
99,HR,98.99152218948575,106.99730643449067,1707824074.066914,69.98830681657331
100,HR,99.99224522011137,107.99802946511628,1707824075.0676372,68.52188514994035
101,HR,100.99296825073698,108.9987524957419,1707824076.0683603,68.13255625704296
102,HR,101.99369128136259,109.9994755263675,1707824077.0690832,68.71822292973961
103,HR,102.99441431198821,110.99019132668687,1707824078.0698063,69.0148483524579
104,HR,103.99513734261382,111.99091435731248,1707824079.0705295,69.41435543409298
105,HR,104.99586037323944,112.9916373879381,1707824080.0712523,69.81851470881841
106,HR,105.99658340386505,113.9923604185637,1707824081.0719755,70.62956093662045
107,HR,106.99730643449067,114.99308344918933,1707824082.0726984,69.44785657088549
108,HR,107.99802946511628,115.99380647981494,1707824083.0734215,68.816814354316
109,HR,108.9987524957419,116.99452951044054,1707824084.0741446,68.42413638367796
110,HR,109.9994755263675,117.99525254106617,1707824085.0748675,68.22947312227346
111,HR,110.99019132668687,118.99597557169177,1707824086.0655832,68.13255625704296
112,HR,111.99091435731248,119.9966986023174,1707824087.0663064,68.0359143332741
113,HR,112.9916373879381,120.997421632943,1707824088.0670295,69.35859197375068
114,HR,113.9923604185637,121.99814466356862,1707824089.0677524,68.91568908758369
115,HR,114.99308344918933,122.99886769419423,1707824090.0684755,69.0148483524579
116,HR,115.99380647981494,123.99959072481985,1707824091.0691984,68.61991359793741
117,HR,116.99452951044054,124.9903065251392,1707824092.0699215,67.93954618266041
118,HR,117.99525254106617,125.99102955576483,1707824093.0706446,67.74762656067549
119,HR,118.99597557169177,126.99175258639043,1707824094.0713675,67.55678817599753
120,HR,119.9966986023174,127.99247561701605,1707824095.0720906,67.36702191707619
121,HR,120.997421632943,128.99319864764166,1707824096.0728137,68.32666610392913
122,HR,121.99814466356862,129.99392167826727,1707824097.0735366,68.0359143332741
123,HR,122.99886769419423,130.99464470889288,1707824098.0742598,68.61991359793741
124,HR,123.99959072481985,131.9953677395185,1707824099.0749826,69.21402540398016
125,HR,124.9903065251392,132.99609077014412,1707824100.0656986,69.83303603051324
126,HR,125.99102955576483,133.99681380076973,1707824101.0664215,69.71703430953234
127,HR,126.99175258639043,134.99753683139534,1707824102.0671446,70.81494036165094
128,HR,127.99247561701605,135.99825986202097,1707824103.0678675,69.53735123141499
129,HR,128.99319864764166,136.99898289264658,1707824104.0685906,68.42413638367796
130,HR,129.99392167826727,137.9997059232722,1707824105.0693138,68.32666610392913
