LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,T1
1707823993.591426,386081.000,59225,1,T1,1,100,28.691
1707823993.721319,386207.000,59242,1,T1,1,100,28.654
1707823993.854306,386336.000,59259,1,T1,1,100,28.637
1707823993.987292,386465.000,59276,1,T1,1,100,28.630
1707823994.121309,386595.000,59308,1,T1,1,100,28.663
1707823994.254296,386724.000,59324,1,T1,1,100,28.712
1707823994.386251,386852.000,59343,1,T1,1,100,28.805
1707823994.518207,386980.000,59375,1,T1,1,100,28.774
1707823994.655317,387113.000,59391,1,T1,1,100,28.760
1707823994.789334,387243.000,59408,1,T1,1,100,28.754
1707823994.921290,387371.000,59425,1,T1,1,100,28.716
1707823995.054276,387500.000,59456,1,T1,1,100,28.771
1707823995.186231,387628.000,59476,1,T1,1,100,28.724
1707823995.321280,387759.000,59492,1,T1,1,100,28.632
1707823995.454266,387888.000,59517,1,T1,1,100,28.664
1707823995.587252,388017.000,59533,1,T1,1,100,28.748
1707823995.720239,388146.000,59550,1,T1,1,100,28.607
1707823995.853225,388275.000,59582,1,T1,1,100,28.688
1707823995.985181,388403.000,59598,1,T1,1,100,28.865
1707823996.118167,388532.000,59617,1,T1,1,100,28.764
1707823996.251153,388661.000,59634,1,T1,1,100,28.756
1707823996.382078,388788.000,59665,1,T1,1,100,28.824
1707823996.515064,388917.000,59683,1,T1,1,100,28.853
1707823996.648051,389046.000,59699,1,T1,1,100,28.830
1707823996.780006,389174.000,59716,1,T1,1,100,28.891
1707823996.914023,389304.000,59750,1,T1,1,100,28.776
1707823997.045979,389432.000,59766,1,T1,1,100,28.761
1707823997.177934,389560.000,59784,1,T1,1,100,28.897
1707823997.310921,389689.000,59815,1,T1,1,100,28.743
1707823997.443907,389818.000,59832,1,T1,1,100,28.782
1707823997.575863,389946.000,59849,1,T1,1,100,28.870
1707823997.706787,390073.000,59865,1,T1,1,100,28.838
1707823997.838743,390201.000,59899,1,T1,1,100,28.788
1707823997.971729,390330.000,59916,1,T1,1,100,28.766
1707823998.105746,390460.000,59932,1,T1,1,100,28.793
1707823998.241825,390592.000,59952,1,T1,1,100,28.697
1707823998.373781,390720.000,59983,1,T1,1,100,28.692
1707823998.504705,390847.000,60000,1,T1,1,100,28.796
1707823998.636661,390975.000,60019,1,T1,1,100,28.876
1707823998.769647,391104.000,60051,1,T1,1,100,28.840
1707823998.902634,391233.000,60067,1,T1,1,100,28.789
1707823999.035620,391362.000,60084,1,T1,1,100,28.767
1707823999.168606,391491.000,60101,1,T1,1,100,28.793
1707823999.303655,391622.000,60132,1,T1,1,100,28.875
1707823999.435610,391750.000,60151,1,T1,1,100,28.839
1707823999.568596,391879.000,60168,1,T1,1,100,28.860
1707823999.700552,392007.000,60185,1,T1,1,100,28.797
1707823999.835600,392138.000,60217,1,T1,1,100,28.700
1707823999.969617,392268.000,60233,1,T1,1,100,28.693
1707824000.102604,392397.000,60250,1,T1,1,100,28.796
1707824000.235590,392526.000,60284,1,T1,1,100,28.876
1707824000.367546,392654.000,60300,1,T1,1,100,28.876
1707824000.503625,392786.000,60318,1,T1,1,100,28.946
1707824000.635580,392914.000,60334,1,T1,1,100,28.977
1707824000.768567,393043.000,60353,1,T1,1,100,28.884
1707824000.901553,393172.000,60370,1,T1,1,100,28.843
1707824001.032477,393299.000,60403,1,T1,1,100,28.861
1707824001.167526,393430.000,60421,1,T1,1,100,28.869
1707824001.301543,393560.000,60437,1,T1,1,100,28.908
1707824001.433498,393688.000,60454,1,T1,1,100,28.854
1707824001.565969,393816.500,60486,2,T1,1,100,28.759
1707824001.698440,393945.000,60486,2,T1,1,100,28.790
1707824001.829365,394072.000,60521,1,T1,1,100,28.803
1707824001.962351,394201.000,60537,1,T1,1,100,28.879
1707824002.097399,394332.000,60554,1,T1,1,100,28.912
1707824002.231417,394462.000,60586,1,T1,1,100,28.856
1707824002.365434,394592.000,60602,1,T1,1,100,28.796
1707824002.495328,394718.000,60620,1,T1,1,100,28.805
1707824002.628314,394847.000,60640,1,T1,1,100,28.809
1707824002.764393,394979.000,60674,1,T1,1,100,28.847
1707824002.897380,395108.000,60691,1,T1,1,100,28.898
1707824003.029335,395236.000,60709,1,T1,1,100,28.885
1707824003.162321,395365.000,60743,1,T1,1,100,28.879
1707824003.296339,395495.000,60762,1,T1,1,100,28.806
1707824003.431387,395626.000,60780,1,T1,1,100,28.881
1707824003.565404,395756.000,60800,1,T1,1,100,28.807
1707824003.695298,395882.000,60833,1,T1,1,100,28.916
1707824003.828284,396011.000,60850,1,T1,1,100,28.964
1707824003.963332,396142.000,60869,1,T1,1,100,28.949
1707824004.097350,396272.000,60903,1,T1,1,100,28.907
1707824004.230336,396401.000,60919,1,T1,1,100,28.889
1707824004.361261,396528.000,60936,1,T1,1,100,28.881
1707824004.496309,396659.000,60953,1,T1,1,100,28.878
1707824004.630326,396789.000,60984,1,T1,1,100,28.876
1707824004.762282,396917.000,61001,1,T1,1,100,28.875
1707824004.895268,397046.000,61020,1,T1,1,100,28.840
1707824005.030316,397177.000,61037,1,T1,1,100,28.931
1707824005.163302,397306.000,61069,1,T1,1,100,28.899
