LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EA
1707823982.891177,375701.500,57654,2,EA,1,100,4.406179
1707823982.958701,375767.000,57654,2,EA,1,100,4.423096
1707823983.025710,375832.000,57670,1,EA,1,100,4.394967
1707823983.092718,375897.000,57686,2,EA,1,100,4.406179
1707823983.159727,375962.000,57686,2,EA,1,100,4.411817
1707823983.225705,376026.000,57704,2,EA,1,100,4.392187
1707823983.291682,376090.000,57704,2,EA,1,100,4.406179
1707823983.358691,376155.000,57721,1,EA,1,100,4.428776
1707823983.424669,376219.000,57737,2,EA,1,100,4.406179
1707823983.490646,376283.000,57737,2,EA,1,100,4.425954
1707823983.558686,376349.000,57755,1,EA,1,100,4.434452
1707823983.626210,376414.500,57771,2,EA,1,100,4.397789
1707823983.693734,376480.000,57771,2,EA,1,100,4.417469
1707823983.760743,376545.000,57788,1,EA,1,100,4.417469
1707823983.826720,376609.000,57805,2,EA,1,100,4.403385
1707823983.892698,376673.000,57805,2,EA,1,100,4.414621
1707823983.958676,376737.000,57822,2,EA,1,100,4.428776
1707823984.024654,376801.000,57822,2,EA,1,100,4.406179
1707823984.089601,376864.000,57837,1,EA,1,100,4.431623
1707823984.157640,376930.000,57854,3,EA,1,100,4.443003
1707823984.225680,376996.000,57854,3,EA,1,100,4.414621
1707823984.293719,377062.000,57854,3,EA,1,100,4.423096
1707823984.359697,377126.000,57870,2,EA,1,100,4.440162
1707823984.425675,377190.000,57870,2,EA,1,100,4.408996
1707823984.491652,377254.000,57890,2,EA,1,100,4.408996
1707823984.557630,377318.000,57890,2,EA,1,100,4.434452
1707823984.623608,377382.000,57906,1,EA,1,100,4.406179
1707823984.690101,377446.500,57921,2,EA,1,100,4.420280
1707823984.756594,377511.000,57921,2,EA,1,100,4.437305
1707823984.824118,377576.500,57943,2,EA,1,100,4.400576
1707823984.891642,377642.000,57943,2,EA,1,100,4.411817
1707823984.958651,377707.000,57960,3,EA,1,100,4.423096
1707823985.025660,377772.000,57960,3,EA,1,100,4.394967
1707823985.092668,377837.000,57960,3,EA,1,100,4.400576
1707823985.157615,377900.000,57976,1,EA,1,100,4.431623
1707823985.224624,377965.000,57992,2,EA,1,100,4.400576
1707823985.291632,378030.000,57992,2,EA,1,100,4.414621
1707823985.359672,378096.000,58008,1,EA,1,100,4.431623
1707823985.426165,378160.500,58025,2,EA,1,100,4.392187
1707823985.492658,378225.000,58025,2,EA,1,100,4.414621
1707823985.559152,378289.500,58044,2,EA,1,100,4.437305
1707823985.625645,378354.000,58044,2,EA,1,100,4.386600
1707823985.691622,378418.000,58060,2,EA,1,100,4.397789
1707823985.757600,378482.000,58060,2,EA,1,100,4.417469
1707823985.824093,378546.500,58077,2,EA,1,100,4.383831
1707823985.890587,378611.000,58077,2,EA,1,100,4.403385
1707823985.958626,378677.000,58094,1,EA,1,100,4.411817
1707823986.025119,378741.500,58108,2,EA,1,100,4.386600
1707823986.091613,378806.000,58108,2,EA,1,100,4.394967
1707823986.158621,378871.000,58125,1,EA,1,100,4.411817
1707823986.225114,378935.500,58142,2,EA,1,100,4.392187
1707823986.291608,379000.000,58142,2,EA,1,100,4.392187
1707823986.358101,379064.500,58159,2,EA,1,100,4.414621
1707823986.424594,379129.000,58159,2,EA,1,100,4.381027
1707823986.490572,379193.000,58178,2,EA,1,100,4.392187
1707823986.556549,379257.000,58178,2,EA,1,100,4.411817
1707823986.622527,379321.000,58195,1,EA,1,100,4.381027
1707823986.688505,379385.000,58209,2,EA,1,100,4.403385
1707823986.754483,379449.000,58209,2,EA,1,100,4.425954
1707823986.821491,379514.000,58226,1,EA,1,100,4.378264
1707823986.887469,379578.000,58243,2,EA,1,100,4.383831
1707823986.953447,379642.000,58243,2,EA,1,100,4.400576
1707823987.019940,379706.500,58260,2,EA,1,100,4.367194
1707823987.086433,379771.000,58260,2,EA,1,100,4.378264
1707823987.152926,379835.500,58277,2,EA,1,100,4.406179
1707823987.219419,379900.000,58277,2,EA,1,100,4.375506
1707823987.284366,379963.000,58294,1,EA,1,100,4.386600
1707823987.350860,380027.500,58309,2,EA,1,100,4.400576
1707823987.417353,380092.000,58309,2,EA,1,100,4.381027
1707823987.483330,380156.000,58328,2,EA,1,100,4.403385
1707823987.549308,380220.000,58328,2,EA,1,100,4.411817
1707823987.617348,380286.000,58344,1,EA,1,100,4.369980
1707823987.682810,380349.500,58361,2,EA,1,100,4.378264
1707823987.748272,380413.000,58361,2,EA,1,100,4.403385
1707823987.814250,380477.000,58378,2,EA,1,100,4.383831
1707823987.880228,380541.000,58378,2,EA,1,100,4.394967
1707823987.946206,380605.000,58395,1,EA,1,100,4.406179
1707823988.012699,380669.500,58410,2,EA,1,100,4.378264
1707823988.079192,380734.000,58410,2,EA,1,100,4.372732
1707823988.146716,380799.500,58427,2,EA,1,100,4.386600
1707823988.214240,380865.000,58427,2,EA,1,100,4.361708
1707823988.282280,380931.000,58445,1,EA,1,100,4.383831
1707823988.348773,380995.500,58464,2,EA,1,100,4.389411
1707823988.415266,381060.000,58464,2,EA,1,100,4.372732
1707823988.480728,381123.500,58481,2,EA,1,100,4.386600
1707823988.546191,381187.000,58481,2,EA,1,100,4.408996
1707823988.611137,381250.000,58498,1,EA,1,100,4.381027
1707823988.678146,381315.000,58512,2,EA,1,100,4.378264
1707823988.745155,381380.000,58512,2,EA,1,100,4.400576
1707823988.814225,381447.000,58529,1,EA,1,100,4.372732
1707823988.881234,381512.000,58546,2,EA,1,100,4.383831
1707823988.948242,381577.000,58546,2,EA,1,100,4.389411
1707823989.013962,381640.750,58564,4,EA,1,100,4.353429
1707823989.079682,381704.500,58564,4,EA,1,100,4.367194
1707823989.145402,381768.250,58564,4,EA,1,100,4.389411
1707823989.211122,381832.000,58564,4,EA,1,100,4.358932
1707823989.278647,381897.500,58583,4,EA,1,100,4.369980
1707823989.346171,381963.000,58583,4,EA,1,100,4.369980
1707823989.413695,382028.500,58583,4,EA,1,100,4.347977
1707823989.481219,382094.000,58583,4,EA,1,100,4.364449
1707823989.547540,382158.333,58601,3,EA,1,100,4.358932
1707823989.613862,382222.667,58601,3,EA,1,100,4.342502
1707823989.680183,382287.000,58601,3,EA,1,100,4.369980
1707823989.745645,382350.500,58617,2,EA,1,100,4.367194
1707823989.811108,382414.000,58617,2,EA,1,100,4.347977
1707823989.877601,382478.500,58634,2,EA,1,100,4.364449
1707823989.944094,382543.000,58634,2,EA,1,100,4.378264
1707823990.013164,382610.000,58650,1,EA,1,100,4.367194
1707823990.080173,382675.000,58673,3,EA,1,100,4.378264
1707823990.147182,382740.000,58673,3,EA,1,100,4.369980
1707823990.214190,382805.000,58673,3,EA,1,100,4.331611
1707823990.281199,382870.000,58689,1,EA,1,100,4.353429
1707823990.347177,382934.000,58706,2,EA,1,100,4.364449
1707823990.413154,382998.000,58706,2,EA,1,100,4.339769
1707823990.479648,383062.500,58723,2,EA,1,100,4.345238
1707823990.546141,383127.000,58723,2,EA,1,100,4.369980
1707823990.611088,383190.000,58740,1,EA,1,100,4.342502
1707823990.677581,383254.500,58754,2,EA,1,100,4.358932
1707823990.744074,383319.000,58754,2,EA,1,100,4.361708
1707823990.811083,383384.000,58771,1,EA,1,100,4.331611
1707823990.877576,383448.500,58788,2,EA,1,100,4.347977
1707823990.944069,383513.000,58788,2,EA,1,100,4.369980
1707823991.009531,383576.500,58805,2,EA,1,100,4.337059
1707823991.074994,383640.000,58805,2,EA,1,100,4.339769
1707823991.142002,383705.000,58823,1,EA,1,100,4.353429
1707823991.207464,383768.500,58839,2,EA,1,100,4.326176
1707823991.272927,383832.000,58839,2,EA,1,100,4.347977
1707823991.339935,383897.000,58855,1,EA,1,100,4.358932
1707823991.405913,383961.000,58872,2,EA,1,100,4.334352
1707823991.471891,384025.000,58872,2,EA,1,100,4.339769
1707823991.538900,384090.000,58889,1,EA,1,100,4.339769
1707823991.604877,384154.000,58905,2,EA,1,100,4.323483
1707823991.670855,384218.000,58905,2,EA,1,100,4.328911
1707823991.736833,384282.000,58920,2,EA,1,100,4.334352
1707823991.802810,384346.000,58920,2,EA,1,100,4.323483
1707823991.869819,384411.000,58938,1,EA,1,100,4.326176
1707823991.936312,384475.500,58956,2,EA,1,100,4.337059
1707823992.002806,384540.000,58956,2,EA,1,100,4.312687
1707823992.067752,384603.000,58973,1,EA,1,100,4.312687
1707823992.134246,384667.500,58988,2,EA,1,100,4.337059
1707823992.200739,384732.000,58988,2,EA,1,100,4.312687
1707823992.267747,384797.000,59005,1,EA,1,100,4.312687
1707823992.334241,384861.500,59021,2,EA,1,100,4.310010
1707823992.400734,384926.000,59021,2,EA,1,100,4.288606
1707823992.466711,384990.000,59039,2,EA,1,100,4.318088
1707823992.532689,385054.000,59039,2,EA,1,100,4.337059
1707823992.598667,385118.000,59055,1,EA,1,100,4.293946
1707823992.665160,385182.500,59070,2,EA,1,100,4.307337
1707823992.731653,385247.000,59070,2,EA,1,100,4.328911
1707823992.798662,385312.000,59088,1,EA,1,100,4.304630
1707823992.865155,385376.500,59106,2,EA,1,100,4.296603
1707823992.931648,385441.000,59106,2,EA,1,100,4.323483
1707823992.996595,385504.000,59122,1,EA,1,100,4.293946
1707823993.062573,385568.000,59138,2,EA,1,100,4.293946
1707823993.128551,385632.000,59138,2,EA,1,100,4.315386
1707823993.194528,385696.000,59156,2,EA,1,100,4.301963
1707823993.260506,385760.000,59156,2,EA,1,100,4.315386
1707823993.329577,385827.000,59173,1,EA,1,100,4.326176
1707823993.397101,385892.500,59189,2,EA,1,100,4.299263
1707823993.464625,385958.000,59189,2,EA,1,100,4.301963
1707823993.530602,386022.000,59209,1,EA,1,100,4.312687
1707823993.596580,386086.000,59223,2,EA,1,100,4.301963
1707823993.662558,386150.000,59223,2,EA,1,100,4.288606
1707823993.727505,386213.000,59240,1,EA,1,100,4.318088
1707823993.793998,386277.500,59257,2,EA,1,100,4.291275
1707823993.860491,386342.000,59257,2,EA,1,100,4.301963
1707823993.927500,386407.000,59274,2,EA,1,100,4.320793
1707823993.994508,386472.000,59274,2,EA,1,100,4.291275
1707823994.061517,386537.000,59290,1,EA,1,100,4.283297
1707823994.128010,386601.500,59306,2,EA,1,100,4.299263
1707823994.194503,386666.000,59306,2,EA,1,100,4.275350
1707823994.261512,386731.000,59322,1,EA,1,100,4.283297
1707823994.327490,386795.000,59341,2,EA,1,100,4.293946
1707823994.393468,386859.000,59341,2,EA,1,100,4.280657
1707823994.459445,386923.000,59357,1,EA,1,100,4.288606
1707823994.526454,386988.000,59373,2,EA,1,100,4.301963
1707823994.593463,387053.000,59373,2,EA,1,100,4.283297
1707823994.661502,387119.000,59389,1,EA,1,100,4.288606
1707823994.728511,387184.000,59406,2,EA,1,100,4.288606
1707823994.795519,387249.000,59406,2,EA,1,100,4.249063
1707823994.861497,387313.000,59423,2,EA,1,100,4.254305
1707823994.927475,387377.000,59423,2,EA,1,100,4.277983
1707823994.994484,387442.000,59440,1,EA,1,100,4.270055
1707823995.059946,387505.500,59454,2,EA,1,100,4.291275
1707823995.125408,387569.000,59454,2,EA,1,100,4.296603
1707823995.193448,387635.000,59474,1,EA,1,100,4.270055
1707823995.260972,387700.500,59490,2,EA,1,100,4.285941
1707823995.328496,387766.000,59490,2,EA,1,100,4.296603
1707823995.394474,387830.000,59515,3,EA,1,100,4.280657
1707823995.460451,387894.000,59515,3,EA,1,100,4.272683
1707823995.526429,387958.000,59515,3,EA,1,100,4.285941
1707823995.594469,388024.000,59531,1,EA,1,100,4.254305
1707823995.660446,388088.000,59548,2,EA,1,100,4.246429
1707823995.726424,388152.000,59548,2,EA,1,100,4.262157
1707823995.791371,388215.000,59564,1,EA,1,100,4.259524
1707823995.858380,388280.000,59580,2,EA,1,100,4.270055
1707823995.925388,388345.000,59580,2,EA,1,100,4.277983
1707823995.991366,388409.000,59596,1,EA,1,100,4.267431
1707823996.058375,388474.000,59615,2,EA,1,100,4.259524
1707823996.125383,388539.000,59615,2,EA,1,100,4.283297
1707823996.191876,388603.500,59632,2,EA,1,100,4.270055
1707823996.258370,388668.000,59632,2,EA,1,100,4.272683
1707823996.323316,388731.000,59649,1,EA,1,100,4.267431
1707823996.389294,388795.000,59663,2,EA,1,100,4.249063
1707823996.455272,388859.000,59663,2,EA,1,100,4.254305
1707823996.522281,388924.000,59681,1,EA,1,100,4.267431
1707823996.588774,388988.500,59697,2,EA,1,100,4.259524
1707823996.655267,389053.000,59697,2,EA,1,100,4.249063
1707823996.721245,389117.000,59714,1,EA,1,100,4.280657
1707823996.787738,389181.500,59730,2,EA,1,100,4.272683
1707823996.854231,389246.000,59730,2,EA,1,100,4.246429
1707823996.919693,389309.500,59748,2,EA,1,100,4.272683
1707823996.985156,389373.000,59748,2,EA,1,100,4.251665
1707823997.052164,389438.000,59764,1,EA,1,100,4.267431
1707823997.118142,389502.000,59782,2,EA,1,100,4.272683
1707823997.184120,389566.000,59782,2,EA,1,100,4.249063
1707823997.251128,389631.000,59798,1,EA,1,100,4.249063
1707823997.317106,389695.000,59813,2,EA,1,100,4.267431
1707823997.383084,389759.000,59813,2,EA,1,100,4.251665
1707823997.449577,389823.500,59830,2,EA,1,100,4.251665
1707823997.516070,389888.000,59830,2,EA,1,100,4.267431
1707823997.583079,389953.000,59847,1,EA,1,100,4.243834
1707823997.648541,390016.500,59863,2,EA,1,100,4.259524
1707823997.714003,390080.000,59863,2,EA,1,100,4.264774
1707823997.779981,390144.000,59882,1,EA,1,100,4.249063
1707823997.845959,390208.000,59897,2,EA,1,100,4.251665
1707823997.911937,390272.000,59897,2,EA,1,100,4.262157
1707823997.977914,390336.000,59914,1,EA,1,100,4.254305
1707823998.044923,390401.000,59930,2,EA,1,100,4.259524
1707823998.111932,390466.000,59930,2,EA,1,100,4.270055
1707823998.179971,390532.000,59950,1,EA,1,100,4.236032
1707823998.246980,390597.000,59965,2,EA,1,100,4.251665
1707823998.313989,390662.000,59965,2,EA,1,100,4.246429
1707823998.379966,390726.000,59981,2,EA,1,100,4.254305
1707823998.445944,390790.000,59981,2,EA,1,100,4.293946
1707823998.511922,390854.000,59998,1,EA,1,100,4.315386
1707823998.577899,390918.000,60017,2,EA,1,100,4.288606
1707823998.643877,390982.000,60017,2,EA,1,100,4.259524
1707823998.709855,391046.000,60033,1,EA,1,100,4.259524
1707823998.775833,391110.000,60049,2,EA,1,100,4.228258
1707823998.841810,391174.000,60049,2,EA,1,100,4.233431
1707823998.909850,391240.000,60065,1,EA,1,100,4.262157
1707823998.975828,391304.000,60082,2,EA,1,100,4.238617
1707823999.041805,391368.000,60082,2,EA,1,100,4.243834
1707823999.108299,391432.500,60099,2,EA,1,100,4.262157
1707823999.174792,391497.000,60099,2,EA,1,100,4.236032
1707823999.242831,391563.000,60116,1,EA,1,100,4.228258
1707823999.309325,391627.500,60130,2,EA,1,100,4.236032
1707823999.375818,391692.000,60130,2,EA,1,100,4.225667
1707823999.442826,391757.000,60149,1,EA,1,100,4.233431
1707823999.509320,391821.500,60166,2,EA,1,100,4.264774
1707823999.575813,391886.000,60166,2,EA,1,100,4.246429
1707823999.640760,391949.000,60183,1,EA,1,100,4.238617
1707823999.707253,392013.500,60198,2,EA,1,100,4.270055
1707823999.773746,392078.000,60198,2,EA,1,100,4.236032
1707823999.841786,392144.000,60215,2,EA,1,100,4.241242
1707823999.909825,392210.000,60215,2,EA,1,100,4.251665
1707823999.976834,392275.000,60231,1,EA,1,100,4.215372
1707824000.043327,392339.500,60248,2,EA,1,100,4.207656
1707824000.109820,392404.000,60248,2,EA,1,100,4.212779
1707824000.175798,392468.000,60267,1,EA,1,100,4.197448
1707824000.241776,392532.000,60282,2,EA,1,100,4.223098
1707824000.307753,392596.000,60282,2,EA,1,100,4.236032
1707824000.373731,392660.000,60298,1,EA,1,100,4.241242
1707824000.441771,392726.000,60316,2,EA,1,100,4.241242
1707824000.509810,392792.000,60316,2,EA,1,100,4.264774
1707824000.575788,392856.000,60332,1,EA,1,100,4.225667
1707824000.642453,392920.667,60351,3,EA,1,100,4.215372
1707824000.709118,392985.333,60351,3,EA,1,100,4.249063
1707824000.775783,393050.000,60351,3,EA,1,100,4.241242
1707824000.842276,393114.500,60368,2,EA,1,100,4.233431
1707824000.908769,393179.000,60368,2,EA,1,100,4.254305
1707824000.971654,393240.000,60387,1,EA,1,100,4.223098
1707824001.039694,393306.000,60401,2,EA,1,100,4.223098
1707824001.107733,393372.000,60401,2,EA,1,100,4.267431
1707824001.174742,393437.000,60419,1,EA,1,100,4.251665
1707824001.241235,393501.500,60435,2,EA,1,100,4.241242
1707824001.307728,393566.000,60435,2,EA,1,100,4.267431
1707824001.373706,393630.000,60452,1,EA,1,100,4.249063
1707824001.439684,393694.000,60468,2,EA,1,100,4.256913
1707824001.505662,393758.000,60468,2,EA,1,100,4.301963
1707824001.572155,393822.500,60484,2,EA,1,100,4.280657
1707824001.638648,393887.000,60484,2,EA,1,100,4.283297
1707824001.704626,393951.000,60502,2,EA,1,100,4.323483
1707824001.770603,394015.000,60502,2,EA,1,100,4.320793
1707824001.836066,394078.500,60519,2,EA,1,100,4.315386
1707824001.901528,394142.000,60519,2,EA,1,100,4.367194
1707824001.969568,394208.000,60535,1,EA,1,100,4.361708
1707824002.037092,394273.500,60552,2,EA,1,100,4.367194
1707824002.104616,394339.000,60552,2,EA,1,100,4.411817
1707824002.171624,394404.000,60569,1,EA,1,100,4.408996
1707824002.238118,394468.500,60584,2,EA,1,100,4.428776
1707824002.304611,394533.000,60584,2,EA,1,100,4.474673
1707824002.371619,394598.000,60600,1,EA,1,100,4.480447
1707824002.436566,394661.000,60618,2,EA,1,100,4.477559
1707824002.501513,394724.000,60618,2,EA,1,100,4.512656
1707824002.568006,394788.500,60638,2,EA,1,100,4.503835
1707824002.634499,394853.000,60638,2,EA,1,100,4.506758
1707824002.702539,394919.000,60654,1,EA,1,100,4.554273
1707824002.770063,394984.500,60672,2,EA,1,100,4.545289
1707824002.837587,395050.000,60672,2,EA,1,100,4.557283
1707824002.904596,395115.000,60689,1,EA,1,100,4.612036
1707824002.970574,395179.000,60707,2,EA,1,100,4.602822
1707824003.036551,395243.000,60707,2,EA,1,100,4.608974
1707824003.101498,395306.000,60724,1,EA,1,100,4.649260
1707824003.167991,395370.500,60741,2,EA,1,100,4.639919
1707824003.234485,395435.000,60741,2,EA,1,100,4.636778
1707824003.303555,395502.000,60760,1,EA,1,100,4.671282
1707824003.371079,395567.500,60778,2,EA,1,100,4.655537
1707824003.438603,395633.000,60778,2,EA,1,100,4.664962
1707824003.505096,395697.500,60798,2,EA,1,100,4.693448
1707824003.571590,395762.000,60798,2,EA,1,100,4.683928
1707824003.636536,395825.000,60813,1,EA,1,100,4.703072
1707824003.702514,395889.000,60831,2,EA,1,100,4.745026
1707824003.768492,395953.000,60831,2,EA,1,100,4.709450
1707824003.834470,396017.000,60848,1,EA,1,100,4.715891
1707824003.902509,396083.000,60867,2,EA,1,100,4.758076
1707824003.970549,396149.000,60867,2,EA,1,100,4.732026
1707824004.037557,396214.000,60883,1,EA,1,100,4.722327
1707824004.103535,396278.000,60901,2,EA,1,100,4.781143
1707824004.169513,396342.000,60901,2,EA,1,100,4.758076
1707824004.234975,396405.500,60917,2,EA,1,100,4.735297
1707824004.300437,396469.000,60917,2,EA,1,100,4.761383
1707824004.368477,396535.000,60934,1,EA,1,100,4.751565
1707824004.436001,396600.500,60951,2,EA,1,100,4.728803
1707824004.503525,396666.000,60951,2,EA,1,100,4.767967
1707824004.569503,396730.000,60968,1,EA,1,100,4.774523
1707824004.635996,396794.500,60982,2,EA,1,100,4.761383
1707824004.702489,396859.000,60982,2,EA,1,100,4.764650
1707824004.768467,396923.000,60999,1,EA,1,100,4.754818
1707824004.834960,396987.500,61018,2,EA,1,100,4.751565
1707824004.901453,397052.000,61018,2,EA,1,100,4.794415
1707824004.969493,397118.000,61035,2,EA,1,100,4.784460
1707824005.037532,397184.000,61035,2,EA,1,100,4.791062
1707824005.103510,397248.000,61051,1,EA,1,100,4.807738
1707824005.170003,397312.500,61067,2,EA,1,100,4.758076
1707824005.236496,397377.000,61067,2,EA,1,100,4.771243
1707824005.303505,397442.000,61083,1,EA,1,100,4.781143
1707824005.369998,397506.500,61100,2,EA,1,100,4.784460
1707824005.436492,397571.000,61100,2,EA,1,100,4.764650
1707824005.501438,397634.000,61117,1,EA,1,100,4.801091
1707824005.568447,397699.000,61132,2,EA,1,100,4.781143
