LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EL
1707823991.869819,384411.000,58939,1,EL,1,100,-19205.199219
1707823991.936312,384475.500,58957,2,EL,1,100,-19206.000000
1707823992.002806,384540.000,58957,2,EL,1,100,-19204.199219
1707823992.067752,384603.000,58974,1,EL,1,100,-19204.199219
1707823992.134246,384667.500,58989,2,EL,1,100,-19206.000000
1707823992.200739,384732.000,58989,2,EL,1,100,-19204.199219
1707823992.267747,384797.000,59006,1,EL,1,100,-19204.199219
1707823992.334241,384861.500,59022,2,EL,1,100,-19204.000000
1707823992.400734,384926.000,59022,2,EL,1,100,-19202.400391
1707823992.466711,384990.000,59040,2,EL,1,100,-19204.599609
1707823992.532689,385054.000,59040,2,EL,1,100,-19206.000000
1707823992.598667,385118.000,59056,1,EL,1,100,-19202.800781
1707823992.665160,385182.500,59071,2,EL,1,100,-19203.800781
1707823992.731653,385247.000,59071,2,EL,1,100,-19205.400391
1707823992.798662,385312.000,59089,1,EL,1,100,-19203.599609
1707823992.865155,385376.500,59107,2,EL,1,100,-19203.000000
1707823992.931648,385441.000,59107,2,EL,1,100,-19205.000000
1707823992.996595,385504.000,59123,1,EL,1,100,-19202.800781
1707823993.062573,385568.000,59139,2,EL,1,100,-19202.800781
1707823993.128551,385632.000,59139,2,EL,1,100,-19204.400391
1707823993.194528,385696.000,59157,2,EL,1,100,-19203.400391
1707823993.260506,385760.000,59157,2,EL,1,100,-19204.400391
1707823993.329577,385827.000,59174,1,EL,1,100,-19205.199219
1707823993.397101,385892.500,59190,2,EL,1,100,-19203.199219
1707823993.464625,385958.000,59190,2,EL,1,100,-19203.400391
1707823993.530602,386022.000,59210,1,EL,1,100,-19204.199219
1707823993.596580,386086.000,59224,2,EL,1,100,-19203.400391
1707823993.662558,386150.000,59224,2,EL,1,100,-19202.400391
1707823993.727505,386213.000,59241,1,EL,1,100,-19204.599609
1707823993.793998,386277.500,59258,2,EL,1,100,-19202.599609
1707823993.860491,386342.000,59258,2,EL,1,100,-19203.400391
1707823993.927500,386407.000,59275,2,EL,1,100,-19204.800781
1707823993.994508,386472.000,59275,2,EL,1,100,-19202.599609
1707823994.061517,386537.000,59291,1,EL,1,100,-19202.000000
1707823994.128010,386601.500,59307,2,EL,1,100,-19203.199219
1707823994.194503,386666.000,59307,2,EL,1,100,-19201.400391
1707823994.261512,386731.000,59323,1,EL,1,100,-19202.000000
1707823994.327490,386795.000,59342,2,EL,1,100,-19202.800781
1707823994.393468,386859.000,59342,2,EL,1,100,-19201.800781
1707823994.459445,386923.000,59358,1,EL,1,100,-19202.400391
1707823994.526454,386988.000,59374,2,EL,1,100,-19203.400391
1707823994.593463,387053.000,59374,2,EL,1,100,-19202.000000
1707823994.661502,387119.000,59390,1,EL,1,100,-19202.400391
1707823994.728511,387184.000,59407,2,EL,1,100,-19202.400391
1707823994.795519,387249.000,59407,2,EL,1,100,-19199.400391
1707823994.861497,387313.000,59424,2,EL,1,100,-19199.800781
1707823994.927475,387377.000,59424,2,EL,1,100,-19201.599609
1707823994.994484,387442.000,59441,1,EL,1,100,-19201.000000
1707823995.059946,387505.500,59455,2,EL,1,100,-19202.599609
1707823995.125408,387569.000,59455,2,EL,1,100,-19203.000000
1707823995.193448,387635.000,59475,1,EL,1,100,-19201.000000
1707823995.260972,387700.500,59491,2,EL,1,100,-19202.199219
1707823995.328496,387766.000,59491,2,EL,1,100,-19203.000000
1707823995.394474,387830.000,59516,3,EL,1,100,-19201.800781
1707823995.460451,387894.000,59516,3,EL,1,100,-19201.199219
1707823995.526429,387958.000,59516,3,EL,1,100,-19202.199219
1707823995.594469,388024.000,59532,1,EL,1,100,-19199.800781
1707823995.660446,388088.000,59549,2,EL,1,100,-19199.199219
1707823995.726424,388152.000,59549,2,EL,1,100,-19200.400391
1707823995.791371,388215.000,59565,1,EL,1,100,-19200.199219
1707823995.858380,388280.000,59581,2,EL,1,100,-19201.000000
1707823995.925388,388345.000,59581,2,EL,1,100,-19201.599609
1707823995.991366,388409.000,59597,1,EL,1,100,-19200.800781
1707823996.058375,388474.000,59616,2,EL,1,100,-19200.199219
1707823996.125383,388539.000,59616,2,EL,1,100,-19202.000000
1707823996.191876,388603.500,59633,2,EL,1,100,-19201.000000
1707823996.258370,388668.000,59633,2,EL,1,100,-19201.199219
1707823996.323316,388731.000,59650,1,EL,1,100,-19200.800781
1707823996.389294,388795.000,59664,2,EL,1,100,-19199.400391
1707823996.455272,388859.000,59664,2,EL,1,100,-19199.800781
1707823996.522281,388924.000,59682,1,EL,1,100,-19200.800781
1707823996.588774,388988.500,59698,2,EL,1,100,-19200.199219
1707823996.655267,389053.000,59698,2,EL,1,100,-19199.400391
1707823996.721245,389117.000,59715,1,EL,1,100,-19201.800781
1707823996.787738,389181.500,59731,2,EL,1,100,-19201.199219
1707823996.854231,389246.000,59731,2,EL,1,100,-19199.199219
1707823996.919693,389309.500,59749,2,EL,1,100,-19201.199219
1707823996.985156,389373.000,59749,2,EL,1,100,-19199.599609
1707823997.052164,389438.000,59765,1,EL,1,100,-19200.800781
1707823997.118142,389502.000,59783,2,EL,1,100,-19201.199219
1707823997.184120,389566.000,59783,2,EL,1,100,-19199.400391
1707823997.251128,389631.000,59799,1,EL,1,100,-19199.400391
1707823997.317106,389695.000,59814,2,EL,1,100,-19200.800781
1707823997.383084,389759.000,59814,2,EL,1,100,-19199.599609
1707823997.449577,389823.500,59831,2,EL,1,100,-19199.599609
1707823997.516070,389888.000,59831,2,EL,1,100,-19200.800781
1707823997.583079,389953.000,59848,1,EL,1,100,-19199.000000
1707823997.648541,390016.500,59864,2,EL,1,100,-19200.199219
1707823997.714003,390080.000,59864,2,EL,1,100,-19200.599609
1707823997.779981,390144.000,59883,1,EL,1,100,-19199.400391
1707823997.845959,390208.000,59898,2,EL,1,100,-19199.599609
1707823997.911937,390272.000,59898,2,EL,1,100,-19200.400391
1707823997.977914,390336.000,59915,1,EL,1,100,-19199.800781
1707823998.044923,390401.000,59931,2,EL,1,100,-19200.199219
1707823998.111932,390466.000,59931,2,EL,1,100,-19201.000000
1707823998.179971,390532.000,59951,1,EL,1,100,-19198.400391
1707823998.246980,390597.000,59966,2,EL,1,100,-19199.599609
1707823998.313989,390662.000,59966,2,EL,1,100,-19199.199219
1707823998.379966,390726.000,59982,2,EL,1,100,-19199.800781
1707823998.445944,390790.000,59982,2,EL,1,100,-19202.800781
1707823998.511922,390854.000,59999,1,EL,1,100,-19204.400391
1707823998.577899,390918.000,60018,2,EL,1,100,-19202.400391
1707823998.643877,390982.000,60018,2,EL,1,100,-19200.199219
1707823998.709855,391046.000,60034,1,EL,1,100,-19200.199219
1707823998.775833,391110.000,60050,2,EL,1,100,-19197.800781
1707823998.841810,391174.000,60050,2,EL,1,100,-19198.199219
1707823998.909850,391240.000,60066,1,EL,1,100,-19200.400391
1707823998.975828,391304.000,60083,2,EL,1,100,-19198.599609
1707823999.041805,391368.000,60083,2,EL,1,100,-19199.000000
1707823999.108299,391432.500,60100,2,EL,1,100,-19200.400391
1707823999.174792,391497.000,60100,2,EL,1,100,-19198.400391
1707823999.242831,391563.000,60117,1,EL,1,100,-19197.800781
1707823999.309325,391627.500,60131,2,EL,1,100,-19198.400391
1707823999.375818,391692.000,60131,2,EL,1,100,-19197.599609
1707823999.442826,391757.000,60150,1,EL,1,100,-19198.199219
1707823999.509320,391821.500,60167,2,EL,1,100,-19200.599609
1707823999.575813,391886.000,60167,2,EL,1,100,-19199.199219
1707823999.640760,391949.000,60184,1,EL,1,100,-19198.599609
1707823999.707253,392013.500,60199,2,EL,1,100,-19201.000000
1707823999.773746,392078.000,60199,2,EL,1,100,-19198.400391
1707823999.841786,392144.000,60216,2,EL,1,100,-19198.800781
1707823999.909825,392210.000,60216,2,EL,1,100,-19199.599609
1707823999.976834,392275.000,60232,1,EL,1,100,-19196.800781
1707824000.043327,392339.500,60249,2,EL,1,100,-19196.199219
1707824000.109820,392404.000,60249,2,EL,1,100,-19196.599609
1707824000.175798,392468.000,60268,1,EL,1,100,-19195.400391
1707824000.241776,392532.000,60283,2,EL,1,100,-19197.400391
1707824000.307753,392596.000,60283,2,EL,1,100,-19198.400391
1707824000.373731,392660.000,60299,1,EL,1,100,-19198.800781
1707824000.441771,392726.000,60317,2,EL,1,100,-19198.800781
1707824000.509810,392792.000,60317,2,EL,1,100,-19200.599609
1707824000.575788,392856.000,60333,1,EL,1,100,-19197.599609
1707824000.642453,392920.667,60352,3,EL,1,100,-19196.800781
1707824000.709118,392985.333,60352,3,EL,1,100,-19199.400391
1707824000.775783,393050.000,60352,3,EL,1,100,-19198.800781
1707824000.842276,393114.500,60369,2,EL,1,100,-19198.199219
1707824000.908769,393179.000,60369,2,EL,1,100,-19199.800781
1707824000.971654,393240.000,60388,1,EL,1,100,-19197.400391
1707824001.039694,393306.000,60402,2,EL,1,100,-19197.400391
1707824001.107733,393372.000,60402,2,EL,1,100,-19200.800781
1707824001.174742,393437.000,60420,1,EL,1,100,-19199.599609
1707824001.241235,393501.500,60436,2,EL,1,100,-19198.800781
1707824001.307728,393566.000,60436,2,EL,1,100,-19200.800781
1707824001.373706,393630.000,60453,1,EL,1,100,-19199.400391
1707824001.439684,393694.000,60469,2,EL,1,100,-19200.000000
1707824001.505662,393758.000,60469,2,EL,1,100,-19203.400391
1707824001.572155,393822.500,60485,2,EL,1,100,-19201.800781
1707824001.638648,393887.000,60485,2,EL,1,100,-19202.000000
1707824001.704626,393951.000,60503,2,EL,1,100,-19205.000000
1707824001.770603,394015.000,60503,2,EL,1,100,-19204.800781
1707824001.836066,394078.500,60520,2,EL,1,100,-19204.400391
1707824001.901528,394142.000,60520,2,EL,1,100,-19208.199219
1707824001.969568,394208.000,60536,1,EL,1,100,-19207.800781
1707824002.037092,394273.500,60553,2,EL,1,100,-19208.199219
1707824002.104616,394339.000,60553,2,EL,1,100,-19211.400391
1707824002.171624,394404.000,60570,1,EL,1,100,-19211.199219
1707824002.238118,394468.500,60585,2,EL,1,100,-19212.599609
1707824002.304611,394533.000,60585,2,EL,1,100,-19215.800781
1707824002.371619,394598.000,60601,1,EL,1,100,-19216.199219
1707824002.436566,394661.000,60619,2,EL,1,100,-19216.000000
1707824002.501513,394724.000,60619,2,EL,1,100,-19218.400391
1707824002.568006,394788.500,60639,2,EL,1,100,-19217.800781
1707824002.634499,394853.000,60639,2,EL,1,100,-19218.000000
1707824002.702539,394919.000,60655,1,EL,1,100,-19221.199219
1707824002.770063,394984.500,60673,2,EL,1,100,-19220.599609
1707824002.837587,395050.000,60673,2,EL,1,100,-19221.400391
1707824002.904596,395115.000,60690,1,EL,1,100,-19225.000000
1707824002.970574,395179.000,60708,2,EL,1,100,-19224.400391
1707824003.036551,395243.000,60708,2,EL,1,100,-19224.800781
1707824003.101498,395306.000,60725,1,EL,1,100,-19227.400391
1707824003.167991,395370.500,60742,2,EL,1,100,-19226.800781
1707824003.234485,395435.000,60742,2,EL,1,100,-19226.599609
1707824003.303555,395502.000,60761,1,EL,1,100,-19228.800781
1707824003.371079,395567.500,60779,2,EL,1,100,-19227.800781
1707824003.438603,395633.000,60779,2,EL,1,100,-19228.400391
1707824003.505096,395697.500,60799,2,EL,1,100,-19230.199219
1707824003.571590,395762.000,60799,2,EL,1,100,-19229.599609
1707824003.636536,395825.000,60814,1,EL,1,100,-19230.800781
1707824003.702514,395889.000,60832,2,EL,1,100,-19233.400391
